CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
137;FALSE;189;4;1;NA;NA;2.29;2.36;0.39
138;TRUE;139;4;0;NA;NA;1.9;2.36;0.56
139;FALSE;176;5;0;NA;3;2.12;1;0.66
140;FALSE;91;4;0;NA;NA;1.85;1.54;0.28
141;FALSE;153;0;1;NA;NA;1.71;1.68;0.76
142;FALSE;188;5;2;NA;3;2.31;0.73;0.53
143;FALSE;191;5;2;NA;7;1.59;2.1;0.44
144;FALSE;128;5;2;NA;6;2.16;1.87;0.75
145;FALSE;199;2;0;NA;NA;1.96;2.13;0.67
146;FALSE;122;1;1;NA;NA;2.13;2.19;0.5
147;FALSE;189;5;0;NA;2;1.92;2.48;0.35
148;TRUE;145;4;0;NA;NA;1.9;2.36;0.59
149;FALSE;178;4;2;NA;NA;2.02;2.38;0.28
150;FALSE;78;1;0;NA;NA;2.45;2.45;0.64
151;FALSE;167;5;2;NA;6;1.49;1.65;0.83
152;FALSE;125;4;0;NA;NA;2.08;2.13;0.71
153;FALSE;191;2;0;NA;NA;1.76;2.02;0.31
154;FALSE;136;4;0;NA;NA;2.29;2.43;0.65
155;FALSE;174;4;0;NA;NA;1.68;2.35;0.3
156;FALSE;174;4;1;NA;NA;2.48;2.08;0.33
157;FALSE;172;4;0;NA;NA;1.93;2.1;0.31
158;FALSE;149;1;0;NA;NA;1.69;2.38;0.65
159;FALSE;159;6;0;7;NA;2.38;2.36;0.64
160;FALSE;155;4;1;NA;NA;1.72;2.33;0.77
161;FALSE;110;1;0;NA;NA;2.16;1.78;0.65
162;TRUE;172;4;0;NA;NA;2.17;2.39;0.48
163;FALSE;136;3;0;NA;NA;1.96;2.42;0.6
164;FALSE;190;5;0;NA;8;1.89;2.5;0.21
165;TRUE;169;4;0;NA;NA;1.4;2.14;0.53
166;FALSE;144;4;0;NA;NA;2.22;2.38;0.42
167;TRUE;152;4;0;NA;NA;2.04;2.39;0.56
168;FALSE;175;0;0;NA;NA;1.85;1.85;0.52
169;TRUE;73;1;0;NA;NA;2.29;2.43;0.68
170;FALSE;158;4;1;NA;NA;1.99;2.36;0.61
171;FALSE;58;1;2;NA;NA;2.03;2.37;0.76
172;FALSE;145;1;2;NA;NA;2.07;2.3;0.51
173;FALSE;183;4;0;NA;NA;1.62;1.69;0.67
174;FALSE;85;4;2;NA;NA;2.32;2.3;0.73
175;FALSE;127;1;0;NA;NA;1.75;2.02;0.52
176;FALSE;174;4;0;NA;NA;1.77;2.46;0.09
177;FALSE;164;4;0;NA;NA;1.87;2.02;0.26
178;FALSE;181;4;0;NA;NA;1.91;2.21;0.76
179;FALSE;171;4;0;NA;NA;2.44;2.01;0.49
180;FALSE;172;1;0;NA;NA;1.53;1.74;0.31
181;FALSE;168;4;0;NA;NA;1.29;1.75;0.56
182;FALSE;199;4;0;NA;NA;1.94;2.29;0.4
183;FALSE;56;1;0;NA;NA;2.22;2.04;0.68
184;FALSE;158;4;0;NA;NA;2.02;2.24;0.58
185;FALSE;163;4;0;NA;NA;2.33;1.96;0.63
186;FALSE;148;1;0;NA;NA;1.97;2.49;0.43
187;FALSE;150;4;0;NA;NA;2.16;2.19;0.51
188;FALSE;151;4;2;NA;NA;2.4;2.43;0.44
189;FALSE;84;1;0;NA;NA;2.12;2.34;0.67
190;FALSE;144;4;0;NA;NA;1.97;2.34;0.64
191;FALSE;174;4;0;NA;NA;2.19;2.18;0.31
192;FALSE;88;1;0;NA;NA;2.11;2.45;0.61
193;FALSE;155;4;0;NA;NA;2.37;2.2;0.64
194;FALSE;192;4;0;NA;NA;1.52;2.2;0.49
195;FALSE;183;4;0;NA;NA;2.48;2.36;0.46
196;FALSE;171;4;0;NA;NA;1.1;2.33;0.52
197;FALSE;57;1;0;NA;NA;2.35;2.31;0.8
198;FALSE;150;4;0;NA;NA;1.95;2.33;0.58
199;FALSE;145;4;0;NA;NA;1.85;2.34;0.7
200;FALSE;156;4;0;NA;NA;2.05;1.95;0.61
201;FALSE;159;4;0;NA;NA;1.24;1.55;0.45
202;FALSE;76;1;0;NA;NA;2.42;2.4;0.53
203;FALSE;87;1;0;NA;NA;2.35;2.27;0.68
204;FALSE;134;4;0;NA;NA;1.97;2.3;0.6
205;FALSE;170;4;0;NA;NA;1.91;2.37;0.64
206;FALSE;91;1;0;NA;NA;2.33;2.43;0.59
207;FALSE;138;4;0;NA;NA;1.3;1.82;0.58
208;FALSE;147;4;0;NA;NA;1.32;2.23;0.59
209;FALSE;140;4;0;NA;NA;2.26;2.39;0.65
210;FALSE;96;1;0;NA;NA;2.08;2.4;0.67
211;FALSE;97;1;0;NA;NA;2.36;2.46;0.69
212;FALSE;155;4;2;NA;NA;1.81;2.31;0.71
213;FALSE;66;1;0;NA;NA;2.25;2.46;0.62
214;FALSE;170;4;0;NA;NA;1.82;2.47;0.64
215;FALSE;171;4;0;NA;NA;1.27;2.21;0.51
216;FALSE;170;4;0;NA;NA;2.21;2.33;0.45
217;FALSE;163;4;0;NA;NA;1.7;2.16;0.51
218;FALSE;198;4;0;NA;NA;1.84;2.23;0.4
219;FALSE;172;4;0;NA;NA;1.15;1.85;0.47
220;FALSE;33;1;0;NA;NA;2.18;2.09;0.56
221;FALSE;168;4;0;NA;NA;1.15;2.12;0.57
222;FALSE;70;1;0;NA;NA;2.34;2.09;0.66
