CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
1;10.5064011990441;57250.0930126534;5;281;320.2;0.620842572062084;0.761909571732858;50.2850823735874;5136.46872048461;281;320.2;0.620842572062084;0.761909571732858
2;4.86989814971509;15104.1482510691;6;4;260.5;0.00697674418604651;0.61753455555364;37.2635948422423;6694.128767838;4;260.5;0.00697674418604651;0.61753455555364
3;0.327994728926803;17746.937076158;6;26;149.166666666667;0.0652741514360313;0.341930502842156;16.6837764187783;2197.76920806326;26;149.166666666667;0.0652741514360313;0.341930502842156
4;40.4551048467625;35570.5201753099;5;180;282.8;0.416279069767442;0.665836035353163;22.441437473049;5645.01221952187;180;282.8;0.416279069767442;0.665836035353163
5;83.6311855339031;326838530.967295;5;366;409.2;0.942184154175589;0.964920543268794;53.0986651861491;662356.041214556;366;409.2;0.942184154175589;0.964920543268794
6;0.301915395147832;26630.6153501352;6;47;172.833333333333;0.1019955654102;0.422966617883304;27.9429205410152;291.547910241977;47;172.833333333333;0.1019955654102;0.422966617883304
7;0.281897571836807;19591.7976384556;6;49;149;0.117647058823529;0.347013248054154;17.8934849012708;2481.54925181468;49;149;0.117647058823529;0.347013248054154
8;0.283278437358882;645500.612146751;14;3;92.7857142857143;0.012847965738758;0.368438216160718;7.12293446936969;6675.41694274955;3;92.7857142857143;0.012847965738758;0.368438216160718
9;4.92345938848947;21306.6337144958;5;51;260;0.116279069767442;0.610585972179331;48.2277618308633;6190.70527462278;51;260;0.116279069767442;0.610585972179331
10;91.6350943465683;351033279.838977;5;300;398.4;0.778645833333333;0.936495495845981;43.839340643348;716262.262268999;300;398.4;0.778645833333333;0.936495495845981
11;0.295953672608314;21220.6508690205;6;82;225;0.198529411764706;0.538100689967115;42.2843731865683;4408.41542668197;82;225;0.198529411764706;0.538100689967115
12;45.1437783783458;23044.7220589168;5;61;303.8;0.13953488372093;0.724518632381889;53.35376537905;4845.0265104146;61;303.8;0.13953488372093;0.724518632381889
13;5.94387760352064;19582.7712848644;6;66;287;0.151162790697674;0.681778607934042;43.0879425822126;12468.0945725791;66;287;0.151162790697674;0.681778607934042
14;13.8292896743681;63619.0955465005;5;227;301.2;0.501108647450111;0.71634993145895;42.2189819653434;4881.81559730779;227;301.2;0.501108647450111;0.71634993145895
15;3.18160226511594;17027.0701247021;6;14;237.5;0.0339425587467363;0.550090837464049;25.725224358589;6868.00600055525;14;237.5;0.0339425587467363;0.550090837464049
16;0.385515365512261;2516383.63557472;8;8;180.375;0.0182767624020888;0.466489141839264;15.8672740537257;2062.18042488659;8;180.375;0.0182767624020888;0.466489141839264
17;6.21439153533815;24937.6370188958;5;81;266.4;0.186046511627907;0.635453853463489;51.5929660861105;4826.85120773877;81;266.4;0.186046511627907;0.635453853463489
18;0.316165914989698;17670.2581986156;6;49;230.5;0.111627906976744;0.545416440825183;45.3350793249536;4098.78977031679;49;230.5;0.111627906976744;0.545416440825183
19;25.2176732403067;59724.7815189141;5;297;367;0.688372093023256;0.863037514181554;46.4356158273523;7382.73878806945;297;367;0.688372093023256;0.863037514181554
20;0.709269648150992;19203.6050132457;6;69;235.5;0.158139534883721;0.556139515215146;17.712666897437;4700.89840730423;69;235.5;0.158139534883721;0.556139515215146
21;84.0542362014615;482943948.24628;5;281;387.2;0.729166666666667;0.908972480191607;40.3107272425127;975029.99193041;281;387.2;0.729166666666667;0.908972480191607
22;4.25595053409009;15816.8677344877;6;17;257.333333333333;0.0372093023255814;0.605567377019565;45.0280195917442;5599.859604827;17;257.333333333333;0.0372093023255814;0.605567377019565
23;0.294977994113715;20936.5295227119;6;30;194.333333333333;0.0757180156657963;0.453287586272018;49.2726795414295;3228.03043338847;30;194.333333333333;0.0757180156657963;0.453287586272018
24;72.3960755946831;350005818.251978;5;322;396.6;0.8359375;0.932498370773406;47.219191356496;709101.429318035;322;396.6;0.8359375;0.932498370773406
25;1.14821328471736;104615.896595074;6;110;257;0.283854166666667;0.613281007075858;16.3638289601345;471.333642592565;110;257;0.283854166666667;0.613281007075858
26;4.85837719016355;15610.9031415723;6;10;258.166666666667;0.0209302325581395;0.612325726081559;43.2858731504416;5832.17979359177;10;258.166666666667;0.0209302325581395;0.612325726081559
27;8.95938340074368;18287.6729186057;5;5;284.2;0.00930232558139535;0.670188607490516;39.003226382466;6152.62411410286;5;284.2;0.00930232558139535;0.670188607490516
