CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
442;TRUE;52;4;0;NA;NA;1.07;2.09;0.65
443;FALSE;59;4;0;NA;NA;0.67;2.16;0.68
444;FALSE;25;4;0;NA;NA;2.19;1.53;0.83
445;FALSE;57;4;0;NA;NA;0.67;2.33;0.74
446;FALSE;24;4;0;NA;NA;1.99;1.71;0.86
447;FALSE;60;4;0;NA;NA;0.89;2.17;0.62
448;FALSE;3;4;0;NA;NA;0.97;2.26;0.55
449;TRUE;47;4;0;NA;NA;0.91;2.46;0.66
450;FALSE;71;4;0;NA;NA;0.73;2.11;0.65
451;FALSE;51;4;0;NA;NA;0.87;2.07;0.6
452;FALSE;63;4;0;NA;NA;0.79;2.2;0.68
453;FALSE;8;4;0;NA;NA;2.11;2.1;0.84
454;FALSE;29;4;0;NA;NA;1.79;1.87;0.8
455;FALSE;71;4;0;NA;NA;0.92;2.22;0.6
456;FALSE;63;4;0;NA;NA;0.73;2.38;0.65
457;FALSE;6;4;0;NA;NA;2.01;1.88;0.89
458;FALSE;8;4;0;NA;NA;1.32;1.83;0.6
459;FALSE;32;4;0;NA;NA;1.92;2.02;0.79
460;FALSE;5;4;0;NA;NA;1.38;2.08;0.64
461;FALSE;16;4;0;NA;NA;1.54;2.02;0.53
462;FALSE;56;4;0;NA;NA;0.76;2.02;0.62
463;FALSE;18;4;0;NA;NA;0.84;2.24;0.36
464;FALSE;10;4;0;NA;NA;1.35;1.95;0.65
465;TRUE;68;4;0;NA;NA;0.68;2.44;0.6
466;FALSE;64;4;2;NA;NA;0.77;2.25;0.63
467;FALSE;16;4;0;NA;NA;1.23;2.12;0.64
468;FALSE;21;4;0;NA;NA;1.58;2;0.65
469;TRUE;21;4;0;NA;NA;0.85;2.26;0.48
470;FALSE;51;4;0;NA;NA;0.72;2.14;0.61
471;FALSE;20;4;0;NA;NA;2.15;1.74;0.84
472;FALSE;45;4;0;NA;NA;0.61;2.15;0.63
473;FALSE;32;4;0;NA;NA;0.79;2.26;0.41
474;FALSE;15;4;0;NA;NA;1.38;2.32;0.6
475;FALSE;22;4;0;NA;NA;2.11;2.11;0.78
476;FALSE;17;4;0;NA;NA;1.39;1.99;0.58
477;FALSE;16;4;0;NA;NA;1.03;2.34;0.57
478;FALSE;34;4;0;NA;NA;0.92;2.06;0.62
479;FALSE;52;4;0;NA;NA;0.78;2.25;0.69
480;FALSE;56;4;0;NA;NA;0.79;2.29;0.62
481;FALSE;35;4;0;NA;NA;2;2.05;0.8
482;FALSE;4;4;0;NA;NA;1.51;2.06;0.72
483;FALSE;60;4;0;NA;NA;0.89;2.03;0.65
484;FALSE;22;4;0;NA;NA;1.5;2.04;0.64
485;FALSE;28;4;0;NA;NA;1.97;2.13;0.87
486;FALSE;42;4;0;NA;NA;0.72;2.27;0.59
487;FALSE;54;4;0;NA;NA;0.97;2.17;0.53
488;FALSE;36;4;0;NA;NA;0.83;2.45;0.64
489;FALSE;15;4;0;NA;NA;0.8;2.27;0.47
490;FALSE;68;4;0;NA;NA;0.5;2.37;0.54
