CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
121;FALSE;FALSE;as;3;3.33;3.49;0.6;78;NA;NA;NA;36;0
122;FALSE;FALSE;mmas;2;2.69;2.69;0.63;53;NA;NA;NA;25;1
123;FALSE;FALSE;acs;0;3.72;7.47;0.51;82;0.17;NA;NA;NA;NA
124;FALSE;FALSE;eas;1;3.94;8.45;0.86;10;NA;NA;286;42;1
125;FALSE;FALSE;ras;2;2.89;8.77;0.4;19;NA;21;NA;38;1
126;FALSE;FALSE;eas;3;0.89;2.71;0.21;36;NA;NA;427;14;1
127;TRUE;FALSE;acs;3;2.79;4.45;0.38;23;0.91;NA;NA;8;0
128;TRUE;FALSE;acs;3;1.89;6.2;0.14;37;0.96;NA;NA;28;0
129;FALSE;FALSE;ras;3;4.01;6.49;0.06;14;NA;54;NA;46;0
130;FALSE;FALSE;eas;3;1.67;0.65;0.41;17;NA;NA;529;26;1
131;FALSE;FALSE;as;1;3.57;9.69;0.5;5;NA;NA;NA;41;1
132;FALSE;FALSE;acs;1;0.22;3.32;0.57;28;0.77;NA;NA;39;0
133;FALSE;FALSE;acs;1;1.65;7.6;0.68;54;0.82;NA;NA;17;1
134;FALSE;FALSE;acs;2;2.3;0.6;0.08;64;0.46;NA;NA;23;1
135;FALSE;FALSE;acs;3;0.77;5.04;0.22;23;0.84;NA;NA;10;1
136;FALSE;FALSE;eas;3;3.88;6.79;0.72;65;NA;NA;14;17;0
137;FALSE;FALSE;eas;2;0.85;5.64;0.51;35;NA;NA;90;28;1
138;FALSE;FALSE;as;3;2.98;6.44;0.85;75;NA;NA;NA;14;0
139;FALSE;FALSE;eas;2;3.35;7.17;0.95;22;NA;NA;24;29;1
140;FALSE;FALSE;acs;0;4.83;3.1;0.78;76;0.93;NA;NA;NA;NA
141;FALSE;FALSE;as;1;4.72;5.09;0.25;26;NA;NA;NA;23;1
142;FALSE;FALSE;ras;3;3.36;6.59;0.63;94;NA;78;NA;43;1
143;FALSE;FALSE;acs;3;4.88;6.41;0.47;12;0.71;NA;NA;10;0
144;FALSE;FALSE;eas;2;3.14;1.53;0.24;8;NA;NA;445;29;0
145;FALSE;FALSE;eas;3;4.03;9.46;0.48;100;NA;NA;374;23;0
146;FALSE;FALSE;as;0;3.56;2.07;0.24;9;NA;NA;NA;NA;NA
147;FALSE;FALSE;mmas;3;3.46;8.87;0.95;91;NA;NA;NA;10;1
148;FALSE;FALSE;eas;2;2.1;0.45;0.87;29;NA;NA;388;12;0
149;FALSE;FALSE;ras;1;3.98;7.42;0.76;76;NA;34;NA;7;1
150;FALSE;FALSE;acs;0;3.19;3.25;0.52;12;0.27;NA;NA;NA;NA
151;FALSE;FALSE;acs;3;4.18;2.15;0.75;76;0.44;NA;NA;43;0
152;FALSE;FALSE;ras;1;3.24;7.01;0.91;75;NA;22;NA;13;0
153;FALSE;FALSE;ras;3;4.48;6.24;0.52;33;NA;32;NA;31;1
154;FALSE;FALSE;ras;3;1.1;2;0.24;72;NA;7;NA;15;0
155;FALSE;FALSE;eas;1;3.16;2.31;0.64;37;NA;NA;184;32;1
156;FALSE;FALSE;eas;3;2.66;2.83;0.41;68;NA;NA;610;19;1
157;FALSE;FALSE;mmas;2;3.63;6.19;0.79;47;NA;NA;NA;28;0
158;FALSE;FALSE;acs;0;4.56;6.69;0.37;75;0.67;NA;NA;NA;NA
159;FALSE;FALSE;acs;2;4.24;0.78;0.68;65;0.8;NA;NA;32;0
160;FALSE;FALSE;acs;2;4.67;7.23;0.77;18;0.93;NA;NA;29;1
161;FALSE;FALSE;ras;0;3.33;2.63;0.17;33;NA;91;NA;NA;NA
162;FALSE;FALSE;eas;2;0.72;4.59;0.42;37;NA;NA;341;26;1
163;FALSE;FALSE;acs;3;4.04;7.93;0.32;42;0.71;NA;NA;37;1
164;FALSE;FALSE;ras;3;3.09;7.17;0.65;11;NA;9;NA;38;0
165;FALSE;FALSE;as;1;3.06;1.02;0.34;40;NA;NA;NA;27;1
166;FALSE;FALSE;ras;3;2;9.86;0.36;12;NA;81;NA;26;1
167;FALSE;FALSE;ras;3;4.26;8.69;0.68;72;NA;24;NA;31;1
168;FALSE;FALSE;eas;0;1.75;5.13;0.34;90;NA;NA;11;NA;NA
169;FALSE;FALSE;as;3;4.97;6.01;0.81;31;NA;NA;NA;44;1
170;FALSE;FALSE;acs;0;4.02;7.1;0.58;71;0.13;NA;NA;NA;NA
171;FALSE;FALSE;mmas;0;3.07;6.03;0.79;44;NA;NA;NA;NA;NA
172;FALSE;FALSE;acs;3;2.5;5.55;0.48;35;0.72;NA;NA;14;0
173;FALSE;FALSE;ras;1;3.87;9.01;0.31;29;NA;40;NA;22;0
174;FALSE;FALSE;acs;0;4.18;3.79;0.63;92;0.53;NA;NA;NA;NA
175;FALSE;FALSE;acs;3;3.61;8.51;0.41;31;0.95;NA;NA;23;1
176;FALSE;FALSE;acs;0;2.15;3.5;0.22;45;0.93;NA;NA;NA;NA
177;FALSE;FALSE;acs;2;0.73;7.34;0.49;52;0.51;NA;NA;19;1
178;FALSE;FALSE;acs;3;2.43;3.95;0.43;16;0.8;NA;NA;39;1
179;FALSE;FALSE;acs;3;2.99;2.37;0.78;81;0.76;NA;NA;31;0
180;FALSE;FALSE;as;3;2.57;1.53;0.09;73;NA;NA;NA;6;1
181;FALSE;FALSE;as;0;1.96;6.52;0.42;49;NA;NA;NA;NA;NA
182;FALSE;FALSE;acs;2;1.09;5.47;0.41;76;0.61;NA;NA;28;1
183;FALSE;FALSE;mmas;0;4.06;5.54;0.23;16;NA;NA;NA;NA;NA
184;FALSE;FALSE;acs;3;1.64;2.69;0.19;14;0.85;NA;NA;29;1
185;FALSE;FALSE;acs;3;4.4;2.03;0.5;38;0.93;NA;NA;28;0
186;FALSE;FALSE;acs;3;3.69;6.02;0.46;65;0.88;NA;NA;16;1
187;FALSE;FALSE;mmas;3;1.55;7.69;0.17;20;NA;NA;NA;37;0
188;TRUE;FALSE;ras;3;3.06;0.83;0.79;84;NA;25;NA;47;0
189;FALSE;FALSE;as;1;0.5;1.95;0.17;32;NA;NA;NA;23;1
190;FALSE;FALSE;acs;0;3;4.51;0.26;70;0.83;NA;NA;NA;NA
191;FALSE;FALSE;eas;3;3.42;5.42;0.62;10;NA;NA;372;11;1
192;FALSE;FALSE;acs;3;2.41;7.13;0.27;26;0.9;NA;NA;41;1
193;FALSE;FALSE;acs;3;1.24;6.12;0.45;43;0.91;NA;NA;11;0
194;FALSE;FALSE;acs;3;2.17;1.19;0.55;46;0.04;NA;NA;10;1
195;FALSE;FALSE;acs;0;4.4;0.07;0.46;89;0.62;NA;NA;NA;NA
196;FALSE;FALSE;as;3;2.21;4.24;0.26;20;NA;NA;NA;22;0
197;FALSE;FALSE;acs;3;2.53;5.68;0.19;66;0.8;NA;NA;13;0
198;FALSE;FALSE;as;3;3.98;3.26;0.11;24;NA;NA;NA;18;0
199;TRUE;FALSE;acs;3;2.62;4.38;0.03;24;0.71;NA;NA;26;0
200;FALSE;FALSE;acs;3;2.16;4.66;0.33;36;0.78;NA;NA;27;1
201;FALSE;FALSE;acs;3;4.69;0.91;0.55;72;0.89;NA;NA;34;0
202;FALSE;FALSE;eas;3;0.75;3.14;0.05;54;NA;NA;294;19;0
203;FALSE;FALSE;acs;0;2.19;5.18;0.23;20;0.86;NA;NA;NA;NA
204;FALSE;FALSE;acs;1;1.89;3.16;0.41;63;0.35;NA;NA;17;0
205;FALSE;FALSE;acs;2;0.18;5.85;0.03;38;0.66;NA;NA;7;1
206;FALSE;FALSE;acs;2;1.18;6.92;0.24;54;0.58;NA;NA;35;0
207;FALSE;FALSE;acs;3;2.34;4.18;0.19;48;0.9;NA;NA;8;0
208;FALSE;FALSE;acs;3;1.75;3.95;0.23;10;0.86;NA;NA;19;0
209;FALSE;FALSE;acs;3;3.28;0.41;0.79;99;0.83;NA;NA;43;0
210;FALSE;FALSE;acs;0;1.44;6.45;0.22;47;0.83;NA;NA;NA;NA
211;FALSE;FALSE;acs;3;2.95;2.41;0.3;35;0.64;NA;NA;35;1
212;FALSE;FALSE;acs;3;4.1;2.86;0.52;97;0.79;NA;NA;18;0
213;FALSE;FALSE;acs;3;4.56;1.84;0.57;40;0.9;NA;NA;29;1
214;FALSE;FALSE;eas;1;3.29;4.79;0.55;62;NA;NA;259;24;1
215;FALSE;FALSE;eas;3;3.47;3.9;0.24;35;NA;NA;322;14;0
216;FALSE;FALSE;acs;2;3.86;9.99;0.39;27;0.76;NA;NA;13;1
217;FALSE;FALSE;acs;3;3.64;5.05;0.55;24;0.92;NA;NA;31;0
218;FALSE;FALSE;ras;3;3.76;6.11;0.23;49;NA;12;NA;5;1
219;FALSE;FALSE;mmas;3;1.84;8;0.39;25;NA;NA;NA;34;0
220;FALSE;FALSE;mmas;3;3.58;6.76;0.21;52;NA;NA;NA;45;0
221;FALSE;FALSE;acs;0;3.43;5.87;0.32;26;0.71;NA;NA;NA;NA
222;FALSE;FALSE;acs;1;3.68;0.62;0.93;99;0.65;NA;NA;38;1
223;FALSE;FALSE;acs;3;3.82;4.4;0.21;49;0.61;NA;NA;19;1
224;FALSE;FALSE;acs;3;3.01;3.04;0.83;76;0.97;NA;NA;36;0
225;FALSE;FALSE;mmas;3;1.59;7.28;0.34;25;NA;NA;NA;40;1
226;FALSE;FALSE;eas;3;1.41;3.58;0.32;38;NA;NA;35;25;1
227;FALSE;FALSE;mmas;3;2.89;8.65;0.19;36;NA;NA;NA;6;1
228;FALSE;FALSE;ras;3;3.46;5.47;0.75;18;NA;93;NA;11;1
229;FALSE;FALSE;acs;3;1.7;3.22;0.47;14;0.86;NA;NA;12;1
230;FALSE;FALSE;acs;1;3.14;3.19;0.45;98;0.87;NA;NA;37;0
231;FALSE;FALSE;acs;3;3.25;1.92;0.63;58;0.86;NA;NA;21;0
232;TRUE;FALSE;acs;3;1.79;6.72;0.49;53;0.96;NA;NA;11;1
233;FALSE;FALSE;mmas;3;1.23;3.78;0.45;51;NA;NA;NA;39;1
234;FALSE;FALSE;acs;3;2.5;4.49;0.2;21;0.9;NA;NA;5;0
235;FALSE;FALSE;ras;2;3.08;3.91;0.25;14;NA;64;NA;5;1
236;FALSE;FALSE;eas;3;0.41;4.36;0.1;39;NA;NA;545;22;1
237;FALSE;FALSE;acs;0;3.99;1.34;0.74;53;0.95;NA;NA;NA;NA
238;TRUE;FALSE;acs;3;2.37;4.85;0.08;25;0.83;NA;NA;16;1
239;FALSE;FALSE;acs;0;2.57;5.15;0.37;22;0.67;NA;NA;NA;NA
240;FALSE;FALSE;acs;1;3.62;3.15;0.98;99;0.77;NA;NA;18;0
241;FALSE;FALSE;acs;0;2.39;4.38;0.42;9;0.5;NA;NA;NA;NA
242;FALSE;FALSE;eas;3;1.86;6.04;0.58;58;NA;NA;657;26;1
243;FALSE;FALSE;eas;3;1.9;2.81;0.3;28;NA;NA;561;5;1
244;FALSE;FALSE;as;3;2.12;6.36;0.48;34;NA;NA;NA;37;1
245;FALSE;FALSE;acs;1;4.93;4.44;0.98;50;0.96;NA;NA;40;0
246;FALSE;FALSE;acs;1;0.93;8.7;0.83;26;0.91;NA;NA;12;1
247;FALSE;FALSE;acs;2;3.05;2.16;0.65;28;0.99;NA;NA;7;1
248;FALSE;FALSE;acs;0;3.61;1.7;0.95;62;0.6;NA;NA;NA;NA
249;TRUE;FALSE;acs;3;1.39;6.38;0.76;44;0.95;NA;NA;8;1
250;FALSE;FALSE;ras;0;2.39;1.91;0.5;78;NA;9;NA;NA;NA
251;FALSE;FALSE;acs;3;0.98;4.87;0.31;36;0.86;NA;NA;21;1
252;FALSE;FALSE;acs;2;2.5;2.5;0.08;25;0.6;NA;NA;15;0
253;FALSE;FALSE;acs;3;1.8;5.98;0.48;27;0.74;NA;NA;20;1
254;FALSE;FALSE;acs;3;1.87;8.22;0.27;53;0.81;NA;NA;16;1
255;FALSE;FALSE;acs;0;3.91;4.56;0.03;15;0.36;NA;NA;NA;NA
256;FALSE;FALSE;ras;3;2.13;3.7;0.07;24;NA;60;NA;12;0
257;FALSE;FALSE;ras;1;4.71;1.3;0.87;79;NA;14;NA;48;0
258;FALSE;FALSE;acs;3;3.11;3.66;0.09;21;0.81;NA;NA;21;0
259;FALSE;FALSE;acs;2;2.53;5.16;0.33;18;0.76;NA;NA;21;0
260;FALSE;FALSE;acs;3;2.83;5.59;0.2;25;0.8;NA;NA;14;0
261;FALSE;FALSE;acs;3;3.03;1.31;0.11;8;0.58;NA;NA;17;0
262;FALSE;FALSE;acs;3;3.21;3.71;0.23;40;0.54;NA;NA;30;0
263;FALSE;FALSE;acs;3;2.94;5.31;0.5;41;0.88;NA;NA;21;1
264;FALSE;FALSE;acs;3;1.54;6.71;0.48;40;0.98;NA;NA;12;1
265;FALSE;FALSE;acs;3;2.24;3.65;0.04;35;0.61;NA;NA;29;0
266;FALSE;FALSE;as;3;1.94;6.16;0.49;73;NA;NA;NA;12;1
267;FALSE;FALSE;mmas;3;2.1;5.51;0.4;60;NA;NA;NA;10;1
268;FALSE;FALSE;acs;3;2.99;4.76;0.07;34;0.94;NA;NA;25;1
269;FALSE;FALSE;ras;3;4.01;2.73;0.7;56;NA;91;NA;45;0
270;FALSE;FALSE;ras;3;3.59;1.71;0.82;83;NA;44;NA;47;0
271;FALSE;FALSE;acs;3;1.22;7.67;0.54;77;0.97;NA;NA;8;1
272;FALSE;FALSE;acs;3;2.25;8.05;0.46;30;0.79;NA;NA;23;1
273;FALSE;FALSE;acs;2;3.7;4.63;0.21;20;0.7;NA;NA;17;0
274;FALSE;FALSE;acs;1;2.86;5.53;0.05;5;0.8;NA;NA;28;0
275;FALSE;FALSE;acs;3;1.51;4.73;0.07;47;0.54;NA;NA;16;0
276;FALSE;FALSE;acs;3;1.95;1.61;0.36;16;0.9;NA;NA;20;0
277;FALSE;FALSE;ras;3;4.14;2.24;0.68;75;NA;80;NA;40;0
278;FALSE;FALSE;as;3;3.28;3.12;0.12;30;NA;NA;NA;37;0
279;FALSE;FALSE;acs;2;3.07;2.13;0.02;40;0.87;NA;NA;27;1
280;FALSE;FALSE;ras;2;2.32;0.79;0.79;83;NA;39;NA;47;0
281;FALSE;FALSE;ras;3;2.42;5.6;0.43;66;NA;75;NA;9;1
282;FALSE;FALSE;ras;3;2.73;0.58;0.84;78;NA;28;NA;48;0
283;FALSE;FALSE;acs;3;1.7;5.78;0.45;52;0.94;NA;NA;13;1
284;FALSE;FALSE;mmas;3;2.18;4.72;0.25;30;NA;NA;NA;33;0
285;FALSE;FALSE;acs;0;1.47;5.78;0.43;44;0.98;NA;NA;NA;NA
286;TRUE;FALSE;acs;3;1.93;5.07;0.39;36;0.75;NA;NA;9;1
287;FALSE;FALSE;acs;3;3.27;0.85;0.4;71;0.75;NA;NA;48;0
288;FALSE;FALSE;acs;3;2.18;3.98;0.09;19;0.85;NA;NA;17;0
289;FALSE;FALSE;acs;3;2.12;6.16;0.11;36;0.66;NA;NA;28;1
290;FALSE;FALSE;as;0;1.28;6.99;0.64;57;NA;NA;NA;NA;NA
291;FALSE;FALSE;as;3;2.81;5.83;0.16;29;NA;NA;NA;10;0
292;FALSE;FALSE;acs;3;2.84;6.99;0.48;42;0.93;NA;NA;13;1
293;FALSE;FALSE;mmas;3;4.71;1.89;0.94;87;NA;NA;NA;45;0
294;FALSE;FALSE;acs;3;1.2;8.76;0.22;36;0.85;NA;NA;15;1
295;FALSE;FALSE;acs;3;2.79;3.45;0.09;31;0.83;NA;NA;23;0
296;FALSE;FALSE;acs;3;0.95;5.44;0.55;43;0.81;NA;NA;5;1
297;TRUE;FALSE;acs;3;2;6.45;0.34;39;0.96;NA;NA;8;1
298;FALSE;FALSE;ras;3;3.11;0.11;0.83;86;NA;61;NA;48;0
299;FALSE;FALSE;ras;3;2.02;4.11;0.54;89;NA;76;NA;48;0
300;FALSE;FALSE;acs;3;3.93;3.2;0.17;14;0.38;NA;NA;35;0
301;FALSE;FALSE;acs;1;1.78;8.01;0.49;67;0.88;NA;NA;15;1
302;FALSE;FALSE;acs;3;1.71;6.1;0.17;22;0.83;NA;NA;7;1
303;FALSE;FALSE;acs;3;2.28;9.15;0.48;65;0.96;NA;NA;6;1
304;FALSE;FALSE;acs;3;2.31;5.34;0.25;22;0.95;NA;NA;19;0
305;FALSE;FALSE;acs;3;3.08;5.87;0.1;15;0.85;NA;NA;15;1
306;FALSE;FALSE;acs;3;2.13;1.6;0.91;69;0.71;NA;NA;49;0
307;FALSE;FALSE;acs;3;3.53;4.95;0.17;27;0.7;NA;NA;7;1
308;FALSE;FALSE;ras;3;2.02;0.7;0.61;87;NA;59;NA;42;0
309;FALSE;FALSE;ras;3;2.62;2.25;0.88;87;NA;34;NA;36;0
310;FALSE;FALSE;acs;0;1.8;3.79;0.01;6;0.73;NA;NA;NA;NA
311;FALSE;FALSE;acs;3;2.24;2.06;0.68;69;0.96;NA;NA;48;0
