CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
10;TRUE;FALSE;152;1;0;NA;NA;0.2;2.12;0.66;10;10
16;TRUE;FALSE;196;4;0;NA;NA;1.37;2.36;0.69;16;16
29;TRUE;FALSE;134;4;1;NA;NA;2.47;2.2;0.75;29;29
32;TRUE;FALSE;187;4;2;NA;NA;1.49;1.77;0.62;32;32
63;TRUE;FALSE;148;1;0;NA;NA;1.86;1.52;0.63;63;63
82;TRUE;FALSE;84;4;0;NA;NA;0.54;1.7;0.58;82;82
99;TRUE;FALSE;55;4;0;NA;NA;2.48;1.45;0.73;99;99
122;TRUE;FALSE;104;4;0;NA;NA;1.11;2.47;0.73;122;122
144;TRUE;FALSE;138;4;0;NA;NA;0.48;2.45;0.57;144;144
169;TRUE;FALSE;103;4;0;NA;NA;0.5;1.51;0.57;169;169
170;TRUE;FALSE;115;4;0;NA;NA;1.52;2.21;0.69;170;170
172;TRUE;FALSE;102;4;0;NA;NA;0.84;2.36;0.7;172;172
191;TRUE;FALSE;77;4;0;NA;NA;1.73;2.12;0.68;191;191
203;TRUE;FALSE;132;4;0;NA;NA;0.61;2.19;0.57;203;203
212;TRUE;FALSE;124;4;0;NA;NA;1.82;2.15;0.6;212;212
215;TRUE;FALSE;119;4;0;NA;NA;1.73;2.38;0.64;215;215
233;TRUE;FALSE;147;4;0;NA;NA;0.94;2.26;0.52;233;233
248;TRUE;FALSE;131;4;0;NA;NA;1.95;2.44;0.57;248;248
260;TRUE;FALSE;119;4;0;NA;NA;1.8;2.32;0.56;260;260
274;TRUE;FALSE;139;4;0;NA;NA;1.02;2.27;0.45;274;274
285;TRUE;FALSE;151;4;0;NA;NA;1.32;2.4;0.49;285;285
300;TRUE;FALSE;124;4;0;NA;NA;1.78;2.41;0.63;300;300
326;TRUE;FALSE;118;4;0;NA;NA;1.93;2.27;0.59;326;326
328;TRUE;FALSE;128;4;0;NA;NA;1.75;2.34;0.53;328;328
337;TRUE;TRUE;134;4;0;NA;NA;2.01;2.42;0.53;337;337
340;TRUE;FALSE;119;4;0;NA;NA;1.93;2.46;0.58;340;340
