network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-L1;min;20;0.19521317;1317;1217;100;4727;4343;384;1317;3144;466;3410;416;0;2994;52;0;1.44277554474297;0.71977895463965;0.739583333333333;8.88020833333333;1;1;0;0.1;0;1;1;8;1;0.000211550666384599;0.918764544108314;0.0812354558916861;0.278612227628517;0.66511529511318;0.0985826105352232;0.121994134897361;0;0.878005865102639
