network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-L5;min;20;0.19521317;880;871;9;2674;2416;258;1204;1771;178;2689;435;0;2254;56;0;2.0112191473448;0.864238410596026;2.32945736434109;10.422480620155;1;5;2;1.05;0;1;1;6.96428571428571;56;0.00037397157816006;0.903515332834705;0.0964846671652954;0.450261780104712;0.662303664921466;0.0665669409124907;0.161770174786166;0;0.838229825213834
