CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;32576332;348;0.578333333333333;32788010.4;363;0.603333333333333;0.816604315603634;361;0.6;1.1691189622436;372;0.618333333333333
2;5;32939259;463;0.77;33217179;475;0.79;1.82979962480408;462;0.768333333333333;2.49263408926331;481;0.8
3;5;32618343;359;0.596666666666667;32810420.6;371;0.616666666666667;1.06653384661267;392;0.651666666666667;1.23899793267711;383;0.636666666666667
4;5;39576435;584;0.971666666666667;39890265;582;0.968333333333333;22.3566508294516;584;0.971666666666667;23.086458986461;582;0.968333333333333
5;5;38145664;568;0.945;39203420.2;575;0.956666666666667;17.9250972729867;567;0.943333333333333;20.9631957034871;575;0.956666666666667
6;5;33277571;504;0.838333333333333;33418343;501;0.833333333333333;3.00803092502965;507;0.843333333333333;3.11461407157865;502;0.835
7;5;33330438;506;0.841666666666667;33481873;507;0.843333333333333;3.03910670689209;508;0.845;3.3103301677214;509;0.846666666666667
8;5;33253837;502;0.835;33392481.4;499;0.83;2.72603804440268;501;0.833333333333333;3.03569267539256;500;0.831666666666667
9;5;33757332;531;0.883333333333333;33888333.8;529;0.88;4.15574117480151;528;0.878333333333333;4.565964416991;531;0.883333333333333
10;10;32418224;209;0.346666666666667;32644069.7;273;0.453333333333333;0.253883320265968;213;0.353333333333333;0.601729913513509;285;0.473333333333333
11;5;33482740;521;0.866666666666667;33614139.8;515;0.856666666666667;3.62173832162057;523;0.87;3.71869821452864;515;0.856666666666667
12;5;39321635;582;0.968333333333333;39964593.6;583;0.97;21.5771142515784;582;0.968333333333333;23.3075892101677;584;0.971666666666667
13;5;32530991;328;0.545;32719661.2;322;0.535;0.676283862819883;339;0.563333333333333;0.95891973249808;342;0.568333333333333
14;5;32573524;345;0.573333333333333;32727451.4;329;0.546666666666667;0.839094556533759;362;0.601666666666667;0.981924568107571;346;0.575
15;5;38159100;569;0.946666666666667;38858769.2;569;0.946666666666667;18.2642196553075;571;0.95;19.9005956818398;569;0.946666666666667
16;5;32777303;425;0.706666666666667;32938862.2;424;0.705;1.32912208897868;427;0.71;1.63497884254799;427;0.71
17;5;33767492;533;0.886666666666667;33901903.2;530;0.881666666666667;4.28325757962911;532;0.885;4.60755061194004;532;0.885
18;8;32415575;206;0.341666666666667;32642253.875;269;0.446666666666667;0.460815944508353;296;0.491666666666667;0.648498681871632;299;0.496666666666667
19;5;39931567;585;0.973333333333333;40067342.4;585;0.973333333333333;23.2199150755084;585;0.973333333333333;23.631507539133;585;0.973333333333333
20;5;33395193;513;0.853333333333333;33798452.2;524;0.871666666666667;3.49972720487082;519;0.863333333333333;4.287588058559;525;0.873333333333333
21;8;32484498;291;0.483333333333333;32677488.375;300;0.498333333333333;0.423932495031203;291;0.483333333333333;0.757117358518098;318;0.528333333333333
22;5;33203387;499;0.83;33421891.6;502;0.835;2.75720204217152;502;0.835;3.12562707127402;503;0.836666666666667
23;5;33186705;498;0.828333333333333;33379800.6;497;0.826666666666667;2.59476451360013;496;0.825;2.99546906899184;498;0.828333333333333
24;5;73449244;601;1;74941754.6;601;1;127.309304486098;601;1;131.238033059139;601;1
25;5;32841633;443;0.736666666666667;32964030.8;429;0.713333333333333;1.53171320326426;444;0.738333333333333;1.71323454336615;434;0.721666666666667
26;5;34424526;544;0.905;34625480;544;0.905;6.43592339327776;544;0.905;6.8395234165543;544;0.905
27;5;32620037;360;0.598333333333333;32765359;351;0.583333333333333;0.951861707123755;374;0.621666666666667;1.10003358862498;362;0.601666666666667
28;5;51196417;597;0.993333333333333;52180511.6;597;0.993333333333333;58.2923151308548;597;0.993333333333333;61.0011337589512;597;0.993333333333333
29;5;32723960;402;0.668333333333333;32883026;405;0.673333333333333;1.16421531310415;402;0.668333333333333;1.46295197611421;410;0.681666666666667
30;5;33007594;474;0.788333333333333;33244440.8;481;0.8;2.15126563997729;479;0.796666666666667;2.5778712005064;485;0.806666666666667
31;5;33925976;537;0.893333333333333;34067473.2;537;0.893333333333333;4.75796519880676;537;0.893333333333333;5.11840247942385;537;0.893333333333333
32;5;38332768;571;0.95;39823204.4;581;0.966666666666667;18.6315114844063;572;0.951666666666667;22.8743149778768;581;0.966666666666667
33;5;38545742;576;0.958333333333333;39088098;573;0.953333333333333;19.4625161144998;577;0.96;20.6068117375435;573;0.953333333333333
34;5;33725407;530;0.881666666666667;33983932.8;534;0.888333333333333;4.26013035311344;531;0.883333333333333;4.85961326474;536;0.891666666666667
35;5;33634814;526;0.875;33853037;527;0.876666666666667;3.99424196141862;527;0.876666666666667;4.45610549458292;527;0.876666666666667
36;5;32840335;442;0.735;32969920;431;0.716666666666667;1.56980489639197;446;0.741666666666667;1.73128068015466;436;0.725
37;5;32807381;436;0.725;33049898;451;0.75;1.43593235968089;433;0.72;1.97826529239624;455;0.756666666666667
38;5;33780591;535;0.89;33922114;531;0.883333333333333;4.55032108814223;535;0.89;4.66879241444736;533;0.886666666666667
39;5;40603531;587;0.976666666666667;41020522.6;587;0.976666666666667;25.8400986649341;587;0.976666666666667;26.5706665715418;587;0.976666666666667
40;5;33022409;476;0.791666666666667;33161785.8;467;0.776666666666667;2.25310455716535;483;0.803333333333333;2.32267905074728;475;0.79
41;5;33034778;477;0.793333333333333;33265510;483;0.803333333333333;2.12509104682307;475;0.79;2.64306066095291;488;0.811666666666667
42;5;33006749;473;0.786666666666667;33143372.2;464;0.771666666666667;2.15776777427734;481;0.8;2.26588984159928;472;0.785
43;5;32542609;332;0.551666666666667;32786094.6;359;0.596666666666667;0.712239025265388;346;0.575;1.16310781962076;371;0.616666666666667
44;5;38540807;575;0.956666666666667;38960014.8;571;0.95;18.8309374110921;573;0.953333333333333;20.2181789318693;571;0.95
45;5;39547908;583;0.97;39819619.2;580;0.965;22.3559205685516;583;0.97;22.8640487577829;580;0.965
46;5;33132632;489;0.813333333333333;33283202.6;490;0.815;2.62460306729288;497;0.826666666666667;2.69732829360191;491;0.816666666666667
47;5;33614234;525;0.873333333333333;33762773.6;521;0.866666666666667;3.84176921193519;525;0.873333333333333;4.17830448935345;524;0.871666666666667
48;8;32486146;295;0.49;32686155.125;303;0.503333333333333;0.497737768081663;309;0.513333333333333;0.783921088084129;319;0.53
49;5;32939035;462;0.768333333333333;33028231.8;444;0.738333333333333;1.68315857478794;452;0.751666666666667;1.91143314276981;450;0.748333333333333
50;5;33411268;517;0.86;33802481.4;525;0.873333333333333;3.54954749232411;521;0.866666666666667;4.29867247503758;526;0.875
51;5;58809049;598;0.995;60195447.6;598;0.995;82.0011112119666;598;0.995;85.7313611405632;598;0.995
52;5;33570401;524;0.871666666666667;33679826;518;0.861666666666667;3.69986430692416;524;0.871666666666667;3.92190682659988;519;0.863333333333333
53;5;33398578;514;0.855;33706710.2;519;0.863333333333333;3.45929328144459;517;0.86;4.00226668410865;520;0.865
54;5;37629942;552;0.918333333333333;38290293.4;558;0.928333333333333;16.6242318687935;557;0.926666666666667;18.1480229705665;558;0.928333333333333
55;10;32423737;218;0.361666666666667;32630637.1;252;0.418333333333333;0.249757613388361;208;0.345;0.559982550472513;275;0.456666666666667
56;5;33960478;538;0.895;34089782;538;0.895;5.02641219608384;538;0.895;5.18639559613295;538;0.895
57;5;40099411;586;0.975;40826038;586;0.975;23.9818912048799;586;0.975;25.9622192558576;586;0.975
58;5;32697211;392;0.651666666666667;32802530.2;368;0.611666666666667;1.14444104597318;400;0.665;1.21454403010194;378;0.628333333333333
59;5;33304399;505;0.84;33447373.2;504;0.838333333333333;2.95860865584516;506;0.841666666666667;3.20443004587313;506;0.841666666666667
60;5;32486511;297;0.493333333333333;32873824.4;399;0.663333333333333;0.498955602785228;310;0.515;1.43215826920951;405;0.673333333333333
61;5;38060899;566;0.941666666666667;38504891;563;0.936666666666667;17.9598711608626;568;0.945;18.8080204902395;563;0.936666666666667
62;5;33206679;500;0.831666666666667;33457740.8;505;0.84;2.76739006031325;503;0.836666666666667;3.23639171622872;507;0.843333333333333
63;7;32503680;309;0.513333333333333;32668298.7142857;294;0.488333333333333;0.483232530177804;303;0.503333333333333;0.816691994704289;324;0.538333333333333
64;5;33151375;494;0.821666666666667;33288323.2;491;0.816666666666667;2.51014764945123;492;0.818333333333333;2.7131097008122;492;0.818333333333333
65;5;33062203;483;0.803333333333333;33216111.4;474;0.788333333333333;2.15314935315057;480;0.798333333333333;2.49154530148916;480;0.798333333333333
66;5;64082992;600;0.998333333333333;64752932.8;600;0.998333333333333;98.1358415021904;600;0.998333333333333;99.8021027133149;600;0.998333333333333
67;5;32726354;404;0.671666666666667;32847959;389;0.646666666666667;1.00106861157533;382;0.635;1.35547463746233;396;0.658333333333333
68;5;32480165;288;0.478333333333333;32726805.4;327;0.543333333333333;0.663835572658403;336;0.558333333333333;0.980111169959717;345;0.573333333333333
69;5;32938557;461;0.766666666666667;33116318;459;0.763333333333333;1.93761126316972;467;0.776666666666667;2.18209007527565;465;0.773333333333333
70;5;32744998;415;0.69;32860706.2;394;0.655;1.28169785830968;421;0.7;1.39354009623294;401;0.666666666666667
71;5;33399336;515;0.856666666666667;33614988;516;0.858333333333333;3.25210085878087;514;0.855;3.72092875196074;516;0.858333333333333
72;5;38666388;578;0.961666666666667;38970503;572;0.951666666666667;19.6123196054875;578;0.961666666666667;20.2413537067232;572;0.951666666666667
73;5;33700469;528;0.878333333333333;33864269;528;0.878333333333333;4.19723823652741;529;0.88;4.49041037348706;528;0.878333333333333
74;5;37585365;550;0.915;38032143;550;0.915;16.1929655665637;551;0.916666666666667;17.3529326283973;550;0.915
75;5;32995290;471;0.783333333333333;33280623.6;488;0.811666666666667;2.00301619603228;471;0.783333333333333;2.68889486584468;490;0.815
76;5;32731202;407;0.676666666666667;32858047.2;392;0.651666666666667;1.18660353406817;407;0.676666666666667;1.38547287278776;397;0.66
77;7;32454985;255;0.423333333333333;32667839.7142857;293;0.486666666666667;0.588879901160958;326;0.541666666666667;0.815022019837646;322;0.535
78;5;38369731;572;0.951666666666667;39498709.2;578;0.961666666666667;17.0659205962868;561;0.933333333333333;21.8883724608583;578;0.961666666666667
79;5;33960723;539;0.896666666666667;34103337.6;539;0.896666666666667;5.10898236295114;539;0.896666666666667;5.22833494160793;539;0.896666666666667
