RUN_ID;PATH;ITERATION_1;CONFIG_ID_1;SOLUTION_1;QUALITY_1;ORIGIN_TYPE_1;TYPE_1;ORIGIN_IS_ELITE_1;IS_ELITE_1;ITERATION_2;CONFIG_ID_2;SOLUTION_2;QUALITY_2;ORIGIN_TYPE_2;TYPE_2;ORIGIN_IS_ELITE_2;IS_ELITE_2
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;117;05212XXXX01022045;0.36561673;END;END;FALSE;FALSE
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;118;08212XXXX01023545;0.39850118;END;END;TRUE;TRUE
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;119;04712XXXX03521050;0.32644291;END;END;TRUE;TRUE
6;TRUE;4;100;03741XXXX24518030;0.43876274;STANDARD;STANDARD;TRUE;TRUE;5;120;03241XXXX24018520;0.55954032;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;121;02241XXXX18515515;0.52881885;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;122;03741XXXX23516030;0.53458203;END;END;FALSE;FALSE
6;TRUE;4;64;03241XXXX20519525;0.42797675;STANDARD;STANDARD;TRUE;TRUE;5;123;03251XX0219520530;0.51012519;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;124;05740XXXX18013525;0.40433187;END;END;TRUE;TRUE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;125;01241XXXX21016520;0.6621541;END;END;FALSE;FALSE
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;126;08212XXXX01524540;0.47084349;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;127;03241XXXX21515015;0.59018366;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;128;03241XXXX19512020;0.58711199;END;END;FALSE;FALSE
6;TRUE;4;64;03241XXXX20519525;0.42797675;STANDARD;STANDARD;TRUE;TRUE;5;129;07241XXXX24022510;0.55996883;END;END;FALSE;FALSE
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;130;07711XXXX02524540;0.71645099;END;END;FALSE;FALSE
6;TRUE;4;100;03741XXXX24518030;0.43876274;STANDARD;STANDARD;TRUE;TRUE;5;131;01741XXXX23517025;0.51080311;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;132;02741XXXX22516525;0.54928171;END;END;FALSE;FALSE
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;133;07712XXXX05021040;0.66101909;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;134;04741XXXX20514025;0.57670298;END;END;FALSE;FALSE
6;TRUE;4;64;03241XXXX20519525;0.42797675;STANDARD;STANDARD;TRUE;TRUE;5;135;03241XXXX19516540;0.51294315;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;136;01241XXXX18518510;0.56381371;END;END;FALSE;FALSE
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;137;05212XXXX05022535;0.44104009;END;END;FALSE;FALSE
6;TRUE;4;78;07212XXXX02524545;0.3317009;STANDARD;STANDARD;TRUE;TRUE;5;138;09212XXXX00024045;0.38594179;END;END;TRUE;TRUE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;139;02241XXXX19518030;0.4953546;END;END;FALSE;FALSE
6;TRUE;4;72;03241XXXX21017025;0.4609011;STANDARD;STANDARD;TRUE;TRUE;5;140;01241XXXX22513010;0.5799838;END;END;FALSE;FALSE
7;FALSE;1;1;13220XXXX15022035;0.69135975;START;START;FALSE;FALSE;1;1;13220XXXX15022035;0.69135975;START;START;FALSE;FALSE
7;FALSE;1;2;18241XXXX21503010;0.86699281;START;START;FALSE;FALSE;1;2;18241XXXX21503010;0.86699281;START;START;FALSE;FALSE
7;FALSE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE
7;FALSE;1;4;1076009XX24506570;0.66102212;START;START;FALSE;FALSE;1;4;1076009XX24506570;0.66102212;START;START;FALSE;FALSE
7;FALSE;1;5;00732XXXX12019025;0.65261523;START;START;FALSE;FALSE;1;5;00732XXXX12019025;0.65261523;START;START;FALSE;FALSE
7;FALSE;1;6;15712XXXX18512545;0.80256484;START;START;FALSE;FALSE;1;6;15712XXXX18512545;0.80256484;START;START;FALSE;FALSE
7;FALSE;1;7;05751XX0705500000;0.89413724;START;START;FALSE;FALSE;1;7;05751XX0705500000;0.89413724;START;START;FALSE;FALSE
7;FALSE;1;8;06722XXXX01020530;0.88549877;START;START;FALSE;FALSE;1;8;06722XXXX01020530;0.88549877;START;START;FALSE;FALSE
7;FALSE;1;9;16751XX0713508075;0.65635264;START;START;FALSE;FALSE;1;9;16751XX0713508075;0.65635264;START;START;FALSE;FALSE
7;FALSE;1;10;11702XXXX20014050;0.81763292;START;START;FALSE;FALSE;1;10;11702XXXX20014050;0.81763292;START;START;FALSE;FALSE
7;FALSE;1;11;01730XXXX07501505;0.9177984;START;START;FALSE;FALSE;1;11;01730XXXX07501505;0.9177984;START;START;FALSE;FALSE
7;FALSE;1;12;04211XXXX04517565;0.48725021;START;STANDARD;TRUE;TRUE;1;12;04211XXXX04517565;0.48725021;START;STANDARD;TRUE;TRUE
7;FALSE;1;13;14242XXXX17005020;0.86574393;START;START;FALSE;FALSE;1;13;14242XXXX17005020;0.86574393;START;START;FALSE;FALSE
7;FALSE;1;14;0926109XX10511085;0.91084311;START;START;FALSE;FALSE;1;14;0926109XX10511085;0.91084311;START;START;FALSE;FALSE
7;FALSE;1;15;19220XXXX23023540;0.70098398;START;START;FALSE;FALSE;1;15;19220XXXX23023540;0.70098398;START;START;FALSE;FALSE
7;FALSE;1;16;13751XX0708018075;0.66574434;START;START;FALSE;FALSE;1;16;13751XX0708018075;0.66574434;START;START;FALSE;FALSE
7;FALSE;1;17;03720XXXX20505530;0.72040356;START;START;FALSE;FALSE;1;17;03720XXXX20505530;0.72040356;START;START;FALSE;FALSE
7;FALSE;1;18;18701XXXX02012055;0.85950236;START;START;FALSE;FALSE;1;18;18701XXXX02012055;0.85950236;START;START;FALSE;FALSE
7;FALSE;1;19;08742XXXX14524510;0.78501944;START;START;FALSE;FALSE;1;19;08742XXXX14524510;0.78501944;START;START;FALSE;FALSE
7;FALSE;1;20;06211XXXX23508545;0.49279562;START;START;FALSE;FALSE;1;20;06211XXXX23508545;0.49279562;START;START;FALSE;FALSE
7;FALSE;1;21;16240XXXX11021000;0.61738491;START;START;FALSE;FALSE;1;21;16240XXXX11021000;0.61738491;START;START;FALSE;FALSE
7;FALSE;1;22;11232XXXX05002520;0.82444742;START;START;FALSE;FALSE;1;22;11232XXXX05002520;0.82444742;START;START;FALSE;FALSE
7;FALSE;1;23;0126004XX17515065;0.98823271;START;START;FALSE;FALSE;1;23;0126004XX17515065;0.98823271;START;START;FALSE;FALSE
7;FALSE;1;24;17211XXXX06501025;0.86088767;START;START;FALSE;FALSE;1;24;17211XXXX06501025;0.86088767;START;START;FALSE;FALSE
7;FALSE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE
7;FALSE;1;26;12231XXXX00519505;0.7638258;START;START;FALSE;FALSE;1;26;12231XXXX00519505;0.7638258;START;START;FALSE;FALSE
7;FALSE;1;27;02202XXXX13007050;0.69887142;START;START;FALSE;FALSE;1;27;02202XXXX13007050;0.69887142;START;START;FALSE;FALSE
7;FALSE;1;28;09721XXXX16004040;0.88813637;START;START;FALSE;FALSE;1;28;09721XXXX16004040;0.88813637;START;START;FALSE;FALSE
7;FALSE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE
7;FALSE;1;30;04742XXXX22522515;0.54908363;START;START;FALSE;FALSE;1;30;04742XXXX22522515;0.54908363;START;START;FALSE;FALSE
7;FALSE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE
7;FALSE;1;32;17232XXXX09515540;0.8161766;START;START;FALSE;FALSE;1;32;17232XXXX09515540;0.8161766;START;START;FALSE;FALSE
7;TRUE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE;2;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;2;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;29;14700XXXX10010560;0.47531274;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;2;3;08200XXXX09016055;0.48060412;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;1;12;04211XXXX04517565;0.48725021;START;STANDARD;TRUE;TRUE;2;12;04211XXXX04517565;0.48725021;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE;2;33;1326109XX04517540;0.97900197;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;34;04202XXXX02520555;0.51385709;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;35;12252XX0215520025;0.71124703;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;36;02722XXXX22523040;0.60759168;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;37;11221XXXX18512580;0.62218661;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;2;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;39;06222XXXX03503055;0.87837702;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE;2;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;2;41;08752XX0713003570;0.80973147;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE;2;42;1226014XX22500075;0.88093541;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;43;16201XXXX06501030;0.90760932;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;2;44;14200XXXX00018550;0.57434454;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;2;45;11220XXXX23520540;0.61278351;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;46;1226004XX06504530;0.94498482;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE;2;47;04751XX0719500565;0.6037288;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;2;48;1126019XX17522030;0.98865024;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;2;49;03752XX0706011580;0.62326637;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;50;12701XXXX17011070;0.58171296;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;2;51;09250XX0213519085;0.51511656;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;31;07200XXXX22003085;0.52857496;START;STANDARD;TRUE;TRUE;2;52;04710XXXX17508550;0.47021124;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;53;04220XXXX13008055;0.62589407;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;2;54;07221XXXX07017530;0.8842187;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;29;14700XXXX10010560;0.47531274;START;STANDARD;TRUE;TRUE;2;55;11202XXXX19014555;0.817731;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;2;56;09720XXXX12022025;0.61185438;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;2;57;1076114XX08509080;0.94392389;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;3;08200XXXX09016055;0.48060412;START;STANDARD;TRUE;TRUE;2;58;04200XXXX14519540;0.51759836;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;1;25;07250XX0719013570;0.48459294;START;STANDARD;TRUE;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE;3;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE;3;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE;3;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE;3;60;09750XX0206005565;0.64314337;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;3;61;14242XXXX24519580;0.5200237;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;3;62;1226004XX20023575;0.89710393;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;63;04201XXXX16512545;0.69741402;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;64;10250XX0722014510;0.65046403;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;3;65;14730XXXX14022060;0.73444031;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE;3;66;04700XXXX15506545;0.50274264;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;67;15731XXXX23000530;0.87221261;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;3;68;06222XXXX13523535;0.85545697;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE;3;69;10250XX0715520550;0.63142925;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;70;10750XX0714518025;0.60594779;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;3;71;14720XXXX21515575;0.67646052;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;72;09250XX0721519000;0.60526981;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;74;08710XXXX17012510;0.63536884;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE;3;75;15700XXXX13006550;0.57440205;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE;3;76;03221XXXX23506580;0.64003335;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;77;07210XXXX21011010;0.60666527;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;78;02250XX0716010505;0.69752022;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;3;79;00210XXXX18518535;0.6246837;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;3;80;06250XX0724521565;0.53540492;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;81;02250XX0723516500;0.57888602;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;3;82;08250XX0715024050;0.59912046;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE;3;83;10212XXXX19505580;0.60938274;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;84;10230XXXX10523510;0.88564512;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;59;08250XX0717515510;0.50971326;STANDARD;STANDARD;TRUE;TRUE;3;85;08250XX0719512540;0.59406784;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;2;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;3;86;05742XXXX09524065;0.47111332;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;25;07250XX0719013570;0.48459294;STANDARD;STANDARD;TRUE;TRUE;4;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;31;07200XXXX22003085;0.52857496;STANDARD;STANDARD;TRUE;TRUE;4;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;61;14242XXXX24519580;0.5200237;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;86;05742XXXX09524065;0.47111332;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;61;14242XXXX24519580;0.5200237;STANDARD;STANDARD;TRUE;TRUE;4;87;11740XXXX23512580;0.4223336;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;88;14240XXXX21023585;0.43147974;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;61;14242XXXX24519580;0.5200237;STANDARD;STANDARD;TRUE;TRUE;4;89;14240XXXX24018585;0.41482195;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;90;06211XXXX20020060;0.70788862;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;91;13750XX0224019570;0.54432902;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE;4;92;17200XXXX22524080;0.34380309;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;93;08210XXXX17024040;0.54713401;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;94;16240XXXX21014075;0.4378063;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;95;05710XXXX13518580;0.40949477;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;96;05710XXXX18522570;0.31988849;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;97;15240XXXX22520075;0.38124063;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;98;15740XXXX18020585;0.43334082;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;99;16241XXXX22519075;0.62890103;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;4;100;13240XXXX22522085;0.40740338;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;61;14242XXXX24519580;0.5200237;STANDARD;STANDARD;TRUE;TRUE;4;101;13242XXXX23517585;0.53064548;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;102;07731XXXX19524570;0.64636197;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;103;07710XXXX09019570;0.41939595;STANDARD;STANDARD;TRUE;TRUE
7;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE;4;104;17700XXXX21014085;0.40856306;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;105;03710XXXX19018565;0.4631347;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;86;05742XXXX09524065;0.47111332;STANDARD;STANDARD;TRUE;TRUE;4;106;07242XXXX13523055;0.74549792;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE;4;107;19700XXXX20024575;0.39532525;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE;4;108;19700XXXX20516085;0.3852761;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE;4;109;18240XXXX24520085;0.38123247;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE;4;110;16700XXXX18514575;0.41868787;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;4;111;03710XXXX18524065;0.3745463;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;61;14242XXXX24519580;0.5200237;STANDARD;STANDARD;TRUE;TRUE;4;112;04242XXXX20023565;0.6218516;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;3;73;19700XXXX20521085;0.35295927;STANDARD;STANDARD;TRUE;TRUE;4;113;15221XXXX21020080;0.65772028;STANDARD;STANDARD;FALSE;FALSE
7;TRUE;4;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;5;96;05710XXXX18522570;0.31988849;END;STANDARD;TRUE;TRUE
7;TRUE;4;40;15740XXXX24520585;0.49764528;STANDARD;STANDARD;TRUE;TRUE;5;97;15240XXXX22520075;0.38124063;END;STANDARD;TRUE;TRUE
7;TRUE;4;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;5;38;04710XXXX18023570;0.32548195;END;STANDARD;TRUE;TRUE
7;TRUE;4;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;5;95;05710XXXX13518580;0.40949477;END;STANDARD;TRUE;TRUE
7;TRUE;4;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;5;103;07710XXXX09019570;0.41939595;END;STANDARD;TRUE;TRUE
7;TRUE;4;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;5;114;05710XXXX21522580;0.49261039;END;END;FALSE;FALSE
7;TRUE;4;38;04710XXXX18023570;0.32548195;STANDARD;STANDARD;TRUE;TRUE;5;115;02710XXXX16023080;0.49019145;END;END;FALSE;FALSE
7;TRUE;4;97;15240XXXX22520075;0.38124063;STANDARD;STANDARD;TRUE;TRUE;5;116;16240XXXX23518575;0.39151685;END;END;FALSE;FALSE
7;TRUE;4;97;15240XXXX22520075;0.38124063;STANDARD;STANDARD;TRUE;TRUE;5;117;15240XXXX22512580;0.64668204;END;END;FALSE;FALSE
