CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;103;0;2;NA;NA;0.45;2.23;0.12
2;FALSE;FALSE;3;4;0;NA;NA;1.7;0.98;0.57
3;FALSE;FALSE;153;5;1;NA;5;1.07;0.36;0.34
4;FALSE;FALSE;53;2;2;NA;NA;2.32;1.61;0.79
5;FALSE;FALSE;28;1;1;NA;NA;2.01;1.92;0
6;FALSE;FALSE;128;5;2;NA;2;0.76;0.67;0.45
7;FALSE;FALSE;78;6;1;18;NA;1.39;0.04;0.23
8;FALSE;FALSE;177;3;0;NA;NA;0.14;1.29;0.68
9;TRUE;FALSE;65;4;1;NA;NA;2.17;1.14;0.62
10;FALSE;FALSE;165;1;2;NA;NA;0.92;2.39;0.17
11;FALSE;FALSE;115;6;0;19;NA;0.29;0.51;0.4
12;TRUE;FALSE;16;2;2;NA;NA;1.54;1.76;0.85
13;FALSE;FALSE;90;0;0;NA;NA;1.86;2.07;0.06
14;FALSE;FALSE;190;3;1;NA;NA;0.61;0.82;0.51
15;FALSE;FALSE;140;2;0;NA;NA;1.23;1.45;0.74
16;FALSE;FALSE;41;5;2;NA;3;2.48;0.2;0.29
17;FALSE;FALSE;10;0;2;NA;NA;1;0.59;0.14
18;FALSE;FALSE;109;3;1;NA;NA;2.25;1.84;0.59
19;FALSE;FALSE;159;2;1;NA;NA;1.62;1.21;0.82
20;TRUE;FALSE;59;5;0;NA;2;0.37;2.46;0.37
21;FALSE;FALSE;84;3;1;NA;NA;0.68;0.9;0.71
22;FALSE;FALSE;134;1;0;NA;NA;1.31;0.28;0.03
23;TRUE;FALSE;34;4;2;NA;NA;0.06;1.53;0.48
24;FALSE;FALSE;72;0;1;NA;NA;0.21;0.43;0.2
25;TRUE;FALSE;171;4;0;NA;NA;1.46;1.68;0.65
26;FALSE;FALSE;121;2;2;NA;NA;2.09;1.06;0.88
27;FALSE;FALSE;22;6;0;13;NA;0.84;2.31;0.43
28;FALSE;FALSE;146;5;1;NA;5;1.78;2;0.31
29;FALSE;FALSE;47;1;0;NA;NA;0.53;0.75;0.76
30;FALSE;FALSE;196;0;1;NA;NA;2.4;0.12;0.09
31;FALSE;FALSE;97;3;2;NA;NA;1.15;1.37;0.54
32;FALSE;FALSE;174;2;1;NA;NA;1.74;0.55;0.55
33;TRUE;FALSE;112;4;0;NA;NA;2.16;1.49;0.66
34;FALSE;FALSE;60;5;0;NA;3;0.26;1.23;0.05
35;TRUE;FALSE;141;4;0;NA;NA;2.29;2.33;0.7
36;FALSE;FALSE;66;6;1;19;NA;2.03;0.18;0.88
37;FALSE;FALSE;54;2;1;NA;NA;1.99;0.07;0.82
38;FALSE;FALSE;7;5;0;NA;4;0.14;1.92;0.56
39;FALSE;FALSE;118;2;1;NA;NA;2.1;0.67;0.31
40;FALSE;FALSE;31;0;2;NA;NA;0.71;1.17;0.7
41;FALSE;FALSE;133;5;2;NA;5;1.24;2.2;0.64
42;FALSE;FALSE;109;2;1;NA;NA;1.14;1.97;0.57
43;TRUE;FALSE;116;4;1;NA;NA;2.38;2.25;0.81
44;FALSE;FALSE;99;6;1;6;NA;2.26;1.89;0.6
45;FALSE;FALSE;86;1;1;NA;NA;1.01;1.67;0.47
46;FALSE;FALSE;142;6;0;11;NA;1.55;1.55;0.24
47;FALSE;FALSE;139;1;1;NA;NA;1.95;1.15;0.44
48;FALSE;FALSE;40;1;0;NA;NA;1.15;0.66;0.74
49;FALSE;FALSE;161;5;1;NA;4;0.37;1.36;0.37
50;FALSE;FALSE;36;0;0;NA;NA;0.9;1.76;0.54
51;FALSE;FALSE;131;4;0;NA;NA;0.66;0.55;0.26
52;TRUE;FALSE;38;4;0;NA;NA;2.15;1.46;0.63
53;FALSE;FALSE;109;5;0;NA;9;0.69;0.89;0.63
54;FALSE;FALSE;142;4;0;NA;NA;0.34;1.45;0.49
55;FALSE;FALSE;68;2;0;NA;NA;0.35;1.44;0.19
56;FALSE;FALSE;67;3;2;NA;NA;0.84;1.34;0.35
57;FALSE;FALSE;103;2;2;NA;NA;1.52;1.23;0.6
58;FALSE;FALSE;87;0;0;NA;NA;1.44;2.47;0.83
59;FALSE;FALSE;65;3;2;NA;NA;1.76;1.48;0.61
60;FALSE;FALSE;159;4;0;NA;NA;2.06;1.75;0.39
61;FALSE;FALSE;63;4;2;NA;NA;2.32;0.65;0.48
62;TRUE;FALSE;109;4;1;NA;NA;2.08;2.47;0.53
63;FALSE;FALSE;110;2;1;NA;NA;2.44;1.26;0.64
64;FALSE;FALSE;99;4;0;NA;NA;2.27;0.98;0.63
65;FALSE;FALSE;25;4;2;NA;NA;1.92;2.49;0.82
66;FALSE;FALSE;135;6;0;19;NA;2.25;1.12;0.64
67;FALSE;FALSE;99;3;2;NA;NA;2.32;1.72;0.56
68;FALSE;FALSE;129;4;0;NA;NA;1.54;1.59;0.76
69;TRUE;FALSE;64;4;0;NA;NA;1.75;1.74;0.52
70;FALSE;FALSE;102;5;0;NA;4;1.69;1.71;0.6
71;FALSE;FALSE;125;1;1;NA;NA;1.5;2.37;0.42
72;FALSE;FALSE;118;4;2;NA;NA;2.11;1.94;0.63
73;FALSE;FALSE;145;5;0;NA;7;1.72;1.35;0.57
74;FALSE;FALSE;89;4;0;NA;NA;2.32;2.38;0.69
75;TRUE;FALSE;134;4;0;NA;NA;2.06;2.44;0.53
76;FALSE;FALSE;35;6;0;8;NA;1.75;1.23;0.45
77;FALSE;FALSE;46;4;0;NA;NA;2.19;0.64;0.89
78;FALSE;FALSE;57;4;1;NA;NA;1.67;1.89;0.7
79;FALSE;FALSE;122;6;0;19;NA;1.69;1.45;0.7
80;TRUE;FALSE;174;4;0;NA;NA;2.39;2.22;0.54
81;FALSE;FALSE;86;4;0;NA;NA;2.32;0.82;0.51
82;FALSE;FALSE;167;0;1;NA;NA;1.86;2.06;0.53
83;FALSE;FALSE;165;2;2;NA;NA;1.97;2.3;0.89
84;FALSE;FALSE;195;5;0;NA;6;1.9;0.77;0.49
85;FALSE;FALSE;122;4;0;NA;NA;2.02;2.35;0.76
86;TRUE;FALSE;101;5;0;NA;4;2.31;2.26;0.69
87;FALSE;FALSE;128;4;1;NA;NA;1.87;1.9;0.53
88;TRUE;FALSE;128;4;0;NA;NA;1.48;2.47;0.48
89;FALSE;FALSE;138;4;1;NA;NA;1.57;1.82;0.68
90;FALSE;FALSE;114;4;0;NA;NA;1.8;2.2;0.45
91;FALSE;FALSE;167;1;1;NA;NA;2.41;2.34;0.63
92;FALSE;FALSE;101;4;0;NA;NA;1.83;1.24;0.6
93;FALSE;FALSE;182;4;0;NA;NA;1.86;1.79;0.56
94;FALSE;FALSE;191;4;0;NA;NA;2.03;2.22;0.61
95;FALSE;FALSE;87;4;0;NA;NA;1.67;1.69;0.45
96;FALSE;FALSE;162;1;0;NA;NA;2.42;1.77;0.29
97;FALSE;FALSE;199;4;0;NA;NA;2;2.08;0.55
98;FALSE;FALSE;120;4;1;NA;NA;1.88;2.45;0.71
99;FALSE;FALSE;170;6;0;17;NA;2.08;1.99;0.35
100;FALSE;FALSE;85;4;1;NA;NA;1.93;1.89;0.47
101;TRUE;FALSE;111;4;2;NA;NA;2.14;2.49;0.73
102;FALSE;FALSE;77;4;1;NA;NA;2.28;1.99;0.57
103;FALSE;FALSE;108;5;0;NA;5;2.1;1.57;0.57
104;FALSE;FALSE;54;4;0;NA;NA;2.02;1.69;0.41
105;FALSE;FALSE;112;4;1;NA;NA;1.8;2.43;0.74
106;FALSE;FALSE;60;0;0;NA;NA;2.1;1.78;0.78
107;FALSE;FALSE;151;5;0;NA;3;2.33;2.03;0.81
108;TRUE;FALSE;171;4;0;NA;NA;1.93;2.45;0.39
109;FALSE;FALSE;146;4;0;NA;NA;2.44;1.94;0.68
110;FALSE;FALSE;179;4;0;NA;NA;2.29;2.46;0.72
111;FALSE;FALSE;118;6;0;16;NA;2.15;2.11;0.61
112;FALSE;FALSE;192;4;0;NA;NA;1.69;2.06;0.71
113;FALSE;FALSE;154;4;1;NA;NA;2.26;2.26;0.48
114;FALSE;FALSE;95;4;2;NA;NA;2.04;1.99;0.81
115;FALSE;FALSE;102;4;0;NA;NA;2.18;2.33;0.39
116;FALSE;FALSE;145;4;0;NA;NA;2.1;2.26;0.32
117;FALSE;FALSE;156;4;0;NA;NA;2.01;2.45;0.48
118;TRUE;FALSE;137;4;0;NA;NA;1.26;2.47;0.45
119;FALSE;FALSE;165;4;0;NA;NA;2.24;2.49;0.5
120;FALSE;FALSE;170;2;0;NA;NA;1.3;2.17;0.48
121;FALSE;FALSE;163;4;0;NA;NA;2.45;2.09;0.57
122;FALSE;FALSE;57;4;2;NA;NA;2.37;2.25;0.62
123;FALSE;FALSE;105;4;0;NA;NA;2.43;1.9;0.7
124;FALSE;FALSE;105;4;2;NA;NA;2.09;1.96;0.86
125;FALSE;FALSE;89;4;2;NA;NA;2.21;2.28;0.76
126;FALSE;FALSE;125;4;0;NA;NA;1.56;2.49;0.55
127;FALSE;FALSE;159;4;0;NA;NA;2.08;2.36;0.52
128;TRUE;TRUE;113;4;0;NA;NA;2.23;2.37;0.6
129;FALSE;FALSE;142;4;1;NA;NA;2.18;2.46;0.72
130;FALSE;FALSE;177;4;0;NA;NA;1.89;2.35;0.36
131;FALSE;FALSE;93;4;2;NA;NA;2.09;2.21;0.67
132;FALSE;FALSE;198;4;0;NA;NA;2.29;2.35;0.56
133;FALSE;FALSE;125;4;0;NA;NA;1.46;2.26;0.58
134;FALSE;FALSE;182;4;0;NA;NA;2.15;2.24;0.44
135;FALSE;FALSE;142;4;0;NA;NA;1.73;1.92;0.41
136;FALSE;FALSE;183;4;0;NA;NA;1.89;2.27;0.4
137;FALSE;FALSE;115;4;0;NA;NA;2.07;2.25;0.61
138;FALSE;FALSE;156;4;0;NA;NA;2.41;2.17;0.5
139;FALSE;FALSE;167;4;0;NA;NA;2.12;2.03;0.39
140;FALSE;FALSE;111;4;0;NA;NA;2.37;2.06;0.81
141;FALSE;FALSE;180;2;0;NA;NA;2.46;2.45;0.46
142;FALSE;FALSE;145;4;0;NA;NA;1.25;2.3;0.42
143;FALSE;FALSE;167;4;0;NA;NA;2.39;1.94;0.57
144;FALSE;FALSE;140;4;0;NA;NA;1.82;2.2;0.49
145;FALSE;FALSE;120;4;0;NA;NA;1.25;2.31;0.6
146;TRUE;FALSE;122;4;0;NA;NA;1.04;2.48;0.51
147;FALSE;FALSE;110;4;0;NA;NA;2.16;2.27;0.59
148;FALSE;FALSE;140;4;0;NA;NA;1.46;2.4;0.39
149;FALSE;FALSE;188;4;0;NA;NA;2.46;2.31;0.56
