CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
45;TRUE;FALSE;mmas;3;3.86;6.79;0.41;53;NA;NA;NA;45;0;45;45
144;TRUE;FALSE;mmas;3;2.83;4.33;0.28;33;NA;NA;NA;14;0;144;144
147;TRUE;FALSE;acs;3;4.86;0.89;0.25;6;0.34;NA;NA;13;1;147;147
263;TRUE;FALSE;acs;3;3.79;2.1;0.42;59;0.81;NA;NA;29;0;263;263
300;TRUE;FALSE;acs;3;4.44;3.94;0.21;58;0.88;NA;NA;47;1;300;300
301;TRUE;FALSE;acs;3;1.93;0.22;0.96;43;0.37;NA;NA;10;1;301;301
320;TRUE;FALSE;acs;3;2.64;7.93;0.66;53;0.69;NA;NA;12;0;320;320
354;TRUE;FALSE;acs;3;3.35;5.76;0.2;53;0.67;NA;NA;36;0;354;354
357;TRUE;FALSE;acs;3;4.03;4.68;0.34;58;0.61;NA;NA;24;0;357;357
397;TRUE;FALSE;acs;3;2.39;7.82;0.43;40;0.86;NA;NA;11;0;397;397
420;TRUE;FALSE;acs;3;4.73;3.94;0.45;71;0.61;NA;NA;23;0;420;420
500;TRUE;FALSE;acs;3;4.25;5.04;0.27;59;0.67;NA;NA;21;0;500;500
523;TRUE;FALSE;acs;3;2.43;9.23;0.59;40;0.42;NA;NA;15;0;523;523
539;TRUE;FALSE;acs;3;4.38;6.89;0.14;50;0.6;NA;NA;33;0;539;539
553;TRUE;FALSE;acs;3;4.2;3.82;0.64;66;0.23;NA;NA;16;0;553;553
564;TRUE;FALSE;acs;3;4;6.6;0.31;54;0.47;NA;NA;40;0;564;564
652;TRUE;FALSE;acs;3;2.15;9.28;0.59;43;0.49;NA;NA;10;0;652;652
660;TRUE;FALSE;acs;3;3.62;5.47;0.18;53;0.68;NA;NA;18;0;660;660
742;TRUE;FALSE;acs;3;2.37;8.4;0.66;42;0.3;NA;NA;9;0;742;742
796;TRUE;TRUE;acs;3;3.59;6.43;0.18;51;0.61;NA;NA;17;0;796;796
822;TRUE;FALSE;acs;3;2.16;8.59;0.57;45;0.52;NA;NA;10;0;822;822
826;TRUE;FALSE;acs;3;2.41;9.54;0.7;42;0.24;NA;NA;10;0;826;826
830;TRUE;FALSE;acs;3;3.4;7.25;0.21;46;0.61;NA;NA;16;0;830;830
