CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
82;TRUE;FALSE;acs;3;2.62;6.01;0.52;23;0.14;NA;NA;20;1;82;82
93;TRUE;FALSE;ras;3;4.18;0.39;0.46;29;NA;19;NA;34;1;93;93
128;TRUE;FALSE;acs;3;1.45;7.42;0.91;19;0.4;NA;NA;25;1;128;128
141;TRUE;FALSE;acs;3;2.95;6.52;0.13;31;0.67;NA;NA;45;0;141;141
176;TRUE;FALSE;acs;3;1.78;5.12;0.45;35;0.91;NA;NA;40;0;176;176
198;TRUE;FALSE;acs;3;2.86;3.76;0.41;57;0.53;NA;NA;32;0;198;198
235;TRUE;FALSE;acs;3;3.38;6.27;0.04;31;0.3;NA;NA;46;0;235;235
300;TRUE;FALSE;ras;3;2.8;2.82;0.79;81;NA;26;NA;41;1;300;300
351;TRUE;FALSE;acs;3;2.5;7.76;0.18;40;0.63;NA;NA;45;0;351;351
408;TRUE;FALSE;acs;3;2.31;6.22;0.29;38;0.76;NA;NA;49;0;408;408
410;TRUE;FALSE;acs;3;4.41;2.41;0.06;36;0.1;NA;NA;42;1;410;410
492;TRUE;FALSE;acs;3;2.02;3.28;0.58;47;0.53;NA;NA;24;0;492;492
547;TRUE;FALSE;acs;3;4.31;2.18;0.13;45;0.16;NA;NA;46;0;547;547
588;TRUE;FALSE;acs;3;2.77;4.28;0.4;60;0.72;NA;NA;24;0;588;588
612;TRUE;FALSE;acs;3;2.66;3.65;0.4;52;0.51;NA;NA;36;0;612;612
707;TRUE;FALSE;acs;3;3.15;4.57;0.39;61;0.63;NA;NA;21;0;707;707
757;TRUE;FALSE;acs;3;3.22;3.29;0.31;54;0.53;NA;NA;33;0;757;757
765;TRUE;FALSE;acs;3;3.97;2.35;0.08;39;0.22;NA;NA;39;0;765;765
776;TRUE;FALSE;acs;3;3.16;3.54;0.26;53;0.51;NA;NA;40;0;776;776
793;TRUE;TRUE;acs;3;4;2.84;0.07;39;0.24;NA;NA;37;0;793;793
835;TRUE;FALSE;acs;3;3.46;5.38;0.49;62;0.62;NA;NA;21;0;835;835
860;TRUE;FALSE;acs;3;3.54;5;0.52;65;0.57;NA;NA;22;0;860;860
870;TRUE;FALSE;acs;3;3.88;2.78;0.08;39;0.21;NA;NA;34;0;870;870
