CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
32;FALSE;eas;0;3.92;7.27;0.24;51;NA;NA;129;NA;NA
33;FALSE;mmas;1;2.44;2.11;0.13;61;NA;NA;NA;12;1
34;FALSE;acs;3;4.94;7.11;0.62;13;0.07;NA;NA;35;0
35;FALSE;ras;0;1.19;4.61;0.87;37;NA;56;NA;NA;NA
36;FALSE;as;2;3.69;9.61;0.38;85;NA;NA;NA;24;1
37;FALSE;ras;1;3.07;5.86;0.75;49;NA;44;NA;18;1
38;FALSE;mmas;3;0.57;0.86;0.25;97;NA;NA;NA;41;0
39;FALSE;as;0;4.32;8.36;0.5;73;NA;NA;NA;NA;NA
40;FALSE;eas;2;1.82;3.36;1;25;NA;NA;539;7;1
41;FALSE;mmas;0;2.75;2.74;0.56;79;NA;NA;NA;NA;NA
42;FALSE;acs;2;0.25;7.74;0.07;31;0.38;NA;NA;50;1
43;FALSE;eas;1;4;0.24;0.31;7;NA;NA;680;38;1
44;FALSE;as;3;1.5;5.24;0.81;55;NA;NA;NA;15;0
45;FALSE;mmas;1;0.88;6.49;0.93;91;NA;NA;NA;44;1
46;FALSE;ras;3;3.38;1.49;0.44;43;NA;88;NA;21;0
47;FALSE;eas;2;4.63;3.99;0.69;67;NA;NA;398;32;1
48;FALSE;acs;0;2.13;8.99;0.19;19;0.76;NA;NA;NA;NA
49;TRUE;mmas;3;3.85;3.67;0.1;22;NA;NA;NA;17;1
50;FALSE;ras;1;1.35;8.67;0.59;70;NA;34;NA;40;0
51;FALSE;acs;2;2.6;1.17;0.84;94;0.6;NA;NA;28;0
52;FALSE;eas;0;0.1;6.17;0.35;46;NA;NA;516;NA;NA
53;FALSE;as;1;3.22;4.92;0.22;34;NA;NA;NA;34;0
54;FALSE;ras;3;0.72;9.92;0.72;82;NA;97;NA;11;1
55;FALSE;acs;0;4.47;2.42;0.96;58;0.23;NA;NA;NA;NA
56;FALSE;mmas;2;1.97;7.42;0.47;10;NA;NA;NA;45;0
57;FALSE;as;0;1.66;0.55;0.65;16;NA;NA;NA;NA;NA
58;FALSE;ras;2;4.16;5.55;0.16;64;NA;3;NA;25;0
59;FALSE;acs;1;0.41;3.05;0.41;88;0.29;NA;NA;14;0
60;FALSE;eas;3;2.91;8.05;0.9;40;NA;NA;750;37;1
61;FALSE;as;2;1.03;1.8;0.53;52;NA;NA;NA;8;0
62;FALSE;eas;0;3.53;6.8;0.04;100;NA;NA;469;NA;NA
63;FALSE;acs;3;2.28;4.3;0.28;76;0.91;NA;NA;43;1
64;FALSE;mmas;1;4.78;9.3;0.78;28;NA;NA;NA;20;0
65;FALSE;mmas;1;1.46;9.85;0.43;50;NA;NA;NA;41;0
66;FALSE;ras;3;3.96;4.85;0.93;98;NA;27;NA;18;1
67;FALSE;eas;2;2.71;2.35;0.18;26;NA;NA;580;29;0
68;FALSE;acs;0;0.21;7.35;0.68;74;0.66;NA;NA;NA;NA
69;FALSE;ras;1;3.34;3.6;0.8;62;NA;90;NA;35;0
70;FALSE;as;3;0.84;8.6;0.31;14;NA;NA;NA;12;1
71;FALSE;acs;2;2.09;6.1;0.55;86;0.03;NA;NA;46;0
72;FALSE;mmas;0;4.59;1.1;0.06;38;NA;NA;NA;NA;NA
73;FALSE;ras;1;4.9;7.97;0.24;92;NA;96;NA;21;0
74;FALSE;mmas;3;2.4;2.97;0.74;44;NA;NA;NA;44;1
75;FALSE;eas;2;1.15;0.47;0.49;68;NA;NA;721;9;0
76;FALSE;as;0;3.65;5.47;0.99;20;NA;NA;NA;NA;NA
77;FALSE;as;2;4.28;6.72;0.86;32;NA;NA;NA;26;0
78;FALSE;ras;0;1.78;1.72;0.37;80;NA;9;NA;NA;NA
79;FALSE;acs;3;3.03;9.22;0.12;56;0.47;NA;NA;38;1
80;FALSE;eas;1;0.53;4.22;0.62;8;NA;NA;439;15;0
81;FALSE;as;1;3.81;1.41;0.71;83;NA;NA;NA;36;1
82;FALSE;eas;3;1.31;6.41;0.21;35;NA;NA;416;13;0
83;FALSE;mmas;2;0.06;8.91;0.96;59;NA;NA;NA;48;1
84;FALSE;acs;0;2.56;3.91;0.46;11;0.37;NA;NA;NA;NA
85;FALSE;acs;2;4.43;2.66;0.34;47;1;NA;NA;31;1
86;FALSE;eas;0;1.93;7.66;0.83;95;NA;NA;697;NA;NA
87;FALSE;mmas;3;3.18;0.16;0.59;71;NA;NA;NA;19;0
88;FALSE;ras;1;0.68;5.16;0.09;23;NA;81;NA;42;1
89;FALSE;mmas;3;4.75;5.78;0.4;77;NA;NA;NA;34;0
90;FALSE;acs;1;2.25;0.78;0.89;29;0.19;NA;NA;11;1
91;FALSE;as;0;1;3.28;0.15;53;NA;NA;NA;NA;NA
92;FALSE;ras;2;3.5;8.28;0.65;5;NA;62;NA;22;1
93;FALSE;mmas;1;2.87;7.03;0.28;65;NA;NA;NA;16;1
94;FALSE;ras;3;0.37;2.03;0.77;17;NA;49;NA;39;0
95;FALSE;as;2;1.62;4.53;0.03;89;NA;NA;NA;5;1
96;FALSE;eas;0;4.12;9.53;0.52;41;NA;NA;650;NA;NA
97;FALSE;ras;1;4.67;6.25;0.48;18;NA;73;NA;49;1
98;FALSE;as;3;2.17;1.25;0.97;66;NA;NA;NA;26;0
99;FALSE;mmas;0;3.42;8.75;0.72;90;NA;NA;NA;NA;NA
100;FALSE;acs;2;0.92;3.75;0.23;42;0.73;NA;NA;37;1
101;FALSE;eas;3;2.79;5;0.35;30;NA;NA;29;8;0
102;FALSE;as;1;0.29;0;0.85;78;NA;NA;NA;31;1
103;FALSE;mmas;2;4.04;7.5;0.6;54;NA;NA;NA;43;1
104;FALSE;ras;0;1.54;2.5;0.11;6;NA;35;NA;NA;NA
105;FALSE;eas;0;0.6;8.13;0.91;48;NA;NA;264;NA;NA
106;FALSE;as;2;3.1;3.13;0.41;96;NA;NA;NA;11;1
107;FALSE;acs;3;4.35;0.63;0.66;24;0.8;NA;NA;46;0
108;FALSE;mmas;1;1.85;5.63;0.17;72;NA;NA;NA;23;1
109;FALSE;eas;3;1.23;6.88;0.04;84;NA;NA;170;28;0
110;FALSE;acs;1;3.73;1.88;0.54;36;0.42;NA;NA;5;1
111;FALSE;ras;2;2.48;9.38;0.79;12;NA;91;NA;17;1
112;FALSE;as;0;4.98;4.38;0.29;60;NA;NA;NA;NA;NA
113;FALSE;ras;0;2.95;0.32;0.2;87;NA;38;NA;NA;NA
114;FALSE;mmas;2;0.45;5.32;0.69;39;NA;NA;NA;21;0
115;FALSE;acs;3;1.7;7.82;0.45;63;0.2;NA;NA;33;1
116;FALSE;eas;1;4.2;2.82;0.94;15;NA;NA;53;10;0
117;FALSE;acs;1;1.07;9.07;0.32;99;0.58;NA;NA;27;0
118;FALSE;mmas;3;3.57;4.07;0.82;51;NA;NA;NA;50;1
119;FALSE;as;0;2.32;6.57;0.57;27;NA;NA;NA;NA;NA
120;FALSE;eas;2;4.82;1.57;0.07;75;NA;NA;334;16;0
121;FALSE;acs;0;3.89;5.94;0.76;69;0.89;NA;NA;NA;NA
122;FALSE;eas;2;1.39;0.94;0.26;21;NA;NA;193;36;0
123;FALSE;as;1;2.64;8.44;0.01;45;NA;NA;NA;47;0
124;FALSE;ras;3;0.14;3.44;0.51;93;NA;20;NA;24;1
125;FALSE;as;3;4.51;9.69;0.14;9;NA;NA;NA;7;1
126;FALSE;eas;1;2.01;4.69;0.63;57;NA;NA;100;30;0
127;FALSE;mmas;0;0.76;2.19;0.38;33;NA;NA;NA;NA;NA
128;FALSE;ras;2;3.26;7.19;0.88;81;NA;82;NA;41;0
129;FALSE;mmas;3;2.11;4.5;0.16;16;NA;NA;NA;24;0
130;FALSE;acs;1;4.61;9.5;0.65;64;0.35;NA;NA;47;1
131;FALSE;as;0;3.36;7;0.4;40;NA;NA;NA;NA;NA
132;FALSE;ras;2;0.86;2;0.9;88;NA;59;NA;36;1
133;FALSE;mmas;1;0.23;3.25;0.03;52;NA;NA;NA;30;1
134;FALSE;ras;3;2.73;8.25;0.53;100;NA;47;NA;7;0
135;FALSE;as;2;3.98;5.75;0.28;28;NA;NA;NA;42;1
136;FALSE;eas;0;1.48;0.75;0.77;76;NA;NA;354;NA;NA
137;FALSE;eas;0;4.92;1.37;0.59;22;NA;NA;214;NA;NA
138;FALSE;acs;2;2.42;6.37;0.09;70;0.53;NA;NA;21;1
139;FALSE;as;3;1.17;8.87;0.84;46;NA;NA;NA;33;0
140;FALSE;ras;1;3.67;3.87;0.34;94;NA;78;NA;10;1
141;FALSE;mmas;2;3.05;0.12;0.71;34;NA;NA;NA;16;1
142;FALSE;acs;0;0.55;5.12;0.22;82;0.16;NA;NA;NA;NA
143;FALSE;as;1;1.8;7.62;0.96;10;NA;NA;NA;27;1
144;FALSE;eas;3;4.3;2.62;0.47;58;NA;NA;120;50;0
145;FALSE;eas;1;1.01;7.31;0.56;31;NA;NA;3;23;0
146;FALSE;as;3;3.51;2.31;0.06;79;NA;NA;NA;46;1
147;FALSE;acs;2;4.76;4.81;0.81;7;0.44;NA;NA;11;0
148;FALSE;mmas;0;2.26;9.81;0.31;55;NA;NA;NA;NA;NA
149;FALSE;ras;3;1.64;6.06;0.68;19;NA;31;NA;29;1
150;FALSE;mmas;1;4.14;1.06;0.19;67;NA;NA;NA;6;0
151;FALSE;acs;0;2.89;3.56;0.93;43;0.82;NA;NA;NA;NA
152;FALSE;eas;2;0.39;8.56;0.43;91;NA;NA;284;17;0
153;FALSE;ras;0;3.83;7.93;0.12;13;NA;12;NA;NA;NA
154;FALSE;as;2;1.33;2.93;0.62;61;NA;NA;NA;37;0
155;FALSE;eas;1;2.58;5.43;0.87;85;NA;NA;144;49;0
156;FALSE;acs;3;0.08;0.43;0.37;37;0;NA;NA;26;1
157;FALSE;mmas;3;4.45;6.68;0.99;73;NA;NA;NA;9;1
158;FALSE;ras;1;1.95;1.68;0.5;25;NA;100;NA;32;0
159;FALSE;as;0;0.7;4.18;0.74;97;NA;NA;NA;NA;NA
160;FALSE;eas;2;3.2;9.18;0.25;49;NA;NA;237;43;0
161;FALSE;as;3;2.5;1.21;0.39;83;NA;NA;NA;39;1
162;FALSE;eas;1;5;6.21;0.88;35;NA;NA;390;16;0
163;FALSE;acs;2;1.25;3.71;0.64;11;0.21;NA;NA;5;0
164;FALSE;mmas;0;3.75;8.71;0.14;59;NA;NA;NA;NA;NA
165;FALSE;as;1;0.62;2.46;0.26;71;NA;NA;NA;11;0
166;FALSE;ras;3;3.12;7.46;0.76;23;NA;23;NA;34;1
167;FALSE;acs;0;1.87;4.96;0.51;47;0.58;NA;NA;NA;NA
168;FALSE;eas;2;4.37;9.96;0.02;95;NA;NA;671;22;0
169;FALSE;as;0;4.69;3.09;0.82;89;NA;NA;NA;NA;NA
170;FALSE;ras;2;2.19;8.09;0.33;41;NA;79;NA;48;0
171;FALSE;acs;1;3.44;0.59;0.08;17;0.89;NA;NA;37;0
172;FALSE;mmas;3;0.94;5.59;0.57;65;NA;NA;NA;14;1
173;FALSE;mmas;2;2.81;4.34;0.94;53;NA;NA;NA;31;0
174;FALSE;ras;0;0.31;9.34;0.45;5;NA;42;NA;NA;NA
175;TRUE;acs;3;4.06;1.84;0.2;29;0.27;NA;NA;19;1
176;FALSE;eas;1;1.56;6.84;0.7;77;NA;NA;530;42;0
177;FALSE;ras;1;2.34;2.78;0.23;98;NA;70;NA;15;1
178;FALSE;as;3;4.84;7.78;0.73;50;NA;NA;NA;38;0
179;FALSE;mmas;0;1.09;0.28;0.98;26;NA;NA;NA;NA;NA
180;FALSE;acs;2;3.59;5.28;0.48;74;0.8;NA;NA;27;1
181;FALSE;eas;3;0.47;4.03;0.11;62;NA;NA;507;44;0
182;FALSE;as;1;2.97;9.03;0.6;14;NA;NA;NA;21;1
183;FALSE;mmas;2;1.72;1.53;0.85;38;NA;NA;NA;9;1
184;FALSE;as;3;0.52;1.67;0.04;49;NA;NA;NA;13;1
185;FALSE;ras;2;1.35;3.1;0.34;19;NA;14;NA;20;0
186;TRUE;ras;3;3.19;3.27;0.73;69;NA;29;NA;28;1
187;FALSE;eas;1;3.31;8.71;0.03;18;NA;NA;187;19;1
188;FALSE;mmas;3;5;2.42;0.46;88;NA;NA;NA;20;0
189;FALSE;eas;0;4.38;3.04;0.16;60;NA;NA;732;NA;NA
190;FALSE;mmas;1;2.97;2.28;0.47;6;NA;NA;NA;16;0
191;FALSE;as;2;3.25;6.18;0.12;15;NA;NA;NA;14;1
192;FALSE;eas;2;1.07;3.47;0.43;71;NA;NA;470;18;1
193;FALSE;acs;0;2.62;6.06;0.57;38;0.41;NA;NA;NA;NA
194;FALSE;acs;2;4.96;4.21;0.36;15;0.12;NA;NA;9;0
195;FALSE;acs;2;3.39;1.47;0.41;24;0.75;NA;NA;33;1
196;FALSE;ras;1;4.65;3.85;0.46;35;NA;48;NA;27;0
197;FALSE;eas;3;3.27;2.94;0.52;30;NA;NA;666;20;0
198;FALSE;as;1;4.62;3.41;0.58;36;NA;NA;NA;19;1
199;FALSE;eas;2;3.69;1.87;0.39;59;NA;NA;745;22;0
200;FALSE;mmas;3;2.55;7.74;0.49;10;NA;NA;NA;22;1
201;FALSE;eas;3;2.12;5.23;0.41;34;NA;NA;69;15;0
202;FALSE;as;1;2.08;7.17;0.02;28;NA;NA;NA;12;1
203;FALSE;as;3;4.02;1.88;0.14;58;NA;NA;NA;39;1
204;FALSE;acs;3;4.92;7.73;0.42;70;0.51;NA;NA;21;0
205;FALSE;as;2;2.09;3.54;0.39;19;NA;NA;NA;6;1
206;FALSE;mmas;3;2.17;4.86;0.24;20;NA;NA;NA;7;1
207;FALSE;mmas;3;4.66;1.36;0.34;37;NA;NA;NA;42;1
208;FALSE;mmas;3;3.38;3.04;0.11;62;NA;NA;NA;15;1
209;FALSE;mmas;3;3.46;4.81;0.62;42;NA;NA;NA;20;1
210;TRUE;acs;3;2.97;3.1;0.31;53;0.4;NA;NA;21;0
211;FALSE;eas;3;3.62;2.23;0.08;5;NA;NA;628;27;0
212;FALSE;acs;3;4.47;1.44;0.33;45;0.74;NA;NA;21;0
213;FALSE;acs;1;4.3;6.52;0.53;37;0.16;NA;NA;29;0
214;FALSE;mmas;1;4.61;0.46;0.42;46;NA;NA;NA;35;1
215;FALSE;ras;3;4.41;3.67;0.37;35;NA;92;NA;10;1
216;FALSE;mmas;1;3.94;0.18;0.15;9;NA;NA;NA;22;1
217;FALSE;as;3;1.73;6.45;0.39;22;NA;NA;NA;20;0
218;FALSE;mmas;1;2.76;3.52;0.22;23;NA;NA;NA;19;0
219;FALSE;eas;3;1.81;2.92;0.23;57;NA;NA;75;27;1
220;FALSE;as;3;3.69;1.39;0.36;53;NA;NA;NA;16;0
221;FALSE;mmas;3;4.56;3.14;0.77;18;NA;NA;NA;23;0
222;FALSE;ras;3;3.72;5.14;0.3;60;NA;80;NA;38;0
223;FALSE;mmas;2;3.53;4.4;0.14;70;NA;NA;NA;24;1
224;FALSE;acs;0;3.38;6.33;0.01;14;0.38;NA;NA;NA;NA
225;FALSE;mmas;1;4.68;4.61;0.03;44;NA;NA;NA;12;1
226;FALSE;mmas;1;3.33;1.67;0.44;30;NA;NA;NA;16;0
227;FALSE;acs;2;3.09;6.83;0.75;29;0.5;NA;NA;22;0
228;FALSE;acs;0;3.86;0.54;0.5;24;0.02;NA;NA;NA;NA
229;FALSE;acs;1;4.56;4.13;0.23;51;0.9;NA;NA;21;0
230;FALSE;eas;2;4.51;2.81;0.08;66;NA;NA;432;10;0
231;FALSE;ras;1;3.48;3.78;0.77;53;NA;2;NA;34;1
232;FALSE;as;1;1.51;4.99;0.4;40;NA;NA;NA;28;0
233;FALSE;acs;3;4.6;3.7;0.24;27;0.15;NA;NA;22;1
234;FALSE;acs;1;4.96;1.45;0.71;46;0.33;NA;NA;26;0
235;FALSE;eas;3;2.53;1.98;0.09;25;NA;NA;107;38;1
236;FALSE;ras;3;2.71;1.54;0.13;52;NA;14;NA;23;1
237;FALSE;acs;3;4.94;3.09;0.71;35;0.6;NA;NA;34;1
238;FALSE;acs;1;4.91;6.24;0.14;37;0.23;NA;NA;27;1
239;FALSE;as;0;3.53;6.14;0.66;6;NA;NA;NA;NA;NA
240;FALSE;mmas;3;0.47;3.09;0.05;36;NA;NA;NA;19;1
241;FALSE;eas;2;2.98;2.9;0.13;41;NA;NA;353;6;1
242;FALSE;eas;1;3.7;2.75;0.02;9;NA;NA;374;15;0
243;FALSE;acs;3;1.4;1.93;0.09;42;0.67;NA;NA;7;1
244;FALSE;acs;1;2.97;1.99;0.36;15;0.19;NA;NA;13;0
245;FALSE;eas;0;2.51;3.67;0.49;60;NA;NA;502;NA;NA
246;FALSE;acs;1;4.87;4.99;0.24;43;0.17;NA;NA;11;1
247;FALSE;acs;1;3.72;8.09;0.81;50;0.01;NA;NA;14;1
248;FALSE;eas;0;4.19;1.14;0.66;37;NA;NA;264;NA;NA
249;FALSE;mmas;2;3.15;0.23;0.5;60;NA;NA;NA;10;1
250;FALSE;acs;1;1.63;4.34;0.1;40;0.21;NA;NA;19;0
251;FALSE;ras;3;4.98;4.57;0.24;66;NA;65;NA;9;0
252;FALSE;ras;3;3.52;1.51;0.07;22;NA;81;NA;16;1
253;FALSE;eas;0;3.74;7.86;0.38;41;NA;NA;558;NA;NA
254;FALSE;eas;0;2.69;0.43;0.16;34;NA;NA;150;NA;NA
255;TRUE;acs;3;1.64;0.41;0.89;13;0.32;NA;NA;20;1
256;FALSE;acs;1;3.97;8.3;0.53;5;1;NA;NA;27;1
257;FALSE;eas;0;3.17;1.27;0.29;67;NA;NA;22;NA;NA
258;FALSE;mmas;3;3.78;2.64;0.01;43;NA;NA;NA;23;1
259;FALSE;mmas;1;2.51;2.73;0.2;30;NA;NA;NA;18;0
260;FALSE;acs;3;4.24;1.83;0.18;33;0.07;NA;NA;32;1
261;FALSE;mmas;0;0.48;1.27;0.74;75;NA;NA;NA;NA;NA
262;FALSE;mmas;1;3.22;3.76;0.25;28;NA;NA;NA;25;1
263;FALSE;acs;2;2.83;0.43;0.42;9;0.64;NA;NA;7;0
264;FALSE;ras;3;2.75;6.12;0.47;17;NA;49;NA;29;1
265;FALSE;mmas;2;0.71;7.58;0.11;22;NA;NA;NA;5;1
266;FALSE;acs;3;3.66;2.36;0.19;46;0.96;NA;NA;41;1
267;FALSE;acs;1;2.58;8.65;0.24;8;0.24;NA;NA;8;1
268;FALSE;eas;1;4.37;2.89;0.39;79;NA;NA;120;17;1
269;FALSE;acs;1;2.84;5.77;0.2;15;0.93;NA;NA;27;1
270;FALSE;ras;1;4.16;4.53;0.2;43;NA;34;NA;36;0
271;FALSE;acs;3;3.86;4.4;0.35;8;0.32;NA;NA;27;0
272;FALSE;ras;1;3.31;2.13;0.72;85;NA;35;NA;26;1
273;FALSE;eas;1;4.24;8.36;0.32;31;NA;NA;695;18;1
274;TRUE;acs;3;2.93;1.18;0.98;14;0.18;NA;NA;13;1
275;FALSE;mmas;3;3.21;3.27;0.08;34;NA;NA;NA;10;0
276;FALSE;ras;1;4.05;6.73;0.15;63;NA;9;NA;47;0
277;FALSE;acs;3;3.03;0.56;0.16;45;0.47;NA;NA;10;0
278;FALSE;acs;1;2.69;0.24;0.34;77;0.12;NA;NA;8;0
279;FALSE;mmas;3;4.45;1.57;0.25;11;NA;NA;NA;20;1
280;FALSE;as;1;2.36;0.09;0.62;25;NA;NA;NA;8;1
281;FALSE;ras;3;3.69;1.57;0.63;33;NA;80;NA;15;0
282;FALSE;acs;3;4.32;3.9;0.15;26;0.91;NA;NA;39;1
283;FALSE;mmas;2;1.49;4.04;0.48;74;NA;NA;NA;23;1
284;FALSE;eas;2;4.36;2.1;0.45;34;NA;NA;30;26;0
285;FALSE;as;3;0.86;8.17;0.51;60;NA;NA;NA;25;1
286;FALSE;acs;3;2.78;4.65;0.08;50;0.59;NA;NA;27;1
287;FALSE;as;1;4.27;3.88;0.23;76;NA;NA;NA;25;0
288;FALSE;as;2;4.73;0.71;0.1;54;NA;NA;NA;15;1
289;FALSE;ras;2;4.1;1.84;0.6;67;NA;18;NA;7;0
290;FALSE;mmas;3;4.42;0.37;0.61;42;NA;NA;NA;11;1
291;FALSE;acs;3;2.68;4.8;0.28;23;0.12;NA;NA;29;1
292;FALSE;ras;3;2.98;1.83;0.5;11;NA;47;NA;19;1
293;FALSE;acs;0;4.3;1.06;0.33;22;0.1;NA;NA;NA;NA
294;FALSE;acs;1;3.25;0.5;0.19;55;0.33;NA;NA;11;1
295;FALSE;ras;3;2.43;6.16;0.22;9;NA;57;NA;30;1
296;FALSE;acs;2;2.14;0.58;0.18;51;0.06;NA;NA;18;1
297;FALSE;ras;0;3.53;3.64;0.86;23;NA;77;NA;NA;NA
298;FALSE;eas;2;4.15;6;0.47;25;NA;NA;46;46;0
299;FALSE;mmas;0;3.6;4.74;0.21;33;NA;NA;NA;NA;NA
300;FALSE;eas;0;0.82;0.34;0.53;18;NA;NA;490;NA;NA
301;FALSE;ras;2;4.76;1.55;0.52;15;NA;7;NA;6;0
302;FALSE;eas;0;4.42;1.39;0.58;15;NA;NA;102;NA;NA
303;FALSE;acs;3;4.96;3.4;0.49;55;0.3;NA;NA;27;0
304;FALSE;acs;2;4.37;9.15;0.86;6;0.5;NA;NA;34;1
305;FALSE;acs;3;4.81;7.29;0.56;51;0.24;NA;NA;14;0
306;FALSE;eas;2;1.6;1.92;0.52;18;NA;NA;437;12;0
307;FALSE;acs;3;2.33;1.52;0.27;62;0.54;NA;NA;23;0
308;FALSE;as;3;1.82;3.03;0.17;53;NA;NA;NA;36;0
309;FALSE;acs;0;3.7;0.89;0.14;21;0.26;NA;NA;NA;NA
310;FALSE;eas;3;4.3;7.85;0.17;87;NA;NA;8;6;1
311;FALSE;ras;0;4.16;5.02;0.43;22;NA;1;NA;NA;NA
312;FALSE;eas;3;3.46;5.87;0.43;74;NA;NA;54;7;1
313;FALSE;as;3;3.61;1.09;0.47;13;NA;NA;NA;40;1
314;FALSE;mmas;2;2.14;1.76;0.13;38;NA;NA;NA;15;0
315;FALSE;as;3;3.55;0.32;0.13;55;NA;NA;NA;32;0
316;FALSE;mmas;3;4.32;1.26;0.03;31;NA;NA;NA;16;0
317;FALSE;acs;3;3.49;1.6;0.02;37;0.65;NA;NA;40;1
318;FALSE;mmas;0;3.18;8.3;0.45;8;NA;NA;NA;NA;NA
319;FALSE;as;3;2.94;5.01;0.04;24;NA;NA;NA;26;1
320;FALSE;as;3;4.82;3.65;0.1;79;NA;NA;NA;12;1
321;FALSE;mmas;1;3.64;6.4;0.23;40;NA;NA;NA;39;0
322;FALSE;eas;0;4.17;7.13;0.68;46;NA;NA;512;NA;NA
323;FALSE;mmas;2;2.83;2.78;0.62;43;NA;NA;NA;35;1
324;FALSE;acs;2;4.82;1.41;0.19;22;0.12;NA;NA;16;1
325;FALSE;acs;1;2.84;4.91;0.15;25;0.63;NA;NA;42;1
326;FALSE;ras;0;3.26;5.78;0.66;47;NA;84;NA;NA;NA
327;FALSE;as;3;2.69;2.02;0.42;33;NA;NA;NA;45;1
328;FALSE;as;3;3.37;1.65;0.16;10;NA;NA;NA;25;1
329;FALSE;acs;1;1.73;2.7;0.16;44;0.13;NA;NA;34;1
330;FALSE;ras;3;1.5;3.71;0.14;17;NA;81;NA;19;0
331;FALSE;eas;3;3.27;0.81;0.6;26;NA;NA;184;13;1
332;FALSE;eas;0;3.51;4.53;0.75;6;NA;NA;410;NA;NA
333;FALSE;mmas;3;3.7;1.69;0.35;30;NA;NA;NA;32;0
334;FALSE;eas;2;4.32;4.11;0.56;8;NA;NA;579;8;0
335;FALSE;mmas;3;3.34;8.3;0.43;79;NA;NA;NA;8;0
336;FALSE;mmas;1;4.83;0.22;0.49;24;NA;NA;NA;26;1
337;FALSE;eas;1;2.08;2.77;0.81;31;NA;NA;605;16;1
338;FALSE;as;0;1.87;2.02;0.34;43;NA;NA;NA;NA;NA
339;FALSE;as;3;0.96;2.61;0.45;52;NA;NA;NA;9;1
340;FALSE;ras;3;3.81;2.74;0.26;21;NA;28;NA;20;1
341;FALSE;as;3;3.3;4.14;0.37;22;NA;NA;NA;15;1
342;FALSE;as;1;3.91;3.31;0.34;27;NA;NA;NA;36;0
343;FALSE;as;2;2.39;0.31;0.52;46;NA;NA;NA;18;0
344;FALSE;as;0;3.38;4.4;0.4;53;NA;NA;NA;NA;NA
345;FALSE;as;3;4.1;4.49;0.33;34;NA;NA;NA;8;1
346;FALSE;mmas;2;4.61;2.27;0.37;18;NA;NA;NA;14;0
347;FALSE;acs;3;4.85;4.9;0.49;12;0.49;NA;NA;13;0
348;FALSE;acs;3;4.63;4.91;0.6;49;0.31;NA;NA;33;0
349;FALSE;acs;1;2.8;2.58;0.73;91;0.42;NA;NA;19;1
350;FALSE;as;1;4.13;3.49;0.66;31;NA;NA;NA;28;0
351;FALSE;as;3;2.65;3.84;0.01;17;NA;NA;NA;11;1
352;FALSE;mmas;3;2.86;1.02;0.44;10;NA;NA;NA;20;0
353;FALSE;mmas;1;3.31;2.84;0.32;46;NA;NA;NA;5;1
