CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG;QUALITY
1;4.46721961788043;2481.23273161512;5;183;317.4;0.561728395061728;0.79613953801392;141.741789352204;30549.5180173357;183;317.4;0.561728395061728;0.79613953801392;1.3268992300232
2;0.352308502087327;65950.3485069061;7;7;167.571428571429;0.014218009478673;0.47678933322357;28.3800321975619;404.742240813355;7;167.571428571429;0.014218009478673;0.47678933322357;0.731076977609474
3;5.11206270690648;3538.26634249795;5;226;314.6;0.543577981651376;0.797356254204655;144.481575193944;43456.5762313603;226;314.6;0.543577981651376;0.797356254204655;1.32892709034109
4;0.560168053243042;234.86668668859;5;135;284;0.41358024691358;0.706807455375652;99.814531042577;736.461464534169;135;284;0.41358024691358;0.706807455375652;1.17801242562609
5;7.56809011024128;4912.76539855016;5;316;379.8;0.938073394495413;0.96436814519174;188.431095791197;68616.1733001141;316;379.8;0.938073394495413;0.96436814519174;1.60728024198623
6;5.50235115320267;3175.26935580053;5;111;298.2;0.339506172839506;0.743410843139309;86.7619469139457;49175.5888037846;111;298.2;0.339506172839506;0.743410843139309;1.23901807189885
7;0.750883402777177;237.31946034571;5;15;212.6;0.0321100917431193;0.542709475904839;98.9391686265164;485.486349932634;15;212.6;0.0321100917431193;0.542709475904839;0.904515793174732
8;0.310135904877574;9985.86133741464;7;20;182.428571428571;0.058641975308642;0.482398623410724;7.70808486914045;409.811296313941;20;182.428571428571;0.058641975308642;0.482398623410724;0.739677889229777
9;3.53280878794328;370.624153588806;5;283;323.2;0.685779816513762;0.828802002223416;153.092433855614;8921.88308607166;283;323.2;0.685779816513762;0.828802002223416;1.38133667037236
10;0.377878725428016;163.565594640129;5;84;238;0.256172839506173;0.590576665494469;29.0657136377144;855.586209326965;84;238;0.256172839506173;0.590576665494469;0.984294442490782
11;4.15960674970289;1274.90569554659;5;92;311.2;0.280864197530864;0.76737004460051;46.8890981833919;20247.1387763035;92;311.2;0.280864197530864;0.76737004460051;1.27895007433418
12;0.512861305481386;228.082475818725;5;62;208.6;0.139908256880734;0.529092173576374;88.0139612748551;740.703101181142;62;208.6;0.139908256880734;0.529092173576374;0.881820289293956
13;4.74872521379505;1282.04616918937;5;39;240.8;0.0871559633027523;0.605742758502247;51.3536784528758;18313.502858317;39;240.8;0.0871559633027523;0.605742758502247;1.00957126417041
14;0.256393693291485;21892.7171813765;9;6;135.666666666667;0.0154320987654321;0.401098782297006;12.3504486584833;189.481870156595;6;135.666666666667;0.0154320987654321;0.401098782297006;0.561538295215808
15;0.337968176747282;176.266114037295;5;74;223.4;0.172985781990521;0.550871873737851;41.5391994086805;636.505414087934;74;223.4;0.172985781990521;0.550871873737851;0.918119789563085
16;0.275815230084662;268.86215402388;5;21;202.6;0.0617283950617284;0.489021768718923;70.5848112829129;610.830593832912;21;202.6;0.0617283950617284;0.489021768718923;0.815036281198205
17;5.22941316922457;1107.45459248025;5;293;353.4;0.874186550976139;0.898030481771662;149.139318313212;23643.563617314;293;353.4;0.874186550976139;0.898030481771662;1.49671746961944
18;0.329242856076518;226.273813338804;5;127;223.4;0.388888888888889;0.558654892142484;93.3479311233548;631.426522458462;127;223.4;0.388888888888889;0.558654892142484;0.93109148690414
19;0.318595606871459;48246.0845255297;7;104;224;0.317901234567901;0.609738917854096;79.8268417237921;553.402036130308;104;224;0.317901234567901;0.609738917854096;0.934933007376281
20;6.88022778335507;3817.39449967847;5;312;366.6;0.853211009174312;0.932945825756372;168.541867489223;54287.1680012671;312;366.6;0.853211009174312;0.932945825756372;1.55490970959395
21;0.260324489905818;14443.1252367268;7;9;168.571428571429;0.0246913580246914;0.445841747049257;15.318833965394;439.363589402106;9;168.571428571429;0.0246913580246914;0.445841747049257;0.683624012142194
22;0.343385434918181;200.106850170863;5;48;196.8;0.107798165137615;0.494221761526609;58.0239453845128;691.425095581429;48;196.8;0.107798165137615;0.494221761526609;0.823702935877681
23;2.75676639313178;385.774832011161;5;34;258.8;0.101851851851852;0.634098956548678;10.1486784257732;4985.8496861189;34;258.8;0.101851851851852;0.634098956548678;1.0568315942478
24;0.443112132286595;8604.52656468676;7;36;191;0.0802752293577982;0.531734347530961;88.8480142917867;1506.43277244599;36;191;0.0802752293577982;0.531734347530961;0.815325999547473
25;0.288588757319877;8686.19692333173;7;39;145.714285714286;0.0900473933649289;0.394439618853049;78.484917931003;426.482496539312;39;145.714285714286;0.0900473933649289;0.394439618853049;0.604807415574675
26;0.491670048129233;606.661154543168;5;87;236.4;0.265432098765432;0.591853518224197;39.8107200988328;10163.7775633021;87;236.4;0.265432098765432;0.591853518224197;0.986422530373662
27;3.35319978888427;1266.13018639947;5;81;277.8;0.18348623853211;0.717087714660716;147.207386260802;15127.4224752769;81;277.8;0.18348623853211;0.717087714660716;1.19514619110119
28;3.29171532424873;882.7084031562;5;77;289.4;0.234567901234568;0.712113587039137;22.6917419329817;11835.6601503163;77;289.4;0.234567901234568;0.712113587039137;1.18685597839856
29;0.301652726650936;31190.1377885733;7;98;190.428571428571;0.256880733944954;0.527777560483959;59.2706112303622;504.321064730258;98;190.428571428571;0.256880733944954;0.527777560483959;0.809258926075403
30;8.07190538373817;5974.3525123776;5;323;387.8;0.969194312796208;0.984288350037526;195.756819914288;82235.0684291098;323;387.8;0.969194312796208;0.984288350037526;1.64048058339588
