CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG;QUALITY
1;32730116;33082641.6;5;176;232.8;0.53680981595092;0.639190716625534;0.933506733995728;1.39191188999031;176;232.8;0.53680981595092;0.639190716625534;1.14521670062075
2;34168477;34352415.2;5;284;318.6;0.86734693877551;0.88129428973484;5.07961634384563;5.2842654004315;284;318.6;0.86734693877551;0.88129428973484;1.57898560244159
3;38718994;39100270;5;298;334.8;0.911042944785276;0.926241656837993;19.4020773294094;19.8344802051755;298;334.8;0.911042944785276;0.926241656837993;1.65951630183474
4;32770998;33011371.4;5;148;213;0.375;0.592108001772457;0.546148079930802;1.17298748326141;148;213;0.375;0.592108001772457;1.06086016984232
5;33345445;33607678.2;5;250;290;0.763803680981595;0.80202893608345;2.6301495526428;3.00085604470894;250;290;0.763803680981595;0.80202893608345;1.43696851048285
6;64665703;64968287.2;5;322;359.6;0.993865030674847;0.9950219184131;96.9631292059393;99.1236180724988;322;359.6;0.993865030674847;0.9950219184131;1.78274760382347
7;33004657;33273734.8;5;212;254.6;0.647239263803681;0.703679163066756;1.80365964540362;1.97658981239295;212;254.6;0.647239263803681;0.703679163066756;1.2607585004946
8;32948255;33242706.6;5;205;246;0.530612244897959;0.682289216896047;1.10578372185039;1.88086812725684;205;246;0.530612244897959;0.682289216896047;1.22243484693875
9;32962624;33216962;5;207;248.4;0.631901840490798;0.686702926857863;1.6505175684122;1.80285153983441;207;248.4;0.631901840490798;0.686702926857863;1.23034274395367
10;33030542;33245145.6;5;222;249.6;0.563775510204082;0.691393273636434;1.34246650322867;1.89022330735126;222;249.6;0.563775510204082;0.691393273636434;1.23874628193194
11;32984379;33284346.6;5;219;254.6;0.653061224489796;0.704519015444435;1.85476746722491;2.00880020043146;219;254.6;0.653061224489796;0.704519015444435;1.26226323600461
12;49240879;49694734.6;5;318;354.2;0.975460122699387;0.980011132331437;51.0350830162167;52.3075297760188;318;354.2;0.975460122699387;0.980011132331437;1.75585327876049
13;38986281;39704987.2;5;303;338;0.926020408163265;0.935285266230084;20.3884598120489;21.6862338183391;303;338;0.926020408163265;0.935285266230084;1.6757194353289
14;33015410;33287708.8;5;225;258.2;0.687116564417178;0.713407207921219;1.92766169007927;2.02019626299323;225;258.2;0.687116564417178;0.713407207921219;1.27818791419218
15;32920406;33091177.4;5;204;231.2;0.553571428571429;0.640943756187652;1.07620016744742;1.41880292712602;204;231.2;0.553571428571429;0.640943756187652;1.14835756316954
16;33085253;33310370.8;5;223;258.8;0.680981595092024;0.716823398755361;1.49828712016003;2.08985419888312;223;258.8;0.680981595092024;0.716823398755361;1.28430858943669
17;33171247;33393811;5;236;269.6;0.681122448979592;0.746090371593771;2.12228137877001;2.34505031522364;236;269.6;0.681122448979592;0.746090371593771;1.33674524910551
18;33207240;33486454.2;5;255;279;0.693877551020408;0.772781744770691;2.1600533022559;2.62862609340654;255;279;0.693877551020408;0.772781744770691;1.38456729271415
19;34173965;34387403;5;285;319.4;0.871165644171779;0.883952707465666;4.74924770375998;5.39167149634983;285;319.4;0.871165644171779;0.883952707465666;1.58374860087598
20;38564157;38894591.6;5;299;334;0.917177914110429;0.923939078409126;17.0131457198241;19.2116735511519;299;334;0.917177914110429;0.923939078409126;1.65539084881635
21;33077495;33300759.4;5;220;256;0.630102040816326;0.709077601717455;1.73397397820979;2.05982805498834;220;256;0.630102040816326;0.709077601717455;1.27043070307711
22;37316279;37686223.8;5;290;325;0.885204081632653;0.899223210626861;15.0763687404641;15.4990549219388;290;325;0.885204081632653;0.899223210626861;1.61110825237313
23;33210208;33515459.8;5;238;280;0.724489795918367;0.775348755686412;2.41401994436557;2.71625229934509;238;280;0.724489795918367;0.775348755686412;1.38916652060482
24;32672140;32945049.2;5;168;209.4;0.489795918367347;0.579245657829404;0.754719680921729;0.970236501863281;168;209.4;0.489795918367347;0.579245657829404;1.03781513694435
25;34121919;34379366;5;283;319;0.864795918367347;0.882467605518627;5.22556477231418;5.36628529579291;283;319;0.864795918367347;0.882467605518627;1.58108779322087
26;38130720;38684489.4;5;301;331.6;0.892857142857143;0.917803889351419;16.9905481521917;18.563767438922;301;331.6;0.892857142857143;0.917803889351419;1.64439863508796
27;32937596;33302179.6;5;237;256.2;0.612244897959184;0.710116916441565;1.67771034951317;2.0634918669457;237;256.2;0.612244897959184;0.710116916441565;1.27229280862447
28;32519606;32691685.5833333;12;22;123.916666666667;0.0719178082191781;0.38346072552759;0.187295825860786;0.415480152498867;22;123.916666666667;0.0719178082191781;0.38346072552759;0.575191088291386
29;32500725;32747267.9;10;49;163.3;0.135211267605634;0.478332734063538;0.326162402639447;0.503204479336853;49;163.3;0.135211267605634;0.478332734063538;0.757360162267269
30;33066002;33529072.2;5;251;280.2;0.704225352112676;0.775926020388407;2.10681682928739;2.75890651678379;251;280.2;0.704225352112676;0.775926020388407;1.39020078652923
31;32976911;33195258.8;5;226;246.8;0.622448979591837;0.683446815595128;1.50529104192915;1.73783586127818;226;246.8;0.622448979591837;0.683446815595128;1.22450887794127
32;38122032;38344047.8;5;293;328.6;0.895408163265306;0.909316712401589;16.8616488122587;17.5170501371455;293;328.6;0.895408163265306;0.909316712401589;1.62919244305285
33;32648618;32923921.8;5;162;202;0.464285714285714;0.560187490262252;0.654512828738189;0.904585653077652;162;202;0.464285714285714;0.560187490262252;1.00366925338653
34;59428893;60419636.2;5;321;357.8;0.987730061349693;0.990043836826201;81.7456323257102;85.186435264554;321;357.8;0.987730061349693;0.990043836826201;1.77382854098028
35;34043728;34271802.6;5;281;315.8;0.858895705521472;0.873257173306235;4.87563914499191;5.03671900298317;281;315.8;0.858895705521472;0.873257173306235;1.56458576884034
36;32827282;33079884.6;5;194;230.6;0.558673469387755;0.637840076681471;1.2331483580986;1.38327048721607;194;230.6;0.558673469387755;0.637840076681471;1.1427968040543
37;40429209;40947797.2;5;307;341.4;0.936224489795918;0.944807766643215;24.8441779540199;25.4944001266424;307;341.4;0.936224489795918;0.944807766643215;1.69278058190243
38;34021931;34292393;5;280;316.4;0.855828220858896;0.875383021934778;4.80579766097077;5.09940170480074;280;316.4;0.855828220858896;0.875383021934778;1.56839458096648
39;32614458;32818442.5714286;7;127;187.428571428571;0.321428571428571;0.554469295537234;0.396276768876134;0.646767537703276;127;187.428571428571;0.321428571428571;0.554469295537234;0.947218379876108
40;33562925;33770011.8;5;265;301.8;0.809815950920245;0.83483295827602;3.31750394138376;3.49862569470102;265;301.8;0.809815950920245;0.83483295827602;1.49574238357787
41;38678880;39107956.4;5;299;334.4;0.910714285714286;0.925421213396843;19.4084824058071;19.8545984063437;299;334.4;0.910714285714286;0.925421213396843;1.65804634066934
42;33081791;33346927;5;221;262.8;0.658163265306122;0.726921713096489;1.92811693998514;2.20057890077372;221;262.8;0.658163265306122;0.726921713096489;1.30240140263121
43;33523308;33829548.8;5;268;303.6;0.806122448979592;0.839513592011251;3.19100805473766;3.67993403611902;268;303.6;0.806122448979592;0.839513592011251;1.50412851902016
44;33154639;33491539.8;5;234;278.8;0.714723926380368;0.771210014326448;2.22614589620517;2.64440620402389;234;278.8;0.714723926380368;0.771210014326448;1.38175127566822
45;69317171;70340393.8;5;323;360.6;0.996932515337423;0.997821518212761;112.389330562351;115.57891548188;323;360.6;0.996932515337423;0.997821518212761;1.78776355346453
46;33319857;33561626.2;5;247;284.6;0.754601226993865;0.787368289654971;2.5999771701435;2.85916884562946;247;284.6;0.754601226993865;0.787368289654971;1.41070151896516
47;33229911;33448791.2;5;241;275.6;0.727040816326531;0.762746324050921;2.21767468943128;2.51409975829;241;275.6;0.727040816326531;0.762746324050921;1.36658716392457
48;34473760;34762727.2;5;287;322.8;0.877300613496933;0.893063690295081;5.77046746736231;6.54113663276386;287;322.8;0.877300613496933;0.893063690295081;1.60007244511202
49;41403151;41780535.2;5;309;343.8;0.938775510204082;0.951514923215685;27.2886637716476;28.048965269001;309;343.8;0.938775510204082;0.951514923215685;1.70479757076144
50;32724157;32996959.6;5;197;216.4;0.502551020408163;0.600239230397054;0.950998914122398;1.12884412362282;197;216.4;0.502551020408163;0.600239230397054;1.07542862112805
51;32921876;33227844.4;5;216;249.8;0.659509202453988;0.690801946607683;1.64245931121066;1.83634004170622;216;249.8;0.659509202453988;0.690801946607683;1.23768682100543
52;32759716;32992407.4;5;183;218.8;0.548469387755102;0.60382787448366;0.966158597316543;1.11536210288162;183;218.8;0.548469387755102;0.60382787448366;1.08185827511656
53;38594436;39064996;5;296;334.4;0.903061224489796;0.925084735152649;18.4987895557425;19.7241196588703;296;334.4;0.903061224489796;0.925084735152649;1.65744348381516
54;32824419;33022491;5;184;217.4;0.466836734693878;0.605121637156506;0.829678355396154;1.20667843926793;184;217.4;0.466836734693878;0.605121637156506;1.08417626657207
55;33498074;33949781;5;277;307.2;0.822535211267606;0.850041326433158;3.44104213300158;4.04901070473942;277;307.2;0.822535211267606;0.850041326433158;1.52299070985941
56;33212899;33449572.6;5;240;276.4;0.719387755102041;0.764720874056466;2.35131354343106;2.51601589575979;240;276.4;0.719387755102041;0.764720874056466;1.37012489935117
57;33081518;33323925.6;5;224;259.8;0.668367346938776;0.719113440374219;1.96126587222589;2.13041845850743;224;259.8;0.668367346938776;0.719113440374219;1.28841158067048
58;39522125;39932528.6;5;305;338.8;0.923469387755102;0.937879652110307;20.7769142929239;22.3838111074595;305;338.8;0.923469387755102;0.937879652110307;1.68036771003097
59;32505906;32727367.2;10;36;129.7;0.107361963190184;0.373220938695707;0.157174896502685;0.44252042693571;36;129.7;0.107361963190184;0.373220938695707;0.590933152934869
60;34283215;34487122.6;5;286;321;0.869897959183674;0.888188901559064;5.43375397999668;5.69660076149515;286;321;0.869897959183674;0.888188901559064;1.59133844862666
61;38435351;38716356.6;5;295;331.2;0.901840490797546;0.916282434114961;17.2465991170544;18.6604156823266;295;331.2;0.901840490797546;0.916282434114961;1.64167269445597
62;33373742;33634894;5;256;293.8;0.782208588957055;0.811667383443111;2.88741555713788;3.08461430987128;256;293.8;0.782208588957055;0.811667383443111;1.45423739533557
63;32922936;33176771.2;5;213;240.8;0.568877551020408;0.66784740323427;1.38720004594853;1.67965772100139;213;240.8;0.568877551020408;0.66784740323427;1.19655993079473
64;32985198;33216361.8;5;215;247.6;0.619897959183674;0.685880840472098;1.51574506627705;1.80140139867695;215;247.6;0.619897959183674;0.685880840472098;1.22886983917918
65;32787798;33064005;5;184;227.6;0.561224489795918;0.62882001819575;1.11138714650115;1.33470965932454;184;227.6;0.561224489795918;0.62882001819575;1.12663586593405
66;37991571;38313388.4;5;294;328.2;0.898591549295775;0.908090220417744;15.9177818897008;17.4242292355644;294;328.2;0.898591549295775;0.908090220417744;1.62699497824846
67;32667415;32922195.2;5;178;204.4;0.479591836734694;0.565658313232261;0.863928049318087;0.899929426664813;178;204.4;0.479591836734694;0.565658313232261;1.01347114454113
68;33773073;34083063.6;5;278;312.2;0.846938775510204;0.863534020504341;4.18339623438069;4.45709599307469;278;312.2;0.846938775510204;0.863534020504341;1.54716512007028
69;32869708;33097415.8;5;198;233;0.591836734693878;0.643576703920661;1.35468168254412;1.43706929443704;198;233;0.591836734693878;0.643576703920661;1.15307492785785
70;33362994;33670180.4;5;257;293.8;0.772959183673469;0.812003700486427;2.95835374671954;3.19117800865389;257;293.8;0.772959183673469;0.812003700486427;1.45483996337151
71;48147729;48978175.6;5;317;352.4;0.969325153374233;0.97497987454448;48.4785183544141;50.1059465851251;317;352.4;0.969325153374233;0.97497987454448;1.74683894189219
72;33713628;33904849;5;273;307.8;0.834355828220859;0.851393487052592;3.59491232194222;3.91249069268563;273;307.8;0.834355828220859;0.851393487052592;1.52541333096923
73;38348531;38845488.6;5;302;333;0.905612244897959;0.921992919327143;16.981755698938;19.0582303645424;302;333;0.905612244897959;0.921992919327143;1.65190398046113
74;33192103;33523250.6;5;264;280.4;0.74234693877551;0.777475987083628;2.19561965703113;2.74272868535912;264;280.4;0.74234693877551;0.777475987083628;1.3929778101915
75;33665075;33831399.6;5;270;304.4;0.825153374233129;0.841841908049251;3.2583336144867;3.68832825385804;270;304.4;0.825153374233129;0.841841908049251;1.50830008525491
76;33113746;33407126.4;5;239;271.4;0.716836734693878;0.75115752715503;2.21337350053997;2.38550182504174;239;271.4;0.716836734693878;0.75115752715503;1.34582390281943
77;32664286;32979511.6;5;166;213.4;0.506134969325153;0.59028733988671;0.73049942573263;1.07559603494672;166;213.4;0.506134969325153;0.59028733988671;1.05759815063036
78;41209457;41577242.8;5;308;343.4;0.941717791411043;0.950245935660922;27.2535602439447;27.4259853660151;308;343.4;0.941717791411043;0.950245935660922;1.70252396805915
79;32673678;32934796.8;5;178;206;0.451530612244898;0.570926435734229;0.759933300999184;0.938856623689402;178;206;0.451530612244898;0.570926435734229;1.02290986402383
80;33658872;34028332.6;5;269;310.6;0.822085889570552;0.858926146815958;3.79761512824153;4.28836111082206;269;310.6;0.822085889570552;0.858926146815958;1.53890934637859
81;49343730;49860603.6;5;319;354.4;0.977464788732394;0.980701170584917;51.4263993063921;52.8114683438649;319;354.4;0.977464788732394;0.980701170584917;1.75708959729798
82;32986705;33235703.2;5;209;246.6;0.576530612244898;0.683221113758378;1.41944317355093;1.86041875568118;209;246.6;0.576530612244898;0.683221113758378;1.22410449548376
83;33891234;34131596.6;5;282;313.4;0.836734693877551;0.867630404311231;3.9831936877719;4.6063631334906;282;313.4;0.836734693877551;0.867630404311231;1.55450447439096
84;32809916;33095510;5;195;232.4;0.589285714285714;0.642568463941807;1.30092436631684;1.43027102438873;195;232.4;0.589285714285714;0.642568463941807;1.15126849789574
85;33587993;33799663.6;5;267;303;0.808673469387755;0.838194763235708;3.22330947708023;3.59042633838819;267;303;0.808673469387755;0.838194763235708;1.50176561746398
