CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;197;4;1;NA;NA;2.04;1.29;0.76
2;FALSE;FALSE;98;0;0;NA;NA;0.79;0.04;0.31
3;FALSE;FALSE;148;2;1;NA;NA;1.42;0.67;0.53
4;FALSE;FALSE;172;1;2;NA;NA;1.73;0.35;0.42
5;FALSE;FALSE;73;5;1;NA;7;0.48;1.6;0.87
6;FALSE;FALSE;23;3;2;NA;NA;1.1;0.98;0.64
7;FALSE;FALSE;123;6;0;17;NA;2.35;2.23;0.19
8;FALSE;FALSE;160;5;1;NA;8;1.26;2.38;0.14
9;FALSE;FALSE;60;2;2;NA;NA;0.01;1.13;0.59
10;FALSE;FALSE;110;0;2;NA;NA;1.89;0.51;0.36
11;FALSE;FALSE;11;3;0;NA;NA;0.64;1.76;0.81
12;FALSE;FALSE;135;4;2;NA;NA;1.57;1.45;0.7
13;FALSE;FALSE;36;1;0;NA;NA;0.32;0.2;0.25
14;FALSE;FALSE;85;6;1;20;NA;0.95;2.07;0.02
15;FALSE;FALSE;185;3;0;NA;NA;2.2;0.82;0.47
16;FALSE;FALSE;4;0;2;NA;NA;1.34;2.31;0.39
17;FALSE;FALSE;104;3;0;NA;NA;0.09;1.06;0.84
18;FALSE;FALSE;54;5;0;NA;9;1.96;0.43;0.17
19;FALSE;FALSE;154;1;1;NA;NA;0.71;1.68;0.62
20;FALSE;FALSE;79;2;1;NA;NA;1.65;1.37;0.5
21;FALSE;FALSE;129;1;0;NA;NA;1.03;1.99;0.28
22;FALSE;FALSE;29;4;1;NA;NA;2.28;0.74;0.73
23;FALSE;FALSE;17;6;0;15;NA;1.81;0.59;0.22
24;FALSE;FALSE;116;3;2;NA;NA;0.56;1.84;0.67
25;FALSE;FALSE;166;4;0;NA;NA;1.18;1.21;0.9
26;FALSE;FALSE;67;1;1;NA;NA;2.43;2.46;0.45
27;FALSE;FALSE;92;4;2;NA;NA;1.5;0.9;0.78
28;FALSE;FALSE;191;0;1;NA;NA;0.25;2.15;0.33
29;FALSE;FALSE;42;2;0;NA;NA;2.12;1.52;0.56
30;FALSE;FALSE;141;5;2;NA;7;0.87;0.27;0.11
31;FALSE;FALSE;51;0;1;NA;NA;0.52;0.78;0.18
32;FALSE;FALSE;151;3;0;NA;NA;1.77;2.03;0.63
33;FALSE;FALSE;101;5;0;NA;6;1.14;1.41;0.4
34;FALSE;FALSE;200;2;2;NA;NA;2.39;0.16;0.85
35;FALSE;FALSE;26;4;2;NA;NA;0.83;2.34;0.52
36;FALSE;FALSE;126;1;1;NA;NA;2.08;1.09;0.07
37;FALSE;FALSE;76;3;0;NA;NA;0.21;0.47;0.74
38;FALSE;FALSE;176;6;1;12;NA;1.46;1.72;0.29
39;FALSE;FALSE;138;2;1;NA;NA;1.3;0;0.8
40;FALSE;FALSE;39;6;0;9;NA;0.05;1.25;0.35
41;FALSE;FALSE;188;4;0;NA;NA;1.93;1.88;0.57
42;FALSE;FALSE;88;0;2;NA;NA;0.68;0.63;0.12
43;FALSE;FALSE;113;5;2;NA;3;2.24;1.56;0.24
44;FALSE;FALSE;14;1;1;NA;NA;0.99;0.31;0.69
45;FALSE;FALSE;163;0;0;NA;NA;1.61;0.94;0.01
46;FALSE;FALSE;64;3;2;NA;NA;0.36;2.19;0.46
47;FALSE;FALSE;57;0;1;NA;NA;2.32;1.8;0.04
48;FALSE;FALSE;157;3;2;NA;NA;1.07;0.55;0.49
49;FALSE;FALSE;107;2;0;NA;NA;0.44;2.42;0.71
50;FALSE;FALSE;8;5;1;NA;5;1.69;1.17;0.26
51;FALSE;FALSE;182;1;2;NA;NA;0.13;1.49;0.15
52;FALSE;FALSE;82;4;0;NA;NA;1.38;0.24;0.6
53;FALSE;FALSE;32;2;2;NA;NA;2;2.11;0.83
54;FALSE;FALSE;132;6;1;7;NA;0.75;0.86;0.38
55;FALSE;FALSE;95;2;1;NA;NA;1.85;1.95;0.88
56;FALSE;FALSE;194;5;0;NA;2;0.6;0.7;0.43
57;FALSE;FALSE;45;4;1;NA;NA;2.47;0.08;0.66
58;FALSE;FALSE;144;0;2;NA;NA;1.22;1.33;0.21
59;FALSE;FALSE;20;1;0;NA;NA;1.53;1.64;0.09
60;FALSE;FALSE;120;5;1;NA;5;0.28;0.39;0.54
61;FALSE;FALSE;169;3;0;NA;NA;0.91;2.27;0.77
62;FALSE;FALSE;99;3;2;NA;NA;0.34;1.7;0.34
63;FALSE;FALSE;199;6;0;20;NA;1.59;0.45;0.79
64;FALSE;FALSE;149;1;1;NA;NA;2.22;2.33;0.57
65;FALSE;FALSE;50;5;0;NA;4;0.97;1.08;0.12
66;FALSE;FALSE;174;2;0;NA;NA;1.91;1.39;0.23
67;FALSE;FALSE;124;4;2;NA;NA;1.28;0.76;0
68;FALSE;FALSE;25;0;1;NA;NA;0.03;2.01;0.45
69;FALSE;FALSE;162;4;2;NA;NA;2.37;0.92;0.06
70;TRUE;FALSE;62;1;0;NA;NA;1.12;2.17;0.51
71;FALSE;FALSE;112;2;1;NA;NA;1.75;1.54;0.28
72;FALSE;FALSE;137;5;0;NA;6;2.06;0.61;0.85
73;FALSE;FALSE;37;2;1;NA;NA;0.81;1.86;0.4
74;FALSE;FALSE;186;0;2;NA;NA;1.44;2.48;0.62
75;FALSE;FALSE;87;3;1;NA;NA;0.19;1.23;0.17
76;FALSE;FALSE;43;1;2;NA;NA;1.67;0.53;0.59
77;FALSE;FALSE;143;4;1;NA;NA;0.42;1.78;0.14
78;FALSE;FALSE;93;6;0;12;NA;2.3;2.4;0.82
79;FALSE;FALSE;193;3;1;NA;NA;1.05;1.15;0.37
80;FALSE;FALSE;168;5;2;NA;4;0.11;2.09;0.71
81;FALSE;FALSE;68;2;0;NA;NA;1.36;0.84;0.26
82;FALSE;FALSE;18;4;1;NA;NA;1.98;1.47;0.03
83;FALSE;FALSE;118;0;0;NA;NA;0.73;0.22;0.48
84;FALSE;FALSE;56;4;2;NA;NA;1.83;1.31;0.09
85;FALSE;FALSE;155;0;1;NA;NA;0.58;0.06;0.54
86;FALSE;FALSE;6;2;0;NA;NA;2.45;0.68;0.31
87;FALSE;FALSE;106;6;1;16;NA;1.2;1.93;0.76
88;FALSE;FALSE;81;0;2;NA;NA;2.14;0.37;0.65
89;FALSE;FALSE;180;3;0;NA;NA;0.89;1.62;0.2
90;TRUE;FALSE;31;5;1;NA;2;1.51;2.25;0.88
91;FALSE;FALSE;130;1;2;NA;NA;0.26;1;0.43
92;FALSE;FALSE;165;0;1;NA;NA;0.46;0.65;0.83
93;TRUE;FALSE;65;4;0;NA;NA;1.71;1.9;0.38
94;FALSE;FALSE;15;2;2;NA;NA;2.34;0.02;0.16
95;FALSE;FALSE;115;6;1;13;NA;1.09;1.27;0.61
96;FALSE;FALSE;140;3;0;NA;NA;0.15;0.33;0.05
97;FALSE;FALSE;190;5;2;NA;8;0.77;2.21;0.27
98;FALSE;FALSE;90;1;1;NA;NA;2.02;0.96;0.72
99;FALSE;FALSE;28;0;0;NA;NA;1.87;1.11;0.78
100;FALSE;FALSE;127;3;2;NA;NA;0.62;2.36;0.33
101;FALSE;FALSE;78;5;2;NA;7;2.49;1.74;0.55
102;FALSE;FALSE;177;2;1;NA;NA;1.24;0.49;0.1
103;FALSE;FALSE;102;1;2;NA;NA;0.93;0.8;0.89
104;FALSE;FALSE;3;4;0;NA;NA;2.18;2.05;0.44
105;FALSE;FALSE;152;6;0;4;NA;0.3;1.43;0.66
106;FALSE;FALSE;53;3;1;NA;NA;1.55;0.18;0.21
107;FALSE;FALSE;59;6;1;12;NA;0.85;0.72;0.64
108;FALSE;FALSE;158;2;2;NA;NA;2.1;1.97;0.19
109;FALSE;FALSE;109;4;0;NA;NA;1.48;0.1;0.41
110;FALSE;FALSE;9;1;1;NA;NA;0.23;1.35;0.86
111;FALSE;FALSE;84;1;0;NA;NA;0.54;2.29;0.07
112;FALSE;FALSE;183;5;1;NA;10;1.79;1.04;0.52
113;TRUE;FALSE;134;0;0;NA;NA;2.41;1.66;0.75
114;FALSE;FALSE;34;3;2;NA;NA;1.16;0.41;0.3
115;FALSE;FALSE;121;2;2;NA;NA;1.63;2.13;0.13
116;FALSE;FALSE;22;5;0;NA;8;0.38;0.88;0.58
117;FALSE;FALSE;71;0;2;NA;NA;1.01;1.51;0.8
118;FALSE;FALSE;171;4;1;NA;NA;2.26;0.26;0.35
119;FALSE;FALSE;46;3;0;NA;NA;0.69;2.44;0.02
120;FALSE;FALSE;196;1;0;NA;NA;1.32;1.82;0.69
121;FALSE;FALSE;96;5;1;NA;9;0.07;0.57;0.24
122;FALSE;FALSE;61;5;2;NA;2;1.33;0.6;0.67
123;FALSE;FALSE;161;2;1;NA;NA;0.08;1.85;0.22
124;TRUE;FALSE;11;0;0;NA;NA;1.95;2.47;0.89
125;FALSE;FALSE;111;4;2;NA;NA;0.7;1.22;0.44
126;FALSE;FALSE;86;3;1;NA;NA;2.27;1.53;0.11
127;FALSE;FALSE;186;6;0;8;NA;1.02;0.28;0.56
128;FALSE;FALSE;36;4;1;NA;NA;1.64;0.91;0.33
129;FALSE;FALSE;136;1;2;NA;NA;0.39;2.16;0.78
130;FALSE;FALSE;24;6;1;5;NA;2.42;0.44;0.61
131;FALSE;FALSE;123;2;0;NA;NA;1.17;1.69;0.16
132;FALSE;FALSE;74;1;1;NA;NA;1.8;2.32;0.84
133;FALSE;FALSE;173;4;2;NA;NA;0.55;1.07;0.39
134;FALSE;FALSE;172;1;2;NA;NA;0.94;2.27;0.59
