CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
1;18.7955443293249;30717.232625406;5;215;244.4;0.650455927051672;0.840955467003707;122.109694872539;200718.589127893;215;244.4;0.650455927051672;0.840955467003707
2;2.14479472067264;20197.119408251;7;181;226;0.632218844984802;0.787764572679142;93.5142935737396;1373366.84447065;181;226;0.632218844984802;0.787764572679142
3;1.51364417466604;7056.91761608544;7;6;181.714285714286;0.017921146953405;0.608845654025863;173.59222095077;21664.0628097853;6;181.714285714286;0.017921146953405;0.608845654025863
4;17.7120872178438;34862.0262063685;5;233;263;0.74468085106383;0.898569344427202;109.306323806393;196131.984817835;233;263;0.74468085106383;0.898569344427202
5;0.416031967538597;730.566362812981;9;3;128.888888888889;0.00819672131147541;0.468635160592531;12.5280633996837;2193.88311741102;3;128.888888888889;0.00819672131147541;0.468635160592531
6;0.764666813806356;2826.74031784513;7;13;196.857142857143;0.0491803278688525;0.65358884211281;106.728818331855;9187.38631702489;13;196.857142857143;0.0491803278688525;0.65358884211281
7;1.98095843175578;13866.3757576219;7;4;203.571428571429;0.010752688172043;0.699629776372805;218.105371373498;42418.5684399155;4;203.571428571429;0.010752688172043;0.699629776372805
8;45.0130087165967;44139.5686996776;5;245;273.8;0.875379939209726;0.934656888576919;553.209037270429;200978.820853747;245;273.8;0.875379939209726;0.934656888576919
9;0.519685620746878;11763.0907710483;7;27;147.714285714286;0.10655737704918;0.502438609903745;57.7260722950415;35934.6554749038;27;147.714285714286;0.10655737704918;0.502438609903745
10;36.5769885504634;15360.0413819938;5;184;251.8;0.75;0.851958585976523;782.052370297276;47226.0099939654;184;251.8;0.75;0.851958585976523
11;0.177843994046198;6978.29480900559;9;2;141.222222222222;0.00319488817891374;0.524503952304599;12.7127186255005;21521.5691654075;2;141.222222222222;0.00319488817891374;0.524503952304599
12;2.27911360293441;19727.6245851297;7;121;212.714285714286;0.364741641337386;0.744182548543073;75.8695119230972;1859042.95293216;121;212.714285714286;0.364741641337386;0.744182548543073
13;2.33442493137622;9184.31566961007;7;132;214.285714285714;0.534954407294833;0.735727343589691;190.138544104949;28386.9334666257;132;214.285714285714;0.534954407294833;0.735727343589691
14;15.9428775304949;43403.4146584571;5;238;265.6;0.753799392097264;0.908255510503404;111.573913979106;306197.150096657;238;265.6;0.753799392097264;0.908255510503404
15;460.473948143074;56523.025901462;5;244;292.2;0.990881458966565;0.994727386629203;1352.13236740805;516668.190250165;244;292.2;0.990881458966565;0.994727386629203
16;12.0262839930741;36900.9077030706;5;229;253;0.781155015197568;0.866855848961217;118.622055745251;280109.633762988;229;253;0.781155015197568;0.866855848961217
17;2.52163540958856;5357.06548782324;7;15;180.285714285714;0.0501792114695341;0.605284534923414;233.656307961433;16736.5721171954;15;180.285714285714;0.0501792114695341;0.605284534923414
18;2.40899805138612;14719.5580741298;7;202;229.857142857143;0.610942249240122;0.798219349334094;129.711780058217;78282.4026768511;202;229.857142857143;0.610942249240122;0.798219349334094
19;3.02545787772072;17981.0699256536;7;54;192.714285714286;0.161094224924012;0.681006923249461;64.1619684687834;712698.465838563;54;192.714285714286;0.161094224924012;0.681006923249461
20;0.479204552135566;19840.9163762123;7;109;197.428571428571;0.345047923322684;0.695917285628976;88.4197760694662;300968.996891064;109;197.428571428571;0.345047923322684;0.695917285628976
21;0.420503183137817;298.419457351077;9;1;121.444444444444;0;0.44541686872112;12.3682358939969;915.023132852013;1;121.444444444444;0;0.44541686872112
22;6.29029792368933;21586.1770962294;5;121;219;0.424028268551237;0.744671812594712;107.250717932716;100244.463516071;121;219;0.424028268551237;0.744671812594712
23;11.4812124347466;24964.671411556;5;208;238.2;0.699088145896657;0.813446695927433;178.661314532172;76010.4286839394;208;238.2;0.699088145896657;0.813446695927433
24;14.8369926403473;22126.7153097582;5;118;223.8;0.355623100303951;0.773158107019479;75.330910902755;163354.58618894;118;223.8;0.355623100303951;0.773158107019479
25;14.3708342829537;21696.6128224768;5;78;211.6;0.234042553191489;0.736194330832738;69.8222494503997;90822.8986359195;78;211.6;0.234042553191489;0.736194330832738
26;0.34329220405139;3256.16057500834;7;18;163.142857142857;0.069672131147541;0.549883068127452;149.768432139801;10116.8520777128;18;163.142857142857;0.069672131147541;0.549883068127452
27;10.9107645814446;40926.7302618426;5;167;231.4;0.504559270516717;0.802404366984135;84.1607677691096;248989.187688304;167;231.4;0.504559270516717;0.802404366984135
28;0.445823836020487;1045.46554505751;7;6;147.142857142857;0.0204918032786885;0.503896760104838;139.415063464852;3444.20504669715;6;147.142857142857;0.0204918032786885;0.503896760104838
29;2.36608557468413;10999.1365820226;7;27;181.285714285714;0.0931899641577061;0.620574068033482;89.8628632313276;60557.8409606918;27;181.285714285714;0.0931899641577061;0.620574068033482
30;0.283535634443504;1934.25602797622;9;11;112.111111111111;0.040983606557377;0.412249972626132;12.5302022506976;5829.12145139104;11;112.111111111111;0.040983606557377;0.412249972626132
31;19.1203860909177;39707.9725944642;5;235;268.8;0.808510638297872;0.918590661286409;125.948397454653;272573.192752626;235;268.8;0.808510638297872;0.918590661286409
32;16.2201855191064;25624.6200316837;5;205;243.4;0.620060790273556;0.835566225780023;91.6763033462029;174896.323276865;205;243.4;0.620060790273556;0.835566225780023
33;10.7460555372194;37144.8648900405;5;152;231.6;0.458966565349544;0.800072718395949;80.9373554257454;116190.022750306;152;231.6;0.458966565349544;0.800072718395949
34;1.91424883025503;15064.0145140043;7;120;210.428571428571;0.379939209726444;0.732766813942562;76.7478387624155;918092.293162339;120;210.428571428571;0.379939209726444;0.732766813942562
35;74.980159672098;17128.2624565778;5;198;254.8;0.759878419452888;0.865724196246028;668.703367261394;63375.0567143021;198;254.8;0.759878419452888;0.865724196246028
36;10.8706091597972;37453.9101208685;5;230;248.2;0.729483282674772;0.851940891093427;107.245449719789;165509.811067581;230;248.2;0.729483282674772;0.851940891093427
37;6.5955426525382;29481.4846270561;5;32;185;0.111111111111111;0.624990639380905;95.647760033623;89500.1596307846;32;185;0.111111111111111;0.624990639380905
38;164.413831906098;39426.787621434;5;241;278.4;0.896656534954407;0.948929155897519;1027.55784675766;209554.700672009;241;278.4;0.896656534954407;0.948929155897519
39;2.23692600180901;14442.0046120824;7;188;229.285714285714;0.660777385159011;0.794190273410279;103.794004555678;832425.08618478;188;229.285714285714;0.660777385159011;0.794190273410279
40;10.1796241458719;29951.0145947878;5;224;256.8;0.790273556231003;0.874428463230733;264.836555280298;174429.004957212;224;256.8;0.790273556231003;0.874428463230733
41;4.26165835012419;16508.9929041853;7;24;177.428571428571;0.0824372759856631;0.614097223423681;75.0201052186788;175158.009593779;24;177.428571428571;0.0824372759856631;0.614097223423681
42;31.3931075653779;34460.9021811968;5;221;278.2;0.901639344262295;0.945740276583295;270.976941144929;288617.514092625;221;278.2;0.901639344262295;0.945740276583295
43;12.9287855648848;7803.21455911712;5;12;175.4;0.039426523297491;0.563559650428081;312.500316105322;23821.4573699756;12;175.4;0.039426523297491;0.563559650428081
44;0.762003681781003;10890.4120720369;7;143;213.142857142857;0.581967213114754;0.729689219934677;92.2388457530928;33520.6223295033;143;213.142857142857;0.581967213114754;0.729689219934677
45;9.27294178240681;19640.3483889031;5;203;236.8;0.72791519434629;0.805996172697336;116.407751998174;84713.3514983779;203;236.8;0.72791519434629;0.805996172697336
46;0.484604998985118;19259.8049716633;7;5;132.571428571429;0.0121580547112462;0.449799459678612;38.2599136432566;58673.182140865;5;132.571428571429;0.0121580547112462;0.449799459678612
47;93.3420340938205;40018.3095256986;5;236;285.4;0.953405017921147;0.970651844465873;1003.03646162639;276188.745092865;236;285.4;0.953405017921147;0.970651844465873
48;335.295935301308;37750.8438835376;5;225;285.8;0.918032786885246;0.970726429056656;1236.757010407;328671.148338208;225;285.8;0.918032786885246;0.970726429056656
49;16.7938075816294;34339.5016735543;5;29;206.4;0.100358422939068;0.703557316401871;98.4548791111175;104346.235456348;29;206.4;0.100358422939068;0.703557316401871
50;0.562249490000599;5123.63546865309;11;15;112.363636363636;0.0537634408602151;0.436546311816134;7.49602381543982;14231.6271114575;15;112.363636363636;0.0537634408602151;0.436546311816134
