network_name;problem_type;number_of_runs;best_known_solution;components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-45-L1;min;20;0.1372784;900;5538;5107;431;900;3738;900;4638;584;0;4054;0.837086352065792;0.842227378190255;10.7610208816705;1;1;0;0.05;0;0;0;NA;NA;0.000180570603105814;0.922174070061394;0.077825929938606;0.162513542795233;0.674972914409534;0.162513542795233;0.125916343251401;0;0.874083656748599
