network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;max_distance;mean_distance;sd_distance;min_nodes_multiple_components;max_nodes_multiple_components;mean_nodes_multiple_components;sd_nodes_multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-45-L3;min;20;0.11810299;875;832;43;13;1.86046511627907;2.04219064625684;3;3895;118.046511627907;591.31870197802;5908;5427;481;900;4525;760;5225;578;0;4647;63;0;1.76878808395396;0.875621890547264;0.983367983367983;10.8627858627859;1;1;0;0.05;0;0;1;13;1;0.00016926201760325;0.918584969532837;0.0814150304671632;0.152335815842925;0.765910629654705;0.12863913337847;0.110622009569378;0;0.889377990430622
