network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-45-L4;min;20;0.11810299;865;829;36;5267;4808;459;898;4134;623;4965;623;0;4342;60;0;1.88532371368901;0.912229617304492;1.26143790849673;10.8169934640523;1;5;0;0.35;0;1;1;10.5;6;0.000189861401177141;0.912853616859692;0.0871463831403076;0.170495538257072;0.7848870324663;0.118283652933359;0.125478348439074;0;0.874521651560927
