CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
1;0.261683702767041;95680.9688278746;50;1;12.74;0;0.559047619047619;0;56075.9156148618;1;12.74;0;0.559047619047619
54;0.0663607850843789;253649.990009739;50;1;8.54;0;0.359047619047619;0;249.577269272904;1;8.54;0;0.359047619047619
56;0.3821866573487;504898.821673198;50;2;10.02;0.0476190476190476;0.42952380952381;0.410410805777558;1020.5224999449;2;10.02;0.0476190476190476;0.42952380952381
60;0.223271773022446;211308.983654018;50;1;7.98;0;0.332380952380952;0;551.176165022258;1;7.98;0;0.332380952380952
50;0.322837315891929;442045.995155628;50;4;11.4;0.142857142857143;0.495238095238095;0.6151866828;1826.14082492298;4;11.4;0.142857142857143;0.495238095238095
114;0.021273590495265;66841.0326403675;50;1;11.56;0;0.502857142857143;0;395.976382343386;1;11.56;0;0.502857142857143
98;0.361381976104331;257998.338084014;50;1;9.6;0;0.40952380952381;0;605.796729913635;1;9.6;0;0.40952380952381
89;0.304178915822251;412981.637734499;50;1;9.7;0;0.414285714285714;0;1132.64223080196;1;9.7;0;0.414285714285714
75;0.416563481220727;367444.228239911;50;1;11.18;0;0.484761904761905;0;1138.10670578246;1;11.18;0;0.484761904761905
128;0.274903171192713;205769.612078899;50;2;14.74;0.0476190476190476;0.654285714285714;0.82800997717678;46889.274327265;2;14.74;0.0476190476190476;0.654285714285714
124;0.276799675892213;185089.131866692;50;3;14.5;0.0952380952380952;0.642857142857143;0.488499252540415;52632.1066550748;3;14.5;0.0952380952380952;0.642857142857143
129;0.353701962338546;292154.791549077;50;2;11.62;0.0476190476190476;0.505714285714286;0.243727340394065;1527.01213566003;2;11.62;0.0476190476190476;0.505714285714286
143;0.334541420415127;833724.337821265;50;1;10.4;0;0.447619047619048;0;613.02078504782;1;10.4;0;0.447619047619048
192;0.348402667633831;315724.42929014;50;1;14.14;0;0.625714285714286;0;16503.6826145168;1;14.14;0;0.625714285714286
183;0.279641394936947;110664.928015267;50;1;12.7;0;0.557142857142857;0;78830.8251880161;1;12.7;0;0.557142857142857
157;0.365057088211664;242160.528913588;50;1;13.16;0;0.579047619047619;0;1185.67625180021;1;13.16;0;0.579047619047619
188;0.0553162967997297;156633.397857575;50;2;12.5;0.0476190476190476;0.547619047619048;0.357243207350281;181.926968468894;2;12.5;0.0476190476190476;0.547619047619048
220;0.0334362178843307;182258.941839364;50;1;12.12;0;0.52952380952381;0;503.511549574183;1;12.12;0;0.52952380952381
200;0.146969304336639;265706.948635272;50;1;11.34;0;0.492380952380952;0;192.223697413738;1;11.34;0;0.492380952380952
205;0.391176511432504;301143.358697975;50;1;10.32;0;0.443809523809524;0;694.095505351703;1;10.32;0;0.443809523809524
227;0.0334073623589788;144611.991210194;50;1;11.7;0;0.509523809523809;0;437.372165008016;1;11.7;0;0.509523809523809
229;0.0343508431804922;162124.294209122;50;2;11.04;0.0476190476190476;0.478095238095238;0.133599016179414;418.869479142772;2;11.04;0.0476190476190476;0.478095238095238
