CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;32992910;456;0.758333333333333;33139479.4;448;0.745;1.65876510746639;449;0.746666666666667;1.79853557403486;440;0.731666666666667
2;5;34111654;544;0.905;34278705.8;543;0.903333333333333;4.97216295384588;544;0.905;5.29768373816474;543;0.903333333333333
3;5;52424791;594;0.988333333333333;52797593.4;593;0.986666666666667;61.2070859568219;594;0.988333333333333;62.1858676018736;593;0.986666666666667
4;5;33596656;522;0.868333333333333;33740119.2;522;0.868333333333333;3.49137656271174;524;0.871666666666667;3.64357762987032;521;0.866666666666667
5;5;32718872;383;0.636666666666667;33073742.4;428;0.711666666666667;0.81439082606715;355;0.59;1.59598814455837;422;0.701666666666667
6;5;34345848;549;0.913333333333333;34604497.8;549;0.913333333333333;5.61404185275512;549;0.913333333333333;6.29866570688454;549;0.913333333333333
7;5;37741506;555;0.923333333333333;37953097.6;554;0.921666666666667;15.6082752816783;555;0.923333333333333;16.5858838435359;554;0.921666666666667
8;5;32894471;432;0.718333333333333;33124640.8;443;0.736666666666667;1.35545184475589;426;0.708333333333333;1.75314486587941;437;0.726666666666667
9;5;32925845;438;0.728333333333333;33023313.2;411;0.683333333333333;1.19372291820237;408;0.678333333333333;1.44196828364971;405;0.673333333333333
10;5;33543428;516;0.858333333333333;33677863.4;517;0.86;3.20239031843248;517;0.86;3.45250508966133;515;0.856666666666667
11;5;77865404;601;1;78426661;601;1;138.821929569964;601;1;140.914897548985;601;1
12;6;32636823;358;0.595;32755080.3333333;293;0.486666666666667;0.561578933502883;315;0.523333333333333;0.64065784479698;294;0.488333333333333
13;5;32779539;405;0.673333333333333;32920747.6;374;0.621666666666667;0.937326874790029;379;0.63;1.12679247371191;361;0.6
14;5;38138229;562;0.935;38592820.6;563;0.936666666666667;17.5126796492265;563;0.936666666666667;18.5498669590663;563;0.936666666666667
15;5;33375341;507;0.843333333333333;33413558.6;496;0.825;2.3791711920629;498;0.828333333333333;2.64084406893079;492;0.818333333333333
16;5;33605472;523;0.87;33696357;518;0.861666666666667;3.23791496074374;518;0.861666666666667;3.50946619737545;518;0.861666666666667
17;5;33209109;495;0.823333333333333;33463147.4;498;0.828333333333333;2.063944454088;483;0.803333333333333;2.79216005349019;498;0.828333333333333
18;5;32907011;434;0.721666666666667;33038876.6;417;0.693333333333333;1.39122961690863;431;0.716666666666667;1.48972620982344;413;0.686666666666667
19;5;34037895;541;0.9;34146119.2;541;0.9;4.73084879047971;541;0.9;4.89094235186394;541;0.9
20;5;38275969;564;0.938333333333333;38544409.4;561;0.933333333333333;17.2189748139473;562;0.935;18.4026842389971;561;0.933333333333333
21;5;34133064;545;0.906666666666667;34289572.4;544;0.905;5.17184254356822;545;0.906666666666667;5.33153100884978;544;0.905
22;6;32683875;369;0.613333333333333;32824822.3333333;335;0.556666666666667;0.503447815882047;303;0.503333333333333;0.85504754776962;319;0.53
23;5;32926118;440;0.731666666666667;33139809.2;449;0.746666666666667;1.19420784944116;409;0.68;1.79986547408376;441;0.733333333333333
24;5;42106911;584;0.971666666666667;42293367.4;584;0.971666666666667;29.329435626745;584;0.971666666666667;29.9188539653194;584;0.971666666666667
25;5;33639129;527;0.876666666666667;33756224;524;0.871666666666667;3.48270194177746;523;0.87;3.69317234533793;523;0.87
26;5;38429955;567;0.943333333333333;38947868.6;568;0.945;18.1095461637679;567;0.943333333333333;19.6398438939287;568;0.945
27;5;33313581;505;0.84;33382042.6;489;0.813333333333333;2.38502576960922;499;0.83;2.54386233222891;486;0.808333333333333
28;5;32802230;411;0.683333333333333;32921854;375;0.623333333333333;0.867391368054142;366;0.608333333333333;1.12991951467118;363;0.603333333333333
29;5;32738613;391;0.65;32965494.2;391;0.65;0.617935239872993;321;0.533333333333333;1.26418945862902;381;0.633333333333333
