CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
19;TRUE;FALSE;ras;3;4.85;7.18;0.56;68;NA;87;NA;10;0;19;19
26;TRUE;FALSE;mmas;3;1.41;5.31;0.87;26;NA;NA;NA;36;0;26;26
51;TRUE;FALSE;acs;3;1.46;3.37;0.45;31;0.72;NA;NA;29;0;51;51
81;TRUE;FALSE;mmas;3;1.06;1.02;0.92;37;NA;NA;NA;32;0;81;81
82;TRUE;FALSE;acs;3;4.55;5.2;0.85;61;0.34;NA;NA;34;0;82;82
94;TRUE;FALSE;acs;3;4.49;5.66;0.49;61;0.11;NA;NA;36;0;94;94
107;TRUE;FALSE;acs;3;1.95;3.46;0.73;35;0.32;NA;NA;23;0;107;107
122;TRUE;FALSE;mmas;3;1.04;5.72;0.94;23;NA;NA;NA;34;0;122;122
131;TRUE;FALSE;acs;3;4.4;5.92;0.4;56;0.05;NA;NA;21;0;131;131
163;TRUE;FALSE;acs;3;3.33;6.26;0.52;60;0.09;NA;NA;34;0;163;163
166;TRUE;FALSE;acs;3;3.82;6.03;0.36;53;0.08;NA;NA;32;0;166;166
172;TRUE;FALSE;acs;3;3.23;6.46;0.18;42;0.4;NA;NA;24;0;172;172
180;TRUE;FALSE;mmas;3;1.07;5.68;0.85;22;NA;NA;NA;35;0;180;180
183;TRUE;TRUE;acs;3;3.91;6.59;0.32;54;0.27;NA;NA;17;0;183;183
199;TRUE;FALSE;acs;3;4.1;5.58;0.35;58;0.11;NA;NA;20;0;199;199
200;TRUE;FALSE;acs;3;3.4;6.74;0.41;60;0.41;NA;NA;29;0;200;200
209;TRUE;FALSE;acs;3;4.4;6.11;0.25;54;0.36;NA;NA;20;0;209;209
219;TRUE;FALSE;acs;3;4.3;4.89;0.28;58;0.08;NA;NA;20;0;219;219
232;TRUE;FALSE;acs;3;3.48;5.89;0.35;57;0.19;NA;NA;22;0;232;232
233;TRUE;FALSE;acs;3;4.71;6.64;0.32;58;0.33;NA;NA;23;0;233;233
259;TRUE;FALSE;acs;3;4.1;4.77;0.41;63;0.38;NA;NA;19;0;259;259
272;TRUE;FALSE;acs;3;4.3;6.69;0.35;58;0.34;NA;NA;20;0;272;272
289;TRUE;FALSE;acs;3;4.19;4.47;0.27;57;0.01;NA;NA;22;0;289;289
308;TRUE;FALSE;acs;3;4.21;6.74;0.28;56;0.46;NA;NA;17;0;308;308
340;TRUE;FALSE;acs;3;4.03;4.58;0.27;52;0.05;NA;NA;20;0;340;340
