CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;41;5;2;NA;10;1.89;0.56;0.5
2;FALSE;FALSE;141;1;0;NA;NA;0.64;1.81;0.05
3;FALSE;FALSE;191;6;1;9;NA;0.01;1.18;0.27
4;FALSE;FALSE;91;3;0;NA;NA;1.26;2.43;0.72
5;FALSE;FALSE;16;0;2;NA;NA;1.57;1.49;0.16
6;FALSE;FALSE;116;4;0;NA;NA;0.32;0.24;0.61
7;FALSE;FALSE;166;2;2;NA;NA;0.95;2.12;0.84
8;FALSE;FALSE;66;6;1;20;NA;2.2;0.87;0.39
9;FALSE;FALSE;29;2;0;NA;NA;2.36;2.28;0.78
10;FALSE;FALSE;128;5;2;NA;9;1.11;1.03;0.33
11;FALSE;FALSE;79;3;1;NA;NA;1.73;0.4;0.56
12;FALSE;FALSE;178;0;0;NA;NA;0.48;1.65;0.11
13;FALSE;FALSE;103;2;1;NA;NA;0.17;1.96;0.89
14;FALSE;FALSE;54;1;2;NA;NA;2.04;1.34;0.22
15;FALSE;FALSE;153;4;1;NA;NA;0.79;0.09;0.67
16;FALSE;FALSE;72;2;1;NA;NA;0.4;0.01;0.81
17;FALSE;FALSE;172;5;0;NA;10;1.65;1.26;0.36
18;FALSE;FALSE;122;0;2;NA;NA;2.28;0.63;0.13
19;FALSE;FALSE;23;4;1;NA;NA;1.03;1.88;0.58
20;FALSE;FALSE;147;4;2;NA;NA;1.34;2.2;0.47
21;FALSE;FALSE;48;1;0;NA;NA;0.09;0.95;0.02
22;FALSE;FALSE;197;3;1;NA;NA;1.97;0.32;0.7
23;FALSE;FALSE;110;6;0;5;NA;2.12;1.42;0.41
24;FALSE;FALSE;10;2;2;NA;NA;0.87;0.17;0.86
25;TRUE;FALSE;60;4;0;NA;NA;0.25;2.04;0.64
26;FALSE;FALSE;159;1;1;NA;NA;1.5;0.79;0.19
27;FALSE;FALSE;85;0;1;NA;NA;1.18;1.1;0.08
28;FALSE;FALSE;184;3;2;NA;NA;2.43;2.35;0.53
29;FALSE;FALSE;35;5;1;NA;7;0.56;1.73;0.3
30;FALSE;FALSE;135;1;0;NA;NA;1.81;0.48;0.75
31;FALSE;FALSE;194;1;2;NA;NA;0.36;2.31;0.37
32;FALSE;FALSE;94;4;0;NA;NA;1.61;1.06;0.82
33;FALSE;FALSE;44;3;1;NA;NA;2.24;1.69;0.6
34;FALSE;FALSE;144;6;0;18;NA;0.99;0.44;0.15
35;TRUE;FALSE;69;0;0;NA;NA;1.93;2;0.26
36;FALSE;FALSE;169;3;2;NA;NA;0.68;0.75;0.71
37;FALSE;FALSE;119;2;1;NA;NA;0.05;1.38;0.48
38;FALSE;FALSE;20;5;2;NA;2;1.3;0.13;0.03
39;FALSE;FALSE;156;2;0;NA;NA;1.14;1.53;0.54
40;FALSE;FALSE;107;4;2;NA;NA;0.52;0.91;0.77
41;FALSE;FALSE;7;0;1;NA;NA;1.77;2.16;0.32
