CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
118;32186314;32626693.075;40;3;9.4;0.153846153846154;0.646153846153846;0.123982555092073;0.311375947888951;3;9.4;0.153846153846154;0.646153846153846
91;32205875;32586561.775;40;1;6;0;0.384615384615385;0;0.188109210899673;1;6;0;0.384615384615385
62;32146458;32616064.35;40;1;8.725;0;0.594230769230769;0;0.278829721715698;1;8.725;0;0.594230769230769
291;32214893;32563671.825;40;1;4.05;0;0.234615384615385;0;0.11778366389439;1;4.05;0;0.234615384615385
194;32209896;32724471.7;40;6;13.275;0.384615384615385;0.944230769230769;0.16549595079442;0.611725737451966;6;13.275;0.384615384615385;0.944230769230769
233;32149701;32569023.975;40;1;4.8;0;0.292307692307692;0;0.134026967109839;1;4.8;0;0.292307692307692
413;32176264;32622973.75;40;1;8.95;0;0.611538461538462;0;0.300080256876849;1;8.95;0;0.611538461538462
390;32237366;32566752.525;40;1;4.625;0;0.278846153846154;0;0.12730564065491;1;4.625;0;0.278846153846154
426;32282580;32630273.35;40;2;9.85;0.0769230769230769;0.680769230769231;0.0107839016903226;0.322537916730295;2;9.85;0.0769230769230769;0.680769230769231
322;32204014;32605219.7;40;1;7.725;0;0.517307692307692;0;0.245392402418334;1;7.725;0;0.517307692307692
486;32156678;32562891.3;40;1;4.2;0;0.246153846153846;0;0.115223393217973;1;4.2;0;0.246153846153846
453;32222056;32609986.9;40;2;8.275;0.0769230769230769;0.559615384615385;0.059476133848181;0.260088550640091;2;8.275;0.0769230769230769;0.559615384615385
488;32231024;32578726.875;40;1;5.55;0;0.35;0;0.164215878225765;1;5.55;0;0.35
430;32169703;32626519.05;40;2;9.575;0.0769230769230769;0.659615384615385;0.0405048058757811;0.310919872660984;2;9.575;0.0769230769230769;0.659615384615385
