CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;66;3;1;NA;NA;1.73;0.03;0.55
2;FALSE;FALSE;165;0;2;NA;NA;0.48;1.28;0.1
3;FALSE;FALSE;115;5;0;NA;5;1.11;0.65;0.32
4;FALSE;FALSE;16;2;1;NA;NA;2.36;1.9;0.77
5;FALSE;FALSE;140;3;1;NA;NA;0.17;2.22;0.88
6;TRUE;FALSE;91;1;0;NA;NA;2.05;1.59;0.21
7;FALSE;FALSE;190;4;2;NA;NA;0.8;0.34;0.66
8;FALSE;FALSE;28;0;1;NA;NA;1.58;1.75;0.15
9;FALSE;FALSE;128;3;2;NA;NA;0.33;0.5;0.6
10;TRUE;FALSE;178;1;0;NA;NA;0.95;2.37;0.83
11;FALSE;FALSE;78;5;2;NA;3;2.2;1.12;0.38
12;FALSE;FALSE;103;0;1;NA;NA;0.64;1.44;0.04
13;FALSE;FALSE;3;4;0;NA;NA;1.89;0.19;0.49
14;FALSE;FALSE;53;2;2;NA;NA;1.26;2.06;0.72
15;FALSE;FALSE;153;6;0;7;NA;0.01;0.81;0.27
16;FALSE;FALSE;22;5;1;NA;3;0.56;1.51;0.29
17;FALSE;FALSE;122;2;2;NA;NA;1.81;0.26;0.74
18;TRUE;FALSE;171;4;0;NA;NA;2.44;2.14;0.52
19;FALSE;FALSE;72;0;2;NA;NA;1.19;0.89;0.07
20;FALSE;FALSE;196;1;0;NA;NA;1.5;1.2;0.18
21;FALSE;FALSE;97;5;2;NA;6;0.25;2.45;0.63
22;FALSE;FALSE;147;6;1;11;NA;2.12;1.83;0.41
23;FALSE;FALSE;47;3;0;NA;NA;0.87;0.58;0.86
24;FALSE;FALSE;35;3;1;NA;NA;1.03;2.3;0.58
25;TRUE;FALSE;134;0;0;NA;NA;2.28;1.05;0.13
26;FALSE;FALSE;84;2;0;NA;NA;0.4;0.42;0.8
27;FALSE;FALSE;184;5;2;NA;4;1.65;1.67;0.35
28;FALSE;FALSE;10;1;2;NA;NA;0.09;0.73;0.01
29;FALSE;FALSE;109;4;1;NA;NA;1.34;1.98;0.46
30;FALSE;FALSE;59;6;0;8;NA;0.72;1.36;0.24
31;FALSE;FALSE;159;2;1;NA;NA;1.97;0.11;0.69
32;TRUE;FALSE;69;2;0;NA;NA;1.46;1.48;0.67
33;FALSE;FALSE;75;2;0;NA;NA;1.91;1.22;0.42
34;FALSE;FALSE;194;6;1;12;NA;1.02;0.75;0.05
35;FALSE;FALSE;54;1;0;NA;NA;1.57;1.82;0.35
36;FALSE;FALSE;143;1;2;NA;NA;1.47;0.55;0.01
37;FALSE;FALSE;189;0;0;NA;NA;1.98;2.49;0.27
38;FALSE;FALSE;131;4;2;NA;NA;2.39;1.98;0.28
39;FALSE;FALSE;155;5;2;NA;8;1.83;0.6;0.45
40;FALSE;FALSE;77;3;0;NA;NA;1.9;2.45;0.49
41;FALSE;FALSE;109;3;1;NA;NA;0.17;1.76;0.19
42;FALSE;FALSE;159;1;2;NA;NA;2.29;0.62;0.2
43;TRUE;FALSE;114;4;0;NA;NA;2.43;2.09;0.74
44;TRUE;FALSE;48;4;0;NA;NA;0.74;1.94;0.89
45;FALSE;FALSE;169;4;2;NA;NA;2.3;1.11;0.39
46;FALSE;FALSE;115;0;1;NA;NA;1.46;1.02;0.62
47;FALSE;FALSE;135;6;0;19;NA;0.51;0.19;0.08
48;FALSE;FALSE;111;1;1;NA;NA;2.07;1.75;0.38
49;FALSE;FALSE;169;4;0;NA;NA;2.46;1.03;0.75
50;FALSE;FALSE;134;4;0;NA;NA;1.62;1.16;0.65
51;FALSE;FALSE;95;3;0;NA;NA;2.31;2.3;0.28
52;FALSE;FALSE;130;4;2;NA;NA;1.29;0.15;0.34
53;FALSE;FALSE;8;1;2;NA;NA;0.82;1.94;0.73
54;FALSE;FALSE;157;6;0;11;NA;1.09;0.98;0.43
55;TRUE;FALSE;111;4;0;NA;NA;1.89;2.43;0.47
56;FALSE;FALSE;14;0;2;NA;NA;1.43;0.8;0.32
57;FALSE;FALSE;95;5;1;NA;8;2.36;1.19;0.78
58;FALSE;FALSE;185;5;0;NA;9;1.79;2.16;0.09
59;FALSE;FALSE;142;1;0;NA;NA;2.21;1.72;0.3
60;FALSE;FALSE;77;3;0;NA;NA;0.74;1.85;0.77
61;FALSE;FALSE;38;1;1;NA;NA;1.51;1.91;0.73
62;FALSE;FALSE;93;2;0;NA;NA;1.61;1.04;0.76
63;FALSE;FALSE;197;0;0;NA;NA;1.16;1.78;0.76
64;FALSE;FALSE;89;4;0;NA;NA;2.2;2.47;0.86
65;FALSE;FALSE;126;4;0;NA;NA;1.61;1.47;0.41
66;FALSE;FALSE;53;4;0;NA;NA;2.34;1.06;0.42
67;FALSE;FALSE;40;6;0;5;NA;1.02;1.43;0.89
68;FALSE;FALSE;144;0;0;NA;NA;2.4;1.46;0.35
69;FALSE;FALSE;199;5;2;NA;5;1.98;1.95;0.29
70;FALSE;FALSE;94;1;1;NA;NA;0.37;1;0.85
71;FALSE;FALSE;80;4;2;NA;NA;0.96;2.42;0.68
72;FALSE;FALSE;69;1;0;NA;NA;1.69;1.34;0.88
73;FALSE;FALSE;166;4;0;NA;NA;1.71;2.28;0.73
74;FALSE;FALSE;167;4;0;NA;NA;2.48;1.79;0.76
75;FALSE;FALSE;40;4;2;NA;NA;1.5;1.46;0.81
76;FALSE;FALSE;39;4;0;NA;NA;0.12;1.55;0.67
77;TRUE;FALSE;49;4;0;NA;NA;0.17;2.1;0.5
78;FALSE;FALSE;121;4;2;NA;NA;1.02;0.61;0.6
79;FALSE;FALSE;16;4;0;NA;NA;1.3;0.93;0.43
80;TRUE;FALSE;19;4;0;NA;NA;1.12;2.48;0.77
81;TRUE;FALSE;153;0;0;NA;NA;2.32;2.22;0.84
82;FALSE;FALSE;123;4;2;NA;NA;2.3;2.07;0.32
83;FALSE;FALSE;43;4;0;NA;NA;1.38;1.22;0.51
84;FALSE;FALSE;149;3;0;NA;NA;2.04;2.02;0.51
85;FALSE;FALSE;137;4;1;NA;NA;1.72;2.11;0.39
86;FALSE;FALSE;129;1;0;NA;NA;2.31;2.22;0.55
87;FALSE;FALSE;36;4;0;NA;NA;0.15;1.5;0.79
88;FALSE;FALSE;106;5;0;NA;7;2.05;1.97;0.44
89;FALSE;FALSE;8;4;0;NA;NA;0.26;1.76;0.26
90;FALSE;FALSE;125;4;2;NA;NA;1.71;1.85;0.78
91;FALSE;FALSE;97;4;0;NA;NA;2.31;2.36;0.64
92;FALSE;FALSE;147;4;2;NA;NA;2.25;2.32;0.51
93;TRUE;FALSE;35;4;0;NA;NA;1.48;2.32;0.75
94;FALSE;FALSE;74;4;0;NA;NA;1.77;1.59;0.73
95;FALSE;FALSE;113;4;0;NA;NA;2.16;2.15;0.03
96;TRUE;FALSE;119;4;0;NA;NA;2.24;2.15;0.65
97;FALSE;FALSE;130;4;0;NA;NA;1.99;2.33;0.3
98;FALSE;FALSE;138;3;0;NA;NA;2.47;2.23;0.74
99;FALSE;FALSE;126;2;0;NA;NA;2.46;2.31;0.54
100;FALSE;FALSE;147;4;0;NA;NA;1.81;2.38;0.57
101;FALSE;FALSE;60;1;0;NA;NA;1.16;2.19;0.89
102;FALSE;FALSE;103;0;0;NA;NA;1.95;1.56;0.79
103;FALSE;FALSE;115;4;0;NA;NA;2.5;2.22;0.85
104;FALSE;FALSE;85;4;2;NA;NA;0.84;2.23;0.51
105;FALSE;FALSE;90;4;0;NA;NA;2.32;2.05;0.49
106;FALSE;FALSE;73;4;0;NA;NA;2.11;2.43;0.83
107;TRUE;FALSE;151;4;0;NA;NA;1.88;2.41;0.52
108;FALSE;FALSE;139;4;0;NA;NA;1.97;2.27;0.49
109;FALSE;FALSE;171;2;0;NA;NA;2.08;1.64;0.8
110;TRUE;FALSE;97;4;0;NA;NA;2.44;1.98;0.45
