CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
1;45291906;45596656.4;5;150;282.8;0.967532467532468;0.971075393878417;39.3160212649621;40.0992719666099;150;282.8;0.967532467532468;0.971075393878417
2;32965878;33060251;5;99;160.2;0.503067484662577;0.557900449770357;1.31640511861495;1.58085640070123;99;160.2;0.503067484662577;0.557900449770357
3;33003063;33187794.4;5;97;188.2;0.570552147239264;0.641954022107162;1.69004884212745;1.97226071490639;97;188.2;0.570552147239264;0.641954022107162
4;32465039;32771611.125;8;48;89.75;0.214035087719298;0.420490177874648;0.46498543425247;0.739674244076094;48;89.75;0.214035087719298;0.420490177874648
5;32335827;32744619.8888889;9;33;76.2222222222222;0.134453781512605;0.39428561747638;0.374079832089805;0.658788783060279;33;76.2222222222222;0.134453781512605;0.39428561747638
6;37349615;38083158.2;5;134;253;0.843949044585987;0.868157040727268;14.8858641007103;17.0126147831933;134;253;0.843949044585987;0.868157040727268
7;33366121;33513113.6;5;118;220.2;0.707006369426752;0.754654928072592;2.6328020455862;2.97211592315443;118;220.2;0.707006369426752;0.754654928072592
8;33266936;33427121.4;5;111;214.6;0.698245614035088;0.731446262152565;2.36925291239375;2.70795782276222;111;214.6;0.698245614035088;0.731446262152565
9;33449215;33537182.2;5;115;221.8;0.733128834355828;0.758085176010636;2.88839573755824;3.04596320409425;115;221.8;0.733128834355828;0.758085176010636
10;38374873;38791409.2;5;137;263.6;0.883116883116883;0.902944076690538;18.2418343921726;19.1888735165462;137;263.6;0.883116883116883;0.902944076690538
11;32887909;32971005;5;89;143.6;0.450920245398773;0.499932395429344;1.11538507875454;1.30651231139756;89;143.6;0.450920245398773;0.499932395429344
12;32741681;32926055.8;5;72;132.2;0.282208588957055;0.450501743033417;0.884670615674559;1.16818585702751;72;132.2;0.282208588957055;0.450501743033417
13;34053270;34163477;5;126;239.8;0.809815950920245;0.820956823659748;4.87071562050449;4.97034601962172;126;239.8;0.809815950920245;0.820956823659748
14;33131823;33277683.8;5;103;200.6;0.662337662337662;0.68360471593728;2.08678809899316;2.24877715664071;103;200.6;0.662337662337662;0.68360471593728
15;37299748;37474675.4;5;133;248.8;0.840490797546012;0.853621811205442;14.7324752803675;15.1443427771102;133;248.8;0.840490797546012;0.853621811205442
16;32868836;33097608.2;5;85;174.2;0.50920245398773;0.586781034791721;1.27646449736732;1.6954006906933;85;174.2;0.50920245398773;0.586781034791721
17;33001844;33134888;5;96;181.6;0.536842105263158;0.617998554734059;1.4674439382627;1.80998523458437;96;181.6;0.536842105263158;0.617998554734059
18;38416280;38618349.8;5;140;260;0.873684210526316;0.893134573496507;18.0045020125826;18.6584423720666;140;260;0.873684210526316;0.893134573496507
19;32761613;32946527.4;5;74;140.2;0.355828220858896;0.477716294431498;0.946085704738301;1.23108677859005;74;140.2;0.355828220858896;0.477716294431498
20;32681488;32914882;5;69;137;0.372611464968153;0.46195667517972;0.699202099920304;1.1336693865568;69;137;0.372611464968153;0.46195667517972
21;33208816;33295957.6;5;108;201.4;0.646496815286624;0.690095386516303;2.14893840060988;2.30483635886413;108;201.4;0.646496815286624;0.690095386516303
22;32792573;33064382.2;5;76;169.4;0.487012987012987;0.566939377310361;1.04148060527078;1.59302703750334;76;169.4;0.487012987012987;0.566939377310361
23;76603588;77807224.8;5;155;291;1;1;135.43131947972;139.070278302209;155;291;1;1
24;33586240;33659176.6;5;122;231;0.750877192982456;0.790311379666576;2.91421080476891;3.42115346679086;122;231;0.750877192982456;0.790311379666576
25;34143153;34279408.8;5;128;241.8;0.817543859649123;0.828448523906883;5.20292907946848;5.32658512710758;128;241.8;0.817543859649123;0.828448523906883
