CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
27;FALSE;FALSE;acs;2;2.97;1.95;0.31;31;0.43;NA;NA;16;1
28;FALSE;FALSE;eas;0;0.47;6.95;0.81;79;NA;NA;64;NA;NA
29;FALSE;FALSE;as;1;3.59;3.2;0.69;91;NA;NA;NA;22;1
30;FALSE;FALSE;eas;3;1.09;8.2;0.19;43;NA;NA;345;45;0
31;FALSE;FALSE;mmas;2;2.34;5.7;0.93;67;NA;NA;NA;11;1
32;FALSE;FALSE;acs;0;4.84;0.7;0.44;19;0.8;NA;NA;NA;NA
33;FALSE;FALSE;acs;3;0.7;7.42;0.42;69;0.63;NA;NA;18;1
34;FALSE;FALSE;eas;1;3.2;2.42;0.92;21;NA;NA;685;41;0
35;FALSE;FALSE;mmas;2;1.95;9.92;0.67;45;NA;NA;NA;30;0
36;FALSE;FALSE;ras;0;4.45;4.92;0.18;93;NA;15;NA;NA;NA
37;FALSE;FALSE;ras;2;2.58;3.67;0.05;57;NA;52;NA;47;0
38;FALSE;FALSE;as;0;0.08;8.67;0.55;9;NA;NA;NA;NA;NA
39;FALSE;FALSE;acs;1;1.33;6.17;0.3;81;0.01;NA;NA;36;0
40;FALSE;FALSE;mmas;3;3.83;1.17;0.79;33;NA;NA;NA;13;1
41;FALSE;FALSE;acs;0;3.51;9.29;0.86;63;0.44;NA;NA;NA;NA
42;FALSE;FALSE;eas;2;1.01;4.29;0.36;15;NA;NA;544;27;0
43;FALSE;FALSE;ras;3;2.26;1.79;0.61;87;NA;46;NA;39;1
44;FALSE;FALSE;as;1;4.76;6.79;0.11;39;NA;NA;NA;16;0
45;FALSE;FALSE;as;3;2.89;5.54;0.24;27;NA;NA;NA;44;1
46;FALSE;FALSE;eas;1;0.39;0.54;0.73;75;NA;NA;638;21;0
47;FALSE;FALSE;acs;2;4.14;8.04;0.98;99;0.82;NA;NA;10;0
48;FALSE;FALSE;mmas;0;1.64;3.04;0.48;51;NA;NA;NA;NA;NA
49;FALSE;FALSE;as;3;0.54;3.35;0.89;60;NA;NA;NA;34;0
50;FALSE;FALSE;ras;1;3.04;8.35;0.39;12;NA;99;NA;11;1
51;FALSE;FALSE;mmas;0;4.29;5.85;0.64;84;NA;NA;NA;NA;NA
52;FALSE;FALSE;acs;2;1.79;0.85;0.14;36;0.16;NA;NA;23;1
53;FALSE;FALSE;ras;0;1.17;2.1;0.02;24;NA;12;NA;NA;NA
54;FALSE;FALSE;mmas;2;3.67;7.1;0.52;72;NA;NA;NA;6;1
55;FALSE;FALSE;as;1;2.42;4.6;0.76;96;NA;NA;NA;17;1
56;FALSE;FALSE;eas;3;4.92;9.6;0.27;48;NA;NA;708;40;0
57;FALSE;FALSE;eas;0;2.11;6.48;0.95;30;NA;NA;474;NA;NA
58;FALSE;FALSE;as;2;4.61;1.48;0.45;78;NA;NA;NA;49;1
59;FALSE;FALSE;mmas;1;0.86;8.98;0.21;54;NA;NA;NA;37;1
60;TRUE;FALSE;acs;3;3.36;3.98;0.7;6;0.35;NA;NA;14;0
61;FALSE;FALSE;ras;2;0.23;5.23;0.82;18;NA;68;NA;31;1
62;FALSE;FALSE;mmas;0;2.73;0.23;0.33;66;NA;NA;NA;NA;NA
63;FALSE;FALSE;eas;3;1.48;7.73;0.08;90;NA;NA;568;20;0
64;FALSE;FALSE;acs;1;3.98;2.73;0.58;42;0.97;NA;NA;43;1
65;FALSE;FALSE;ras;3;1.6;5.46;0.68;98;NA;70;NA;48;1
66;FALSE;FALSE;as;1;4.1;0.46;0.18;50;NA;NA;NA;25;0
67;FALSE;FALSE;mmas;2;0.35;7.96;0.43;26;NA;NA;NA;14;0
68;FALSE;FALSE;acs;0;2.85;2.96;0.93;74;0.67;NA;NA;NA;NA
69;FALSE;FALSE;acs;2;4.72;4.21;0.8;86;0.04;NA;NA;20;0
70;FALSE;FALSE;eas;0;2.22;9.21;0.31;38;NA;NA;257;NA;NA
71;FALSE;FALSE;ras;1;0.97;6.71;0.55;62;NA;8;NA;8;0
72;TRUE;FALSE;mmas;3;3.47;1.71;0.06;14;NA;NA;NA;31;1
73;FALSE;FALSE;eas;0;3.79;8.59;0.12;80;NA;NA;304;NA;NA
74;FALSE;FALSE;as;2;1.29;3.59;0.62;32;NA;NA;NA;40;0
75;FALSE;FALSE;ras;3;0.04;1.09;0.37;56;NA;64;NA;5;1
76;FALSE;FALSE;mmas;1;2.54;6.09;0.86;8;NA;NA;NA;28;0
77;FALSE;FALSE;acs;1;1.91;2.34;0.49;92;0.86;NA;NA;45;0
78;TRUE;FALSE;eas;3;4.41;7.34;0.99;44;NA;NA;23;22;1
79;FALSE;FALSE;as;0;0.66;4.84;0.74;20;NA;NA;NA;NA;NA
80;FALSE;FALSE;ras;2;3.16;9.84;0.24;68;NA;27;NA;34;0
81;FALSE;FALSE;eas;2;0.82;1.4;0.89;5;NA;NA;234;44;1
82;FALSE;FALSE;as;0;3.32;6.4;0.4;53;NA;NA;NA;NA;NA
83;FALSE;FALSE;mmas;3;2.07;3.9;0.15;77;NA;NA;NA;9;0
84;FALSE;FALSE;ras;1;4.57;8.9;0.65;29;NA;17;NA;32;1
85;TRUE;FALSE;acs;3;2.69;7.65;0.52;17;0.51;NA;NA;27;0
86;FALSE;FALSE;mmas;1;0.19;2.65;0.03;65;NA;NA;NA;50;1
87;FALSE;FALSE;ras;0;1.44;0.15;0.77;41;NA;80;NA;NA;NA
88;FALSE;FALSE;as;2;3.94;5.15;0.28;89;NA;NA;NA;38;1
89;FALSE;FALSE;eas;2;3;0.77;0.71;59;NA;NA;374;18;1
90;FALSE;FALSE;acs;0;0.5;5.77;0.21;11;0.33;NA;NA;NA;NA
91;FALSE;FALSE;ras;3;4.25;3.27;0.46;35;NA;61;NA;30;0
92;FALSE;FALSE;eas;2;2.5;1.39;0.72;60;NA;NA;665;11;1
93;FALSE;FALSE;eas;3;0.07;4.71;0.57;25;NA;NA;420;19;0
94;FALSE;FALSE;eas;3;4.4;6.8;0.28;15;NA;NA;234;39;0
95;FALSE;FALSE;ras;2;4.34;4.97;0.28;7;NA;43;NA;22;0
96;FALSE;FALSE;as;3;2.94;4.25;0.59;45;NA;NA;NA;36;0
97;FALSE;FALSE;mmas;2;4.03;3.69;0.51;47;NA;NA;NA;16;0
98;FALSE;FALSE;mmas;0;2.16;2.59;0.16;59;NA;NA;NA;NA;NA
99;FALSE;FALSE;acs;1;3.82;4.93;0.43;9;0.06;NA;NA;30;1
100;FALSE;FALSE;acs;0;0.28;4.99;0.58;51;0.67;NA;NA;NA;NA
101;FALSE;FALSE;ras;0;2.08;5.73;0.19;18;NA;98;NA;NA;NA
102;FALSE;FALSE;acs;3;3.08;5.05;0.19;8;0.14;NA;NA;10;1
103;FALSE;FALSE;mmas;3;4.73;2.34;0.24;53;NA;NA;NA;30;1
104;FALSE;FALSE;acs;0;1.42;0.59;0.26;75;0.31;NA;NA;NA;NA
105;FALSE;FALSE;acs;0;2.89;5.9;0.05;5;0.03;NA;NA;NA;NA
106;FALSE;FALSE;acs;0;2.74;0.63;0.2;49;0.6;NA;NA;NA;NA
107;FALSE;FALSE;acs;2;4.03;2.07;0.69;97;0.24;NA;NA;39;0
108;TRUE;FALSE;mmas;3;0.82;4.75;0.79;10;NA;NA;NA;9;0
109;FALSE;FALSE;mmas;2;2.05;2.26;0.52;8;NA;NA;NA;9;1
110;FALSE;FALSE;ras;3;3.18;4.43;0.05;14;NA;62;NA;49;0
111;FALSE;FALSE;ras;2;3.36;3.74;0.59;8;NA;51;NA;20;0
112;FALSE;FALSE;mmas;2;3.7;6.22;0.21;32;NA;NA;NA;19;0
113;FALSE;FALSE;as;2;1.61;6.2;0.65;20;NA;NA;NA;31;0
114;FALSE;FALSE;ras;3;3.81;2.47;0.02;48;NA;19;NA;17;0
115;FALSE;FALSE;mmas;1;4.5;6.88;0.46;17;NA;NA;NA;14;0
116;FALSE;FALSE;mmas;3;2.05;5.2;0.07;44;NA;NA;NA;30;1
117;FALSE;FALSE;eas;1;4.28;3.64;0.17;9;NA;NA;340;8;0
118;FALSE;FALSE;ras;3;4.05;3.96;0.28;9;NA;71;NA;7;0
119;FALSE;FALSE;acs;1;1.45;3.61;0.27;29;0.83;NA;NA;8;0
120;FALSE;FALSE;acs;0;3.95;3.41;0.42;30;0.58;NA;NA;NA;NA
121;FALSE;FALSE;mmas;3;2.6;6.5;0.7;19;NA;NA;NA;16;1
122;FALSE;FALSE;eas;0;3.46;5.82;0.95;65;NA;NA;199;NA;NA
123;FALSE;FALSE;acs;2;4.85;6.3;0.34;12;1;NA;NA;33;1
124;FALSE;FALSE;ras;0;3.08;3.24;0.03;30;NA;14;NA;NA;NA
125;FALSE;FALSE;eas;2;4.47;9.6;0.96;23;NA;NA;460;5;0
126;FALSE;FALSE;acs;1;0.97;3.32;0.69;29;0.08;NA;NA;16;0
127;FALSE;FALSE;mmas;3;4.59;1.65;0.56;50;NA;NA;NA;16;1
128;FALSE;FALSE;mmas;1;4.97;0.35;0.67;25;NA;NA;NA;14;0
129;FALSE;FALSE;mmas;1;2.5;2.45;0.53;27;NA;NA;NA;24;1
130;FALSE;FALSE;as;3;2.13;1.6;0.74;37;NA;NA;NA;28;1
131;FALSE;FALSE;as;1;3.95;0.94;0.43;31;NA;NA;NA;11;1
132;TRUE;FALSE;acs;3;2.97;7.65;0.48;47;0.79;NA;NA;41;1
133;FALSE;FALSE;ras;1;2.38;2.76;0.88;54;NA;2;NA;15;0
134;FALSE;FALSE;mmas;1;1.67;1.22;0.65;5;NA;NA;NA;19;1
135;FALSE;FALSE;eas;3;3.33;3.9;0.05;69;NA;NA;543;38;1
136;FALSE;FALSE;acs;1;2.84;2.25;0.81;22;0.01;NA;NA;47;0
137;FALSE;FALSE;ras;0;4.81;1.51;0.62;31;NA;33;NA;NA;NA
138;FALSE;FALSE;eas;2;5;0.89;0.02;19;NA;NA;26;30;1
139;FALSE;FALSE;eas;3;3.32;5.99;0.44;6;NA;NA;29;44;0
140;FALSE;FALSE;eas;0;3.55;7.17;0.88;26;NA;NA;353;NA;NA
141;FALSE;FALSE;ras;0;3.71;1.66;0.67;19;NA;9;NA;NA;NA
142;FALSE;FALSE;eas;0;2.27;3.03;0.1;28;NA;NA;737;NA;NA
143;FALSE;FALSE;ras;3;2.63;2.04;0.24;15;NA;39;NA;7;0
144;FALSE;FALSE;ras;0;3.19;3.41;0.34;19;NA;28;NA;NA;NA
145;FALSE;FALSE;as;3;2.51;2.01;0.82;49;NA;NA;NA;26;1
146;FALSE;FALSE;eas;3;3.36;9.14;0.42;76;NA;NA;295;44;1
147;FALSE;FALSE;as;3;3.22;6.31;0.87;63;NA;NA;NA;19;0
148;FALSE;FALSE;mmas;1;4.76;4.33;0.96;68;NA;NA;NA;18;0
149;FALSE;FALSE;as;2;3.7;4.57;0.5;84;NA;NA;NA;24;1
150;FALSE;FALSE;ras;3;4.09;3.65;0.3;39;NA;51;NA;21;0
151;FALSE;FALSE;acs;1;1.66;5.61;0.71;45;0.53;NA;NA;13;1
152;FALSE;FALSE;mmas;2;1.38;7.23;0.47;6;NA;NA;NA;18;1
153;FALSE;FALSE;acs;1;1.75;3.28;0.57;74;0.36;NA;NA;34;0
154;FALSE;FALSE;mmas;1;4.25;3.45;0.81;49;NA;NA;NA;21;1
155;FALSE;FALSE;eas;1;0.88;1.18;0.99;8;NA;NA;666;21;0
156;FALSE;FALSE;eas;1;3.11;6.08;0.24;9;NA;NA;303;21;0
157;FALSE;FALSE;mmas;3;0.9;5.92;0.47;97;NA;NA;NA;49;0
158;FALSE;FALSE;eas;3;3.83;8.08;0.32;57;NA;NA;649;14;1
159;FALSE;FALSE;mmas;2;1.31;1.13;0.6;39;NA;NA;NA;10;1
160;FALSE;FALSE;as;0;1.73;4.68;0.86;57;NA;NA;NA;NA;NA
161;FALSE;FALSE;eas;2;4.59;2.61;0.92;12;NA;NA;645;10;1
162;FALSE;FALSE;mmas;1;4.25;6.83;0.95;10;NA;NA;NA;22;0
163;FALSE;FALSE;as;3;4.72;5.13;0.48;14;NA;NA;NA;16;1
164;FALSE;FALSE;mmas;1;3.97;4.78;0.36;82;NA;NA;NA;32;1
165;FALSE;FALSE;as;1;4.56;7.59;0.42;54;NA;NA;NA;11;1
166;FALSE;FALSE;mmas;2;1.78;6.85;0.43;25;NA;NA;NA;36;1
167;FALSE;FALSE;acs;1;3.55;6.98;0.92;100;0.14;NA;NA;22;1
168;FALSE;FALSE;acs;2;2.24;7.91;0.57;33;0.52;NA;NA;15;0
169;FALSE;FALSE;ras;2;3.89;6.5;0.33;73;NA;46;NA;26;0
170;FALSE;FALSE;mmas;2;4.01;7.69;0.66;47;NA;NA;NA;27;1
171;FALSE;FALSE;ras;0;3.1;2.73;0.94;48;NA;14;NA;NA;NA
172;FALSE;FALSE;mmas;3;0.21;4.77;0.81;35;NA;NA;NA;5;1
173;FALSE;FALSE;mmas;3;2.92;6.91;0.84;49;NA;NA;NA;18;1
174;FALSE;FALSE;eas;3;2.94;3.85;0.78;45;NA;NA;427;7;0
175;FALSE;FALSE;mmas;3;3.42;2.54;0.11;47;NA;NA;NA;33;1
176;FALSE;FALSE;ras;3;1.48;4.59;0.66;35;NA;58;NA;31;0
177;FALSE;FALSE;as;3;3.17;5.72;0.79;32;NA;NA;NA;28;1
178;FALSE;FALSE;acs;2;1.94;1.81;0.61;37;0.07;NA;NA;32;0
179;FALSE;FALSE;acs;0;1.85;1.75;0.09;16;0.96;NA;NA;NA;NA
180;FALSE;FALSE;mmas;3;4.5;4.12;0.26;12;NA;NA;NA;27;0
181;FALSE;FALSE;mmas;3;3.04;3.75;0.69;9;NA;NA;NA;8;0
182;FALSE;FALSE;acs;3;4.68;8.35;0.65;11;0.74;NA;NA;29;0
183;FALSE;FALSE;mmas;3;4.07;3.37;0.03;23;NA;NA;NA;24;0
184;FALSE;FALSE;mmas;3;4.04;2.35;0.1;38;NA;NA;NA;22;1
185;FALSE;FALSE;mmas;0;0.75;6.38;0.81;14;NA;NA;NA;NA;NA
186;FALSE;FALSE;mmas;2;2.18;4.45;0.04;34;NA;NA;NA;31;1
187;FALSE;FALSE;mmas;1;1.6;2.92;0.84;15;NA;NA;NA;9;0
188;TRUE;FALSE;acs;3;3.64;7.07;0.46;6;0.59;NA;NA;16;0
189;FALSE;FALSE;ras;3;3.53;6.51;0.61;33;NA;89;NA;10;1
190;FALSE;FALSE;mmas;3;3.36;5.19;0.25;16;NA;NA;NA;30;1
191;FALSE;FALSE;acs;3;2.11;1.89;0.6;35;0.26;NA;NA;7;0
192;FALSE;FALSE;mmas;2;1.69;4.57;0.85;39;NA;NA;NA;5;1
193;FALSE;FALSE;acs;3;3.6;0.72;0.37;29;0.94;NA;NA;39;0
194;FALSE;FALSE;as;3;2.58;8.29;0.59;32;NA;NA;NA;24;0
195;FALSE;FALSE;mmas;3;4.65;4.36;0.33;39;NA;NA;NA;35;1
196;FALSE;FALSE;acs;3;4.27;4.59;0.36;34;0.04;NA;NA;15;0
197;FALSE;FALSE;mmas;3;4.32;1.87;0.27;7;NA;NA;NA;19;0
198;FALSE;FALSE;ras;3;3.45;4.98;0.37;32;NA;9;NA;15;1
199;FALSE;FALSE;mmas;3;3.33;1.82;0.05;28;NA;NA;NA;24;1
200;TRUE;FALSE;acs;3;2.98;1.9;0.46;53;0.05;NA;NA;26;0
201;FALSE;FALSE;acs;3;3.65;8.11;0.95;22;0.95;NA;NA;27;1
202;FALSE;FALSE;acs;3;3.29;5.81;0.42;11;0.77;NA;NA;11;0
203;FALSE;FALSE;acs;2;3.14;6.28;0.65;31;0.76;NA;NA;17;0
204;FALSE;FALSE;as;1;4.5;6.27;0.31;26;NA;NA;NA;30;1
205;FALSE;FALSE;as;3;0.16;6.17;0.43;7;NA;NA;NA;17;0
206;FALSE;FALSE;mmas;0;3.75;8.36;0.74;6;NA;NA;NA;NA;NA
207;FALSE;FALSE;acs;3;3.76;1.1;0.59;8;0.27;NA;NA;10;0
208;FALSE;FALSE;mmas;3;4.16;3.34;0.2;13;NA;NA;NA;35;1
209;FALSE;FALSE;ras;1;4.43;0.91;0.33;27;NA;34;NA;23;1
210;FALSE;FALSE;mmas;3;2.16;0.99;0.53;30;NA;NA;NA;33;1
211;FALSE;FALSE;as;3;2.81;0.73;0.05;24;NA;NA;NA;19;0
212;FALSE;FALSE;as;3;3;6.19;0.56;32;NA;NA;NA;24;0
213;FALSE;FALSE;acs;3;2.94;2.51;0.55;11;0.95;NA;NA;17;0
214;FALSE;FALSE;mmas;3;1.61;3.61;0.2;19;NA;NA;NA;19;1
215;FALSE;FALSE;mmas;2;1.37;4.26;0.26;27;NA;NA;NA;30;1
216;FALSE;FALSE;mmas;2;2.4;6.39;0.75;78;NA;NA;NA;39;0
217;FALSE;FALSE;eas;3;3.64;6.45;0.38;24;NA;NA;467;25;0
218;FALSE;FALSE;acs;2;3.08;2.73;0.6;13;0.17;NA;NA;11;1
219;FALSE;FALSE;as;1;3.93;0.8;0.31;46;NA;NA;NA;24;1
220;FALSE;FALSE;ras;3;3.28;0.47;0.38;9;NA;86;NA;39;1
221;FALSE;FALSE;mmas;3;2.37;3.27;0.32;6;NA;NA;NA;48;1
222;FALSE;FALSE;acs;3;0.28;4.69;0.56;13;0.32;NA;NA;17;0
223;FALSE;FALSE;mmas;1;2.64;9.75;0.64;43;NA;NA;NA;44;1
224;FALSE;FALSE;mmas;2;3.1;4.71;0.5;5;NA;NA;NA;38;1
225;FALSE;FALSE;mmas;1;2.84;1.5;0.35;20;NA;NA;NA;14;0
226;FALSE;FALSE;ras;3;3.26;4.65;0.51;26;NA;80;NA;7;0
227;FALSE;FALSE;acs;0;4.25;5.4;0.54;61;0.82;NA;NA;NA;NA
228;FALSE;FALSE;mmas;3;4.77;8.71;0.5;18;NA;NA;NA;27;0
229;FALSE;FALSE;acs;3;3.99;3.68;0.57;29;0.42;NA;NA;12;0
230;FALSE;FALSE;as;3;1.57;1.92;0.17;51;NA;NA;NA;35;1
231;FALSE;FALSE;mmas;3;3.88;2.03;0.13;6;NA;NA;NA;23;1
232;FALSE;FALSE;acs;2;4.96;1.56;0.81;9;0.28;NA;NA;28;0
233;FALSE;FALSE;mmas;1;3.4;0.78;0.19;12;NA;NA;NA;38;0
234;TRUE;FALSE;acs;3;3.45;6.54;0.42;54;0.83;NA;NA;11;1
235;FALSE;FALSE;acs;0;1.03;5.34;0.61;37;0.53;NA;NA;NA;NA
236;FALSE;FALSE;mmas;3;1.59;5.85;0.24;25;NA;NA;NA;42;1
237;FALSE;FALSE;eas;3;2.52;4.16;0.45;18;NA;NA;674;11;1
238;FALSE;FALSE;acs;3;4.56;4.13;0.89;16;0.35;NA;NA;26;1
239;FALSE;FALSE;acs;3;1.37;6.35;0.44;36;0.99;NA;NA;32;1
240;FALSE;FALSE;acs;3;4.12;3.52;0.47;33;0.35;NA;NA;15;0
241;FALSE;FALSE;acs;3;3.8;6.8;0.21;41;0.62;NA;NA;17;1
242;TRUE;FALSE;acs;3;2.75;6.83;0.62;33;0.47;NA;NA;15;0
243;FALSE;FALSE;acs;3;2.42;0.96;0.35;70;0.03;NA;NA;27;0
244;FALSE;FALSE;mmas;3;4.12;1.64;0.08;28;NA;NA;NA;35;1
245;FALSE;FALSE;acs;2;3.54;0.4;0.42;53;0.21;NA;NA;15;0
246;FALSE;FALSE;acs;3;3.1;0.96;0.46;38;0.06;NA;NA;28;0
247;FALSE;FALSE;mmas;3;2.91;3.25;0.13;26;NA;NA;NA;34;0
248;FALSE;FALSE;acs;0;3.72;2.68;0.47;45;0.09;NA;NA;NA;NA
249;FALSE;FALSE;acs;3;3.7;8.43;0.39;44;0.71;NA;NA;20;0
250;FALSE;FALSE;mmas;3;2.48;0.18;0.12;30;NA;NA;NA;33;1
251;FALSE;FALSE;mmas;3;3.38;4.72;0.11;18;NA;NA;NA;26;0
252;FALSE;FALSE;acs;3;2.96;0.24;0.47;49;0.02;NA;NA;36;0
253;FALSE;FALSE;acs;3;3.7;6.66;0.34;31;0.72;NA;NA;16;0
254;FALSE;FALSE;acs;3;4.77;8.51;0.33;7;0.4;NA;NA;22;0
255;FALSE;FALSE;acs;3;4.92;6.74;0.15;6;0.41;NA;NA;20;0
256;FALSE;FALSE;mmas;3;2.38;4.13;0.08;9;NA;NA;NA;26;1
257;FALSE;FALSE;acs;3;4.58;6.93;0.63;41;0.75;NA;NA;14;0
258;FALSE;FALSE;acs;3;2.09;2.86;0.71;57;0.23;NA;NA;33;0
259;FALSE;FALSE;mmas;3;3.66;0.11;0.09;18;NA;NA;NA;25;0
260;FALSE;FALSE;eas;3;3.25;9.66;0.57;56;NA;NA;610;27;0
261;FALSE;FALSE;as;3;3.27;2.85;0.22;18;NA;NA;NA;33;1
262;FALSE;FALSE;acs;3;3.77;3.37;0.57;38;0.06;NA;NA;28;0
263;FALSE;FALSE;acs;3;4.56;6.62;0.28;13;0.92;NA;NA;19;0
264;FALSE;FALSE;acs;3;2.34;2.59;0.09;5;0.84;NA;NA;31;1
265;FALSE;FALSE;mmas;3;2.84;2.37;0.17;34;NA;NA;NA;32;1
266;FALSE;FALSE;acs;3;3.96;0.25;0.49;62;0.32;NA;NA;5;0
267;FALSE;FALSE;acs;0;2.43;1.34;0.81;77;0.05;NA;NA;NA;NA
268;FALSE;FALSE;acs;3;2.52;5.68;0.37;32;1;NA;NA;23;1
269;FALSE;FALSE;acs;3;3.9;0.79;0.78;8;0.2;NA;NA;17;0
270;FALSE;FALSE;ras;3;4.56;3.88;0.23;19;NA;94;NA;25;1
271;FALSE;FALSE;mmas;3;2.59;1.01;0.51;22;NA;NA;NA;27;1
272;TRUE;FALSE;acs;3;3.09;1.69;0.27;47;0.19;NA;NA;34;0
273;FALSE;FALSE;acs;3;1.42;2.36;0.69;46;0.27;NA;NA;25;0
274;FALSE;FALSE;mmas;3;2.31;1.71;0.03;28;NA;NA;NA;33;1
275;FALSE;FALSE;eas;3;3.67;9.12;0.45;12;NA;NA;202;15;0
276;FALSE;FALSE;acs;3;2.77;0.29;0.44;64;0.09;NA;NA;12;0
277;FALSE;FALSE;eas;3;2.72;4.36;0.59;10;NA;NA;605;10;1
278;FALSE;FALSE;mmas;0;3.64;0.86;0.18;32;NA;NA;NA;NA;NA
279;FALSE;FALSE;acs;3;1.38;2.77;0.49;68;0.03;NA;NA;25;1
280;FALSE;FALSE;acs;3;3.28;8.5;0.33;71;0.88;NA;NA;13;1
281;FALSE;FALSE;mmas;3;2.95;2.68;0.3;10;NA;NA;NA;36;1
282;FALSE;FALSE;acs;3;3.92;2.12;0.66;19;0.14;NA;NA;15;0
283;FALSE;FALSE;acs;3;3.19;1.93;0.5;56;0.14;NA;NA;27;0
284;FALSE;FALSE;eas;3;2.91;2.95;0.18;29;NA;NA;240;21;0
285;FALSE;FALSE;acs;3;3.38;6.9;0.07;57;0.73;NA;NA;14;0
286;FALSE;FALSE;acs;3;4.05;7.25;0.38;19;0.62;NA;NA;13;0
287;FALSE;FALSE;acs;3;2.94;8.21;0.73;77;0.85;NA;NA;13;1
288;FALSE;FALSE;acs;3;3.1;4.48;0.63;53;0.8;NA;NA;9;1
289;FALSE;FALSE;mmas;0;3.19;0.99;0.04;36;NA;NA;NA;NA;NA
290;FALSE;FALSE;acs;3;4.56;5.98;0.61;44;0.51;NA;NA;25;0
291;FALSE;FALSE;ras;3;3.22;3.42;0.13;17;NA;55;NA;29;1
292;FALSE;FALSE;acs;3;2.44;6.09;0.56;18;0.74;NA;NA;9;0
293;FALSE;FALSE;acs;3;2.79;6.89;0.43;28;0.71;NA;NA;7;0
294;FALSE;FALSE;mmas;3;4.12;2.88;0.09;6;NA;NA;NA;36;1
295;FALSE;FALSE;ras;3;4.24;3.87;0.2;45;NA;56;NA;33;0
296;FALSE;FALSE;acs;3;2.77;8.06;0.69;63;0.83;NA;NA;10;0
297;FALSE;FALSE;mmas;3;3.67;1.9;0.2;27;NA;NA;NA;25;1
298;FALSE;FALSE;mmas;3;2.05;0.64;0.13;14;NA;NA;NA;20;1
299;FALSE;FALSE;eas;3;3.99;3.29;0.16;19;NA;NA;447;28;1
300;FALSE;FALSE;acs;3;3.71;9.73;0.59;40;0.8;NA;NA;8;1
301;FALSE;FALSE;acs;2;1.93;0.61;0.55;50;0.34;NA;NA;18;0
302;FALSE;FALSE;acs;3;2.82;1.94;0.38;67;0.22;NA;NA;21;0
303;FALSE;FALSE;acs;3;3;4.43;0.48;41;0.82;NA;NA;21;0
304;FALSE;FALSE;mmas;3;4.31;2.74;0.14;29;NA;NA;NA;44;1
305;FALSE;FALSE;acs;3;3.8;6.64;0.19;17;0.45;NA;NA;7;0
306;TRUE;FALSE;acs;3;4.01;7.29;0.7;64;0.85;NA;NA;7;0
307;FALSE;FALSE;acs;3;2.93;7.11;0.61;50;0.49;NA;NA;17;0
308;FALSE;FALSE;acs;3;3.46;1.04;0.36;56;0.03;NA;NA;30;0
309;FALSE;FALSE;acs;3;3.16;1.8;0.37;53;0.01;NA;NA;31;0
310;FALSE;FALSE;acs;3;3.4;3.31;0.3;72;0.26;NA;NA;37;0
311;FALSE;FALSE;acs;3;3.92;5.92;0.71;63;0.92;NA;NA;7;0
