CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
39;FALSE;ras;3;4.14;6.27;0.87;86;NA;6;NA;32;0
40;FALSE;as;1;1.64;1.27;0.37;38;NA;NA;NA;9;1
41;FALSE;acs;1;4.45;0.65;0.06;80;0.45;NA;NA;29;1
42;FALSE;mmas;3;1.95;5.65;0.56;32;NA;NA;NA;6;0
43;FALSE;eas;2;0.7;8.15;0.31;56;NA;NA;14;41;1
44;FALSE;as;0;3.2;3.15;0.81;8;NA;NA;NA;NA;NA
45;FALSE;eas;1;0.07;6.9;0.68;20;NA;NA;295;46;1
46;FALSE;acs;3;2.57;1.9;0.19;68;0.83;NA;NA;23;0
47;FALSE;mmas;2;3.82;4.4;0.93;44;NA;NA;NA;35;1
48;FALSE;ras;0;1.32;9.4;0.43;92;NA;38;NA;NA;NA
49;FALSE;eas;3;4.61;2.83;0.34;89;NA;NA;225;25;1
50;FALSE;acs;1;2.11;7.83;0.84;41;0.55;NA;NA;48;0
51;FALSE;mmas;0;0.86;5.33;0.09;65;NA;NA;NA;NA;NA
52;FALSE;ras;2;3.36;0.33;0.59;17;NA;85;NA;36;0
53;FALSE;as;2;1.48;6.58;0.22;77;NA;NA;NA;42;0
54;FALSE;ras;0;3.98;1.58;0.71;29;NA;47;NA;NA;NA
55;FALSE;acs;3;0.23;9.08;0.96;5;0.17;NA;NA;8;1
56;FALSE;mmas;1;2.73;4.08;0.46;53;NA;NA;NA;31;0
57;FALSE;eas;3;1.79;4.71;0.03;47;NA;NA;365;45;1
58;FALSE;as;1;4.29;9.71;0.53;95;NA;NA;NA;22;0
59;FALSE;acs;0;3.04;7.21;0.28;23;0.98;NA;NA;NA;NA
60;FALSE;mmas;2;0.54;2.21;0.77;71;NA;NA;NA;11;0
61;FALSE;ras;1;1.17;3.46;0.16;11;NA;53;NA;5;0
62;FALSE;as;3;3.67;8.46;0.65;59;NA;NA;NA;28;1
63;FALSE;acs;2;4.92;5.96;0.4;35;0.36;NA;NA;16;0
64;FALSE;eas;0;2.42;0.96;0.9;83;NA;NA;84;NA;NA
65;FALSE;ras;0;4.57;5.57;0.52;42;NA;70;NA;NA;NA
66;FALSE;as;2;2.07;0.57;0.02;90;NA;NA;NA;33;0
67;TRUE;acs;3;0.82;3.07;0.77;18;0.94;NA;NA;22;1
68;FALSE;eas;1;3.32;8.07;0.27;66;NA;NA;477;45;0
69;FALSE;ras;1;1.44;4.32;0.89;30;NA;32;NA;39;0
70;FALSE;mmas;3;3.94;9.32;0.4;78;NA;NA;NA;16;1
71;FALSE;as;0;0.19;1.82;0.15;54;NA;NA;NA;NA;NA
72;FALSE;eas;2;2.69;6.82;0.64;6;NA;NA;571;50;0
73;FALSE;acs;0;3.63;1.19;0.46;12;0.13;NA;NA;NA;NA
74;FALSE;eas;2;1.13;6.19;0.95;60;NA;NA;711;25;0
75;FALSE;ras;3;2.38;8.69;0.21;36;NA;89;NA;36;1
76;FALSE;mmas;1;4.88;3.69;0.7;84;NA;NA;NA;13;0
77;FALSE;eas;1;0.5;9.94;0.09;24;NA;NA;430;19;0
78;FALSE;as;3;3;4.94;0.58;72;NA;NA;NA;42;1
79;FALSE;mmas;0;1.75;7.44;0.83;96;NA;NA;NA;NA;NA
80;FALSE;acs;2;4.25;2.44;0.33;48;0.51;NA;NA;7;0
81;FALSE;mmas;3;1.28;2.13;0.74;45;NA;NA;NA;17;0
82;FALSE;acs;1;3.78;7.13;0.24;93;0.66;NA;NA;40;1
83;FALSE;as;0;2.53;9.63;0.98;21;NA;NA;NA;NA;NA
84;FALSE;ras;2;0.03;4.63;0.49;69;NA;23;NA;29;1
85;FALSE;mmas;1;0.66;0.88;0.61;9;NA;NA;NA;35;1
86;FALSE;ras;3;3.16;5.88;0.12;57;NA;85;NA;12;0
87;FALSE;as;2;4.41;8.38;0.86;33;NA;NA;NA;46;1
88;FALSE;eas;0;1.91;3.38;0.36;81;NA;NA;688;NA;NA
89;FALSE;as;3;0.35;6.5;0.3;15;NA;NA;NA;37;0
90;FALSE;ras;1;2.85;1.5;0.8;63;NA;42;NA;14;1
91;FALSE;acs;2;1.6;9;0.55;87;0.48;NA;NA;26;1
92;FALSE;eas;0;4.1;4;0.05;39;NA;NA;641;NA;NA
93;FALSE;eas;3;4.72;0.25;0.92;99;NA;NA;547;43;0
94;FALSE;as;1;2.22;5.25;0.43;51;NA;NA;NA;20;1
95;FALSE;mmas;2;3.47;2.75;0.18;27;NA;NA;NA;9;1
96;FALSE;acs;0;0.97;7.75;0.67;75;0.85;NA;NA;NA;NA
97;FALSE;eas;1;4.18;8.54;0.5;19;NA;NA;67;24;0
98;FALSE;as;3;1.68;3.54;1;67;NA;NA;NA;47;1
99;FALSE;mmas;0;2.93;6.04;0.75;91;NA;NA;NA;NA;NA
100;FALSE;ras;2;0.43;1.04;0.26;43;NA;46;NA;12;0
101;FALSE;ras;3;3.55;9.79;0.38;31;NA;59;NA;30;1
102;FALSE;as;1;1.05;4.79;0.87;79;NA;NA;NA;7;0
103;FALSE;eas;2;4.8;7.29;0.63;55;NA;NA;348;18;0
104;FALSE;acs;0;2.3;2.29;0.13;7;0.4;NA;NA;NA;NA
105;FALSE;ras;0;0.74;6.66;0.94;49;NA;78;NA;NA;NA
106;FALSE;mmas;2;3.24;1.66;0.44;97;NA;NA;NA;38;0
107;FALSE;eas;1;1.99;9.16;0.19;73;NA;NA;113;50;0
108;TRUE;acs;3;4.49;4.16;0.69;25;0.71;NA;NA;27;1
109;FALSE;acs;1;2.61;2.91;0.57;37;0.08;NA;NA;32;0
110;FALSE;mmas;3;0.11;7.91;0.07;85;NA;NA;NA;9;1
111;FALSE;ras;2;1.36;5.41;0.81;13;NA;40;NA;44;0
112;FALSE;as;0;3.86;0.41;0.32;61;NA;NA;NA;NA;NA
113;FALSE;ras;0;4.96;8.85;0.78;70;NA;99;NA;NA;NA
114;FALSE;mmas;2;2.46;3.85;0.29;22;NA;NA;NA;14;1
115;FALSE;as;1;3.71;6.35;0.04;46;NA;NA;NA;25;1
116;FALSE;eas;3;1.21;1.35;0.53;94;NA;NA;184;48;0
117;FALSE;mmas;0;0.58;2.6;0.41;34;NA;NA;NA;NA;NA
118;FALSE;acs;2;3.08;7.6;0.91;82;0.24;NA;NA;20;1
119;FALSE;ras;1;1.83;0.1;0.66;58;NA;12;NA;8;1
120;FALSE;as;3;4.33;5.1;0.16;10;NA;NA;NA;31;0
121;FALSE;eas;3;2.77;0.72;0.84;52;NA;NA;43;22;0
122;FALSE;acs;1;0.27;5.72;0.35;100;0.93;NA;NA;45;1
123;FALSE;ras;2;4.02;3.22;0.1;76;NA;31;NA;34;1
124;FALSE;mmas;0;1.52;8.22;0.6;28;NA;NA;NA;NA;NA
125;FALSE;eas;0;3.39;4.47;0.22;88;NA;NA;324;NA;NA
126;FALSE;as;2;0.89;9.47;0.72;40;NA;NA;NA;40;1
127;FALSE;acs;3;2.14;6.97;0.47;64;0.3;NA;NA;5;0
128;FALSE;mmas;1;4.64;1.97;0.97;16;NA;NA;NA;28;1
129;FALSE;as;1;1.3;1.23;0.77;22;NA;NA;NA;36;0
130;FALSE;eas;3;3.8;6.23;0.28;70;NA;NA;638;13;1
131;FALSE;ras;0;0.05;3.73;0.03;94;NA;44;NA;NA;NA
132;FALSE;mmas;2;2.55;8.73;0.52;46;NA;NA;NA;47;0
133;FALSE;as;3;0.68;2.48;0.89;34;NA;NA;NA;19;1
134;FALSE;ras;1;3.18;7.48;0.4;82;NA;56;NA;42;0
135;FALSE;acs;2;1.93;4.98;0.15;58;0.17;NA;NA;30;0
136;FALSE;eas;0;4.43;9.98;0.65;10;NA;NA;544;NA;NA
137;FALSE;ras;2;0.99;9.36;0.83;100;NA;87;NA;27;0
138;FALSE;mmas;0;3.49;4.36;0.34;52;NA;NA;NA;NA;NA
139;FALSE;acs;1;4.74;1.86;0.58;76;0.99;NA;NA;16;0
140;FALSE;eas;3;2.24;6.86;0.09;28;NA;NA;685;39;1
141;FALSE;mmas;1;0.37;5.61;0.21;40;NA;NA;NA;21;0
142;FALSE;acs;3;2.87;0.61;0.71;88;0.36;NA;NA;44;1
143;FALSE;ras;0;1.62;8.11;0.96;64;NA;50;NA;NA;NA
144;FALSE;as;2;4.12;3.11;0.46;16;NA;NA;NA;10;0
145;FALSE;ras;3;1.46;2.79;0.62;7;NA;3;NA;20;0
146;FALSE;as;1;3.96;7.79;0.12;55;NA;NA;NA;43;1
147;FALSE;acs;0;2.71;5.29;0.86;31;0.46;NA;NA;NA;NA
148;FALSE;mmas;2;0.21;0.29;0.37;79;NA;NA;NA;32;1
149;FALSE;eas;1;0.84;4.04;0.74;43;NA;NA;708;37;1
150;FALSE;as;3;3.34;9.04;0.24;91;NA;NA;NA;14;0
151;FALSE;ras;2;4.59;6.54;0.99;19;NA;90;NA;49;1
152;FALSE;mmas;0;2.09;1.54;0.49;67;NA;NA;NA;NA;NA
153;FALSE;as;0;1.15;7.17;0.55;85;NA;NA;NA;NA;NA
154;FALSE;eas;2;3.65;2.17;0.06;37;NA;NA;474;6;1
155;FALSE;mmas;3;4.9;4.67;0.8;61;NA;NA;NA;40;0
156;FALSE;acs;1;2.4;9.67;0.31;13;0.02;NA;NA;17;1
157;FALSE;eas;1;3.02;3.42;0.92;97;NA;NA;568;11;1
158;FALSE;acs;3;0.52;8.42;0.43;49;0.64;NA;NA;34;0
159;FALSE;ras;0;4.27;0.92;0.18;25;NA;34;NA;NA;NA
160;FALSE;as;2;1.77;5.92;0.68;73;NA;NA;NA;23;1
161;FALSE;ras;1;3.57;8.26;0.14;6;NA;76;NA;22;1
162;FALSE;mmas;3;1.07;3.26;0.63;54;NA;NA;NA;45;0
163;FALSE;eas;2;2.32;0.76;0.38;30;NA;NA;111;11;1
164;FALSE;as;0;4.82;5.76;0.88;78;NA;NA;NA;NA;NA
165;FALSE;eas;1;1.69;4.51;0.51;90;NA;NA;204;5;1
166;FALSE;acs;3;4.19;9.51;0.01;42;0.88;NA;NA;28;0
167;FALSE;as;2;2.94;7.01;0.75;66;NA;NA;NA;16;1
168;FALSE;ras;0;0.44;2.01;0.26;18;NA;14;NA;NA;NA
169;FALSE;acs;2;0.76;5.14;0.57;24;0.57;NA;NA;42;1
170;FALSE;mmas;0;3.26;0.14;0.07;72;NA;NA;NA;NA;NA
171;FALSE;as;3;2.01;7.64;0.32;96;NA;NA;NA;8;0
172;FALSE;eas;1;4.51;2.64;0.82;48;NA;NA;345;31;1
173;FALSE;eas;2;3.88;1.39;0.2;84;NA;NA;64;37;1
174;FALSE;acs;0;1.38;6.39;0.69;36;0.19;NA;NA;NA;NA
175;FALSE;ras;3;2.63;3.89;0.94;12;NA;45;NA;25;0
176;FALSE;mmas;1;0.13;8.89;0.45;60;NA;NA;NA;48;1
177;FALSE;ras;1;2.16;6.07;0.04;87;NA;98;NA;47;0
178;FALSE;mmas;3;4.66;1.07;0.54;39;NA;NA;NA;24;1
179;FALSE;acs;2;3.41;3.57;0.29;63;0.41;NA;NA;35;0
180;FALSE;eas;0;0.91;8.57;0.79;15;NA;NA;181;NA;NA
181;FALSE;mmas;2;1.54;9.82;0.91;51;NA;NA;NA;41;0
182;FALSE;acs;0;4.04;4.82;0.41;99;0.78;NA;NA;NA;NA
183;FALSE;ras;3;0.29;7.32;0.17;75;NA;36;NA;6;1
184;FALSE;mmas;3;0.05;2.49;0.98;53;NA;NA;NA;27;1
185;FALSE;mmas;0;4.9;2.36;0.27;25;NA;NA;NA;NA;NA
186;FALSE;acs;2;1.36;1.23;0.54;22;0.6;NA;NA;22;1
187;FALSE;mmas;0;0.2;8.33;0.87;20;NA;NA;NA;NA;NA
188;FALSE;mmas;0;1.2;4.33;0.75;44;NA;NA;NA;NA;NA
189;FALSE;acs;3;1.05;5.99;0.82;5;0.62;NA;NA;5;1
190;FALSE;eas;3;2.77;3.3;0.95;20;NA;NA;351;39;1
191;FALSE;as;0;1.49;2.55;0.58;49;NA;NA;NA;NA;NA
192;FALSE;acs;3;0.98;2.24;0.66;71;0.73;NA;NA;14;0
193;FALSE;acs;2;0.87;2.48;0.51;52;0.91;NA;NA;39;0
194;FALSE;mmas;1;0.93;0;0.34;46;NA;NA;NA;37;0
195;FALSE;mmas;3;0.7;0.37;0.73;12;NA;NA;NA;38;1
196;FALSE;acs;3;3.84;1.82;0.58;23;0.61;NA;NA;40;1
197;FALSE;ras;0;0.12;2.11;0.78;11;NA;13;NA;NA;NA
198;FALSE;ras;1;0.83;4.9;0.64;16;NA;71;NA;34;1
199;FALSE;acs;1;0.48;4.6;0.26;38;0.48;NA;NA;37;0
200;FALSE;acs;2;3.91;6.35;0.8;32;0.76;NA;NA;29;0
201;FALSE;mmas;3;2.63;7.22;0.2;47;NA;NA;NA;45;1
202;FALSE;mmas;3;4.47;6.94;0.52;55;NA;NA;NA;24;1
203;FALSE;as;3;1.52;4.22;0.91;60;NA;NA;NA;43;0
204;FALSE;mmas;1;4.02;5.59;0.83;31;NA;NA;NA;18;1
205;FALSE;acs;3;0.36;0.89;0.73;82;0.99;NA;NA;41;0
206;FALSE;eas;1;1.6;5.65;0.56;99;NA;NA;507;32;0
207;FALSE;acs;3;2.02;6.7;0.89;18;0.45;NA;NA;37;1
208;FALSE;mmas;3;0.18;2.74;0.32;32;NA;NA;NA;15;1
209;FALSE;eas;2;0.75;6.82;0.68;36;NA;NA;379;35;1
210;FALSE;acs;0;4.92;3.29;0.41;44;0.71;NA;NA;NA;NA
211;FALSE;acs;0;1.29;8.53;0.74;15;0.9;NA;NA;NA;NA
212;FALSE;acs;2;0.56;0.68;0.43;86;0.92;NA;NA;11;1
213;FALSE;as;3;1.88;5.25;0.42;11;NA;NA;NA;27;1
214;FALSE;acs;0;1.79;1.24;0.78;70;0.77;NA;NA;NA;NA
215;FALSE;ras;0;3.24;2.5;0.25;34;NA;80;NA;NA;NA
216;FALSE;eas;3;3.82;5.72;0.22;44;NA;NA;273;10;0
217;FALSE;mmas;1;2.54;4.57;0.78;31;NA;NA;NA;24;0
218;FALSE;ras;1;4.95;3.04;0.61;26;NA;86;NA;25;1
219;FALSE;acs;3;2.47;5.18;0.7;10;0.28;NA;NA;7;0
220;FALSE;as;3;0.54;7.85;0.61;13;NA;NA;NA;21;1
221;FALSE;as;0;2.1;0.36;0.81;49;NA;NA;NA;NA;NA
222;FALSE;as;3;1.35;6.04;0.95;56;NA;NA;NA;37;1
223;FALSE;acs;2;1.85;1.52;0.47;5;0.99;NA;NA;34;0
224;FALSE;ras;1;1.62;6.47;0.76;44;NA;71;NA;18;1
225;FALSE;acs;0;1.17;5.99;0.61;21;0.96;NA;NA;NA;NA
226;FALSE;as;3;0.43;2.88;0.36;61;NA;NA;NA;6;0
227;FALSE;mmas;2;3.08;1.07;0.75;32;NA;NA;NA;19;1
228;FALSE;eas;2;1.92;5.63;0.48;44;NA;NA;667;13;1
229;FALSE;acs;3;2.94;7.79;0.51;46;0.51;NA;NA;41;1
230;FALSE;acs;2;0.63;0.62;0.44;33;0.84;NA;NA;28;1
231;FALSE;eas;3;0.23;6.22;0.86;18;NA;NA;569;8;0
232;FALSE;acs;0;2.2;2.12;0.9;24;0.64;NA;NA;NA;NA
233;FALSE;mmas;3;2.11;6.16;0.62;45;NA;NA;NA;5;1
234;FALSE;eas;3;3.04;2.56;0.9;70;NA;NA;192;26;1
235;FALSE;acs;2;0.09;1.41;0.36;13;0.89;NA;NA;17;1
236;FALSE;ras;3;1.32;2.47;0.85;42;NA;95;NA;11;1
237;FALSE;acs;3;2.75;6.11;0.8;16;0.93;NA;NA;31;0
238;FALSE;mmas;3;4.07;6.84;0.55;13;NA;NA;NA;5;1
239;FALSE;acs;2;0.64;0.3;0.93;6;0.35;NA;NA;49;1
240;FALSE;acs;0;3.66;3.87;0.86;62;0.77;NA;NA;NA;NA
241;FALSE;mmas;0;3.34;0.53;0.41;8;NA;NA;NA;NA;NA
242;FALSE;acs;2;4.82;2.86;0.27;53;0.72;NA;NA;33;1
243;FALSE;acs;2;0.02;3.63;0.32;92;0.83;NA;NA;13;0
244;FALSE;acs;3;0.12;5.15;0.95;43;0.81;NA;NA;6;1
245;FALSE;eas;1;4.76;5.45;0.46;68;NA;NA;660;35;1
246;FALSE;acs;0;3.96;7.36;0.52;71;0.44;NA;NA;NA;NA
247;FALSE;ras;0;3.73;0.93;0.76;44;NA;87;NA;NA;NA
248;FALSE;mmas;2;4.83;6.04;0.65;14;NA;NA;NA;31;1
249;FALSE;mmas;3;0.63;5.32;0.29;7;NA;NA;NA;38;0
250;FALSE;ras;2;4.5;3.07;0.85;32;NA;42;NA;39;1
251;FALSE;as;0;2.7;2.95;0.81;52;NA;NA;NA;NA;NA
252;FALSE;mmas;1;0.42;9.95;0.74;11;NA;NA;NA;19;1
253;FALSE;eas;3;2.55;1.67;0.89;26;NA;NA;181;17;1
254;FALSE;ras;3;0.35;1.18;0.6;47;NA;13;NA;14;1
255;FALSE;eas;1;2.62;5.27;0.49;40;NA;NA;161;12;1
256;FALSE;ras;3;0.97;5.19;0.85;19;NA;25;NA;23;1
257;FALSE;acs;3;0.14;5.31;0.69;59;0.73;NA;NA;17;0
258;FALSE;acs;1;3.89;3.49;0.1;14;0.69;NA;NA;31;1
259;FALSE;as;3;3.78;7.75;0.39;15;NA;NA;NA;8;1
260;FALSE;acs;3;0.55;5.01;0.5;28;0.73;NA;NA;42;1
261;FALSE;ras;0;3.99;2.81;0.06;72;NA;41;NA;NA;NA
262;FALSE;acs;3;2.09;2.2;0.87;55;0.55;NA;NA;28;1
263;FALSE;as;2;4.36;7.96;0.55;21;NA;NA;NA;22;0
264;FALSE;acs;0;4.9;3.89;0.72;24;0.94;NA;NA;NA;NA
265;FALSE;mmas;0;3.63;6.69;0.66;33;NA;NA;NA;NA;NA
266;FALSE;acs;1;0.88;1.58;0.83;56;0.67;NA;NA;43;1
267;FALSE;eas;0;1.15;1.7;0.78;12;NA;NA;36;NA;NA
268;FALSE;acs;1;2.61;5.43;0.99;18;0.6;NA;NA;45;0
269;FALSE;acs;3;4.6;5.11;0.34;53;0.6;NA;NA;47;1
270;FALSE;as;1;3.8;2.88;1;67;NA;NA;NA;29;1
271;FALSE;as;1;0.84;6.43;0.8;11;NA;NA;NA;29;1
272;FALSE;mmas;0;0.1;6.97;0.8;22;NA;NA;NA;NA;NA
273;FALSE;mmas;3;4.03;4.04;0.98;65;NA;NA;NA;9;1
274;FALSE;ras;1;1.86;3.19;0.7;40;NA;6;NA;20;1
275;FALSE;eas;3;3.92;0.09;0.68;7;NA;NA;455;10;0
276;FALSE;acs;1;0.5;4.54;0.77;14;0.94;NA;NA;11;0
277;FALSE;mmas;1;0.12;4.39;0.97;5;NA;NA;NA;17;1
278;FALSE;acs;3;4.83;8.64;0.66;26;0.72;NA;NA;21;1
279;FALSE;mmas;1;4.48;5.71;0.42;68;NA;NA;NA;24;1
280;FALSE;acs;2;1.41;6.95;0.97;77;0.58;NA;NA;34;0
281;FALSE;eas;1;0.11;2.45;0.48;54;NA;NA;599;29;0
282;FALSE;eas;1;3.6;7.12;0.34;53;NA;NA;235;31;0
283;FALSE;acs;3;4.21;3.85;0.6;22;0.87;NA;NA;39;1
284;FALSE;acs;0;2.4;3.69;0.79;19;0.67;NA;NA;NA;NA
285;FALSE;acs;1;3.6;5.89;0.44;46;0.86;NA;NA;41;1
286;FALSE;acs;0;0.03;3.89;0.69;34;0.86;NA;NA;NA;NA
287;FALSE;acs;2;1.64;7.27;0.55;50;0.45;NA;NA;30;1
288;FALSE;as;2;1.48;6.08;0.56;12;NA;NA;NA;8;0
289;FALSE;as;3;2.01;1.05;0.48;18;NA;NA;NA;24;1
290;FALSE;acs;2;1.41;5.24;0.43;26;0.92;NA;NA;35;0
291;FALSE;acs;1;4.61;3.88;0.76;21;0.75;NA;NA;31;1
292;FALSE;acs;3;2.05;3.81;0.7;30;0.91;NA;NA;39;1
293;FALSE;mmas;1;1.96;4.66;0.65;52;NA;NA;NA;31;0
294;FALSE;mmas;1;1.37;5.89;0.11;45;NA;NA;NA;32;1
295;FALSE;acs;0;0.4;2.4;0.56;40;0.5;NA;NA;NA;NA
296;FALSE;ras;2;1.95;4.15;0.7;6;NA;60;NA;23;1
297;FALSE;acs;1;1.39;2.07;0.29;54;0.03;NA;NA;45;1
298;FALSE;mmas;3;1.54;5.2;0.51;35;NA;NA;NA;32;1
299;FALSE;as;3;2.64;3.92;0.5;11;NA;NA;NA;26;1
300;FALSE;ras;3;0.65;3.67;0.81;7;NA;5;NA;31;1
301;FALSE;eas;3;2.74;0.18;0.68;22;NA;NA;263;33;1
302;FALSE;acs;2;1.55;4.63;0.54;37;0.36;NA;NA;37;1
303;FALSE;acs;3;0.84;4.91;0.25;22;0.25;NA;NA;7;0
304;FALSE;mmas;3;0.57;3.58;0.8;53;NA;NA;NA;50;0
305;FALSE;ras;3;2.66;9.33;0.82;15;NA;38;NA;22;0
306;FALSE;as;0;4.98;5.75;0.82;50;NA;NA;NA;NA;NA
307;FALSE;eas;3;2.18;1.69;0.5;47;NA;NA;449;32;0
308;FALSE;as;1;3;4.83;0.9;29;NA;NA;NA;33;0
309;FALSE;mmas;0;0.36;4.21;0.81;17;NA;NA;NA;NA;NA
310;TRUE;acs;3;1.34;2.39;0.43;18;0.86;NA;NA;16;1
311;FALSE;as;2;1.64;3.7;0.36;16;NA;NA;NA;9;1
312;FALSE;as;1;4.9;0.02;0.6;27;NA;NA;NA;27;1
313;FALSE;acs;2;1.45;4.21;0.95;63;0.99;NA;NA;38;1
314;FALSE;eas;3;1.85;2.58;0.91;7;NA;NA;627;27;1
315;FALSE;acs;3;0.06;2.4;0.77;20;0.99;NA;NA;31;1
316;FALSE;eas;2;4.64;2.61;0.48;42;NA;NA;265;13;0
317;FALSE;ras;3;3.67;4.77;0.5;28;NA;91;NA;16;1
318;FALSE;eas;3;0.88;6.41;0.73;42;NA;NA;577;28;0
319;FALSE;ras;3;2.96;7;0.53;9;NA;97;NA;13;1
320;FALSE;acs;3;0.7;3.6;0.61;43;0.82;NA;NA;29;1
321;FALSE;acs;3;0.2;1.8;0.12;65;0.74;NA;NA;27;1
322;FALSE;as;3;1.04;1.59;0.93;10;NA;NA;NA;29;0
323;FALSE;acs;3;0.34;6.29;0.72;12;0.74;NA;NA;6;0
324;FALSE;eas;1;2.08;2.85;0.62;21;NA;NA;128;11;0
325;FALSE;mmas;3;3.61;3.96;0.17;72;NA;NA;NA;16;1
326;FALSE;mmas;1;3.04;5.24;0.66;52;NA;NA;NA;37;1
327;FALSE;eas;1;1.49;2.78;0.41;46;NA;NA;69;10;0
328;FALSE;as;3;1.55;0.28;0.81;30;NA;NA;NA;38;1
329;FALSE;acs;2;4.42;4.59;0.98;7;0.61;NA;NA;48;0
330;FALSE;mmas;3;0.8;4.91;0.94;76;NA;NA;NA;30;0
331;FALSE;acs;0;4.87;7.6;0.76;33;0.88;NA;NA;NA;NA
332;FALSE;acs;3;2.26;5.73;0.57;26;0.98;NA;NA;32;1
333;FALSE;acs;2;2.6;2.38;0.67;39;0.97;NA;NA;45;0
334;FALSE;acs;0;0.89;9.84;0.75;36;0.89;NA;NA;NA;NA
335;FALSE;mmas;3;1.91;1.15;0.78;48;NA;NA;NA;38;1
336;FALSE;acs;3;3.04;4.34;0.96;12;0.65;NA;NA;8;1
337;FALSE;eas;3;2.52;2.53;0.82;97;NA;NA;690;24;1
338;FALSE;acs;1;2.78;3.98;0.13;21;0.43;NA;NA;34;0
339;FALSE;acs;0;1.96;2.51;0.89;88;0.57;NA;NA;NA;NA
340;FALSE;acs;2;2.44;1.71;0.89;13;0.83;NA;NA;38;1
341;FALSE;mmas;2;2.59;9.85;0.86;35;NA;NA;NA;27;1
342;FALSE;ras;3;1.98;1.56;0.41;36;NA;47;NA;36;1
343;FALSE;mmas;1;3.19;6.69;0.49;45;NA;NA;NA;31;1
344;FALSE;acs;1;4.35;4.27;0.96;50;0.69;NA;NA;40;1
345;FALSE;acs;2;4.04;3.55;0.77;14;0.43;NA;NA;33;1
346;FALSE;eas;2;1.92;6.51;0.12;35;NA;NA;411;12;1
347;FALSE;acs;2;0.35;4.36;0.41;15;0.97;NA;NA;22;1
348;FALSE;mmas;3;1.53;1.98;0.49;10;NA;NA;NA;26;1
349;FALSE;acs;3;1.85;1.25;0.99;15;0.57;NA;NA;28;0
350;FALSE;ras;3;0.99;0.44;0.37;25;NA;68;NA;41;1
351;FALSE;eas;1;0.79;1.26;0.48;25;NA;NA;217;13;1
352;FALSE;acs;3;2.74;1.97;0.57;6;0.65;NA;NA;13;1
