network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BH-65-L4;min;20;0.24144377;1034;1022;12;3686;3407;279;1253;0;434;3669;581;0;3088;83;0;1.99077590884428;0.89521573231582;2.21863799283154;13.1505376344086;1;4;11;0.35;0;0;1;7.61538461538461;39;0.000271296798697775;0.924308193163321;0.0756918068366793;0.339934888768313;0;0.117742810634835;0.158353774870537;0;0.841646225129463
