network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;max_distance;mean_distance;sd_distance;min_nodes_multiple_components;max_nodes_multiple_components;mean_nodes_multiple_components;sd_nodes_multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BH-65-L2;min;20;0.24603017;1237;1191;46;29;1.89130434782609;4.12702885254737;2;4182;105.065217391304;614.593104859681;6024;5583;441;1297;4778;279;5485;800;0;4685;63;0;1.82104913678619;0.874977610603618;1.36054421768707;12.437641723356;1;1;14;0.2;0;1;1;11.5;2;0.000166002656042497;0.926792828685259;0.073207171314741;0.215305444887118;0.793160690571049;0.0463147410358566;0.145852324521422;0;0.854147675478578
