CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
105;FALSE;acs;2;3.18;0.46;0.58;49;0.08;NA;NA;34;1
106;FALSE;mmas;0;0.68;5.46;0.09;97;NA;NA;NA;NA;NA
107;FALSE;as;3;4.43;2.96;0.33;73;NA;NA;NA;22;0
108;FALSE;ras;1;1.93;7.96;0.83;25;NA;40;NA;45;1
109;FALSE;acs;0;3.81;1.71;0.71;13;0.7;NA;NA;NA;NA
110;FALSE;eas;2;1.31;6.71;0.21;61;NA;NA;352;40;1
111;FALSE;mmas;1;2.56;4.21;0.46;85;NA;NA;NA;28;1
112;FALSE;ras;3;0.06;9.21;0.95;37;NA;78;NA;5;0
113;FALSE;acs;1;3.65;5.15;0.98;94;0.23;NA;NA;24;0
114;FALSE;mmas;3;1.15;0.15;0.49;46;NA;NA;NA;47;1
115;FALSE;ras;2;2.4;2.65;0.74;70;NA;12;NA;12;0
116;FALSE;as;0;4.9;7.65;0.24;22;NA;NA;NA;NA;NA
117;FALSE;eas;0;0.53;3.9;0.61;82;NA;NA;329;NA;NA
118;FALSE;as;2;3.03;8.9;0.12;34;NA;NA;NA;18;0
119;FALSE;mmas;1;1.78;1.4;0.37;10;NA;NA;NA;7;0
120;FALSE;ras;3;4.28;6.4;0.86;58;NA;99;NA;30;1
121;FALSE;acs;2;0.84;8.27;0.3;88;0.92;NA;NA;44;0
122;FALSE;eas;0;3.34;3.27;0.8;40;NA;NA;282;NA;NA
123;FALSE;ras;1;4.59;0.77;0.06;64;NA;31;NA;32;0
124;FALSE;as;3;2.09;5.77;0.55;16;NA;NA;NA;9;1
125;FALSE;as;1;0.21;7.02;0.67;52;NA;NA;NA;50;0
126;FALSE;eas;3;2.71;2.02;0.18;100;NA;NA;188;27;1
127;FALSE;acs;0;1.46;9.52;0.43;76;0.29;NA;NA;NA;NA
128;FALSE;mmas;2;3.96;4.52;0.92;28;NA;NA;NA;38;0
129;FALSE;as;2;2.73;8.63;0.52;26;NA;NA;NA;50;1
130;FALSE;ras;0;0.23;3.63;0.02;74;NA;62;NA;NA;NA
131;FALSE;acs;3;3.98;6.13;0.27;98;0.08;NA;NA;15;0
132;FALSE;eas;1;1.48;1.13;0.76;50;NA;NA;384;38;1
133;FALSE;eas;2;2.11;4.88;0.14;86;NA;NA;666;33;1
134;FALSE;as;0;4.61;9.88;0.64;38;NA;NA;NA;NA;NA
135;TRUE;mmas;3;0.86;2.38;0.89;14;NA;NA;NA;21;0
136;FALSE;acs;1;3.36;7.38;0.39;62;0.7;NA;NA;44;1
137;FALSE;ras;1;4.92;1.75;0.58;92;NA;43;NA;12;1
138;FALSE;as;3;2.42;6.75;0.08;44;NA;NA;NA;35;0
139;FALSE;acs;2;1.17;9.25;0.83;68;0.39;NA;NA;24;1
140;FALSE;mmas;0;3.67;4.25;0.33;20;NA;NA;NA;NA;NA
141;FALSE;acs;0;1.8;8;0.95;80;0.77;NA;NA;NA;NA
142;FALSE;eas;2;4.3;3;0.45;32;NA;NA;619;7;1
143;FALSE;mmas;1;0.55;5.5;0.21;8;NA;NA;NA;18;1
144;FALSE;ras;3;3.05;0.5;0.7;56;NA;80;NA;41;0
145;FALSE;eas;0;1.02;7.06;0.55;53;NA;NA;736;NA;NA
146;FALSE;acs;2;3.52;2.06;0.05;5;0.61;NA;NA;8;0
147;FALSE;mmas;3;4.77;4.56;0.79;77;NA;NA;NA;43;1
148;FALSE;ras;1;2.27;9.56;0.3;29;NA;27;NA;20;0
149;FALSE;eas;3;0.39;8.31;0.42;17;NA;NA;455;37;1
150;FALSE;as;1;2.89;3.31;0.92;65;NA;NA;NA;14;0
151;FALSE;mmas;2;1.64;5.81;0.67;89;NA;NA;NA;25;0
152;FALSE;acs;0;4.14;0.81;0.18;41;0.24;NA;NA;NA;NA
153;FALSE;acs;1;0.7;3.94;0.73;23;0.3;NA;NA;34;0
154;TRUE;eas;3;3.2;8.94;0.24;71;NA;NA;501;11;1
155;FALSE;ras;2;4.45;6.44;0.98;47;NA;8;NA;45;0
156;FALSE;as;0;1.95;1.44;0.49;95;NA;NA;NA;NA;NA
157;FALSE;as;2;0.08;0.19;0.36;59;NA;NA;NA;28;0
158;FALSE;eas;0;2.58;5.19;0.86;11;NA;NA;595;NA;NA
159;FALSE;ras;3;1.33;2.69;0.61;35;NA;96;NA;17;1
160;FALSE;mmas;1;3.83;7.69;0.11;83;NA;NA;NA;40;0
161;FALSE;ras;0;3.91;4.72;0.44;69;NA;91;NA;NA;NA
162;FALSE;mmas;2;1.41;9.72;0.93;21;NA;NA;NA;43;1
163;FALSE;acs;3;0.16;7.22;0.19;93;0.31;NA;NA;9;0
164;FALSE;eas;1;2.66;2.22;0.69;45;NA;NA;21;32;1
165;FALSE;ras;2;3.28;3.47;0.31;81;NA;29;NA;38;1
166;FALSE;as;0;0.78;8.47;0.81;33;NA;NA;NA;NA;NA
167;FALSE;acs;1;2.03;5.97;0.07;57;0.94;NA;NA;49;1
168;FALSE;mmas;3;4.53;0.97;0.56;9;NA;NA;NA;26;0
169;FALSE;eas;1;1.09;0.34;1;99;NA;NA;162;6;1
170;FALSE;as;3;3.59;5.34;0.5;51;NA;NA;NA;29;0
171;FALSE;mmas;0;2.34;2.84;0.25;27;NA;NA;NA;NA;NA
172;FALSE;ras;2;4.84;7.84;0.75;75;NA;35;NA;17;1
173;FALSE;eas;2;0.47;4.09;0.13;39;NA;NA;255;12;1
174;FALSE;acs;0;2.97;9.09;0.62;87;0.5;NA;NA;NA;NA
175;FALSE;as;1;4.22;6.59;0.38;15;NA;NA;NA;23;1
176;FALSE;ras;3;1.72;1.59;0.87;63;NA;73;NA;46;0
177;FALSE;eas;3;4.37;9.41;0.04;24;NA;NA;91;30;1
178;FALSE;as;1;1.87;4.41;0.53;72;NA;NA;NA;7;0
179;FALSE;ras;0;0.62;1.91;0.28;48;NA;82;NA;NA;NA
180;FALSE;mmas;2;3.12;6.91;0.78;96;NA;NA;NA;19;0
181;FALSE;acs;2;2.5;0.66;0.41;12;0.85;NA;NA;13;0
182;FALSE;mmas;0;5;5.66;0.9;60;NA;NA;NA;NA;NA
183;FALSE;as;3;1.25;3.16;0.66;84;NA;NA;NA;48;1
184;FALSE;acs;0;2.05;0.77;0.48;22;0.7;NA;NA;NA;NA
185;FALSE;eas;0;1.47;3.78;0.82;38;NA;NA;707;NA;NA
186;FALSE;mmas;2;4.22;0.12;0.44;51;NA;NA;NA;6;0
187;FALSE;mmas;2;1.48;8.67;0.75;12;NA;NA;NA;20;0
188;FALSE;mmas;3;2.09;0.56;0.76;8;NA;NA;NA;35;0
189;FALSE;eas;2;4.86;0.67;0.66;93;NA;NA;718;34;0
190;FALSE;acs;3;4.34;1.6;0.95;62;0.27;NA;NA;47;1
191;FALSE;acs;3;0.67;2.49;0.91;42;0.19;NA;NA;26;1
192;FALSE;as;3;3.14;0.56;0.32;69;NA;NA;NA;23;1
193;FALSE;acs;2;4.54;3.37;0.94;32;0.44;NA;NA;33;0
194;FALSE;as;3;0.61;3.42;0.78;11;NA;NA;NA;18;0
195;FALSE;mmas;2;2.63;1.99;0.85;59;NA;NA;NA;39;0
196;FALSE;ras;1;4.67;1.69;0.35;73;NA;79;NA;20;0
197;FALSE;ras;2;4.16;3.77;0.35;66;NA;91;NA;44;1
198;FALSE;mmas;1;1.84;7.47;0.76;28;NA;NA;NA;17;0
199;FALSE;mmas;2;4.15;1.08;0.11;47;NA;NA;NA;40;1
200;FALSE;ras;2;2.65;4.95;0.91;39;NA;63;NA;40;0
201;FALSE;mmas;3;3.61;2.6;0.79;35;NA;NA;NA;7;1
202;FALSE;acs;2;4.79;2.12;0.34;65;0.9;NA;NA;42;1
203;FALSE;acs;0;4.58;0.58;0.68;90;0.47;NA;NA;NA;NA
204;FALSE;as;3;4.61;5.18;0.05;64;NA;NA;NA;18;0
205;FALSE;acs;2;3.6;1.48;0.97;91;0.24;NA;NA;32;0
206;FALSE;as;1;3.69;6.55;0.34;52;NA;NA;NA;35;0
207;FALSE;ras;3;2.54;5.58;0.16;27;NA;80;NA;40;1
208;TRUE;acs;3;2.96;3.5;0.85;69;0.1;NA;NA;8;1
209;FALSE;mmas;2;0.69;3.57;0.55;38;NA;NA;NA;8;0
210;FALSE;eas;2;0.18;3.37;0.71;23;NA;NA;208;12;0
211;FALSE;eas;3;4.71;4.85;0.18;73;NA;NA;513;10;0
212;FALSE;as;0;4.57;5.72;0.75;82;NA;NA;NA;NA;NA
213;FALSE;acs;0;1.55;2.98;0.57;98;0.87;NA;NA;NA;NA
214;FALSE;as;1;3.15;0.64;0.39;19;NA;NA;NA;22;0
215;FALSE;acs;3;4.7;4.86;0.07;81;0.68;NA;NA;37;0
216;FALSE;eas;1;0.54;6.97;0.7;78;NA;NA;465;9;0
217;FALSE;mmas;3;3.89;6.61;0.65;56;NA;NA;NA;42;1
218;FALSE;mmas;1;5;3.68;0.77;96;NA;NA;NA;41;1
219;FALSE;mmas;1;2.47;0.93;0.28;7;NA;NA;NA;34;1
220;FALSE;as;1;3.17;6.09;0.04;96;NA;NA;NA;13;0
221;FALSE;mmas;2;4.42;6.49;0.9;77;NA;NA;NA;28;1
222;FALSE;eas;3;1.84;8.36;0.29;38;NA;NA;175;37;1
223;FALSE;mmas;0;3.38;7.51;0.17;58;NA;NA;NA;NA;NA
224;FALSE;acs;2;1.49;3.49;0.48;45;0.45;NA;NA;36;1
225;FALSE;ras;1;1.59;1.76;0.62;19;NA;93;NA;16;0
226;FALSE;mmas;1;4.59;2.69;0.67;63;NA;NA;NA;23;0
227;FALSE;mmas;3;1.11;0.01;0.83;30;NA;NA;NA;30;0
228;FALSE;acs;2;3.75;4.51;0.57;81;0.34;NA;NA;14;0
229;FALSE;as;3;4.4;8.1;0.38;63;NA;NA;NA;33;1
230;FALSE;acs;3;0.84;7.6;0.2;86;0.15;NA;NA;10;1
231;FALSE;ras;2;2.52;0.92;0.97;51;NA;68;NA;30;1
232;FALSE;ras;0;5;6.5;0.39;21;NA;69;NA;NA;NA
233;FALSE;mmas;1;1.1;1.99;0.85;12;NA;NA;NA;41;0
234;FALSE;eas;3;1.07;0.17;0.56;29;NA;NA;477;29;0
235;FALSE;eas;1;2.51;8.56;0.86;12;NA;NA;516;18;0
236;FALSE;mmas;0;4.42;4.66;0.36;36;NA;NA;NA;NA;NA
237;FALSE;ras;2;1.13;4.31;0.15;58;NA;4;NA;38;1
238;FALSE;mmas;2;0.53;8.84;0.32;53;NA;NA;NA;29;0
239;FALSE;acs;2;4.11;9.3;0.89;39;0.43;NA;NA;25;0
240;FALSE;as;2;0.54;3.4;0.24;46;NA;NA;NA;36;1
241;FALSE;acs;1;4.23;9.76;0.14;85;0.16;NA;NA;24;1
242;FALSE;eas;2;3.85;8.35;0.7;82;NA;NA;551;7;1
243;FALSE;eas;2;2.06;8.2;0.25;89;NA;NA;519;34;1
244;FALSE;acs;0;0.8;4.91;0.65;63;0.65;NA;NA;NA;NA
245;FALSE;mmas;0;1.59;7.14;0.68;70;NA;NA;NA;NA;NA
246;FALSE;acs;0;4.08;4.56;0.37;61;0.08;NA;NA;NA;NA
247;FALSE;ras;3;4.55;8.12;0.84;39;NA;26;NA;20;0
248;FALSE;acs;3;3.11;8.37;0.38;56;0.29;NA;NA;12;0
249;FALSE;as;2;0.28;2.75;0.88;43;NA;NA;NA;29;0
250;FALSE;ras;1;1.51;4.51;0.13;10;NA;98;NA;9;0
251;FALSE;as;3;4.51;3.65;0.58;19;NA;NA;NA;34;1
252;FALSE;eas;3;2.92;3.59;0.56;56;NA;NA;469;30;1
253;FALSE;mmas;3;0.35;2.47;0.47;47;NA;NA;NA;7;1
254;FALSE;acs;2;3.46;3.37;0.94;49;0.14;NA;NA;24;1
255;FALSE;ras;1;2.69;0.91;0.15;66;NA;41;NA;8;1
256;FALSE;eas;3;3.65;0.99;0.59;25;NA;NA;223;36;1
257;FALSE;acs;0;4.9;4.94;0.86;68;0.97;NA;NA;NA;NA
258;FALSE;acs;3;3.61;7.92;0.52;25;0.17;NA;NA;16;0
259;FALSE;eas;1;3.17;8.97;0.67;91;NA;NA;596;23;1
260;FALSE;ras;3;4.96;2.78;0.41;27;NA;100;NA;27;1
261;TRUE;acs;3;2.55;9.16;0.04;20;0.29;NA;NA;32;1
262;FALSE;eas;1;2.7;2.77;0.55;70;NA;NA;576;48;0
263;FALSE;acs;3;2.79;1.6;0.52;70;0.66;NA;NA;32;1
264;FALSE;ras;3;3.97;7.55;0.11;48;NA;29;NA;16;1
265;FALSE;eas;0;4.11;2.37;0.89;45;NA;NA;156;NA;NA
266;FALSE;mmas;3;3.84;3.03;0.01;12;NA;NA;NA;19;1
267;FALSE;mmas;3;4.51;2;0.45;39;NA;NA;NA;46;0
268;FALSE;mmas;0;3.55;5.21;0.26;13;NA;NA;NA;NA;NA
269;FALSE;as;3;4.47;3.62;0.98;44;NA;NA;NA;38;1
270;FALSE;ras;3;4.59;2.04;0.71;86;NA;83;NA;42;1
271;FALSE;mmas;3;1.8;3.9;0.49;76;NA;NA;NA;23;0
272;FALSE;mmas;0;2.96;4.1;0.5;8;NA;NA;NA;NA;NA
273;FALSE;as;1;1.26;2;0.81;55;NA;NA;NA;36;0
274;FALSE;acs;3;4.69;1.13;0.72;76;0.55;NA;NA;44;1
275;FALSE;acs;3;3.15;9.7;0.85;17;0.86;NA;NA;15;0
276;FALSE;acs;2;2.3;4.17;0.84;27;0.93;NA;NA;39;0
277;FALSE;eas;1;2.96;5.32;0.75;49;NA;NA;329;24;1
278;FALSE;mmas;0;2.23;1.74;0.7;51;NA;NA;NA;NA;NA
279;FALSE;ras;3;0.48;3.98;0.69;39;NA;13;NA;23;0
280;FALSE;eas;3;2.88;8.26;0.86;44;NA;NA;47;43;1
281;FALSE;acs;1;4.25;0.81;0.33;82;0.55;NA;NA;29;1
282;FALSE;eas;1;2.27;9.36;0.47;39;NA;NA;601;12;0
283;FALSE;mmas;2;3.61;2.99;0.55;15;NA;NA;NA;20;0
284;FALSE;as;3;2.82;6.4;0.02;67;NA;NA;NA;30;0
285;FALSE;ras;3;1.47;8.5;0.92;39;NA;96;NA;23;1
286;FALSE;as;0;3.83;8.62;0.09;22;NA;NA;NA;NA;NA
287;FALSE;acs;1;4.63;0.37;0.62;97;0.25;NA;NA;48;1
288;FALSE;as;3;2.16;1.54;0.26;56;NA;NA;NA;11;0
289;FALSE;eas;1;2.42;1.81;0.86;18;NA;NA;627;21;0
290;FALSE;ras;3;4.16;1.7;0.05;39;NA;100;NA;36;1
291;FALSE;mmas;1;4.44;6.52;0.28;29;NA;NA;NA;29;0
292;FALSE;mmas;2;1.15;0.14;0.68;29;NA;NA;NA;31;0
293;FALSE;acs;3;2.21;6.16;0.4;72;0.03;NA;NA;41;1
294;FALSE;ras;0;3.54;6.06;0.35;15;NA;40;NA;NA;NA
295;FALSE;acs;2;3.67;4.3;0.99;22;0.24;NA;NA;34;0
296;FALSE;ras;3;4.77;8.72;0.2;50;NA;23;NA;13;1
297;FALSE;eas;0;4.58;1.32;0.78;26;NA;NA;252;NA;NA
298;FALSE;ras;0;1.31;2.84;0.17;54;NA;74;NA;NA;NA
299;FALSE;as;2;4.51;3.04;0.24;43;NA;NA;NA;22;0
300;FALSE;mmas;1;1.1;4.97;0.83;15;NA;NA;NA;5;1
301;FALSE;mmas;3;4.07;4.7;0.22;15;NA;NA;NA;33;0
302;FALSE;mmas;1;4.57;3.87;0.75;40;NA;NA;NA;15;1
303;FALSE;mmas;3;3.73;8.07;0.29;90;NA;NA;NA;25;1
304;FALSE;acs;3;2.38;4.28;0.33;61;0.26;NA;NA;31;1
305;FALSE;ras;3;0.08;5.7;0.82;68;NA;14;NA;48;1
306;FALSE;as;3;0.97;0.98;0.67;74;NA;NA;NA;11;0
307;FALSE;mmas;1;1.33;5.17;0.9;37;NA;NA;NA;9;0
308;FALSE;as;3;4.35;8.04;0.29;5;NA;NA;NA;22;0
309;FALSE;mmas;3;3.22;1.95;0.64;39;NA;NA;NA;26;1
310;FALSE;eas;3;4.19;3.54;0.99;88;NA;NA;238;26;1
311;FALSE;mmas;2;1.52;2.17;0.61;10;NA;NA;NA;16;1
312;FALSE;as;1;2.5;3.49;0.85;34;NA;NA;NA;36;0
313;FALSE;ras;2;1.27;6.02;0.85;20;NA;41;NA;33;0
314;FALSE;acs;3;3.96;2.43;0.54;97;0.34;NA;NA;50;1
315;FALSE;acs;2;4.57;4.39;0.81;29;0.31;NA;NA;50;0
316;FALSE;as;0;1.7;3.95;0.56;65;NA;NA;NA;NA;NA
317;FALSE;mmas;3;2.14;8.94;0.83;24;NA;NA;NA;26;1
318;FALSE;mmas;3;1.32;1.77;0.87;59;NA;NA;NA;11;0
319;FALSE;eas;3;3.62;1.12;0.82;41;NA;NA;489;44;0
320;FALSE;ras;1;0.91;0.52;0.68;25;NA;53;NA;26;1
321;FALSE;acs;1;3.22;9.77;0.03;94;0.78;NA;NA;29;1
322;FALSE;acs;3;2.57;3;0.62;91;0.53;NA;NA;45;0
323;FALSE;ras;0;1.09;0.83;0.52;53;NA;53;NA;NA;NA
324;FALSE;mmas;2;3.82;1.72;0.83;87;NA;NA;NA;46;0
325;FALSE;ras;3;2.81;8.4;0.38;15;NA;42;NA;21;1
326;FALSE;mmas;3;1.62;4.03;0.59;24;NA;NA;NA;34;1
327;FALSE;mmas;0;2.9;3.41;0.78;24;NA;NA;NA;NA;NA
328;FALSE;eas;1;0.41;6.08;0.02;54;NA;NA;712;46;0
329;FALSE;mmas;1;3.96;0.44;0.75;65;NA;NA;NA;46;0
330;FALSE;acs;3;3.92;2.97;0.77;81;0.62;NA;NA;37;1
331;FALSE;ras;2;1.72;8.54;0.35;33;NA;18;NA;41;0
332;FALSE;mmas;3;4.22;5.22;0.15;58;NA;NA;NA;23;0
333;FALSE;as;0;3.52;0.99;0.53;21;NA;NA;NA;NA;NA
334;FALSE;ras;3;0.74;7.92;0.61;63;NA;9;NA;30;0
335;FALSE;eas;0;4.14;1.49;0.55;27;NA;NA;607;NA;NA
336;FALSE;mmas;0;3.87;6.58;0.55;75;NA;NA;NA;NA;NA
337;FALSE;as;3;2.64;4.2;0.17;61;NA;NA;NA;9;1
338;FALSE;ras;0;4.65;1.79;0.08;33;NA;33;NA;NA;NA
339;FALSE;eas;2;0.53;1.64;0.5;34;NA;NA;655;27;0
340;TRUE;mmas;3;2.98;3.64;0.12;11;NA;NA;NA;23;1
341;FALSE;mmas;0;4.81;5.65;0.67;73;NA;NA;NA;NA;NA
342;FALSE;acs;0;4.74;5.28;0.13;41;0.77;NA;NA;NA;NA
343;FALSE;acs;3;4.64;0.73;0.95;96;0.07;NA;NA;47;0
344;FALSE;as;3;1.62;0.1;0.99;78;NA;NA;NA;42;0
345;FALSE;eas;3;3.56;9.04;0.37;22;NA;NA;418;42;1
346;FALSE;acs;3;4.79;1.94;0.96;60;0.7;NA;NA;44;1
347;FALSE;acs;0;2.89;6.36;0.99;65;0.34;NA;NA;NA;NA
348;FALSE;as;2;3.71;2.03;0.93;100;NA;NA;NA;42;0
349;FALSE;ras;2;3.34;3.21;0.75;100;NA;6;NA;15;1
350;FALSE;acs;3;3.82;0.19;0.75;87;0.4;NA;NA;18;1
351;FALSE;mmas;0;3.01;0.45;0.22;31;NA;NA;NA;NA;NA
352;FALSE;eas;3;2.54;1.71;0.88;62;NA;NA;350;5;1
353;FALSE;acs;3;4.57;1.34;0.95;60;0.16;NA;NA;23;1
