CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
126;FALSE;11;5;2;NA;8;1.86;2.13;0.67
127;FALSE;135;6;0;8;NA;0.92;2.44;0.56
128;FALSE;36;2;1;NA;NA;2.17;1.19;0.11
129;FALSE;86;4;1;NA;NA;1.55;1.82;0.34
130;FALSE;185;0;2;NA;NA;0.3;0.57;0.79
131;FALSE;123;4;2;NA;NA;0.14;1.35;0.39
132;TRUE;24;1;1;NA;NA;1.39;0.1;0.84
133;FALSE;173;3;0;NA;NA;0.77;0.73;0.17
134;FALSE;64;4;1;NA;NA;1.99;1.86;0.72
135;FALSE;199;6;1;16;NA;0.32;0.76;0.24
136;FALSE;4;5;1;NA;6;1.93;0.24;0.59
137;FALSE;45;5;2;NA;3;0.9;0.03;0.72
138;FALSE;103;5;0;NA;8;0.87;1.13;0.65
139;FALSE;60;4;2;NA;NA;1.31;2.05;0.56
140;FALSE;166;4;0;NA;NA;0.65;2.02;0.05
141;FALSE;30;4;0;NA;NA;0.9;1.02;0.86
142;FALSE;33;2;2;NA;NA;0.67;0.3;0.89
143;FALSE;146;4;1;NA;NA;0.93;1.93;0.78
144;FALSE;89;2;0;NA;NA;1.44;0.48;0.58
145;FALSE;141;1;0;NA;NA;1.93;0.82;0.88
146;FALSE;105;0;0;NA;NA;2.08;1.82;0.49
147;FALSE;72;4;2;NA;NA;0.85;0.8;0.83
148;FALSE;112;4;0;NA;NA;1.71;0.64;0.86
149;FALSE;183;2;0;NA;NA;1;1.74;0.31
150;FALSE;150;5;2;NA;8;0.53;0.68;0.4
151;FALSE;132;0;0;NA;NA;2.19;2.03;0.52
152;FALSE;89;1;0;NA;NA;0.74;1.81;0.61
153;FALSE;79;4;0;NA;NA;0.35;1.29;0.69
154;FALSE;65;4;1;NA;NA;1.32;1.9;0.84
155;FALSE;155;1;1;NA;NA;0.71;1.35;0.07
156;FALSE;141;0;2;NA;NA;1.28;1.58;0.29
157;FALSE;82;1;1;NA;NA;1.18;0.34;0.87
158;FALSE;82;1;2;NA;NA;0.82;0.33;0.87
159;FALSE;113;1;0;NA;NA;2.17;2.17;0.64
160;FALSE;31;5;0;NA;4;1.2;0.95;0.76
161;FALSE;103;4;1;NA;NA;0.91;0.02;0.66
162;FALSE;174;1;0;NA;NA;1.17;0.82;0.38
163;FALSE;87;2;2;NA;NA;1.44;2.29;0.54
164;FALSE;116;0;2;NA;NA;0.94;0.88;0.44
165;FALSE;101;5;0;NA;7;1.22;0.27;0.66
166;FALSE;59;1;2;NA;NA;0.69;1.54;0.39
167;FALSE;168;1;0;NA;NA;2.45;2.04;0.72
168;FALSE;89;5;0;NA;9;2.19;1.75;0.46
169;FALSE;167;3;0;NA;NA;1.7;2.43;0.5
170;FALSE;96;1;0;NA;NA;1.37;1.26;0.69
171;FALSE;128;3;0;NA;NA;1.42;0.92;0.51
172;FALSE;114;3;2;NA;NA;1.5;1.33;0.77
173;FALSE;23;3;0;NA;NA;1.74;0.03;0.6
174;FALSE;5;4;2;NA;NA;2.02;0.66;0.69
175;FALSE;157;3;0;NA;NA;1.88;1.69;0.74
176;FALSE;45;4;2;NA;NA;1.21;1.2;0.67
177;FALSE;7;4;1;NA;NA;1.56;0.62;0.62
178;FALSE;160;4;0;NA;NA;2.28;1.91;0.76
179;FALSE;69;2;1;NA;NA;0.92;1.19;0.74
180;FALSE;44;4;1;NA;NA;1.25;1.41;0.83
181;FALSE;96;5;2;NA;6;1.45;1.87;0.66
182;FALSE;148;2;2;NA;NA;1.89;1.21;0.66
183;FALSE;166;5;2;NA;7;1.32;1.21;0.67
184;FALSE;60;3;1;NA;NA;1.39;0.05;0.49
185;FALSE;30;5;1;NA;10;1.74;1.39;0.28
186;FALSE;75;4;0;NA;NA;1.51;1.14;0.68
187;TRUE;139;5;0;NA;8;1.05;1.8;0.56
188;FALSE;167;4;1;NA;NA;1.09;2.21;0.62
189;FALSE;166;0;1;NA;NA;0.37;1.2;0.68
190;FALSE;182;4;0;NA;NA;0.92;1.82;0.56
191;FALSE;35;3;1;NA;NA;1.36;0.31;0.53
192;FALSE;157;0;0;NA;NA;0.78;1.39;0.22
193;FALSE;121;3;1;NA;NA;1.79;1.49;0.73
194;FALSE;23;6;1;6;NA;0.45;0.38;0.83
195;TRUE;124;4;0;NA;NA;1.45;2.43;0.49
196;FALSE;88;2;2;NA;NA;2.2;1.04;0.5
197;FALSE;134;5;0;NA;9;0.36;2.13;0.64
198;FALSE;30;3;1;NA;NA;0.5;0.42;0.49
199;FALSE;103;1;1;NA;NA;1.07;0.5;0.69
200;FALSE;145;5;2;NA;5;0.73;1.71;0.48
201;FALSE;61;4;1;NA;NA;1.02;0.79;0.81
202;FALSE;51;6;1;12;NA;0.67;1.01;0.18
203;FALSE;46;1;1;NA;NA;1.57;0.45;0.54
204;FALSE;150;5;0;NA;8;0.94;1.76;0.56
205;FALSE;192;0;2;NA;NA;0.99;2.18;0.25
206;FALSE;122;0;2;NA;NA;1.18;1.9;0.32
207;FALSE;87;3;2;NA;NA;0.5;1.06;0.82
208;TRUE;174;4;0;NA;NA;0.77;1.98;0.39
209;FALSE;118;0;0;NA;NA;1.74;1.5;0.19
210;FALSE;44;0;0;NA;NA;0.5;0.07;0.12
211;FALSE;162;5;2;NA;7;1.78;1.7;0.54
212;FALSE;126;3;0;NA;NA;0.28;1.2;0.65
213;FALSE;119;5;1;NA;9;0.13;1.82;0.2
214;FALSE;188;3;0;NA;NA;1.21;1.98;0.54
215;FALSE;163;6;0;15;NA;1.57;0.64;0.88
216;FALSE;137;3;2;NA;NA;2.17;1.89;0.57
217;FALSE;12;0;1;NA;NA;1.84;0;0.63
218;FALSE;182;1;0;NA;NA;1.45;0.08;0.58
219;FALSE;184;4;0;NA;NA;0.26;2.41;0.69
220;FALSE;11;1;1;NA;NA;1.12;1.2;0.46
221;FALSE;154;3;0;NA;NA;0.62;0.19;0.36
222;FALSE;112;5;2;NA;9;0.68;0.73;0.4
223;FALSE;69;4;2;NA;NA;0.94;1.35;0.23
224;FALSE;106;5;1;NA;8;0.13;0.4;0.35
225;FALSE;78;4;2;NA;NA;0.47;1.16;0.69
226;TRUE;158;0;0;NA;NA;1.24;2.31;0.68
227;FALSE;27;2;2;NA;NA;2.2;2.12;0.43
228;FALSE;6;3;2;NA;NA;1.6;0.92;0.76
229;FALSE;112;1;2;NA;NA;0.92;2.27;0.31
230;FALSE;137;3;1;NA;NA;2.24;2.03;0.86
231;FALSE;111;1;1;NA;NA;0.82;1.31;0.57
232;FALSE;110;4;0;NA;NA;0.38;1.1;0.83
233;FALSE;128;0;0;NA;NA;1.41;2.26;0.24
234;FALSE;196;1;0;NA;NA;0.72;2.1;0.54
235;FALSE;125;4;0;NA;NA;1.28;1.85;0.42
236;FALSE;131;2;0;NA;NA;1.11;1.84;0.5
237;FALSE;88;4;0;NA;NA;1.25;1.58;0.64
238;FALSE;158;2;0;NA;NA;1.8;1.72;0.45
239;FALSE;193;4;0;NA;NA;1.16;1.58;0.45
240;FALSE;180;2;2;NA;NA;1.56;1.64;0.68
241;FALSE;171;6;0;15;NA;1.28;2.26;0.26
242;FALSE;123;0;0;NA;NA;1.06;1.8;0.6
243;FALSE;178;0;0;NA;NA;1.06;1.98;0.58
244;FALSE;178;2;0;NA;NA;1.47;1.75;0.32
245;FALSE;129;0;1;NA;NA;0.72;2.26;0.83
246;FALSE;178;0;2;NA;NA;1.34;2.07;0.44
247;FALSE;146;4;2;NA;NA;0.61;2.4;0.33
248;FALSE;101;0;1;NA;NA;1.55;2.11;0.78
249;FALSE;157;0;0;NA;NA;1.52;2.49;0.49
250;FALSE;119;5;1;NA;9;1.05;1.87;0.67
251;FALSE;88;1;2;NA;NA;1.33;1.63;0.46
252;FALSE;96;5;2;NA;7;0.36;1.81;0.51
253;FALSE;136;3;0;NA;NA;1.06;1.7;0.63
254;FALSE;92;0;2;NA;NA;1.5;1.95;0.74
255;FALSE;152;1;2;NA;NA;2.06;2.16;0.55
256;FALSE;174;4;1;NA;NA;0.64;2.44;0.4
257;FALSE;176;4;0;NA;NA;0.63;2.08;0.35
258;FALSE;150;0;1;NA;NA;0.5;2.03;0.82
259;TRUE;158;4;0;NA;NA;1.95;2.36;0.39
260;FALSE;152;0;0;NA;NA;1.36;2.23;0.8
261;FALSE;104;5;0;NA;8;1.32;2.06;0.42
262;FALSE;171;5;0;NA;5;1.99;2.09;0.49
263;FALSE;127;0;0;NA;NA;1.3;2.42;0.54
264;TRUE;138;4;0;NA;NA;1.46;1.8;0.7
265;TRUE;132;4;0;NA;NA;0.82;2.17;0.62
266;FALSE;161;5;0;NA;7;0.59;2.15;0.38
267;FALSE;132;0;0;NA;NA;0.89;2.22;0.58
268;FALSE;182;6;0;18;NA;0.99;1.68;0.65
269;FALSE;183;5;1;NA;6;1.03;2.42;0.56
270;FALSE;166;0;0;NA;NA;1.01;2.26;0.67
271;FALSE;110;0;0;NA;NA;2;2.37;0.64
272;FALSE;123;0;0;NA;NA;1.07;2.24;0.56
273;FALSE;131;4;0;NA;NA;1.73;1.3;0.61
274;FALSE;125;4;2;NA;NA;0.83;2.42;0.37
275;FALSE;139;5;0;NA;10;0.84;1.84;0.48
276;FALSE;154;4;2;NA;NA;1.08;1.79;0.23
277;FALSE;141;0;0;NA;NA;1.52;2.48;0.58
278;FALSE;176;5;0;NA;3;0.77;1.52;0.37
279;FALSE;121;1;0;NA;NA;1.69;2.02;0.9
280;FALSE;119;2;2;NA;NA;0.8;2.26;0.32
281;FALSE;123;0;1;NA;NA;1.97;2.1;0.58
282;FALSE;143;6;0;4;NA;1.34;1.64;0.52
283;FALSE;172;0;0;NA;NA;0.66;1.89;0.3
284;TRUE;138;4;0;NA;NA;1.89;2.15;0.51
285;FALSE;133;2;0;NA;NA;0.81;1.88;0.86
286;FALSE;187;1;0;NA;NA;1.18;2.01;0.64
287;FALSE;104;5;0;NA;5;1.18;1.63;0.58
288;FALSE;166;0;2;NA;NA;1.56;1.76;0.5
289;FALSE;196;5;0;NA;3;0.59;2.5;0.47
290;FALSE;185;0;0;NA;NA;1.16;2.4;0.86
291;FALSE;111;5;0;NA;3;1.1;1.83;0.76
292;FALSE;168;0;0;NA;NA;1.32;2.12;0.79
293;FALSE;147;0;0;NA;NA;1.19;2.16;0.76
294;FALSE;198;6;0;7;NA;1.58;1.94;0.56
295;FALSE;158;1;0;NA;NA;1.17;1.85;0.51
296;FALSE;113;4;1;NA;NA;1.33;2.34;0.39
297;FALSE;107;2;0;NA;NA;0.99;1.97;0.37
298;FALSE;160;0;2;NA;NA;1.17;1.73;0.31
299;FALSE;148;0;0;NA;NA;1.46;1.64;0.71
300;FALSE;141;1;1;NA;NA;1.26;2.47;0.88
301;FALSE;184;1;0;NA;NA;1.36;2.44;0.42
302;FALSE;159;6;0;15;NA;1.6;1.83;0.51
303;FALSE;74;0;2;NA;NA;2.2;1.82;0.33
304;FALSE;141;4;1;NA;NA;1.01;2.22;0.59
305;FALSE;133;0;1;NA;NA;0.72;1.72;0.22
306;FALSE;194;0;0;NA;NA;0.9;2.25;0.76
307;FALSE;126;0;0;NA;NA;0.75;2.23;0.5
308;FALSE;182;4;0;NA;NA;2.02;2.41;0.16
309;FALSE;115;2;1;NA;NA;1.13;2.12;0.68
310;FALSE;115;0;0;NA;NA;1.32;1.79;0.46
311;FALSE;155;0;0;NA;NA;1.46;2.21;0.65
312;FALSE;157;3;2;NA;NA;0.99;1.86;0.76
313;FALSE;178;3;2;NA;NA;1.87;2.02;0.54
314;FALSE;133;0;0;NA;NA;0.8;2.34;0.67
315;TRUE;112;4;0;NA;NA;1.24;2.19;0.52
316;FALSE;132;4;0;NA;NA;0.29;1.99;0.62
317;FALSE;108;5;0;NA;6;1.09;2.17;0.59
318;FALSE;138;5;1;NA;9;1.07;2.1;0.64
319;FALSE;156;5;2;NA;8;1.96;1.81;0.52
320;FALSE;118;4;1;NA;NA;1.45;2.33;0.45
321;FALSE;152;4;0;NA;NA;0.85;2.3;0.65
322;FALSE;128;0;0;NA;NA;0.71;2.2;0.54
323;FALSE;136;4;2;NA;NA;1.76;2.46;0.58
324;FALSE;156;4;1;NA;NA;1.66;2.5;0.4
325;FALSE;163;4;0;NA;NA;1.69;2.34;0.36
326;TRUE;112;4;0;NA;NA;1.19;2.42;0.45
327;FALSE;142;0;0;NA;NA;1.69;1.9;0.57
328;FALSE;177;1;0;NA;NA;0.76;1.95;0.61
329;FALSE;109;4;0;NA;NA;1.41;2;0.62
330;FALSE;131;1;0;NA;NA;1.41;2.45;0.31
331;FALSE;114;4;1;NA;NA;1.14;2.35;0.63
332;FALSE;170;4;0;NA;NA;1.71;2.21;0.37
333;FALSE;129;5;0;NA;4;0.63;2.42;0.67
334;FALSE;118;4;0;NA;NA;2.33;1.89;0.36
335;FALSE;116;2;0;NA;NA;1.24;2.39;0.41
336;FALSE;144;4;0;NA;NA;2.03;1.64;0.47
337;FALSE;120;0;0;NA;NA;1.17;2.17;0.68
338;FALSE;152;4;0;NA;NA;0.87;1.89;0.79
339;FALSE;139;4;0;NA;NA;2.11;2.44;0.31
340;FALSE;189;3;0;NA;NA;2.41;1.79;0.37
341;FALSE;173;4;0;NA;NA;2.12;2.27;0.47
342;FALSE;98;4;0;NA;NA;1.4;1.73;0.8
343;FALSE;128;4;0;NA;NA;0.81;2.12;0.51
344;FALSE;154;4;0;NA;NA;1.96;2.08;0.47
345;FALSE;114;4;0;NA;NA;0.79;2.42;0.62
346;FALSE;140;4;0;NA;NA;2.24;2.02;0.56
347;FALSE;165;4;0;NA;NA;0.65;2.26;0.57
348;FALSE;128;4;0;NA;NA;0.83;2.07;0.7
349;FALSE;121;4;0;NA;NA;0.78;2.21;0.7
350;FALSE;103;4;0;NA;NA;1.23;2.44;0.34
351;FALSE;109;4;0;NA;NA;1.14;2.27;0.51
352;FALSE;125;5;0;NA;4;1.48;2.37;0.52
353;FALSE;140;4;0;NA;NA;0.81;1.74;0.59
354;FALSE;121;4;2;NA;NA;1.72;2.36;0.55
355;FALSE;135;4;0;NA;NA;1.61;1.96;0.62
356;FALSE;108;4;0;NA;NA;1.38;2.45;0.53
357;FALSE;124;4;2;NA;NA;1.68;1.82;0.51
358;FALSE;148;4;0;NA;NA;2;2.11;0.43
359;FALSE;114;2;0;NA;NA;1.62;2.37;0.49
360;FALSE;124;4;0;NA;NA;1.46;1.72;0.67
361;FALSE;123;4;0;NA;NA;1.45;2.32;0.55
362;FALSE;158;1;2;NA;NA;1.51;2.06;0.4
363;FALSE;156;3;1;NA;NA;1.99;2.12;0.47
364;FALSE;153;4;0;NA;NA;2.16;2.08;0.41
365;FALSE;158;4;0;NA;NA;1.54;2.2;0.47
366;FALSE;126;4;0;NA;NA;1.02;2.33;0.59
367;FALSE;106;4;1;NA;NA;1.5;2.46;0.34
368;FALSE;137;4;1;NA;NA;1.19;2.32;0.5
369;FALSE;156;0;0;NA;NA;0.81;1.95;0.52
370;FALSE;129;4;0;NA;NA;0.55;2.07;0.69
371;FALSE;161;4;0;NA;NA;2.25;2.09;0.34
372;TRUE;145;4;0;NA;NA;1.62;2.23;0.37
373;FALSE;148;4;0;NA;NA;1.59;2.22;0.41
374;FALSE;104;0;0;NA;NA;1.03;2.04;0.58
375;FALSE;108;4;0;NA;NA;0.67;2.12;0.56
376;FALSE;98;4;0;NA;NA;1.77;2.2;0.48
377;FALSE;93;4;1;NA;NA;1.65;2.39;0.42
378;FALSE;166;4;0;NA;NA;1.87;2.2;0.23
379;FALSE;117;4;0;NA;NA;0.54;1.94;0.72
380;FALSE;101;4;0;NA;NA;1.13;2.23;0.45
381;FALSE;139;4;0;NA;NA;0.94;2.12;0.63
382;FALSE;160;4;0;NA;NA;1.6;2.23;0.55
383;FALSE;99;4;0;NA;NA;2.16;2.06;0.61
384;TRUE;148;4;0;NA;NA;1.33;2.49;0.45
385;FALSE;143;4;0;NA;NA;0.94;2.3;0.65
386;FALSE;96;4;0;NA;NA;1.9;2.27;0.45
387;FALSE;113;4;0;NA;NA;2.14;2.13;0.57
388;FALSE;144;4;0;NA;NA;0.66;2.07;0.57
389;FALSE;133;4;0;NA;NA;1.17;2.13;0.42
390;FALSE;123;4;0;NA;NA;1.59;2.24;0.44
391;FALSE;143;4;0;NA;NA;1.19;2.49;0.46
392;FALSE;113;4;0;NA;NA;1.06;2.49;0.41
393;FALSE;98;4;0;NA;NA;1.05;2.16;0.6
394;FALSE;109;4;0;NA;NA;1.01;2.35;0.48
395;FALSE;102;4;0;NA;NA;1.43;2.5;0.38
396;FALSE;142;4;0;NA;NA;1.38;2.38;0.49
397;FALSE;159;4;0;NA;NA;1.91;2.28;0.36
398;FALSE;100;4;0;NA;NA;1.11;2.44;0.44
399;FALSE;110;4;0;NA;NA;1.29;2.34;0.61
400;TRUE;105;4;0;NA;NA;1.24;2.32;0.42
401;FALSE;155;4;0;NA;NA;1.29;2.36;0.48
402;FALSE;157;4;0;NA;NA;1.79;2.17;0.52
403;FALSE;116;4;0;NA;NA;1.28;2.19;0.49
404;FALSE;142;4;0;NA;NA;1.65;2.1;0.31
405;FALSE;99;4;0;NA;NA;1.15;1.99;0.47
406;FALSE;127;4;0;NA;NA;1.68;1.94;0.54
407;FALSE;89;4;0;NA;NA;1.18;2.47;0.47
408;FALSE;118;4;0;NA;NA;1.13;2.27;0.3
409;FALSE;144;4;0;NA;NA;1.83;2.26;0.6
410;FALSE;101;4;0;NA;NA;0.99;2.27;0.53
411;FALSE;100;4;0;NA;NA;1.36;2.44;0.44
412;FALSE;114;4;0;NA;NA;1.12;2.34;0.45
413;FALSE;150;4;0;NA;NA;1.86;2.25;0.47
414;FALSE;133;4;0;NA;NA;1.42;2.23;0.41
415;FALSE;134;4;0;NA;NA;1.99;2.21;0.55
416;FALSE;132;4;0;NA;NA;0.86;2.42;0.53
417;FALSE;102;4;0;NA;NA;1.16;2.2;0.41
418;FALSE;128;4;0;NA;NA;1.1;2.3;0.39
419;FALSE;145;4;0;NA;NA;1.81;2.26;0.35
420;FALSE;99;4;0;NA;NA;1.15;2.5;0.53
421;FALSE;115;4;0;NA;NA;1.06;2.26;0.58
422;FALSE;136;4;0;NA;NA;1.24;2.38;0.55
423;FALSE;141;4;0;NA;NA;1.54;2.46;0.4
424;FALSE;112;4;0;NA;NA;1.39;2.08;0.51
425;FALSE;115;4;0;NA;NA;1.14;2.37;0.4
426;FALSE;108;4;0;NA;NA;1.41;2.49;0.39
427;FALSE;132;4;0;NA;NA;1.3;2.03;0.4
428;FALSE;103;4;0;NA;NA;1.32;2;0.43
429;FALSE;105;4;0;NA;NA;0.99;2.36;0.5
430;FALSE;132;4;0;NA;NA;1.17;2.41;0.49
431;FALSE;129;4;0;NA;NA;1.89;2.06;0.51
432;TRUE;149;4;0;NA;NA;1.21;2.44;0.51
433;FALSE;130;4;0;NA;NA;1.25;2.37;0.59
434;FALSE;147;4;0;NA;NA;1.76;2.33;0.41
435;TRUE;142;4;0;NA;NA;1.27;2.48;0.5
436;FALSE;153;4;0;NA;NA;1.06;2.16;0.42
437;FALSE;108;4;0;NA;NA;1.41;2.16;0.33
438;FALSE;110;4;0;NA;NA;1.25;2.38;0.49
439;FALSE;140;4;0;NA;NA;1.99;2.07;0.56
440;FALSE;148;4;0;NA;NA;1.23;2.44;0.42
441;FALSE;112;4;0;NA;NA;0.95;2.49;0.38
442;FALSE;145;4;0;NA;NA;1.45;2.34;0.46
443;FALSE;121;4;0;NA;NA;1.22;2.42;0.54
444;FALSE;144;4;0;NA;NA;1.3;2.38;0.44
445;FALSE;114;4;0;NA;NA;1.45;2.32;0.46
446;FALSE;122;4;0;NA;NA;0.91;2.47;0.53
447;TRUE;132;4;0;NA;NA;1.26;2.45;0.46
448;FALSE;110;4;0;NA;NA;0.91;2.21;0.55
449;FALSE;141;4;0;NA;NA;1.35;2.48;0.45
450;FALSE;118;4;0;NA;NA;1.12;2.22;0.53
451;FALSE;102;4;0;NA;NA;1.23;2.37;0.44
