CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
121;FALSE;ras;0;3.25;9.4;0.33;6;NA;87;NA;NA;NA
122;FALSE;ras;0;2.21;9.83;0.55;46;NA;97;NA;NA;NA
123;FALSE;acs;3;2.93;5.43;0.57;17;0.98;NA;NA;21;0
124;FALSE;acs;1;0.76;5.44;0.39;35;0.42;NA;NA;29;1
125;FALSE;mmas;3;3.21;4.06;0.56;83;NA;NA;NA;5;0
126;FALSE;eas;3;3.85;9.79;0.84;7;NA;NA;89;6;0
127;FALSE;mmas;3;1.72;5.68;0.52;98;NA;NA;NA;37;1
128;FALSE;acs;1;2.65;7.53;0.68;42;0.35;NA;NA;23;0
129;FALSE;as;1;2.66;6.26;0.8;56;NA;NA;NA;34;1
130;FALSE;mmas;3;4.84;9.9;0.55;17;NA;NA;NA;13;1
131;FALSE;acs;2;3.06;8.59;0.37;20;0.63;NA;NA;28;1
132;FALSE;as;0;4.7;5.45;0.2;9;NA;NA;NA;NA;NA
133;FALSE;ras;3;4.65;5.65;0.25;51;NA;48;NA;19;1
134;FALSE;acs;0;0.33;9.3;0.71;27;0.39;NA;NA;NA;NA
135;FALSE;acs;0;2.12;9.59;0.6;65;0.45;NA;NA;NA;NA
136;FALSE;acs;1;2.7;7.97;0.49;8;0.5;NA;NA;19;1
137;FALSE;eas;3;1.91;8.76;0.53;49;NA;NA;43;18;1
138;FALSE;as;2;1.98;4.24;0.8;66;NA;NA;NA;18;0
139;FALSE;acs;3;1.35;8.23;0.58;36;0.75;NA;NA;37;1
140;FALSE;eas;3;1.16;7.92;0.81;19;NA;NA;13;28;1
141;FALSE;as;0;3.33;2.85;0.2;83;NA;NA;NA;NA;NA
142;FALSE;ras;3;4.17;1.42;0.52;88;NA;89;NA;16;0
143;TRUE;acs;3;3.21;9.46;0.16;7;0.82;NA;NA;35;1
144;FALSE;mmas;3;2.01;7.28;0.56;86;NA;NA;NA;13;0
145;TRUE;acs;3;2.52;4.45;0.43;9;0.63;NA;NA;11;1
146;FALSE;mmas;1;2.37;0.15;0.67;86;NA;NA;NA;33;1
147;FALSE;as;0;1.48;8.36;0.36;11;NA;NA;NA;NA;NA
