CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
124;FALSE;83;4;1;NA;NA;1.9;0.81;0.5
125;FALSE;76;1;1;NA;NA;1.79;1.6;0.45
126;FALSE;41;1;2;NA;NA;2.46;2.06;0.66
127;TRUE;80;4;1;NA;NA;1.73;2.19;0.5
128;FALSE;62;5;1;NA;5;1.94;1.52;0.31
129;FALSE;177;3;2;NA;NA;0.84;2.38;0.57
130;FALSE;105;1;2;NA;NA;1.77;1.04;0.17
131;FALSE;40;2;0;NA;NA;2.11;2.28;0.53
132;FALSE;2;1;1;NA;NA;2.29;1.91;0.43
133;FALSE;81;1;2;NA;NA;0.67;1.62;0.58
134;FALSE;47;1;1;NA;NA;2.07;1.27;0.38
135;TRUE;29;1;1;NA;NA;1.93;1.34;0.45
136;TRUE;49;1;1;NA;NA;2.43;2.18;0.26
137;FALSE;19;1;2;NA;NA;1.8;2.43;0.46
138;FALSE;95;1;1;NA;NA;0.7;2.33;0.23
139;FALSE;107;1;2;NA;NA;1.9;0.87;0.19
140;FALSE;167;1;2;NA;NA;1.15;2.02;0.62
141;FALSE;48;6;0;13;NA;1.68;0.89;0.58
142;FALSE;86;1;2;NA;NA;1.97;1.8;0.88
143;FALSE;39;1;2;NA;NA;1.57;0.5;0.41
144;FALSE;67;4;2;NA;NA;1.1;2.08;0.51
145;FALSE;62;1;2;NA;NA;1.64;2.46;0.58
146;FALSE;200;4;0;NA;NA;1.03;2.36;0.55
147;FALSE;95;5;0;NA;4;2.41;1.6;0.6
148;FALSE;126;1;0;NA;NA;0.42;2.14;0.77
149;FALSE;65;3;1;NA;NA;2.12;2.42;0.25
150;FALSE;194;1;0;NA;NA;1.7;1.76;0.7
151;FALSE;11;1;0;NA;NA;2.43;1.97;0.75
152;TRUE;42;1;1;NA;NA;2.17;1.33;0.49
153;FALSE;89;3;2;NA;NA;2.31;1.43;0.35
154;FALSE;34;3;1;NA;NA;1.95;2.36;0.7
155;FALSE;173;1;2;NA;NA;0.7;2.3;0.74
156;FALSE;75;3;0;NA;NA;1.88;1.91;0.63
157;FALSE;33;2;2;NA;NA;2.31;2.39;0.43
158;FALSE;70;4;1;NA;NA;1.8;2.1;0.6
159;FALSE;35;1;1;NA;NA;1.81;1.27;0.57
160;FALSE;53;1;1;NA;NA;2.14;1.72;0.36
161;TRUE;62;1;1;NA;NA;2.24;2.46;0.26
162;FALSE;28;1;1;NA;NA;1.84;1.81;0.33
163;FALSE;25;1;0;NA;NA;2.05;1.6;0.46
164;FALSE;30;1;1;NA;NA;1.92;1.09;0.35
165;FALSE;6;1;1;NA;NA;2.14;2.26;0.35
166;FALSE;34;1;1;NA;NA;2.23;2.13;0.59
167;FALSE;28;4;1;NA;NA;2.22;2.06;0.42
168;FALSE;35;1;2;NA;NA;2.36;1.81;0.5
169;FALSE;22;1;1;NA;NA;2.19;1.77;0.53
170;FALSE;62;1;0;NA;NA;1.86;2.27;0.46
171;TRUE;38;1;1;NA;NA;1.9;2.22;0.44
172;FALSE;60;1;1;NA;NA;2.44;2.27;0.16
173;FALSE;70;5;1;NA;7;1.45;2.43;0.38
174;FALSE;85;0;1;NA;NA;2.38;1.49;0.58
175;FALSE;36;1;2;NA;NA;2.38;2.07;0.39
176;FALSE;77;4;1;NA;NA;1.98;1.83;0.42
177;FALSE;52;1;1;NA;NA;2.27;1.34;0.46
178;FALSE;14;1;1;NA;NA;2.25;2.27;0.37
179;FALSE;84;4;1;NA;NA;1.75;2.07;0.69
180;FALSE;83;1;1;NA;NA;2.1;1.5;0.48
181;TRUE;33;1;1;NA;NA;2.19;2.26;0.36
182;FALSE;38;1;1;NA;NA;2.03;1.73;0.52
183;FALSE;84;1;1;NA;NA;1.72;1.2;0.63
184;FALSE;83;4;1;NA;NA;1.89;1.98;0.65
185;FALSE;11;1;1;NA;NA;2.34;1.83;0.35
186;FALSE;24;6;1;6;NA;1.62;2.06;0.52
187;FALSE;9;1;1;NA;NA;1.92;1.07;0.7
188;FALSE;34;1;1;NA;NA;2.06;1.23;0.38
189;FALSE;74;2;1;NA;NA;1.21;1.49;0.35
190;FALSE;63;1;1;NA;NA;2.01;2.22;0.51
191;FALSE;86;4;1;NA;NA;2.12;2.5;0.49
192;TRUE;32;1;1;NA;NA;2.39;1.96;0.35
193;FALSE;45;1;1;NA;NA;2.35;1.67;0.2
194;FALSE;34;1;1;NA;NA;2.44;1.91;0.4
195;FALSE;15;1;1;NA;NA;1.77;2.1;0.46
196;FALSE;18;1;1;NA;NA;2.07;1.81;0.54
197;FALSE;27;1;1;NA;NA;2.05;1.78;0.39
198;FALSE;30;1;1;NA;NA;1.68;2.36;0.37
199;FALSE;21;1;1;NA;NA;2.39;2.25;0.41
200;FALSE;28;1;1;NA;NA;1.88;1.98;0.57
201;FALSE;30;1;1;NA;NA;1.89;2.33;0.41
202;FALSE;66;1;1;NA;NA;2.17;2.29;0.4
203;FALSE;12;1;1;NA;NA;2.02;2.16;0.52
204;FALSE;35;1;1;NA;NA;2.12;2.27;0.46
205;FALSE;61;1;1;NA;NA;1.75;2.24;0.48
206;FALSE;22;1;1;NA;NA;2.41;2.09;0.35
207;FALSE;43;1;1;NA;NA;1.88;1.92;0.47
208;FALSE;11;1;1;NA;NA;1.97;2.14;0.41
209;FALSE;25;1;1;NA;NA;2.26;2.21;0.37
210;FALSE;13;1;0;NA;NA;2.12;2.27;0.51
211;FALSE;69;1;1;NA;NA;2.3;2.44;0.32
212;FALSE;24;1;1;NA;NA;2.11;2.32;0.52
213;FALSE;31;1;1;NA;NA;1.98;2.02;0.31
214;FALSE;30;1;1;NA;NA;2.08;1.56;0.47
215;FALSE;12;1;1;NA;NA;2.03;2.06;0.41
216;FALSE;15;1;1;NA;NA;2.3;2.23;0.46
217;FALSE;22;1;1;NA;NA;2.31;2.37;0.25
218;FALSE;68;1;1;NA;NA;1.68;2.2;0.34
219;FALSE;38;1;1;NA;NA;2.24;2.37;0.39
220;FALSE;28;1;1;NA;NA;2.2;2.13;0.5
221;FALSE;37;2;1;NA;NA;2.26;2.27;0.32
222;FALSE;33;1;1;NA;NA;2.32;2.3;0.45
223;FALSE;37;1;2;NA;NA;1.87;2.01;0.46
224;FALSE;3;1;1;NA;NA;2.31;1.57;0.5
225;FALSE;71;1;1;NA;NA;2.03;2.42;0.32
226;FALSE;41;1;1;NA;NA;1.71;2.16;0.34
227;FALSE;31;1;1;NA;NA;2.42;1.86;0.34
