CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
39;FALSE;130;2;2;NA;NA;1.24;1.16;0.18
40;FALSE;30;5;0;NA;4;2.49;2.41;0.63
41;FALSE;180;3;0;NA;NA;0.61;1.78;0.4
42;FALSE;80;0;1;NA;NA;1.86;0.53;0.85
43;FALSE;6;3;0;NA;NA;1.55;0.84;0.06
44;FALSE;55;4;2;NA;NA;2.18;1.47;0.29
45;FALSE;155;1;1;NA;NA;0.93;0.22;0.74
46;FALSE;173;2;0;NA;NA;1.63;1.55;0.03
47;FALSE;74;5;1;NA;5;0.38;0.3;0.48
48;FALSE;24;0;0;NA;NA;1;2.17;0.71
49;FALSE;124;3;2;NA;NA;2.25;0.92;0.26
50;FALSE;149;1;2;NA;NA;1.32;2.48;0.82
51;FALSE;49;4;0;NA;NA;0.07;1.23;0.37
52;FALSE;198;6;1;10;NA;1.94;0.61;0.6
53;FALSE;99;2;2;NA;NA;0.69;1.86;0.15
54;FALSE;161;5;1;NA;5;1.47;0.77;0.32
55;FALSE;62;1;0;NA;NA;0.22;2.02;0.77
56;FALSE;111;3;0;NA;NA;2.1;1.39;0.09
57;FALSE;136;5;0;NA;4;1.79;0.45;0.65
58;FALSE;37;2;1;NA;NA;0.54;1.7;0.2
59;FALSE;186;0;2;NA;NA;2.41;2.33;0.88
60;FALSE;86;4;1;NA;NA;1.16;1.08;0.43
61;FALSE;141;5;1;NA;9;0.59;0.12;0.31
62;FALSE;41;1;0;NA;NA;1.84;1.37;0.76
63;FALSE;91;3;2;NA;NA;2.47;0.75;0.53
64;FALSE;191;0;0;NA;NA;1.22;2;0.08
65;FALSE;66;0;2;NA;NA;1.53;2.31;0.2
66;FALSE;166;4;0;NA;NA;0.28;1.06;0.65
67;FALSE;16;6;1;5;NA;2.16;0.43;0.42
68;FALSE;116;2;2;NA;NA;0.91;1.68;0.87
69;FALSE;103;4;1;NA;NA;1.06;1.22;0.59
70;FALSE;4;0;2;NA;NA;2.31;2.47;0.14
71;FALSE;153;2;2;NA;NA;0.44;1.84;0.81
72;FALSE;54;5;0;NA;6;1.69;0.59;0.36
73;FALSE;128;1;0;NA;NA;0.13;2.15;0.03
74;TRUE;29;4;1;NA;NA;1.38;0.9;0.48
75;FALSE;79;3;1;NA;NA;2;1.53;0.7
76;FALSE;184;3;0;NA;NA;1.3;0.67;0.73
77;FALSE;35;1;1;NA;NA;0.67;0.04;0.06
78;FALSE;135;5;2;NA;7;1.92;1.29;0.51
79;FALSE;159;6;1;20;NA;2.23;2.23;0.39
80;FALSE;60;2;2;NA;NA;0.98;0.98;0.84
81;FALSE;110;0;1;NA;NA;1.61;0.36;0.17
82;FALSE;10;4;0;NA;NA;0.36;1.61;0.62
83;FALSE;48;5;2;NA;7;1.14;2.07;0.34
84;FALSE;147;2;1;NA;NA;2.39;0.82;0.79
85;FALSE;197;3;1;NA;NA;1.77;1.45;0.56
86;FALSE;97;0;0;NA;NA;0.52;0.2;0.11
87;FALSE;23;2;1;NA;NA;0.2;1.14;0.9
88;FALSE;122;6;0;10;NA;1.45;2.39;0.45
89;FALSE;172;1;2;NA;NA;2.08;0.51;0.22
90;FALSE;72;4;0;NA;NA;0.83;1.76;0.67
91;FALSE;169;2;1;NA;NA;0.55;2.43;0.52
92;FALSE;20;1;0;NA;NA;2.43;1.8;0.29
93;FALSE;119;4;2;NA;NA;1.18;0.55;0.74
94;FALSE;44;3;0;NA;NA;1.49;0.24;0.86
95;FALSE;144;0;2;NA;NA;0.24;1.49;0.41
96;FALSE;194;5;0;NA;4;0.87;0.86;0.18
97;TRUE;94;1;1;NA;NA;2.12;2.11;0.63
98;FALSE;181;1;1;NA;NA;1.02;1.33;0.35
99;FALSE;82;5;0;NA;6;2.27;0.08;0.8
100;FALSE;131;6;0;13;NA;0.4;0.71;0.13
101;FALSE;32;3;2;NA;NA;1.65;1.96;0.58
102;FALSE;57;0;1;NA;NA;1.34;1.64;0.24
103;FALSE;156;4;2;NA;NA;0.09;0.39;0.69
104;FALSE;7;5;1;NA;2;1.96;1.02;0.01
105;TRUE;107;2;0;NA;NA;0.71;2.27;0.46
106;FALSE;38;6;0;19;NA;0.95;1.41;0.15
107;FALSE;138;3;2;NA;NA;2.2;0.16;0.6
108;FALSE;88;1;2;NA;NA;0.32;0.79;0.38
109;TRUE;187;4;1;NA;NA;1.57;2.04;0.83
110;FALSE;63;3;1;NA;NA;0.63;2.35;0.72
111;FALSE;163;0;0;NA;NA;1.88;1.1;0.27
112;FALSE;113;5;2;NA;5;1.26;1.72;0.04
113;FALSE;13;2;0;NA;NA;0.01;0.47;0.49
114;FALSE;100;5;1;NA;3;0.16;1.25;0.21
115;FALSE;200;1;2;NA;NA;1.41;0;0.66
116;FALSE;51;0;2;NA;NA;0.79;0.63;0.44
117;FALSE;150;3;0;NA;NA;2.04;1.88;0.89
118;FALSE;26;4;2;NA;NA;0.48;2.19;0.77
119;FALSE;125;0;1;NA;NA;1.73;0.94;0.32
120;FALSE;175;6;1;18;NA;2.35;1.57;0.1
121;FALSE;76;2;0;NA;NA;1.1;0.32;0.55
122;FALSE;19;5;2;NA;3;0.04;0.89;0.45
123;FALSE;118;2;1;NA;NA;1.29;2.14;0.9
124;FALSE;69;0;0;NA;NA;0.66;1.52;0.22
125;FALSE;168;4;2;NA;NA;1.91;0.27;0.67
126;FALSE;93;5;1;NA;4;0.35;0.58;0.56
127;FALSE;193;1;2;NA;NA;1.6;1.83;0.11
128;FALSE;143;6;0;9;NA;2.22;1.21;0.33
129;FALSE;44;3;1;NA;NA;0.97;2.46;0.78
130;FALSE;180;5;0;NA;5;1.44;1.05;0.28
131;FALSE;81;1;2;NA;NA;0.19;2.3;0.73
132;FALSE;31;3;0;NA;NA;0.82;0.42;0.5
133;FALSE;131;0;1;NA;NA;2.07;1.67;0.05
134;FALSE;17;6;0;4;NA;1.37;1.16;0.44
135;FALSE;21;4;2;NA;NA;2.11;1.4;0.22
136;FALSE;82;4;2;NA;NA;0.42;0.21;0.81
137;FALSE;46;4;2;NA;NA;2.45;0.53;0.36
138;FALSE;82;0;1;NA;NA;1.38;1.71;0.44
139;FALSE;106;0;1;NA;NA;2.32;1.61;0.5
140;FALSE;181;2;0;NA;NA;0.15;1.58;0.7
141;FALSE;81;0;1;NA;NA;1.97;1.71;0.29
142;FALSE;170;4;0;NA;NA;2.32;2.46;0.44
143;FALSE;61;4;2;NA;NA;0.9;1.97;0.89
144;FALSE;149;1;2;NA;NA;1.71;1.85;0.8
145;FALSE;167;3;2;NA;NA;0.87;1.24;0.49
146;FALSE;174;1;2;NA;NA;2.26;1.81;0.83
147;FALSE;125;1;1;NA;NA;2.13;2.46;0.3
148;FALSE;70;5;1;NA;3;2.33;0.65;0.79
149;FALSE;39;4;0;NA;NA;2.22;2.06;0.52
150;FALSE;76;1;2;NA;NA;1.47;1.99;0.87
151;FALSE;63;6;1;12;NA;0;0.46;0.46
152;FALSE;172;1;2;NA;NA;2.25;1.47;0.82
153;FALSE;101;2;0;NA;NA;0.09;2.23;0.26
154;FALSE;20;2;0;NA;NA;2.25;1.01;0.72
155;FALSE;139;5;2;NA;3;1.71;1.3;0.69
156;FALSE;49;5;1;NA;9;1.61;1.02;0.7
157;FALSE;181;4;0;NA;NA;1.77;2.46;0.79
158;TRUE;10;5;1;NA;4;1.41;1.84;0.56
159;FALSE;2;4;2;NA;NA;1.45;0.92;0.64
160;FALSE;41;4;0;NA;NA;0.95;0.89;0.55
161;FALSE;23;0;1;NA;NA;2.26;2.3;0.37
162;FALSE;139;2;0;NA;NA;0.58;1.23;0.61
163;FALSE;177;5;1;NA;4;1.48;1.52;0.72
164;FALSE;49;3;1;NA;NA;0.22;1.94;0.39
165;FALSE;21;4;0;NA;NA;1.45;1.94;0.37
166;FALSE;11;1;0;NA;NA;2.19;2.47;0.69
167;FALSE;5;4;0;NA;NA;2.2;1.9;0.86
168;TRUE;64;1;1;NA;NA;2.25;1.03;0.58
169;FALSE;132;6;0;11;NA;2.49;2.2;0.58
170;FALSE;23;5;2;NA;8;1.85;1.88;0.48
171;FALSE;57;2;0;NA;NA;0.07;1.66;0.67
172;FALSE;38;6;1;8;NA;1.34;0.72;0.17
173;FALSE;84;3;0;NA;NA;0.66;2.49;0.49
174;FALSE;8;0;1;NA;NA;2.27;1.41;0.52
175;FALSE;33;4;2;NA;NA;0.45;0.73;0.7
176;FALSE;114;5;1;NA;7;2.25;1.8;0.85
177;FALSE;105;4;2;NA;NA;1.87;1.89;0.18
178;FALSE;20;4;1;NA;NA;0.95;0.44;0.34
179;FALSE;200;4;1;NA;NA;1.19;2.34;0.72
180;FALSE;35;0;0;NA;NA;2.24;2.05;0.89
181;FALSE;169;5;1;NA;4;1.9;1.97;0.53
182;FALSE;61;1;1;NA;NA;2.34;1.91;0.75
183;FALSE;56;1;1;NA;NA;0.46;1.84;0.36
184;FALSE;127;1;0;NA;NA;0.63;1.94;0.55
185;FALSE;55;1;2;NA;NA;1.9;0.71;0.85
186;FALSE;172;4;0;NA;NA;1.06;1.16;0.77
187;FALSE;133;0;0;NA;NA;2.26;1.98;0.68
188;FALSE;24;2;0;NA;NA;1.03;2.09;0.53
189;FALSE;113;1;0;NA;NA;1.13;2.39;0.4
190;FALSE;82;2;2;NA;NA;1.78;0.88;0.48
191;FALSE;48;1;0;NA;NA;2.16;1.59;0.8
192;FALSE;19;3;2;NA;NA;0.13;2.22;0.51
193;FALSE;77;0;2;NA;NA;0.98;0.85;0.34
194;FALSE;144;6;1;13;NA;1.55;2.27;0.68
195;FALSE;57;4;1;NA;NA;1.64;0.22;0.57
196;FALSE;101;2;1;NA;NA;1.41;0.83;0.72
197;FALSE;22;2;1;NA;NA;1.91;1.54;0.53
198;FALSE;20;2;1;NA;NA;1.28;2.19;0.33
199;FALSE;14;1;1;NA;NA;0.79;2.23;0.73
200;TRUE;31;1;1;NA;NA;1.6;1.62;0.44
201;FALSE;76;1;1;NA;NA;1.69;2.19;0.34
202;FALSE;98;5;2;NA;7;0.68;0.15;0.67
203;FALSE;51;1;0;NA;NA;1.67;0.97;0.58
204;TRUE;31;1;1;NA;NA;2.49;0.32;0.65
205;FALSE;61;1;0;NA;NA;0.53;2.4;0.13
206;FALSE;28;5;1;NA;3;1.64;1.76;0.43
207;FALSE;50;4;1;NA;NA;0.37;1.3;0.32
208;TRUE;97;1;2;NA;NA;2.09;2.23;0.57
209;FALSE;135;1;1;NA;NA;0.01;0.87;0.55
210;FALSE;108;1;0;NA;NA;1.66;2.36;0.3
211;FALSE;20;1;1;NA;NA;2.33;1.06;0.49
212;FALSE;119;1;2;NA;NA;1.77;1.9;0.48
213;FALSE;95;6;1;14;NA;0.39;2.13;0.5
214;FALSE;12;1;1;NA;NA;1.75;1.46;0.86
215;FALSE;40;5;1;NA;9;0.08;1.51;0.31
216;FALSE;12;2;1;NA;NA;1.37;0.52;0.79
217;FALSE;190;5;2;NA;8;1.61;1.91;0.45
218;FALSE;136;2;0;NA;NA;0.65;0.42;0.72
219;FALSE;13;0;1;NA;NA;1.86;0.36;0.5
220;FALSE;67;3;1;NA;NA;1.3;1.7;0.77
221;FALSE;86;0;0;NA;NA;1.46;1.96;0.84
222;FALSE;131;2;1;NA;NA;1.91;1.92;0.64
223;FALSE;145;5;1;NA;5;1.24;1.13;0.5
224;FALSE;7;2;0;NA;NA;1.81;1.24;0.22
225;FALSE;92;6;1;12;NA;1.92;1.14;0.4
226;FALSE;36;4;2;NA;NA;1.77;0.62;0.46
227;FALSE;74;1;0;NA;NA;1.78;1.45;0.55
228;FALSE;11;5;2;NA;10;0.9;0.4;0.3
229;FALSE;10;1;1;NA;NA;1.3;1.03;0.85
230;FALSE;89;0;1;NA;NA;2.33;1.84;0.36
231;FALSE;114;1;1;NA;NA;1.35;1.79;0.47
232;FALSE;167;2;1;NA;NA;0.68;1.85;0.58
233;FALSE;17;1;1;NA;NA;1.48;1.59;0.22
234;FALSE;90;6;0;20;NA;1.93;0.91;0.58
235;FALSE;14;5;2;NA;2;1.49;1.59;0.33
236;FALSE;47;1;2;NA;NA;1.47;1.69;0.55
237;FALSE;118;1;0;NA;NA;2.13;1.24;0.74
238;FALSE;24;1;1;NA;NA;1.3;1.41;0.12
239;FALSE;18;1;1;NA;NA;1.59;1.58;0.53
240;FALSE;77;1;1;NA;NA;2;1.34;0.7
241;FALSE;47;0;2;NA;NA;1.75;1.63;0.68
242;FALSE;53;4;1;NA;NA;1.69;1.53;0.52
243;FALSE;80;1;0;NA;NA;2.1;1.05;0.42
244;FALSE;86;1;1;NA;NA;1.25;1.9;0.34
245;FALSE;91;1;0;NA;NA;2.44;0.41;0.39
246;FALSE;80;2;1;NA;NA;1.41;1.78;0.22
247;TRUE;43;1;1;NA;NA;1.93;1.12;0.49
248;FALSE;60;1;2;NA;NA;1.86;1.8;0.42
249;TRUE;72;1;1;NA;NA;2.13;1.06;0.5
250;FALSE;43;0;1;NA;NA;1.43;2.03;0.3
251;FALSE;94;1;1;NA;NA;2.29;0.88;0.82
252;FALSE;81;5;2;NA;4;1.02;1.9;0.71
253;FALSE;147;2;1;NA;NA;2.48;1.34;0.54
254;FALSE;60;1;1;NA;NA;2.1;1.08;0.44
255;FALSE;88;1;1;NA;NA;1.6;0.73;0.52
256;FALSE;23;2;1;NA;NA;1.98;0.94;0.58
257;FALSE;10;5;1;NA;7;1.55;2.29;0.66
258;FALSE;146;1;2;NA;NA;1.72;2.21;0.54
259;FALSE;89;1;1;NA;NA;2.1;1.17;0.45
260;FALSE;65;1;1;NA;NA;2.41;1.66;0.65
261;FALSE;58;1;2;NA;NA;2.22;1.52;0.51
262;FALSE;45;2;0;NA;NA;1.8;1.73;0.57
263;FALSE;51;4;1;NA;NA;1.69;0.3;0.57
264;FALSE;53;6;1;10;NA;1.77;1.22;0.56
265;FALSE;49;1;1;NA;NA;2.05;1.55;0.26
266;FALSE;8;5;0;NA;4;1.34;1.97;0.2
267;FALSE;16;1;1;NA;NA;2.31;1.39;0.6
268;FALSE;83;1;1;NA;NA;1.92;0.04;0.48
269;FALSE;23;1;0;NA;NA;1.24;1.44;0.5
270;FALSE;113;1;1;NA;NA;1.6;0.76;0.36
271;FALSE;74;1;1;NA;NA;1.08;1.61;0.21
272;FALSE;20;6;1;5;NA;1.04;1.96;0.73
273;FALSE;71;1;1;NA;NA;2.33;0.66;0.82
274;FALSE;48;1;1;NA;NA;1.94;0.84;0.42
275;FALSE;141;3;2;NA;NA;1.95;2.1;0.57
276;FALSE;27;0;1;NA;NA;1.58;2.2;0.67
277;FALSE;62;1;1;NA;NA;1.83;1.61;0.62
278;FALSE;55;1;0;NA;NA;2.24;0.04;0.67
279;TRUE;55;1;1;NA;NA;2.37;1.21;0.57
280;FALSE;35;5;0;NA;5;2.09;2.16;0.76
281;FALSE;11;6;1;5;NA;0.93;2.26;0.63
282;TRUE;47;1;1;NA;NA;2.33;0.9;0.52
283;FALSE;32;1;1;NA;NA;2.06;1.59;0.69
284;FALSE;25;6;0;5;NA;0.99;2.34;0.6
285;FALSE;139;2;0;NA;NA;2.25;2.41;0.53
286;FALSE;43;1;1;NA;NA;1.45;1.58;0.21
287;FALSE;39;1;1;NA;NA;1.89;1.53;0.14
288;FALSE;122;1;1;NA;NA;1.6;0.7;0.62
289;FALSE;36;4;2;NA;NA;1.95;1.37;0.72
290;FALSE;58;5;1;NA;9;1.42;0.85;0.69
291;FALSE;20;1;1;NA;NA;1.53;1.38;0.45
292;FALSE;20;1;2;NA;NA;1.78;2.35;0.38
293;FALSE;70;1;2;NA;NA;2.07;1.45;0.73
294;FALSE;70;1;0;NA;NA;2.02;2.15;0.62
295;FALSE;56;5;1;NA;6;1.7;1.15;0.56
296;FALSE;70;4;1;NA;NA;2.04;1.16;0.31
297;FALSE;15;5;0;NA;2;1.4;1.71;0.81
298;FALSE;49;5;1;NA;4;1.77;1.76;0.33
299;FALSE;58;1;1;NA;NA;1.75;1.84;0.3
300;FALSE;85;6;1;5;NA;1.87;2.14;0.36
301;FALSE;74;1;1;NA;NA;2.2;1.47;0.57
302;FALSE;26;1;0;NA;NA;1.58;0.88;0.75
303;FALSE;26;5;0;NA;3;0.69;2.13;0.71
304;FALSE;57;1;1;NA;NA;1.81;1.32;0.81
305;FALSE;49;1;0;NA;NA;1.8;1.36;0.35
306;FALSE;20;1;1;NA;NA;1.84;1.05;0.71
307;FALSE;52;2;1;NA;NA;1.33;1.98;0.5
308;FALSE;13;5;1;NA;6;1.7;1.62;0.45
309;FALSE;2;5;1;NA;5;1.64;1.25;0.42
310;FALSE;146;1;0;NA;NA;1.89;1.83;0.37
311;FALSE;60;5;1;NA;3;0.82;2.1;0.81
312;FALSE;88;1;1;NA;NA;1.62;1.92;0.33
313;FALSE;41;1;1;NA;NA;1.76;1.08;0.23
314;FALSE;73;2;0;NA;NA;2.36;2.39;0.48
315;FALSE;49;1;1;NA;NA;1.97;0.36;0.66
316;FALSE;57;1;1;NA;NA;1.65;1.75;0.26
317;FALSE;8;1;0;NA;NA;1.85;2.41;0.46
318;FALSE;5;5;1;NA;8;0.79;1.78;0.46
319;TRUE;45;1;1;NA;NA;2.38;1.45;0.59
320;FALSE;49;1;1;NA;NA;2.43;1.18;0.55
321;FALSE;67;1;0;NA;NA;2.47;1.15;0.48
322;FALSE;56;3;1;NA;NA;2.3;0.95;0.51
323;FALSE;46;1;1;NA;NA;2.24;1.15;0.63
324;FALSE;71;1;1;NA;NA;2.02;1.35;0.49
325;FALSE;29;1;1;NA;NA;1.62;0.95;0.49
326;FALSE;65;1;1;NA;NA;2.24;0.69;0.38
327;FALSE;51;1;1;NA;NA;1.81;0.52;0.39
328;FALSE;66;0;1;NA;NA;2.34;1.2;0.48
329;FALSE;37;1;1;NA;NA;2.27;1.4;0.4
330;FALSE;50;1;1;NA;NA;2.32;0.91;0.52
331;FALSE;88;1;1;NA;NA;2.35;0.8;0.59
332;FALSE;87;1;1;NA;NA;2;1.3;0.59
333;FALSE;51;1;1;NA;NA;2.41;1.7;0.54
334;FALSE;34;3;1;NA;NA;1.86;0.66;0.66
335;FALSE;56;2;1;NA;NA;1.84;0.73;0.56
336;FALSE;98;1;1;NA;NA;1.79;1.08;0.38
337;FALSE;37;1;1;NA;NA;2.32;1.08;0.71
338;FALSE;56;1;0;NA;NA;2.47;1.48;0.65
339;FALSE;58;1;1;NA;NA;2.4;1.37;0.31
340;FALSE;49;1;1;NA;NA;1.74;0.82;0.46
341;FALSE;63;1;0;NA;NA;2.33;0.74;0.61
342;FALSE;55;1;1;NA;NA;2.49;0.96;0.46
343;TRUE;49;1;1;NA;NA;2.14;1.22;0.5
344;FALSE;37;1;1;NA;NA;2.38;0.99;0.46
345;FALSE;51;1;0;NA;NA;2.46;0.87;0.59
346;FALSE;91;1;1;NA;NA;2.23;1.27;0.6
347;TRUE;55;1;1;NA;NA;2.11;1.48;0.52
348;FALSE;23;1;1;NA;NA;2.26;1.49;0.51
349;FALSE;31;1;1;NA;NA;2.47;1.1;0.6
350;FALSE;45;1;1;NA;NA;2.35;1.2;0.69
351;FALSE;67;1;2;NA;NA;2.3;0.57;0.49
352;FALSE;51;3;1;NA;NA;2.5;1.51;0.56
353;FALSE;46;1;1;NA;NA;1.69;0.92;0.66
354;FALSE;9;1;1;NA;NA;2.15;0.78;0.51
355;FALSE;78;1;1;NA;NA;2.22;0.36;0.52
356;FALSE;45;1;0;NA;NA;2.18;0.94;0.41
357;FALSE;82;1;2;NA;NA;2.38;1.52;0.48
358;FALSE;39;1;2;NA;NA;2.41;0.71;0.58
359;TRUE;52;1;1;NA;NA;1.97;1.4;0.48
360;FALSE;56;1;1;NA;NA;2.47;0.88;0.49
361;FALSE;23;1;1;NA;NA;2.18;0.94;0.4
362;FALSE;68;1;1;NA;NA;2.16;0.71;0.46
363;FALSE;62;2;1;NA;NA;2.24;1.61;0.6
364;FALSE;35;4;1;NA;NA;2.13;1.15;0.54
365;FALSE;91;2;1;NA;NA;1.94;1.21;0.56
366;FALSE;58;1;1;NA;NA;2.37;0.71;0.46
367;FALSE;33;1;1;NA;NA;1.73;0.78;0.53
368;FALSE;30;6;1;13;NA;2.11;1.54;0.52
369;FALSE;22;1;0;NA;NA;2.36;1.29;0.41
370;FALSE;29;1;1;NA;NA;2.49;0.94;0.46
371;FALSE;39;1;1;NA;NA;2.24;1.02;0.43
372;FALSE;42;1;1;NA;NA;2.04;0.71;0.52
373;FALSE;56;1;1;NA;NA;2.49;1.61;0.7
374;FALSE;41;2;1;NA;NA;2.35;0.85;0.49
375;FALSE;74;3;0;NA;NA;2.26;1.27;0.62
376;FALSE;54;1;1;NA;NA;2.08;0.82;0.57
377;FALSE;48;1;1;NA;NA;2.17;1.06;0.68
378;FALSE;62;1;1;NA;NA;2.27;1.61;0.56
379;FALSE;56;1;1;NA;NA;2.15;1.28;0.57
380;FALSE;60;1;2;NA;NA;2.1;1.44;0.43
381;FALSE;22;1;1;NA;NA;2.34;1.25;0.58
382;FALSE;49;1;1;NA;NA;2.35;1.48;0.62
383;FALSE;73;1;1;NA;NA;2.4;1.22;0.49
384;FALSE;20;1;1;NA;NA;2.34;1.61;0.53
385;FALSE;34;1;1;NA;NA;2.28;0.93;0.5
386;FALSE;68;1;1;NA;NA;2.28;1;0.58
387;FALSE;42;1;1;NA;NA;2.29;1.58;0.55
388;FALSE;44;1;1;NA;NA;2.46;1.35;0.63
389;FALSE;68;1;1;NA;NA;2.27;1.03;0.56
390;FALSE;62;1;1;NA;NA;2.32;1.32;0.56
391;FALSE;54;1;1;NA;NA;2.36;1.79;0.66
392;TRUE;66;1;1;NA;NA;2.05;1.48;0.59
393;FALSE;54;1;1;NA;NA;2.18;1.39;0.4
394;FALSE;37;1;0;NA;NA;2.34;0.96;0.49
395;FALSE;32;1;1;NA;NA;2.31;1.18;0.55
396;FALSE;24;1;1;NA;NA;2.39;1.4;0.55
397;FALSE;38;1;1;NA;NA;2.48;1.59;0.5
398;FALSE;75;6;1;9;NA;2.04;1.43;0.53
399;FALSE;13;1;1;NA;NA;2.46;1.26;0.57
400;FALSE;51;1;1;NA;NA;2.41;1.14;0.5
401;FALSE;36;1;1;NA;NA;2.01;1.39;0.49
402;FALSE;46;1;1;NA;NA;2.26;1.22;0.53
403;FALSE;63;1;1;NA;NA;2.37;1.26;0.51
404;FALSE;43;1;1;NA;NA;2.3;1.46;0.45
405;FALSE;45;1;1;NA;NA;1.97;1.08;0.45
406;FALSE;34;1;1;NA;NA;2.4;1.46;0.59
407;FALSE;46;1;1;NA;NA;2.33;1.3;0.49
408;FALSE;57;1;1;NA;NA;2.2;1.34;0.48
409;FALSE;64;1;1;NA;NA;2.02;0.94;0.54
410;FALSE;35;1;1;NA;NA;2.23;1.46;0.59
411;FALSE;54;1;1;NA;NA;2.13;0.88;0.48
412;FALSE;73;2;1;NA;NA;2.32;1.17;0.56
413;FALSE;38;1;1;NA;NA;2.18;1.3;0.65
414;FALSE;45;1;1;NA;NA;2.09;1.31;0.42
415;FALSE;54;1;1;NA;NA;2.2;1.34;0.47
416;FALSE;52;1;1;NA;NA;2.06;1.5;0.55
417;FALSE;58;1;1;NA;NA;2.04;1.21;0.5
418;FALSE;66;1;1;NA;NA;2.19;1.03;0.44
419;FALSE;43;1;1;NA;NA;2.11;0.98;0.61
420;FALSE;48;1;1;NA;NA;2.38;1.34;0.66
421;FALSE;61;1;1;NA;NA;2.42;1.11;0.55
422;FALSE;36;1;1;NA;NA;1.95;1.47;0.48
423;FALSE;63;1;1;NA;NA;2.46;1.1;0.53
424;FALSE;60;1;1;NA;NA;2.36;1.21;0.62
425;FALSE;67;1;1;NA;NA;2.29;1.3;0.65
426;FALSE;50;1;1;NA;NA;2.4;1.53;0.6
427;FALSE;13;1;1;NA;NA;2.39;1.64;0.61
428;FALSE;42;1;1;NA;NA;2.2;1.62;0.58
429;FALSE;36;1;1;NA;NA;2.17;1.5;0.56
430;FALSE;51;1;1;NA;NA;1.89;1.37;0.57
431;FALSE;51;1;1;NA;NA;2.44;1.22;0.57
432;TRUE;52;1;1;NA;NA;2.42;1.2;0.57
433;FALSE;38;1;1;NA;NA;2.16;1.17;0.55
434;FALSE;21;5;1;NA;10;2.43;1.39;0.54
435;FALSE;37;1;1;NA;NA;2.35;1.17;0.53
436;FALSE;49;1;1;NA;NA;2.01;1.27;0.45
437;FALSE;72;1;1;NA;NA;2.4;1.25;0.6
438;FALSE;42;1;1;NA;NA;2.24;1.31;0.56
439;FALSE;26;1;1;NA;NA;2.41;1.1;0.43
440;FALSE;78;1;1;NA;NA;2.2;1.24;0.59
441;FALSE;43;1;1;NA;NA;2.25;1.29;0.57
442;FALSE;50;1;1;NA;NA;1.76;1.54;0.55
443;FALSE;47;1;1;NA;NA;2.08;1.38;0.48
444;FALSE;51;1;1;NA;NA;2.02;1.52;0.69
445;FALSE;53;1;1;NA;NA;2.46;1.3;0.59
446;FALSE;56;1;1;NA;NA;2.34;1.19;0.62
447;FALSE;50;1;1;NA;NA;2.23;1.06;0.5
448;FALSE;54;1;1;NA;NA;2.22;1.29;0.48
449;FALSE;59;1;1;NA;NA;2.28;1.25;0.58
450;FALSE;58;1;1;NA;NA;1.97;1.46;0.6
451;FALSE;52;1;1;NA;NA;2.28;1.16;0.51
