CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
160;FALSE;FALSE;115;4;0;NA;NA;1.33;2.37;0.54
161;FALSE;FALSE;133;4;0;NA;NA;1.32;2.43;0.56
162;FALSE;FALSE;127;4;2;NA;NA;1.63;2.38;0.84
163;FALSE;FALSE;90;4;2;NA;NA;1.5;2.47;0.71
164;FALSE;FALSE;127;4;0;NA;NA;1.56;2.16;0.62
165;FALSE;FALSE;136;4;0;NA;NA;1.34;2.49;0.58
166;FALSE;FALSE;140;4;0;NA;NA;1.86;2.22;0.56
167;FALSE;FALSE;133;4;0;NA;NA;1.43;2.44;0.57
168;FALSE;FALSE;139;4;0;NA;NA;1.25;2.29;0.61
169;FALSE;FALSE;131;4;0;NA;NA;2.25;2.01;0.62
170;FALSE;FALSE;94;4;2;NA;NA;1.54;2.42;0.78
171;FALSE;FALSE;145;4;0;NA;NA;2.09;2.06;0.64
172;FALSE;FALSE;132;4;0;NA;NA;1.69;2.08;0.7
173;FALSE;FALSE;137;4;0;NA;NA;1.75;2.17;0.69
174;FALSE;FALSE;101;4;2;NA;NA;1.65;2.46;0.78
175;FALSE;FALSE;143;4;0;NA;NA;1.45;2.16;0.56
176;TRUE;FALSE;141;4;0;NA;NA;1.27;2.4;0.57
177;FALSE;FALSE;124;4;2;NA;NA;1.46;2.4;0.69
178;FALSE;FALSE;139;4;0;NA;NA;2.25;1.98;0.67
179;FALSE;FALSE;129;4;0;NA;NA;1.93;2.04;0.71
180;TRUE;FALSE;131;4;0;NA;NA;1.45;2.48;0.49
181;FALSE;FALSE;125;4;0;NA;NA;1.37;2.39;0.56
182;FALSE;FALSE;141;4;0;NA;NA;1.1;2.38;0.58
183;FALSE;FALSE;160;4;2;NA;NA;0.95;2.4;0.82
184;FALSE;FALSE;140;4;0;NA;NA;1.19;2.28;0.57
185;FALSE;FALSE;122;4;0;NA;NA;1.35;2.29;0.61
186;FALSE;FALSE;136;4;0;NA;NA;1.1;2.41;0.55
187;TRUE;FALSE;140;4;0;NA;NA;1.34;2.23;0.57
188;FALSE;FALSE;109;4;2;NA;NA;1.47;2.36;0.77
189;TRUE;FALSE;123;4;0;NA;NA;1.51;2.41;0.57
190;FALSE;FALSE;124;4;0;NA;NA;1.4;2.17;0.67
191;FALSE;FALSE;135;4;0;NA;NA;2.08;2.1;0.66
192;FALSE;FALSE;124;4;0;NA;NA;1.27;2.19;0.6
