CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
5;TRUE;FALSE;acs;2;3.31;6.64;0.9;59;0.62;NA;NA;22;1;5;5
22;TRUE;FALSE;eas;3;2.52;5.71;0.37;14;NA;NA;35;38;1;22;22
31;TRUE;FALSE;ras;3;4.09;0.08;0.68;44;NA;78;NA;18;1;31;31
43;TRUE;FALSE;ras;3;3.85;4.3;0.92;66;NA;55;NA;46;0;43;43
46;TRUE;FALSE;mmas;3;3.19;6.1;0.07;8;NA;NA;NA;41;1;46;46
53;TRUE;FALSE;acs;3;2.82;2.94;0.99;57;0.64;NA;NA;24;0;53;53
54;TRUE;FALSE;ras;3;2.5;1.43;0.96;80;NA;80;NA;22;0;54;54
65;TRUE;FALSE;eas;3;1.65;7.82;0.18;16;NA;NA;411;36;1;65;65
100;TRUE;FALSE;acs;3;1.47;6.2;0.89;15;0.65;NA;NA;9;0;100;100
119;TRUE;FALSE;acs;3;3.57;5.25;0.16;43;0.58;NA;NA;38;1;119;119
120;TRUE;FALSE;acs;3;4.45;6.53;0.9;60;0.29;NA;NA;22;0;120;120
132;TRUE;TRUE;acs;3;3.79;6.85;1;68;0.3;NA;NA;19;0;132;132
139;TRUE;FALSE;acs;3;2.23;8.02;0.9;32;0.56;NA;NA;11;0;139;139
144;TRUE;FALSE;mmas;3;2.6;4.63;0.19;15;NA;NA;NA;31;1;144;144
157;TRUE;FALSE;acs;3;2.52;4.46;0.69;66;0.55;NA;NA;14;0;157;157
176;TRUE;FALSE;acs;3;2.34;9.79;0.79;44;0.31;NA;NA;19;0;176;176
197;TRUE;FALSE;mmas;3;2.55;5.36;0.24;23;NA;NA;NA;25;1;197;197
238;TRUE;FALSE;acs;3;1.99;8.65;0.69;35;0.67;NA;NA;14;0;238;238
249;TRUE;FALSE;acs;3;3.56;7.03;0.93;59;0.23;NA;NA;20;0;249;249
282;TRUE;FALSE;acs;3;3.59;6.7;0.94;69;0.24;NA;NA;16;0;282;282
291;TRUE;FALSE;acs;3;3.42;7.3;0.96;63;0.3;NA;NA;17;0;291;291
306;TRUE;FALSE;acs;3;3.79;7.35;0.92;65;0.17;NA;NA;19;0;306;306
319;TRUE;FALSE;acs;3;3.67;7.48;0.88;64;0.37;NA;NA;16;0;319;319
