CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;32954593;459;0.763333333333333;33063810;450;0.748333333333333;1.67765834825924;465;0.773333333333333;1.76273389959767;455;0.756666666666667
2;5;34483581;547;0.91;34653361.8;546;0.908333333333333;6.23794106618605;547;0.91;6.65537871989235;546;0.908333333333333
3;5;33084256;483;0.803333333333333;33246783.6;478;0.795;2.1408230614137;490;0.815;2.32574628734425;479;0.796666666666667
4;5;76015713;601;1;76314060.8;601;1;133.946418848852;601;1;134.879790453048;601;1
5;5;33314565;516;0.858333333333333;33450398.8;511;0.85;2.7358467612005;515;0.856666666666667;2.95282416824869;511;0.85
6;5;33259719;511;0.85;33419134.6;508;0.845;2.60701691190162;511;0.85;2.85632037472298;508;0.845
7;5;32803784;426;0.708333333333333;32928523.2;413;0.686666666666667;1.06277742267826;421;0.7;1.3468117571136;420;0.698333333333333
8;5;37918137;561;0.933333333333333;38149572.4;557;0.926666666666667;16.4274130125129;560;0.931666666666667;17.4168608932264;557;0.926666666666667
9;5;33236889;506;0.841666666666667;33457604.6;512;0.851666666666667;2.49630860024829;506;0.841666666666667;2.97449433896507;512;0.851666666666667
10;5;37856370;559;0.93;38545403.4;565;0.94;17.0075717277902;563;0.936666666666667;18.6332480219255;565;0.94
11;5;32642562;362;0.601666666666667;32816017.8;369;0.613333333333333;0.621224080888464;358;0.595;0.99930884302529;381;0.633333333333333
12;5;33125149;490;0.815;33288385;488;0.811666666666667;2.31243633403831;497;0.826666666666667;2.454101788656;490;0.815
13;6;32494539;231;0.383333333333333;32669704.5;202;0.335;0.435068201308669;315;0.523333333333333;0.599420360039783;308;0.511666666666667
14;5;48240839;591;0.983333333333333;49329753.6;590;0.981666666666667;48.4970582918081;591;0.983333333333333;51.8349166407072;590;0.981666666666667
15;5;32892960;448;0.745;33068377.2;451;0.75;1.66651944017172;461;0.766666666666667;1.77680881050425;456;0.758333333333333
16;5;34445436;545;0.906666666666667;34561876.2;545;0.906666666666667;5.83335726694821;545;0.906666666666667;6.3743351530188;545;0.906666666666667
17;5;32668711;378;0.628333333333333;32892519;398;0.661666666666667;0.744154611712484;383;0.636666666666667;1.23523437266962;410;0.681666666666667
18;5;32930770;453;0.753333333333333;33087364.8;454;0.755;1.67539483043985;464;0.771666666666667;1.83511436028878;459;0.763333333333333
19;5;33523655;534;0.888333333333333;33676621;532;0.885;3.38236363491929;534;0.888333333333333;3.64917920319717;533;0.886666666666667
20;5;37877827;560;0.931666666666667;38376779.8;559;0.93;17.0738916487589;564;0.938333333333333;18.1149024996607;559;0.93
21;10;32456579;163;0.27;32606311.6;20;0.0316666666666667;0.162532099519702;172;0.285;0.347486991341201;217;0.36
22;5;33694796;540;0.898333333333333;33836880.8;539;0.896666666666667;4.04221725031142;539;0.896666666666667;4.14204393721034;539;0.896666666666667
23;5;38351066;568;0.945;39045564.4;570;0.948333333333333;18.2674676888228;569;0.946666666666667;20.1708540348326;570;0.948333333333333
24;5;32723585;400;0.665;32905567.2;405;0.673333333333333;1.12406513772624;424;0.705;1.27583574144375;416;0.691666666666667
25;5;37424803;555;0.923333333333333;37978588.4;555;0.923333333333333;15.2026637150824;555;0.923333333333333;16.8910001785769;555;0.923333333333333
26;5;32530652;281;0.466666666666667;32721394;307;0.51;0.546687314229578;340;0.565;0.708362985592765;329;0.546666666666667
27;5;33391368;524;0.871666666666667;33565017;522;0.868333333333333;3.20701341277671;531;0.883333333333333;3.30496700559078;524;0.871666666666667
28;5;32965538;464;0.771666666666667;33117496.2;461;0.766666666666667;1.68384130057227;466;0.775;1.92803858419769;468;0.778333333333333
29;5;32597031;332;0.551666666666667;32778575.6;340;0.565;0.751853462059361;386;0.641666666666667;0.884817374044335;366;0.608333333333333
30;5;37200302;554;0.921666666666667;37739049.6;553;0.92;14.4952889479862;554;0.921666666666667;16.1539506925762;553;0.92
31;5;33200197;500;0.831666666666667;33319731.6;493;0.82;2.38315737977274;502;0.835;2.55064705568385;495;0.823333333333333
32;5;32599161;337;0.56;32786598;348;0.578333333333333;0.529675504984195;336;0.558333333333333;0.908994156078684;372;0.618333333333333
33;5;33091598;484;0.805;33272591;483;0.803333333333333;2.28047555991761;496;0.825;2.40500920170392;484;0.805
34;5;33471695;530;0.881666666666667;33670752.8;531;0.883333333333333;3.03403395493642;527;0.876666666666667;3.6314445441583;531;0.883333333333333
35;5;37563013;557;0.926666666666667;38911104.8;569;0.946666666666667;16.1008553622393;557;0.926666666666667;19.7565725785227;569;0.946666666666667
36;5;32772853;418;0.695;32879525.2;396;0.658333333333333;0.842404173370625;397;0.66;1.19639237934966;406;0.675
37;5;39025205;573;0.953333333333333;39356190.8;572;0.951666666666667;20.0585986552771;573;0.953333333333333;21.131457520687;572;0.951666666666667
38;5;32548754;296;0.491666666666667;32710750.2;300;0.498333333333333;0.374229806452882;299;0.496666666666667;0.67602273499211;323;0.536666666666667
39;5;33326679;517;0.86;33538725;520;0.865;3.00707076620233;525;0.873333333333333;3.22440652345867;522;0.868333333333333
40;5;32623242;353;0.586666666666667;32788933.2;350;0.581666666666667;0.603936775568292;353;0.586666666666667;0.916613291205967;376;0.625
41;5;32501041;240;0.398333333333333;32708239.8;297;0.493333333333333;0.455164772410814;320;0.531666666666667;0.668018002349966;321;0.533333333333333
42;5;34581715;548;0.911666666666667;34709202;548;0.911666666666667;6.57404561400721;548;0.911666666666667;6.82723855916674;548;0.911666666666667
43;5;37538809;556;0.925;37851106.4;554;0.921666666666667;15.426063156634;556;0.925;16.498550572792;554;0.921666666666667
44;5;33117150;488;0.811666666666667;33251591.4;479;0.796666666666667;1.95340419429788;483;0.803333333333333;2.34056089001241;480;0.798333333333333
45;5;33181788;498;0.828333333333333;33368411.2;502;0.835;2.32679455254524;499;0.83;2.69894062126006;503;0.836666666666667
46;10;32467654;189;0.313333333333333;32600972;12;0.0183333333333333;0.127728398584888;143;0.236666666666667;0.331279143415613;202;0.335
47;5;33409184;527;0.876666666666667;33583779.2;526;0.875;3.1520164073587;530;0.881666666666667;3.36288672746996;528;0.878333333333333
48;5;40224652;582;0.968333333333333;40643068.2;581;0.966666666666667;24.3275267574625;582;0.968333333333333;25.0901212150702;581;0.966666666666667
49;5;32782329;421;0.7;32899727.6;401;0.666666666666667;1.13951301306287;425;0.706666666666667;1.25789964389139;413;0.686666666666667
50;5;33373207;522;0.868333333333333;33567934.6;523;0.87;2.91817404669588;523;0.87;3.31328449336909;525;0.873333333333333
51;5;32875280;447;0.743333333333333;33004132.4;436;0.725;1.42684777182119;449;0.746666666666667;1.57931205071776;441;0.733333333333333
52;5;47787057;590;0.981666666666667;49429552.4;591;0.983333333333333;47.366287541823;590;0.981666666666667;52.1371836427062;592;0.985
53;5;33375003;523;0.87;33530801.4;519;0.863333333333333;2.73639241598326;516;0.858333333333333;3.19985094154064;520;0.865
54;5;39179607;575;0.956666666666667;39389215;574;0.955;20.0742817929557;574;0.955;21.2328772721191;574;0.955
55;5;33334997;518;0.861666666666667;33525581.6;517;0.86;3.01625884786504;526;0.875;3.18384539018993;519;0.863333333333333
56;5;33047557;478;0.795;33221712.4;476;0.791666666666667;2.14435235353349;491;0.816666666666667;2.24838848544405;477;0.793333333333333
57;5;33968255;543;0.903333333333333;34203255.4;543;0.903333333333333;4.99007256586851;543;0.903333333333333;5.26922101072843;543;0.903333333333333
58;5;32696945;394;0.655;32971361;430;0.715;0.831222952465417;394;0.655;1.47746853194811;435;0.723333333333333
59;5;32947459;456;0.758333333333333;33103867.4;457;0.76;1.60376096746082;459;0.763333333333333;1.8859387717841;463;0.77
60;5;39316911;576;0.958333333333333;39495016.4;575;0.956666666666667;20.3124161686947;575;0.956666666666667;21.5583518138435;575;0.956666666666667
61;5;68254896;600;0.998333333333333;69063106.6;600;0.998333333333333;110.485249804633;600;0.998333333333333;112.561118368793;600;0.998333333333333
62;5;33602074;537;0.893333333333333;33768256.8;537;0.893333333333333;3.69177289293089;538;0.895;3.9310326506503;537;0.893333333333333
63;5;32961555;463;0.77;33136852.6;466;0.775;1.50267544011266;453;0.753333333333333;1.98624254129893;469;0.78
64;5;32970180;465;0.773333333333333;33144566.8;468;0.778333333333333;1.9051932667647;480;0.798333333333333;2.01109839524432;470;0.781666666666667
65;5;36667789;551;0.916666666666667;37111030.6;551;0.916666666666667;13.0765583094371;551;0.916666666666667;14.2197071794067;551;0.916666666666667
66;5;32942778;455;0.756666666666667;33047673.6;444;0.738333333333333;1.27913357462491;440;0.731666666666667;1.71403281247325;450;0.748333333333333
67;5;32802632;424;0.705;33048655.4;445;0.74;1.23477690300439;435;0.723333333333333;1.71570900404086;451;0.75
68;5;32518189;261;0.433333333333333;32779690;342;0.568333333333333;0.279973100526928;266;0.441666666666667;0.888274150705408;368;0.611666666666667
69;5;32854265;441;0.733333333333333;33277891.4;484;0.805;1.54691980639788;457;0.76;2.42079483587054;488;0.811666666666667
70;12;32468153;190;0.315;32613143.9166667;38;0.0616666666666667;0.161309499081635;171;0.283333333333333;0.280089836687103;133;0.22
71;5;33521700;533;0.886666666666667;33687755;534;0.888333333333333;3.52544750657014;536;0.891666666666667;3.68310391478987;534;0.888333333333333
72;5;38712768;571;0.95;39262260.2;571;0.95;18.2812527689156;570;0.948333333333333;20.8440061087766;571;0.95
73;5;37818338;558;0.928333333333333;38607256.2;566;0.941666666666667;16.8900213137396;561;0.933333333333333;18.8205721592293;566;0.941666666666667
74;5;32827306;433;0.72;32968864.8;427;0.71;1.26528633096602;439;0.73;1.4703776076376;432;0.718333333333333
75;5;33283913;513;0.853333333333333;33491736.4;514;0.855;2.80715682394651;518;0.861666666666667;3.07950852803259;515;0.856666666666667
76;5;33392849;525;0.873333333333333;33570079.4;525;0.873333333333333;2.87758467121062;521;0.866666666666667;3.32116885016623;526;0.875
77;5;32672024;381;0.633333333333333;32759505;323;0.536666666666667;0.656847681365117;363;0.603333333333333;0.826189351676706;350;0.581666666666667
78;5;39327766;577;0.96;40240338.6;579;0.963333333333333;21.5554053687331;580;0.965;23.8492138435464;579;0.963333333333333
79;5;32772662;417;0.693333333333333;32943957;419;0.696666666666667;1.24346535930059;437;0.726666666666667;1.3939511845917;424;0.705
80;5;33415992;528;0.878333333333333;33621018;529;0.88;3.04862853486161;528;0.878333333333333;3.47761149167036;530;0.881666666666667
81;5;33039814;476;0.791666666666667;33269051;482;0.801666666666667;1.88856640098909;478;0.795;2.39519240088199;483;0.803333333333333
82;5;32959080;460;0.765;33075719.8;453;0.753333333333333;1.71218490728205;469;0.78;1.79946020217499;457;0.76
83;5;37070409;553;0.92;37425058;552;0.918333333333333;14.1011145324298;553;0.92;15.186557833699;552;0.918333333333333
84;5;34183761;544;0.905;34433880.4;544;0.905;5.65616479163577;544;0.905;5.97948919376462;544;0.905
85;5;32643157;364;0.605;32839579.6;379;0.63;0.894421047211241;402;0.668333333333333;1.07242328304978;390;0.648333333333333
86;5;51513570;597;0.993333333333333;52059606.8;597;0.993333333333333;58.8581520918066;597;0.993333333333333;60.228822475859;597;0.993333333333333
87;5;34857193;549;0.913333333333333;34971829.4;549;0.913333333333333;7.48875059194236;549;0.913333333333333;7.63521935616147;549;0.913333333333333
88;5;32821399;431;0.716666666666667;32978861.8;431;0.716666666666667;1.30873691009495;443;0.736666666666667;1.50149360251576;437;0.726666666666667
89;5;32616533;346;0.575;32898682.8;400;0.665;0.812130812049214;392;0.651666666666667;1.25407962437126;412;0.685
90;5;32850063;440;0.731666666666667;32957894.6;424;0.705;1.17412713088102;430;0.715;1.43720839950051;429;0.713333333333333
91;5;32693304;392;0.651666666666667;32782942.8;345;0.573333333333333;0.668022836946087;367;0.61;0.873240040039504;363;0.603333333333333
92;5;32953648;458;0.761666666666667;33119337.8;463;0.77;1.52448245267334;454;0.755;1.9081628052839;467;0.776666666666667
93;5;32615405;344;0.571666666666667;32698337.2;277;0.46;0.40665446102;311;0.516666666666667;0.612697075812892;309;0.513333333333333
94;5;33170747;495;0.823333333333333;33310772;492;0.818333333333333;2.10764267267031;488;0.811666666666667;2.49721717880288;493;0.82
95;5;49010117;594;0.988333333333333;49621536;593;0.986666666666667;50.8650834417978;594;0.988333333333333;52.6857363062306;593;0.986666666666667
96;5;42434622;586;0.975;42721230.2;586;0.975;29.6528383332182;586;0.975;31.455795880147;586;0.975
97;5;32921141;451;0.75;33024379;439;0.73;1.52887524435202;455;0.756666666666667;1.61584544056511;444;0.738333333333333
98;5;32618341;348;0.578333333333333;32864011.4;389;0.646666666666667;0.588823014215663;349;0.58;1.12188240577022;396;0.658333333333333
99;5;32864266;445;0.74;32969653.6;428;0.711666666666667;1.34720941712227;446;0.741666666666667;1.44738865396611;430;0.715
100;5;34465443;546;0.908333333333333;34685993;547;0.91;6.09303246620542;546;0.908333333333333;6.7286313681988;547;0.91
101;5;32522711;273;0.453333333333333;32662295;182;0.301666666666667;0.395256392340357;305;0.506666666666667;0.501456632410151;287;0.476666666666667
102;6;32439980;125;0.206666666666667;32600275.3333333;11;0.0166666666666667;0.266435653975248;254;0.421666666666667;0.385642183716156;244;0.405
103;6;32474022;203;0.336666666666667;32596467.5;6;0.00833333333333333;0.248009283390906;237;0.393333333333333;0.374221149471757;233;0.386666666666667
104;5;39698931;580;0.965;40186913.6;578;0.961666666666667;22.5477284549504;581;0.966666666666667;23.6543909192897;578;0.961666666666667
105;5;32670015;380;0.631666666666667;32801397.8;362;0.601666666666667;0.701347042517348;376;0.625;0.929899359145622;378;0.628333333333333
106;5;33155636;493;0.82;33282882.6;486;0.808333333333333;2.23075447105387;495;0.823333333333333;2.41142457506772;486;0.808333333333333
107;5;38162130;567;0.943333333333333;38484210.6;563;0.936666666666667;17.4723359009067;568;0.945;18.4136195843629;563;0.936666666666667
108;5;32533533;283;0.47;32643421.4;142;0.235;0.292467755310054;269;0.446666666666667;0.443729940259145;278;0.461666666666667
109;5;33967310;542;0.901666666666667;34108688.6;542;0.901666666666667;4.7487894574098;542;0.901666666666667;4.95261153756279;542;0.901666666666667
110;5;32596854;331;0.55;32873054.2;393;0.653333333333333;0.337803114140122;284;0.471666666666667;1.15189016467456;402;0.668333333333333
