CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
1;45291906;45596656.4;5;182;223;0.953271028037383;0.961499312002455;39.1955970188748;40.0407554245784;182;223;0.953271028037383;0.961499312002455
2;32965878;33060251;5;121;157.8;0.598130841121495;0.674730435937262;1.30216446214977;1.53840586826107;121;157.8;0.598130841121495;0.674730435937262
3;32948787;33132761;5;139;164;0.661538461538462;0.708742061506839;1.51210230553717;1.76045490725319;139;164;0.661538461538462;0.708742061506839
4;32604952;32772881.1666667;6;70;104.333333333333;0.322429906542056;0.48495885431323;0.409192391477946;0.686058509746941;70;104.333333333333;0.322429906542056;0.48495885431323
5;32689537;32752796.5;6;43;99.3333333333333;0.196261682242991;0.460254136808849;0.282293278691079;0.624636838909766;43;99.3333333333333;0.196261682242991;0.460254136808849
6;37349615;38083158.2;5;169;207;0.881422924901186;0.892352692549169;14.7865571908173;16.9639031555885;169;207;0.881422924901186;0.892352692549169
7;33366121;33507989.8;5;160;188.8;0.785046728971963;0.814552796943982;2.54408663656185;2.91334378311355;160;188.8;0.785046728971963;0.814552796943982
8;33266936;33427121.4;5;159;186;0.747663551401869;0.801929951194239;2.27480711270568;2.66507133176295;159;186;0.747663551401869;0.801929951194239
9;33449215;33537182.2;5;161;190;0.799065420560748;0.819874836322239;2.79945939430551;3.00288698422728;161;190;0.799065420560748;0.819874836322239
10;38374873;38791409.2;5;176;213.4;0.907692307692308;0.920501496380742;18.2293610365078;19.1389928633923;176;213.4;0.907692307692308;0.920501496380742
11;32868527;32957548.2;5;106;140.2;0.532710280373832;0.599315826776926;1.06141190652387;1.22276269688629;106;140.2;0.532710280373832;0.599315826776926
12;32741681;32926055.8;5;116;133.2;0.515384615384615;0.575946619636177;0.874028270821091;1.12586280273142;116;133.2;0.515384615384615;0.575946619636177
13;34024643;34149671.4;5;165;199.8;0.836448598130841;0.861175758755174;4.56792204194452;4.88405032148476;165;199.8;0.836448598130841;0.861175758755174
14;33131823;33277683.8;5;152;178.8;0.714953271028037;0.770382152543397;2.03050519727054;2.20602284339558;152;178.8;0.714953271028037;0.770382152543397
15;37299748;37375479.4;5;170;204;0.855140186915888;0.879805404753895;14.479945888458;14.7920687822331;170;204;0.855140186915888;0.879805404753895
