CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
11;TRUE;FALSE;9;1;2;NA;NA;0.5;1.54;0.47;11;11
12;TRUE;FALSE;83;1;0;NA;NA;0.18;2.47;0.36;12;12
19;TRUE;FALSE;27;0;0;NA;NA;1.51;0.99;0.61;19;19
30;TRUE;FALSE;115;5;0;NA;5;0.73;1.46;0.78;30;30
31;TRUE;FALSE;15;2;2;NA;NA;1.98;0.21;0.33;31;31
34;TRUE;FALSE;124;1;0;NA;NA;0.36;2.49;0.29;34;34
42;TRUE;FALSE;48;0;0;NA;NA;0.74;1.12;0.65;42;42
49;TRUE;FALSE;83;4;2;NA;NA;0.88;2.44;0.53;49;49
81;TRUE;FALSE;114;0;0;NA;NA;1.87;2.43;0.57;81;81
82;TRUE;FALSE;67;1;0;NA;NA;0.65;2.49;0.43;82;82
93;TRUE;FALSE;66;4;0;NA;NA;0.82;2.41;0.45;93;93
94;TRUE;FALSE;64;4;2;NA;NA;1.36;2.24;0.61;94;94
100;TRUE;FALSE;86;4;2;NA;NA;1.22;2.36;0.67;100;100
119;TRUE;FALSE;72;4;2;NA;NA;1.39;2.44;0.56;119;119
130;TRUE;FALSE;73;4;2;NA;NA;1.25;2.45;0.55;130;130
136;TRUE;FALSE;66;4;0;NA;NA;0.94;2.31;0.35;136;136
137;TRUE;FALSE;55;4;0;NA;NA;1.36;2.21;0.48;137;137
145;TRUE;TRUE;68;4;0;NA;NA;0.99;2.49;0.28;145;145
148;TRUE;FALSE;64;4;0;NA;NA;1.18;2.34;0.36;148;148
155;TRUE;FALSE;76;4;0;NA;NA;0.97;2.37;0.32;155;155
162;TRUE;FALSE;58;4;0;NA;NA;0.91;2.38;0.43;162;162
168;TRUE;FALSE;71;4;0;NA;NA;0.96;2.41;0.29;168;168
169;TRUE;FALSE;71;4;0;NA;NA;1.23;2.34;0.39;169;169
178;TRUE;FALSE;76;4;0;NA;NA;0.93;2.42;0.31;178;178
