network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;components;average_configurations_survival_rates;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-L5;min;0.13537276;20;6652;6267;384;1615;5018;19;6488;5194;0;1294;0.19944512946979;1615;0;1;0;0.808692893401015;0.191307106598985;1;1.95069152134696;0.975345760673482;0.975345760673482;0.901707355991703;0;2.17708333333333;16.8958333333333;1;0;0.05;0;1;0;NA;0;1629;0.191082087382342;0.000150330727600722;0.942122669873722;0.0577269993986771;0.242784125075165;0.754359591100421;0.00285628382441371;0.80055487053021;0;0.19944512946979
