CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;189;1;0;NA;NA;0.17;0.92;0.07
2;FALSE;FALSE;90;5;2;NA;5;1.42;2.17;0.52
3;FALSE;FALSE;139;6;1;10;NA;0.79;1.54;0.3
4;FALSE;FALSE;40;3;0;NA;NA;2.04;0.29;0.75
5;FALSE;FALSE;114;2;2;NA;NA;0.48;0.6;0.86
6;TRUE;FALSE;164;4;0;NA;NA;1.1;2.48;0.63
7;FALSE;FALSE;65;0;1;NA;NA;2.35;1.23;0.18
8;FALSE;FALSE;2;1;2;NA;NA;1.26;1.07;0.13
9;FALSE;FALSE;102;4;1;NA;NA;0.01;2.32;0.58
10;FALSE;FALSE;152;3;2;NA;NA;0.64;0.45;0.8
11;FALSE;FALSE;52;6;0;11;NA;1.89;1.7;0.35
12;FALSE;FALSE;127;0;0;NA;NA;0.95;0.76;0.01
13;FALSE;FALSE;27;3;1;NA;NA;2.2;2.01;0.46
14;FALSE;FALSE;77;2;1;NA;NA;1.57;0.14;0.69
15;FALSE;FALSE;177;5;2;NA;5;0.32;1.39;0.24
16;FALSE;FALSE;34;0;1;NA;NA;0.4;1.46;0.04
17;FALSE;FALSE;133;3;2;NA;NA;1.65;0.21;0.49
18;FALSE;FALSE;83;5;2;NA;3;1.03;0.84;0.27
19;TRUE;FALSE;183;1;0;NA;NA;2.28;2.09;0.72
20;FALSE;FALSE;108;1;1;NA;NA;1.96;1.78;0.15
21;FALSE;FALSE;9;4;0;NA;NA;0.71;0.53;0.6
22;FALSE;FALSE;158;6;0;5;NA;1.34;1.15;0.38
23;FALSE;FALSE;58;2;2;NA;NA;0.09;2.4;0.83
24;FALSE;FALSE;195;5;1;NA;2;2.12;0.06;0.55
25;FALSE;FALSE;96;1;0;NA;NA;0.87;1.31;0.1
26;FALSE;FALSE;145;3;1;NA;NA;1.5;1.93;0.77
27;FALSE;FALSE;170;0;2;NA;NA;1.81;1.62;0.21
28;FALSE;FALSE;71;4;0;NA;NA;0.56;0.37;0.66
29;FALSE;FALSE;121;5;0;NA;6;2.43;0.99;0.44
30;FALSE;FALSE;21;2;1;NA;NA;1.18;2.24;0.89
31;FALSE;FALSE;12;2;0;NA;NA;1.07;1.58;0.48
32;FALSE;FALSE;161;1;0;NA;NA;1.69;2.21;0.25
33;FALSE;FALSE;62;4;1;NA;NA;0.44;0.96;0.7
34;FALSE;FALSE;186;3;1;NA;NA;2;0.64;0.82
35;FALSE;FALSE;86;0;2;NA;NA;0.75;1.89;0.37
36;FALSE;FALSE;136;2;2;NA;NA;1.38;1.27;0.59
37;FALSE;FALSE;37;5;0;NA;8;0.13;0.02;0.14
38;FALSE;FALSE;24;4;2;NA;NA;0.91;1.11;0.76
39;FALSE;FALSE;124;0;1;NA;NA;2.16;2.36;0.31
40;FALSE;FALSE;74;2;0;NA;NA;0.28;1.74;0.53
41;FALSE;FALSE;173;6;1;7;NA;1.53;0.49;0.08
