CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
1;0.266195735237172;5927163.8498943;11;1;58.7272727272727;0;0.544601978266837;12.0405356664244;35676.1481176411;1;58.7272727272727;0;0.544601978266837
2;0.264813759051455;16798.7295514443;7;17;69.7142857142857;0.103225806451613;0.529294168244966;55.7706840030962;3385.15878730262;17;69.7142857142857;0.103225806451613;0.529294168244966
3;0.286397224334408;28520.7614054541;7;48;86.2857142857143;0.416058394160584;0.627113268878253;16.2249641801161;3862.33454063892;48;86.2857142857143;0.416058394160584;0.627113268878253
4;0.248194176147125;24618.4494315997;7;3;77.1428571428571;0.0137931034482759;0.579711699486622;28.0472278588129;1460.71051845261;3;77.1428571428571;0.0137931034482759;0.579711699486622
5;5.07501777054907;27607.9104558123;5;36;97.2;0.23489932885906;0.685949003471067;48.0805322672101;6465.29897235094;36;97.2;0.23489932885906;0.685949003471067
6;0.24125501842892;5558479.05038953;9;16;72.5555555555556;0.109489051094891;0.576004969942269;15.7193310159049;3319.56494487743;16;72.5555555555556;0.109489051094891;0.576004969942269
7;0.361634733434373;25085.6388324697;7;82;98.7142857142857;0.563758389261745;0.733416500784788;26.7244879335141;3706.60914050803;82;98.7142857142857;0.563758389261745;0.733416500784788
8;107.608206849483;132839361.087933;5;121;143;0.991735537190083;0.998347107438017;59.0087204112027;659671.988208837;121;143;0.991735537190083;0.998347107438017
9;8.58457250307215;45848.1206931731;5;73;107.8;0.51063829787234;0.753573492949704;20.8121607620714;6306.75903690632;73;107.8;0.51063829787234;0.753573492949704
10;0.254963775132299;24611.7261483139;7;23;80.1428571428571;0.160583941605839;0.591116533821775;45.2135990035152;2715.61593126905;23;80.1428571428571;0.160583941605839;0.591116533821775
11;2.91411371119547;23024.0812021194;5;4;81;0.0206896551724138;0.569872522266467;29.3638345524774;5137.89047268551;4;81;0.0206896551724138;0.569872522266467
12;13.276124830878;25867.8856434716;5;18;83;0.109677419354839;0.598265902645068;51.8025711827631;6451.59039658778;18;83;0.109677419354839;0.598265902645068
13;61.1603036605705;21933.5078819421;5;8;108;0.0469798657718121;0.759973761850671;53.3839395024655;6941.37231245056;8;108;0.0469798657718121;0.759973761850671
14;1.03494194586492;50554.3085007814;7;23;73.8571428571429;0.141935483870968;0.531866218332215;12.127499818036;784.699932659747;23;73.8571428571429;0.141935483870968;0.531866218332215
15;75.2377003110516;35572.73306912;5;84;120.4;0.557046979865772;0.843329369836487;44.4953560564833;8678.65449763308;84;120.4;0.557046979865772;0.843329369836487
16;8.38711658873686;22446.9590097274;5;15;96.2;0.0939597315436242;0.679227623068665;39.618208358193;6711.17154693254;15;96.2;0.0939597315436242;0.679227623068665
17;0.264652529969586;16555.2815888533;7;10;66.8571428571429;0.0620689655172414;0.507591568408107;42.8069523604672;3096.61720239884;10;66.8571428571429;0.0620689655172414;0.507591568408107
18;0.291821971009013;612578.030713368;9;1;57.8888888888889;0;0.452015577047818;14.1689506835877;1257.83342014727;1;57.8888888888889;0;0.452015577047818
19;83.3292439070506;20696775.024954;5;120;138;0.900709219858156;0.963206000094837;49.3174428611383;51081.5541117597;120;138;0.900709219858156;0.963206000094837
20;28.0191062590488;42107.6790414721;5;86;110.6;0.587096774193548;0.772036559768226;50.9218947236703;4685.86169587007;86;110.6;0.587096774193548;0.772036559768226
21;3.46144891187701;40070.587005449;5;13;98.2;0.0827586206896552;0.687872961475894;52.4615124826049;5342.32747734662;13;98.2;0.0827586206896552;0.687872961475894
22;0.292897106394459;18739.0315981962;7;12;73.4285714285714;0.0709677419354839;0.564976060261492;24.5645801257155;4562.00390342023;12;73.4285714285714;0.0709677419354839;0.564976060261492
23;0.325330999934342;3240534.23979912;9;9;68.4444444444444;0.0551724137931034;0.54334412207784;21.2927502088899;1727.91087450291;9;68.4444444444444;0.0551724137931034;0.54334412207784
24;8.29672323054172;34040.7357979803;5;75;101.8;0.496644295302013;0.713115784324125;35.4893965878372;5679.03894889098;75;101.8;0.496644295302013;0.713115784324125
25;3.4205295347121;16253.7259932194;7;11;90.1428571428571;0.0689655172413793;0.683783773172624;47.0347629580121;14637.145874712;11;90.1428571428571;0.0689655172413793;0.683783773172624
26;0.32101354338571;51924.608648099;7;1;75.5714285714286;0;0.559326075551327;16.9186856530747;189.544987181071;1;75.5714285714286;0;0.559326075551327
27;87.0427905010572;37415.0748461727;5;92;128;0.610738255033557;0.896965715011686;53.8862866199982;8971.15586812622;92;128;0.610738255033557;0.896965715011686
28;0.289307291566432;17748.3442843779;7;7;75.2857142857143;0.0413793103448276;0.57257938232005;38.9678724917543;3401.37482549565;7;75.2857142857143;0.0413793103448276;0.57257938232005
29;5.32464219112438;51353.993241912;5;83;110.8;0.581560283687943;0.773258258416986;28.5147081873303;6391.40719342725;83;110.8;0.581560283687943;0.773258258416986
30;48.9486573901026;63534.8644819331;5;94;117;0.606451612903226;0.816668094494841;47.8889927718399;5462.1181170602;94;117;0.606451612903226;0.816668094494841
31;109.066349222203;77139.3995711176;5;122;139.6;0.929078014184397;0.975107209469155;50.2385822265817;12427.0238156825;122;139.6;0.929078014184397;0.975107209469155
32;0.266546348830163;1598504.54405291;11;1;49.9090909090909;0;0.421623516989169;12.4828666062277;20614.0390153765;1;49.9090909090909;0;0.421623516989169
33;40.5087107356175;307177141.781895;5;66;109.8;0.436241610738255;0.821383428660535;48.9070487714696;57149.6018801762;66;109.8;0.436241610738255;0.821383428660535
34;0.278427050605342;4797239.15479436;9;23;78.5555555555556;0.147651006711409;0.637129175552847;48.8184540025296;3506.49180583224;23;78.5555555555556;0.147651006711409;0.637129175552847
35;0.26779292822001;1359884.0085293;9;15;65.1111111111111;0.138613861386139;0.520873184740637;36.6652410318581;2621.12630269828;15;65.1111111111111;0.138613861386139;0.520873184740637
36;7.2891823664334;17103856.3164532;5;50;99.8;0.328859060402685;0.749697700918035;44.4315998923759;3834.27811500524;50;99.8;0.328859060402685;0.749697700918035
37;1.15583813823855;15420107.4951884;5;63;94.6;0.439716312056738;0.708889149106805;16.6033966019251;2777.92074649293;63;94.6;0.439716312056738;0.708889149106805
38;0.218563945244127;828342.505199514;11;5;55.6363636363636;0.0291970802919708;0.477100921065846;35.1763256194156;19064.3762597632;5;55.6363636363636;0.0291970802919708;0.477100921065846
39;0.286358948686429;1708181.79526012;15;14;40.2666666666667;0.087248322147651;0.449552108087139;6.96812966428257;12761.4886937592;14;40.2666666666667;0.087248322147651;0.449552108087139
40;0.270112254673469;1203518.39906886;9;9;64.6666666666667;0.0567375886524823;0.508773069459347;8.83891564536229;620.607530280141;9;64.6666666666667;0.0567375886524823;0.508773069459347
41;0.271118514785451;1656708.60334695;9;23;79;0.158620689655172;0.623781639515993;49.7290142636499;3032.42507782313;23;79;0.158620689655172;0.623781639515993
42;0.277467919975454;2493901.31752204;9;1;64.1111111111111;0;0.509354046585851;40.3843824771358;3302.33028942829;1;64.1111111111111;0;0.509354046585851
43;0.26518373981207;1283837.95657727;9;5;69.8888888888889;0.0275862068965517;0.554317822205656;32.1123397749632;2830.91305239156;5;69.8888888888889;0.0275862068965517;0.554317822205656
44;0.285617364411014;2792196.8367669;9;17;68.5555555555556;0.110344827586207;0.550212623062067;17.0636022564758;2286.18398005547;17;68.5555555555556;0.110344827586207;0.550212623062067
45;82.0506920638392;376707249.843916;5;69;113.4;0.456375838926175;0.847059836269274;49.651594342306;74291.7804211334;69;113.4;0.456375838926175;0.847059836269274
46;2.85876938192497;9151849.9867664;9;2;70.7777777777778;0.00689655172413793;0.553298024985939;17.3170674579408;4791.91141156167;2;70.7777777777778;0.00689655172413793;0.553298024985939
47;4.32803222348774;250286913.951327;5;43;92.2;0.289655172413793;0.699457986457931;46.9720687403689;53013.4129385426;43;92.2;0.289655172413793;0.699457986457931
48;14.1070376771069;71979120.5289903;5;30;103.2;0.194630872483221;0.77680058846497;49.5249243881993;34205.8376669106;30;103.2;0.194630872483221;0.77680058846497
49;0.289137409309529;2291270.3129728;9;16;61.1111111111111;0.106382978723404;0.460441778777461;11.303535013329;573.371549867172;16;61.1111111111111;0.106382978723404;0.460441778777461
50;0.302328401414565;1003472.9646122;9;7;52.6666666666667;0.0594059405940594;0.412598572249367;14.9268397208402;2369.48082118197;7;52.6666666666667;0.0594059405940594;0.412598572249367
51;0.243439342409824;6695399.34222213;5;18;82.2;0.124087591240876;0.606620783528442;24.0198008151666;1227.62042891272;18;82.2;0.124087591240876;0.606620783528442
52;0.307570460977843;1476849.3237785;9;12;69.5555555555556;0.0758620689655172;0.547094465312588;42.4341065519527;2476.315510936;12;69.5555555555556;0.0758620689655172;0.547094465312588
53;0.274062745167101;20039979.6812229;5;42;92.8;0.299270072992701;0.692105804914681;41.6290984139289;3465.40542377358;42;92.8;0.299270072992701;0.692105804914681
54;76.7563470810957;378048975.876802;5;46;106.2;0.302013422818792;0.798429068080486;45.2614929204595;74668.5353573291;46;106.2;0.302013422818792;0.798429068080486
55;88.3550469583566;580679720.191587;5;102;129.8;0.836879432624113;0.95913705292149;46.8686090506486;317483.717699479;102;129.8;0.836879432624113;0.95913705292149
56;0.232203641148797;1598933.05328068;11;10;52.9090909090909;0.0656934306569343;0.453033703457332;11.6185159440301;22843.3906091868;10;52.9090909090909;0.0656934306569343;0.453033703457332
57;3.08643894089061;6579712.32962461;9;3;83.4444444444444;0.0134228187919463;0.677555589015319;37.0137256386951;4292.2539796326;3;83.4444444444444;0.0134228187919463;0.677555589015319
58;130.541578111285;379468949.296022;5;91;123.8;0.638297872340426;0.915893658422076;35.6067798190928;83057.5224006113;91;123.8;0.638297872340426;0.915893658422076
59;3.26934671995035;3040852.69557959;9;8;82.5555555555556;0.0482758620689655;0.656156698415831;16.9356740979918;4128.08478104678;8;82.5555555555556;0.0482758620689655;0.656156698415831
60;85.7715462441101;52196.0646541237;5;88;116.4;0.687943262411348;0.923500075098553;39.3452183589826;146079.219507894;88;116.4;0.687943262411348;0.923500075098553
61;3.68708543534319;18835.3230820336;5;22;80.2;0.144827586206897;0.656372884650691;36.9681833089599;44602.1458133695;22;80.2;0.144827586206897;0.656372884650691
