CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
48;FALSE;112;3;2;NA;NA;1.36;0.39;0.5
49;FALSE;91;4;0;NA;NA;0.68;1.17;0.8
50;FALSE;39;5;1;NA;8;1.97;0.49;0.78
51;FALSE;65;2;0;NA;NA;1.22;0.99;0.73
52;FALSE;98;4;1;NA;NA;2.22;1.87;0.54
53;FALSE;63;3;0;NA;NA;1.06;1.72;0.53
54;FALSE;111;2;2;NA;NA;2.24;0.87;0.26
55;FALSE;28;6;0;18;NA;1.28;0.33;0.38
56;TRUE;107;0;0;NA;NA;2.32;0.53;0.71
57;FALSE;116;4;1;NA;NA;1.33;2.21;0.28
58;FALSE;105;6;1;13;NA;2.43;0.47;0.72
59;FALSE;40;5;0;NA;5;1.54;1.27;0.05
60;FALSE;145;6;0;12;NA;2.32;2.29;0.44
61;FALSE;176;4;2;NA;NA;1.48;1.84;0.5
62;TRUE;167;4;2;NA;NA;1.38;2.08;0.77
63;TRUE;174;1;0;NA;NA;0.74;2.35;0.42
64;FALSE;126;6;0;4;NA;1.91;1.25;0.65
65;TRUE;101;0;0;NA;NA;2.35;1.04;0.75
66;FALSE;170;1;0;NA;NA;1.02;2.33;0.4
67;FALSE;90;1;1;NA;NA;1.43;1.19;0.24
68;FALSE;124;5;2;NA;9;2.14;1.87;0.77
69;FALSE;186;1;1;NA;NA;1.12;2.07;0.68
70;FALSE;158;0;0;NA;NA;1.69;0.81;0.52
71;FALSE;80;5;0;NA;8;2.29;0.16;0.89
72;FALSE;98;6;0;18;NA;2.37;0.62;0.82
73;FALSE;148;0;2;NA;NA;2.18;1.17;0.7
74;FALSE;121;0;0;NA;NA;1.87;0.17;0.64
75;FALSE;77;0;1;NA;NA;2.1;1.17;0.84
76;FALSE;144;4;1;NA;NA;2.04;0.87;0.65
77;FALSE;172;1;0;NA;NA;0.64;1.65;0.42
78;FALSE;175;6;0;10;NA;2.03;1.54;0.12
79;FALSE;145;1;1;NA;NA;1.3;2.41;0.34
80;TRUE;125;1;0;NA;NA;1.82;2.27;0.65
81;FALSE;106;0;0;NA;NA;1.75;0.06;0.88
82;FALSE;158;1;0;NA;NA;1.7;1.43;0.53
83;FALSE;89;0;0;NA;NA;2.43;0.33;0.44
84;FALSE;162;1;0;NA;NA;1.59;1.51;0.58
85;FALSE;187;1;0;NA;NA;1.89;2.14;0.62
86;FALSE;163;1;0;NA;NA;1.63;1.28;0.1
87;FALSE;141;5;0;NA;3;2.37;2.45;0.65
88;FALSE;186;1;0;NA;NA;1.96;1.61;0.67
89;FALSE;191;1;0;NA;NA;0.67;1.84;0.43
90;FALSE;195;1;1;NA;NA;1.57;1.83;0.34
91;FALSE;178;0;2;NA;NA;1.46;2.04;0.62
92;FALSE;152;4;2;NA;NA;0.97;2.1;0.53
93;FALSE;76;0;0;NA;NA;1.97;0.43;0.66
94;FALSE;116;1;0;NA;NA;1.6;2.09;0.4
95;FALSE;172;1;1;NA;NA;1.23;2.38;0.61
96;FALSE;100;0;0;NA;NA;1.9;0.69;0.6
97;FALSE;150;1;0;NA;NA;0.87;2.34;0.3
98;FALSE;156;4;2;NA;NA;1.03;1.62;0.7
99;FALSE;136;0;0;NA;NA;1.76;0.61;0.8
100;FALSE;133;1;0;NA;NA;1.72;2.46;0.6
101;TRUE;80;1;0;NA;NA;2.02;2.45;0.73
102;FALSE;81;0;0;NA;NA;2.3;1.7;0.87
103;FALSE;132;1;0;NA;NA;1.13;2.38;0.28
104;FALSE;200;1;0;NA;NA;1.32;2.37;0.24
105;FALSE;160;1;1;NA;NA;0.64;2.04;0.6
106;FALSE;104;1;0;NA;NA;2.14;2.04;0.84
107;FALSE;135;1;2;NA;NA;1.26;2.39;0.47
108;TRUE;95;1;0;NA;NA;1.74;2.01;0.66
109;FALSE;185;3;2;NA;NA;1.44;2.12;0.5
110;FALSE;199;1;0;NA;NA;2.06;1.81;0.54
111;TRUE;149;4;0;NA;NA;1.35;2.41;0.67
112;FALSE;149;4;2;NA;NA;1.57;2.4;0.89
113;FALSE;112;1;0;NA;NA;1.62;1.87;0.43
114;FALSE;46;1;0;NA;NA;1.74;2.47;0.77
115;FALSE;169;1;0;NA;NA;1.84;2.39;0.41
116;FALSE;114;1;0;NA;NA;1.48;2.23;0.74
117;FALSE;100;1;0;NA;NA;1.88;2.07;0.77
118;FALSE;133;4;0;NA;NA;1.59;2.07;0.74
119;FALSE;125;1;0;NA;NA;1.5;2.22;0.72
120;FALSE;149;1;0;NA;NA;1.46;2.44;0.6
121;FALSE;85;1;0;NA;NA;1.94;2.42;0.69
122;FALSE;100;1;0;NA;NA;2.17;2.33;0.68
123;TRUE;71;1;0;NA;NA;2.17;2.42;0.7
124;FALSE;167;4;0;NA;NA;1.47;2.41;0.8
125;FALSE;59;1;0;NA;NA;1.74;2.09;0.73
126;FALSE;79;1;0;NA;NA;1.43;1.96;0.6
127;TRUE;163;4;2;NA;NA;1.3;2.44;0.68
128;FALSE;174;4;0;NA;NA;1.58;2.44;0.66
129;FALSE;164;1;0;NA;NA;1.21;2.4;0.41
130;TRUE;88;1;0;NA;NA;1.83;2.34;0.65
131;FALSE;164;4;0;NA;NA;1.59;2.26;0.76
132;FALSE;101;1;0;NA;NA;1.72;1.56;0.7
133;FALSE;157;4;0;NA;NA;1.09;2.45;0.71
134;FALSE;167;1;0;NA;NA;1.96;2.31;0.44
135;TRUE;116;4;0;NA;NA;1.37;2.09;0.6
136;FALSE;84;1;0;NA;NA;2.08;2.38;0.66
137;TRUE;74;1;0;NA;NA;1.99;2.29;0.67
138;FALSE;197;1;0;NA;NA;0.55;2.29;0.59
139;FALSE;167;4;0;NA;NA;1.51;2;0.59
140;FALSE;200;1;0;NA;NA;1.34;2.27;0.48
141;FALSE;74;1;0;NA;NA;1.81;2.28;0.66
142;FALSE;119;4;0;NA;NA;1.66;2.2;0.54
143;FALSE;73;1;0;NA;NA;1.85;2.22;0.61
144;FALSE;91;1;0;NA;NA;1.52;2.44;0.68
145;FALSE;72;1;0;NA;NA;2.15;2.23;0.69
146;FALSE;176;4;2;NA;NA;1.44;2.39;0.73
147;FALSE;94;1;0;NA;NA;1.8;2.22;0.65
148;FALSE;121;4;0;NA;NA;1.41;2.24;0.59
149;FALSE;75;1;0;NA;NA;2.07;2.25;0.76
150;FALSE;134;4;0;NA;NA;1.53;1.96;0.56
151;FALSE;88;1;0;NA;NA;2.1;2.28;0.72
152;FALSE;71;1;0;NA;NA;2.07;2.15;0.63
153;FALSE;73;1;0;NA;NA;2.24;2.34;0.74
154;FALSE;113;4;0;NA;NA;1.63;2.32;0.66
155;FALSE;70;1;0;NA;NA;2.1;2.45;0.71
156;FALSE;69;1;0;NA;NA;1.75;2.34;0.66
157;FALSE;106;4;0;NA;NA;1.28;1.98;0.56
158;FALSE;103;1;0;NA;NA;2.01;2.25;0.71
159;FALSE;84;1;0;NA;NA;1.87;2.22;0.79
160;FALSE;115;4;0;NA;NA;1.14;2.09;0.64
161;FALSE;88;1;0;NA;NA;1.91;2.35;0.68
162;FALSE;84;1;0;NA;NA;2.21;2.31;0.76
163;FALSE;70;1;0;NA;NA;1.87;2.27;0.71
164;FALSE;88;1;0;NA;NA;1.89;2.39;0.64
165;FALSE;103;4;1;NA;NA;1.63;1.87;0.65
166;FALSE;113;4;0;NA;NA;1.37;1.96;0.6
167;FALSE;114;4;0;NA;NA;1.45;2;0.46
