CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;eas;2;0.9;4.86;0.39;55;NA;NA;293;49;1
2;FALSE;as;0;3.4;9.86;0.88;7;NA;NA;NA;NA;NA
3;FALSE;mmas;3;2.15;2.36;0.63;31;NA;NA;NA;15;0
4;FALSE;ras;1;4.65;7.36;0.14;79;NA;58;NA;38;1
5;FALSE;mmas;1;0.28;1.11;0.51;19;NA;NA;NA;44;1
6;FALSE;acs;3;2.78;6.11;0.02;67;0.03;NA;NA;21;0
7;FALSE;as;2;4.03;8.61;0.76;43;NA;NA;NA;32;1
8;FALSE;ras;0;1.53;3.61;0.26;91;NA;46;NA;NA;NA
9;FALSE;as;1;1.84;5.49;0.45;37;NA;NA;NA;12;1
10;TRUE;ras;3;4.34;0.49;0.94;85;NA;15;NA;35;0
11;FALSE;acs;0;0.59;7.99;0.7;61;0.84;NA;NA;NA;NA
12;FALSE;eas;2;3.09;2.99;0.2;13;NA;NA;246;24;1
13;FALSE;eas;1;3.72;1.74;0.82;73;NA;NA;152;18;1
14;FALSE;as;3;1.22;6.74;0.33;25;NA;NA;NA;41;0
15;FALSE;mmas;0;4.97;4.24;0.08;49;NA;NA;NA;NA;NA
16;FALSE;acs;2;2.47;9.24;0.57;97;0.47;NA;NA;6;1
17;FALSE;mmas;1;2.62;7.67;0.36;58;NA;NA;NA;34;0
18;FALSE;ras;3;0.12;2.67;0.85;10;NA;12;NA;11;1
19;FALSE;as;2;1.37;0.17;0.11;82;NA;NA;NA;45;0
20;FALSE;eas;0;3.87;5.17;0.6;34;NA;NA;223;NA;NA
21;FALSE;ras;2;3.25;6.42;0.73;22;NA;99;NA;28;0
22;FALSE;as;0;0.75;1.42;0.23;70;NA;NA;NA;NA;NA
23;FALSE;eas;3;4.5;8.92;0.48;94;NA;NA;129;16;1
24;FALSE;acs;1;2;3.92;0.97;46;0.37;NA;NA;39;0
25;FALSE;ras;1;1.06;9.55;0.05;16;NA;68;NA;14;0
26;FALSE;mmas;3;3.56;4.55;0.54;64;NA;NA;NA;37;1
27;FALSE;eas;0;2.31;7.05;0.79;88;NA;NA;363;NA;NA
28;FALSE;acs;2;4.81;2.05;0.29;40;0.56;NA;NA;25;0
29;FALSE;eas;3;1.68;8.3;0.17;52;NA;NA;82;42;1
30;FALSE;as;1;4.18;3.3;0.67;100;NA;NA;NA;19;0
31;FALSE;mmas;2;0.43;5.8;0.91;76;NA;NA;NA;8;0
32;FALSE;acs;0;2.93;0.8;0.42;28;0.19;NA;NA;NA;NA
33;FALSE;eas;1;3.79;2.2;0.93;24;NA;NA;398;50;1
34;FALSE;acs;3;1.29;7.2;0.43;72;0.26;NA;NA;27;0
35;FALSE;mmas;2;0.04;9.7;0.68;48;NA;NA;NA;39;1
36;FALSE;ras;0;2.54;4.7;0.19;96;NA;1;NA;NA;NA
37;FALSE;mmas;3;3.17;0.95;0.8;36;NA;NA;NA;10;0
38;FALSE;acs;1;0.67;5.95;0.31;84;0.89;NA;NA;33;1
39;FALSE;as;0;1.92;8.45;0.56;12;NA;NA;NA;NA;NA
40;FALSE;eas;2;4.42;3.45;0.06;60;NA;NA;680;44;1
41;FALSE;mmas;2;1.61;4.08;0.37;6;NA;NA;NA;19;1
42;FALSE;acs;0;4.11;9.08;0.87;54;0.58;NA;NA;NA;NA
43;FALSE;ras;3;0.36;1.58;0.62;78;NA;32;NA;30;0
44;FALSE;as;1;2.86;6.58;0.12;30;NA;NA;NA;7;1
45;FALSE;mmas;0;0.98;2.83;0.5;42;NA;NA;NA;NA;NA
46;FALSE;ras;2;3.48;7.83;0.99;90;NA;69;NA;13;1
47;FALSE;eas;1;2.23;0.33;0.74;66;NA;NA;539;24;1
48;FALSE;as;3;4.73;5.33;0.25;18;NA;NA;NA;47;0
49;FALSE;as;2;2.7;1.27;0.46;87;NA;NA;NA;40;0
50;FALSE;ras;0;0.2;6.27;0.96;39;NA;16;NA;NA;NA
51;FALSE;mmas;1;1.45;8.77;0.22;63;NA;NA;NA;29;0
52;FALSE;acs;3;3.95;3.77;0.71;15;0.73;NA;NA;6;1
53;FALSE;eas;3;0.83;7.52;0.09;99;NA;NA;515;23;1
54;FALSE;acs;1;3.33;2.52;0.59;51;0.11;NA;NA;46;0
55;FALSE;ras;2;2.08;5.02;0.84;27;NA;54;NA;34;0
56;FALSE;mmas;0;4.58;0.02;0.34;75;NA;NA;NA;NA;NA
57;FALSE;ras;0;1.76;1.89;0.03;21;NA;23;NA;NA;NA
58;FALSE;mmas;2;4.26;6.89;0.53;69;NA;NA;NA;14;0
59;FALSE;eas;3;3.01;9.39;0.28;45;NA;NA;469;49;1
60;FALSE;as;1;0.51;4.39;0.77;93;NA;NA;NA;26;0
61;FALSE;as;3;2.39;3.14;0.9;57;NA;NA;NA;32;1
62;FALSE;ras;1;4.89;8.14;0.4;9;NA;85;NA;9;0
63;FALSE;acs;2;1.14;0.64;0.15;33;0.79;NA;NA;20;0
64;FALSE;eas;0;3.64;5.64;0.65;81;NA;NA;750;NA;NA
65;FALSE;mmas;1;0.86;7.28;0.72;7;NA;NA;NA;31;1
66;TRUE;acs;3;3.36;2.28;0.22;55;0.86;NA;NA;8;0
67;FALSE;as;2;4.61;4.78;0.97;31;NA;NA;NA;43;1
68;FALSE;eas;0;2.11;9.78;0.47;79;NA;NA;416;NA;NA
69;FALSE;eas;3;1.49;6.03;0.6;43;NA;NA;697;25;0
70;FALSE;acs;1;3.99;1.03;0.1;91;0.49;NA;NA;48;1
71;FALSE;mmas;0;2.74;3.53;0.84;19;NA;NA;NA;NA;NA
72;FALSE;ras;2;0.24;8.53;0.35;67;NA;8;NA;37;1
73;FALSE;as;1;2.43;1.66;0.29;49;NA;NA;NA;23;1
74;FALSE;eas;3;4.93;6.66;0.78;97;NA;NA;650;46;0
75;FALSE;ras;0;1.18;4.16;0.53;73;NA;64;NA;NA;NA
76;FALSE;mmas;2;3.68;9.16;0.04;25;NA;NA;NA;11;1
77;FALSE;ras;1;3.05;5.41;0.91;61;NA;26;NA;5;1
78;FALSE;as;3;0.55;0.41;0.41;13;NA;NA;NA;28;0
79;FALSE;eas;0;4.3;7.91;0.16;37;NA;NA;557;NA;NA
80;FALSE;acs;2;1.8;2.91;0.66;85;0.68;NA;NA;17;1
81;FALSE;ras;2;2.58;0.1;0.56;10;NA;23;NA;41;0
82;FALSE;as;0;0.08;5.1;0.07;58;NA;NA;NA;NA;NA
83;FALSE;mmas;3;3.83;2.6;0.32;82;NA;NA;NA;7;1
84;FALSE;acs;1;1.33;7.6;0.81;34;0.52;NA;NA;30;0
85;FALSE;eas;1;3.21;3.85;0.44;70;NA;NA;580;47;0
86;FALSE;acs;3;0.71;8.85;0.94;22;0.15;NA;NA;24;1
87;FALSE;mmas;2;1.96;6.35;0.19;94;NA;NA;NA;35;0
88;FALSE;ras;0;4.46;1.35;0.69;46;NA;61;NA;NA;NA
89;FALSE;acs;2;4.15;5.72;0.5;52;0.33;NA;NA;15;0
90;FALSE;mmas;0;1.65;0.72;1;100;NA;NA;NA;NA;NA
91;FALSE;as;3;2.9;8.22;0.75;76;NA;NA;NA;50;1
92;FALSE;eas;1;0.4;3.22;0.26;28;NA;NA;721;27;0
93;FALSE;ras;3;2.27;4.47;0.13;40;NA;80;NA;33;1
94;FALSE;as;1;4.77;9.47;0.63;88;NA;NA;NA;10;0
95;FALSE;acs;0;3.52;6.97;0.38;16;0.96;NA;NA;NA;NA
