PATH;ORIGIN_ITER;ORIGIN_CONFIG_ID;DESTINY_ITER;DESTINY_CONFIG_ID
FALSE;1;6;1;6
FALSE;1;10;1;10
FALSE;1;18;1;18
FALSE;1;25;1;25
FALSE;1;32;1;32
TRUE;1;18;2;18
TRUE;1;25;2;25
TRUE;1;10;2;10
TRUE;1;6;2;6
TRUE;1;32;2;32
TRUE;1;18;2;43
TRUE;1;18;2;44
TRUE;1;18;2;55
TRUE;2;18;3;43
TRUE;2;18;3;44
TRUE;2;18;3;55
TRUE;2;18;3;18
TRUE;2;44;3;77
TRUE;2;44;3;80
TRUE;2;43;3;81
TRUE;3;18;4;43
TRUE;3;18;4;55
TRUE;3;43;4;81
TRUE;3;44;4;80
TRUE;3;44;4;77
TRUE;3;80;4;93
TRUE;3;43;4;96
TRUE;3;55;4;107
TRUE;3;55;4;110
TRUE;3;55;4;113
TRUE;4;80;5;93
TRUE;4;43;5;96
TRUE;4;55;5;107
TRUE;4;55;5;110
TRUE;4;55;5;113
TRUE;4;110;5;121
TRUE;4;113;5;135
TRUE;5;113;6;113
TRUE;5;113;6;135
TRUE;5;107;6;107
TRUE;5;110;6;121
TRUE;5;110;6;110
TRUE;5;121;6;150
TRUE;5;135;6;153
TRUE;5;110;6;159
TRUE;5;135;6;162
TRUE;5;113;6;163
TRUE;6;135;7;162
TRUE;6;110;7;159
TRUE;6;121;7;150
TRUE;6;135;7;153
TRUE;6;113;7;163
TRUE;6;150;7;188
TRUE;7;162;8;162
TRUE;7;150;8;150
TRUE;7;153;8;153
TRUE;7;159;8;159
TRUE;7;150;8;188
TRUE;7;150;8;197
