CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
34;FALSE;FALSE;as;3;2.05;2.84;0.59;94;NA;NA;NA;42;1
35;FALSE;FALSE;mmas;0;3.3;5.34;0.84;70;NA;NA;NA;NA;NA
36;FALSE;FALSE;acs;2;0.8;0.34;0.35;22;0.42;NA;NA;8;0
37;FALSE;FALSE;ras;3;2.68;9.09;0.22;10;NA;37;NA;37;1
38;FALSE;FALSE;mmas;1;0.18;4.09;0.72;58;NA;NA;NA;14;0
39;FALSE;FALSE;eas;2;3.93;6.59;0.97;82;NA;NA;385;25;0
40;FALSE;FALSE;acs;0;1.43;1.59;0.47;34;0.79;NA;NA;NA;NA
41;FALSE;FALSE;eas;2;2.36;5.97;0.66;40;NA;NA;526;45;0
42;FALSE;FALSE;as;0;4.86;0.97;0.16;88;NA;NA;NA;NA;NA
43;FALSE;FALSE;mmas;3;1.11;8.47;0.41;64;NA;NA;NA;11;1
44;FALSE;FALSE;ras;1;3.61;3.47;0.9;16;NA;93;NA;34;0
45;FALSE;FALSE;ras;0;0.49;7.22;0.53;28;NA;5;NA;NA;NA
46;FALSE;FALSE;as;2;2.99;2.22;0.04;76;NA;NA;NA;28;0
47;FALSE;FALSE;eas;1;1.74;9.72;0.28;100;NA;NA;620;39;0
48;TRUE;FALSE;acs;3;4.24;4.72;0.78;52;0.11;NA;NA;16;1
49;FALSE;FALSE;ras;2;4.71;2.53;0.5;97;NA;52;NA;32;1
50;FALSE;FALSE;as;0;2.21;7.53;1;49;NA;NA;NA;NA;NA
51;FALSE;FALSE;acs;1;0.96;5.03;0.25;73;0.26;NA;NA;44;1
52;FALSE;FALSE;mmas;3;3.46;0.03;0.75;25;NA;NA;NA;21;0
53;FALSE;FALSE;as;2;0.33;8.78;0.87;13;NA;NA;NA;50;1
54;FALSE;FALSE;eas;0;2.83;3.78;0.38;61;NA;NA;455;NA;NA
55;FALSE;FALSE;mmas;1;4.08;1.28;0.63;37;NA;NA;NA;38;1
56;FALSE;FALSE;ras;3;1.58;6.28;0.13;85;NA;40;NA;15;0
57;FALSE;FALSE;eas;3;0.02;1.9;0.93;67;NA;NA;596;41;0
58;FALSE;FALSE;as;1;2.52;6.9;0.44;19;NA;NA;NA;18;1
59;FALSE;FALSE;mmas;2;1.27;4.4;0.19;43;NA;NA;NA;6;1
60;FALSE;FALSE;acs;0;3.77;9.4;0.69;91;0.2;NA;NA;NA;NA
61;FALSE;FALSE;eas;0;0.64;3.15;0.07;7;NA;NA;502;NA;NA
62;TRUE;FALSE;acs;2;3.14;8.15;0.56;55;0.58;NA;NA;24;1
63;FALSE;FALSE;as;3;4.39;5.65;0.32;31;NA;NA;NA;35;0
64;FALSE;FALSE;ras;1;1.89;0.65;0.81;79;NA;83;NA;12;1
65;FALSE;FALSE;mmas;1;3.57;4.8;0.12;80;NA;NA;NA;35;0
66;FALSE;FALSE;ras;3;1.07;9.8;0.62;32;NA;100;NA;12;1
67;FALSE;FALSE;eas;0;4.82;2.3;0.86;8;NA;NA;637;NA;NA
68;FALSE;FALSE;as;2;2.32;7.3;0.37;56;NA;NA;NA;46;0
69;FALSE;FALSE;eas;3;4.2;3.55;0.25;68;NA;NA;543;18;1
70;FALSE;FALSE;acs;1;1.7;8.55;0.74;20;0.15;NA;NA;41;0
71;FALSE;FALSE;ras;2;2.95;1.05;0.99;44;NA;12;NA;29;0
72;FALSE;FALSE;as;0;0.45;6.05;0.49;92;NA;NA;NA;NA;NA
73;FALSE;FALSE;acs;0;3.26;6.67;0.18;50;0.33;NA;NA;NA;NA
74;FALSE;FALSE;mmas;2;0.76;1.67;0.68;98;NA;NA;NA;9;0
75;FALSE;FALSE;as;1;4.51;9.17;0.93;74;NA;NA;NA;20;0
76;FALSE;FALSE;ras;3;2.01;4.17;0.43;26;NA;94;NA;43;1
77;FALSE;FALSE;acs;2;3.89;5.42;0.06;14;0.96;NA;NA;26;0
78;FALSE;FALSE;eas;0;1.39;0.42;0.56;62;NA;NA;684;NA;NA
79;TRUE;FALSE;mmas;3;2.64;7.92;0.8;86;NA;NA;NA;38;1
80;FALSE;FALSE;ras;1;0.14;2.92;0.31;38;NA;31;NA;15;0
81;FALSE;FALSE;as;1;2.17;1.98;0.22;11;NA;NA;NA;10;1
82;FALSE;FALSE;ras;3;4.67;6.98;0.71;59;NA;78;NA;33;0
83;FALSE;FALSE;eas;2;3.42;9.48;0.46;35;NA;NA;567;22;1
84;FALSE;FALSE;acs;0;0.92;4.48;0.96;83;0.68;NA;NA;NA;NA
85;FALSE;FALSE;eas;1;2.79;5.73;0.59;95;NA;NA;473;16;1
86;FALSE;FALSE;as;3;0.29;0.73;0.09;47;NA;NA;NA;39;0
87;FALSE;FALSE;acs;2;1.54;3.23;0.83;71;0.05;NA;NA;5;1
88;FALSE;FALSE;mmas;0;4.04;8.23;0.34;23;NA;NA;NA;NA;NA
89;FALSE;FALSE;mmas;3;1.86;5.11;0.9;5;NA;NA;NA;13;0
90;FALSE;FALSE;ras;1;4.36;0.11;0.4;53;NA;47;NA;36;1
91;FALSE;FALSE;as;0;3.11;2.61;0.65;29;NA;NA;NA;NA;NA
92;FALSE;FALSE;as;3;2.11;6.08;0.39;41;NA;NA;NA;6;1
93;FALSE;FALSE;as;3;4.15;4.44;0.45;20;NA;NA;NA;18;0
94;FALSE;FALSE;acs;0;3.06;4.89;0.13;42;0.32;NA;NA;NA;NA
95;FALSE;FALSE;ras;2;2.89;5.34;0.59;47;NA;54;NA;23;1
96;FALSE;FALSE;acs;0;4.71;3.5;0.3;76;0.33;NA;NA;NA;NA
97;FALSE;FALSE;mmas;3;2.53;0.65;0.52;17;NA;NA;NA;26;1
98;FALSE;FALSE;eas;0;2.13;1.95;0.87;31;NA;NA;193;NA;NA
99;FALSE;FALSE;eas;2;0.37;7.09;0.59;17;NA;NA;452;44;0
100;FALSE;FALSE;as;3;3.24;5.48;0.91;68;NA;NA;NA;25;1
101;FALSE;FALSE;mmas;3;1.91;7.23;0.61;95;NA;NA;NA;33;1
102;FALSE;FALSE;acs;2;3.91;8.56;0.27;76;0.41;NA;NA;18;0
103;FALSE;FALSE;acs;0;2.99;4.76;0.72;99;0.39;NA;NA;NA;NA
104;FALSE;FALSE;eas;0;1.56;7.31;0.55;98;NA;NA;136;NA;NA
105;FALSE;FALSE;ras;3;3.72;5.42;0.88;98;NA;27;NA;32;1
106;FALSE;FALSE;ras;3;2.88;9.97;0.45;94;NA;53;NA;49;0
107;FALSE;FALSE;as;3;4.35;8.21;0.44;87;NA;NA;NA;43;1
108;FALSE;FALSE;acs;3;4.24;2.63;0.03;49;0.53;NA;NA;10;0
109;FALSE;FALSE;eas;2;3.95;6.61;0.76;99;NA;NA;210;22;1
110;FALSE;FALSE;acs;2;3.45;5.29;0.71;60;0.17;NA;NA;9;0
111;FALSE;FALSE;ras;2;2.91;2.09;0.93;22;NA;6;NA;35;1
112;FALSE;FALSE;eas;1;2.04;6.95;0.3;61;NA;NA;722;13;0
113;FALSE;FALSE;mmas;0;3.49;1.97;0.45;98;NA;NA;NA;NA;NA
114;FALSE;FALSE;ras;3;4.25;1.62;0.63;46;NA;77;NA;17;1
115;FALSE;FALSE;eas;3;3.43;5.82;0.75;63;NA;NA;214;31;0
116;FALSE;FALSE;as;3;1.29;3.05;0.57;48;NA;NA;NA;8;0
117;FALSE;FALSE;eas;2;2.77;8.15;0.81;60;NA;NA;247;18;0
118;FALSE;FALSE;as;3;3.59;7.01;0.2;51;NA;NA;NA;9;0
119;FALSE;FALSE;acs;2;4.56;9.36;0.74;69;0.59;NA;NA;26;0
120;FALSE;FALSE;as;3;2.46;9.87;0.37;48;NA;NA;NA;30;1
121;FALSE;FALSE;acs;3;4.22;1.99;0.63;52;0.37;NA;NA;23;1
122;FALSE;FALSE;acs;2;1.67;4.64;0.64;41;0.31;NA;NA;16;1
123;FALSE;FALSE;mmas;1;2.88;7.2;0.81;60;NA;NA;NA;35;0
124;FALSE;FALSE;acs;1;0.69;9.77;0.58;37;0.36;NA;NA;22;1
125;FALSE;FALSE;acs;2;2.29;7.14;0.23;96;0.68;NA;NA;16;1
126;FALSE;FALSE;ras;1;3.29;3.38;0.5;63;NA;83;NA;43;1
127;FALSE;FALSE;acs;1;4.78;8.63;0.73;54;0.36;NA;NA;27;0
128;FALSE;FALSE;ras;2;3.46;9.34;0.77;91;NA;59;NA;48;0
129;FALSE;FALSE;ras;2;4.74;6.39;0.74;80;NA;91;NA;15;1
130;FALSE;FALSE;acs;2;4.36;1.7;0.7;27;0.29;NA;NA;13;0
131;FALSE;FALSE;ras;0;1.1;9.84;0.95;92;NA;90;NA;NA;NA
132;FALSE;FALSE;acs;2;3.53;7.13;0.92;44;0.34;NA;NA;17;0
133;FALSE;FALSE;mmas;3;4.37;8.34;0.97;19;NA;NA;NA;30;1
134;FALSE;FALSE;ras;0;0.52;2.78;0.3;81;NA;53;NA;NA;NA
135;FALSE;FALSE;ras;3;4.81;1.31;0.34;19;NA;51;NA;10;1
136;FALSE;FALSE;ras;3;2.43;8.84;0.15;87;NA;3;NA;40;1
137;FALSE;FALSE;eas;1;2.91;6.95;0.75;68;NA;NA;571;35;0
138;FALSE;FALSE;as;3;1.57;4.54;0.76;50;NA;NA;NA;17;0
139;FALSE;FALSE;ras;1;4.02;6.81;0.59;64;NA;55;NA;15;1
140;FALSE;FALSE;mmas;3;4.9;2.92;0.79;12;NA;NA;NA;50;0
141;FALSE;FALSE;eas;2;3.25;6.91;0.61;95;NA;NA;277;24;0
142;FALSE;FALSE;acs;1;4.51;1.56;0.58;61;0.63;NA;NA;24;0
143;FALSE;FALSE;mmas;3;4.15;9.57;0.83;53;NA;NA;NA;19;1
144;FALSE;FALSE;mmas;1;4.17;6.19;0.89;87;NA;NA;NA;21;0
145;FALSE;FALSE;acs;3;2.39;6.98;0.38;88;0.99;NA;NA;7;0
146;FALSE;FALSE;ras;1;3.64;3;0.82;84;NA;33;NA;21;0
147;FALSE;FALSE;ras;1;2.97;5.42;0.34;57;NA;96;NA;39;0
148;FALSE;FALSE;acs;0;2.94;7.51;0.95;76;0.64;NA;NA;NA;NA
149;FALSE;FALSE;mmas;2;3.44;6.74;0.71;80;NA;NA;NA;45;1
150;TRUE;FALSE;acs;3;2.59;7.31;0.42;29;0.27;NA;NA;13;0
151;FALSE;FALSE;ras;2;2.23;5.91;0.06;76;NA;57;NA;48;0
152;FALSE;FALSE;mmas;3;2.56;7.84;0.75;80;NA;NA;NA;23;1
153;TRUE;FALSE;acs;3;2.24;6.88;0.52;55;0.89;NA;NA;34;0
154;FALSE;FALSE;mmas;3;4.07;7.42;0.17;78;NA;NA;NA;29;0
155;FALSE;FALSE;eas;1;3.36;8.51;0.67;47;NA;NA;698;28;1
156;FALSE;FALSE;acs;0;1.26;6.82;0.44;17;0.28;NA;NA;NA;NA
157;FALSE;FALSE;eas;0;2.53;5.31;0.66;45;NA;NA;417;NA;NA
158;FALSE;FALSE;eas;2;3.01;7.34;0.22;26;NA;NA;10;7;0
159;FALSE;FALSE;ras;3;1.87;9.25;0.57;64;NA;19;NA;11;0
160;FALSE;FALSE;mmas;3;2.45;6.74;0.56;15;NA;NA;NA;14;1
161;FALSE;FALSE;as;3;3.31;2.53;0.73;37;NA;NA;NA;30;1
162;FALSE;FALSE;eas;3;1.19;5.29;0.61;92;NA;NA;532;25;0
163;FALSE;FALSE;as;0;4.01;9.88;0.59;98;NA;NA;NA;NA;NA
164;FALSE;FALSE;as;3;3.55;8.17;0.12;71;NA;NA;NA;37;0
165;FALSE;FALSE;eas;3;4.46;4.07;0.67;18;NA;NA;96;36;1
166;FALSE;FALSE;acs;2;2.92;6.96;0.38;47;0.62;NA;NA;30;0
167;FALSE;FALSE;ras;3;4.01;4.34;0.56;35;NA;63;NA;9;0
168;FALSE;FALSE;acs;1;3.07;7.09;0.63;53;0.48;NA;NA;41;0
169;FALSE;FALSE;as;0;4.35;9.12;0.69;55;NA;NA;NA;NA;NA
170;FALSE;FALSE;ras;0;0.3;9.46;0.98;51;NA;45;NA;NA;NA
171;FALSE;FALSE;mmas;0;3.31;6.83;0.17;100;NA;NA;NA;NA;NA
172;FALSE;FALSE;acs;3;2.94;7.1;0.51;68;0.89;NA;NA;20;0
173;TRUE;FALSE;acs;3;2.05;3.71;0.78;37;0.74;NA;NA;22;0
174;FALSE;FALSE;as;0;2.76;8.29;0.63;55;NA;NA;NA;NA;NA
175;FALSE;FALSE;acs;0;2.75;6.61;0.68;13;0.91;NA;NA;NA;NA
176;FALSE;FALSE;acs;3;3.9;7.72;0.37;43;0.1;NA;NA;11;0
177;FALSE;FALSE;acs;3;2.09;8.39;0.37;65;0.15;NA;NA;12;0
178;FALSE;FALSE;acs;3;1.62;6.79;0.23;69;0.86;NA;NA;28;0
179;FALSE;FALSE;ras;1;3.26;6.12;0.13;74;NA;57;NA;36;0
180;TRUE;FALSE;acs;3;2.12;7.07;0.49;39;0.56;NA;NA;24;1
181;FALSE;FALSE;acs;0;3.08;7.46;0.38;58;0.86;NA;NA;NA;NA
182;FALSE;FALSE;eas;3;2.56;7.45;0.52;91;NA;NA;218;18;0
183;FALSE;FALSE;acs;3;2.28;9.43;0.6;94;0.46;NA;NA;32;1
184;FALSE;FALSE;ras;0;3.39;6.61;0.43;57;NA;63;NA;NA;NA
185;FALSE;FALSE;eas;3;2.58;8.15;0.88;49;NA;NA;734;38;1
186;FALSE;FALSE;mmas;3;2.32;5.89;0.3;49;NA;NA;NA;23;0
187;FALSE;FALSE;acs;2;4.07;6.72;0.48;96;0.96;NA;NA;25;0
188;FALSE;FALSE;eas;0;3.97;7.63;0.71;53;NA;NA;444;NA;NA
189;FALSE;FALSE;acs;3;1.01;8.03;0.58;57;0.94;NA;NA;27;0
190;FALSE;FALSE;acs;3;4.28;5.84;0.85;55;0.74;NA;NA;48;0
191;FALSE;FALSE;as;3;2.61;3.47;0.63;39;NA;NA;NA;41;1
192;FALSE;FALSE;acs;2;2.08;6.7;0.32;39;0.74;NA;NA;28;0
193;FALSE;FALSE;acs;3;1.57;7.44;0.32;71;0.96;NA;NA;46;0
194;FALSE;FALSE;acs;1;2.96;3.85;0.53;59;1;NA;NA;30;0
195;FALSE;FALSE;eas;1;2.49;2.37;0.51;66;NA;NA;569;29;0
196;FALSE;FALSE;acs;3;1.79;9.6;0.15;75;0.75;NA;NA;43;0
197;FALSE;FALSE;acs;2;2.66;7.04;0.18;28;0.76;NA;NA;45;1
198;FALSE;FALSE;acs;3;1.37;6.23;0.16;57;0.9;NA;NA;24;1
199;FALSE;FALSE;acs;0;1.58;5.74;0.51;51;0.77;NA;NA;NA;NA
200;FALSE;FALSE;acs;2;3.56;5.46;0.32;51;0.92;NA;NA;29;1
201;FALSE;FALSE;acs;3;3.06;6.6;0.37;90;0.68;NA;NA;44;0
202;FALSE;FALSE;acs;1;3.3;5.08;0.58;31;0.61;NA;NA;21;1
203;FALSE;FALSE;acs;3;3.78;7.09;0.28;5;0.37;NA;NA;15;0
204;FALSE;FALSE;acs;3;0.32;7.46;0.69;48;0.45;NA;NA;29;0
205;FALSE;FALSE;as;0;1.53;6.86;0.5;73;NA;NA;NA;NA;NA
206;FALSE;FALSE;acs;3;4.02;6.83;0.28;15;0.71;NA;NA;34;0
207;FALSE;FALSE;as;2;2.31;7.07;0.78;48;NA;NA;NA;17;0
208;FALSE;FALSE;ras;0;1.26;3.59;0.53;37;NA;28;NA;NA;NA
209;FALSE;FALSE;eas;3;3.61;7.09;0.5;34;NA;NA;328;31;0
210;FALSE;FALSE;acs;3;3.91;7.68;0.22;30;0.58;NA;NA;29;0
211;FALSE;FALSE;acs;1;1.2;6.5;0.85;26;0.95;NA;NA;47;1
212;FALSE;FALSE;eas;1;2.68;6.7;0.53;30;NA;NA;414;36;1
213;FALSE;FALSE;acs;1;1.76;8.2;0.28;34;0.36;NA;NA;35;0
214;FALSE;FALSE;acs;1;1.19;5.6;0.47;69;0.79;NA;NA;33;0
215;FALSE;FALSE;acs;2;2.12;6.13;0.17;75;0.57;NA;NA;44;1
216;FALSE;FALSE;as;3;2.76;7.71;0.7;87;NA;NA;NA;36;0
217;FALSE;FALSE;eas;1;2.94;9.47;0.66;48;NA;NA;149;33;0
218;FALSE;FALSE;mmas;1;1.25;3.21;0.56;46;NA;NA;NA;40;0
219;FALSE;FALSE;mmas;3;3.53;5.87;0.47;57;NA;NA;NA;33;0
220;FALSE;FALSE;acs;3;3.27;3.17;0.37;57;0.85;NA;NA;43;0
221;FALSE;FALSE;acs;1;2.22;8.71;0.77;44;0.35;NA;NA;34;0
222;FALSE;FALSE;acs;3;2.88;7.52;0.26;52;0.41;NA;NA;18;0
223;FALSE;FALSE;acs;3;2.43;5.3;0.29;41;0.92;NA;NA;30;0
224;FALSE;FALSE;eas;3;1.04;6.91;0.61;40;NA;NA;730;33;0
225;FALSE;FALSE;mmas;3;1.87;3.9;0.59;17;NA;NA;NA;15;0
226;FALSE;FALSE;acs;3;4.81;8.77;0.14;44;0.18;NA;NA;24;1
227;FALSE;FALSE;mmas;3;4.17;7.48;0.48;61;NA;NA;NA;32;0
228;FALSE;FALSE;ras;0;3.86;8.94;0.62;14;NA;38;NA;NA;NA
229;FALSE;FALSE;acs;1;2.53;6.25;0.63;28;0.87;NA;NA;21;1
230;FALSE;FALSE;acs;3;3.31;7.79;0.37;66;1;NA;NA;45;0
231;FALSE;FALSE;acs;3;2.39;8.42;0.32;36;0.56;NA;NA;28;0
232;FALSE;FALSE;ras;0;2.21;8.81;0.76;64;NA;63;NA;NA;NA
233;FALSE;FALSE;acs;3;1.3;3.89;0.61;47;0.86;NA;NA;48;1
234;TRUE;FALSE;acs;3;2.04;7.34;0.62;34;0.3;NA;NA;19;0
235;FALSE;FALSE;as;3;0.49;7.04;0.24;37;NA;NA;NA;30;0
236;FALSE;FALSE;acs;3;2.29;4.47;0.52;35;0.68;NA;NA;20;0
237;FALSE;FALSE;as;2;2.08;5.37;0.64;50;NA;NA;NA;34;1
238;FALSE;FALSE;eas;1;0.61;7.75;0.52;39;NA;NA;275;38;0
239;FALSE;FALSE;acs;0;2.17;5.56;0.69;38;0.6;NA;NA;NA;NA
240;FALSE;FALSE;acs;3;1;5.96;0.12;51;0.79;NA;NA;44;1
241;FALSE;FALSE;eas;2;3.53;6.14;0.55;15;NA;NA;47;33;0
242;FALSE;FALSE;acs;3;2.36;7.48;0.66;54;0.87;NA;NA;19;1
243;FALSE;FALSE;as;3;3.53;9.39;0.55;44;NA;NA;NA;10;1
244;FALSE;FALSE;as;3;2.07;9.25;0.33;18;NA;NA;NA;9;1
245;FALSE;FALSE;eas;0;2.31;4.58;0.24;29;NA;NA;643;NA;NA
246;FALSE;FALSE;acs;3;2.41;4.61;0.45;75;0.78;NA;NA;36;0
247;FALSE;FALSE;acs;3;1.51;2.22;0.66;52;0.33;NA;NA;18;1
248;FALSE;FALSE;acs;3;3.02;7;0.55;40;0.45;NA;NA;9;0
249;FALSE;FALSE;acs;0;2.07;5.15;0.59;56;0.63;NA;NA;NA;NA
250;FALSE;FALSE;acs;3;2.17;5.94;0.46;17;0.82;NA;NA;19;1
251;FALSE;FALSE;acs;3;3.47;6.89;0.52;19;0.44;NA;NA;13;0
252;FALSE;FALSE;acs;1;1.57;3.9;0.32;35;0.96;NA;NA;27;0
253;FALSE;FALSE;acs;3;1.04;6.07;0.32;57;0.76;NA;NA;42;0
254;FALSE;FALSE;acs;3;3.42;8.85;0.33;61;0.56;NA;NA;12;1
255;FALSE;FALSE;acs;3;1.5;4.94;0.48;23;0.69;NA;NA;32;0
256;FALSE;FALSE;acs;3;2.6;7.18;0.6;34;0.2;NA;NA;17;0
257;FALSE;FALSE;mmas;0;1.92;6.27;0.49;32;NA;NA;NA;NA;NA
258;FALSE;FALSE;acs;3;1.69;8.28;0.57;47;0.8;NA;NA;25;0
259;FALSE;FALSE;acs;3;1.79;8.6;0.4;68;0.84;NA;NA;31;1
260;FALSE;FALSE;ras;3;3.52;7.22;0.52;35;NA;53;NA;11;0
261;TRUE;FALSE;acs;3;2.83;7.37;0.59;28;0.34;NA;NA;13;0
262;FALSE;FALSE;as;3;2.14;5.03;0.57;60;NA;NA;NA;34;0
263;FALSE;FALSE;as;3;3.51;7.16;0.63;64;NA;NA;NA;20;0
264;FALSE;FALSE;acs;3;1.19;7.35;0.19;67;0.8;NA;NA;39;0
265;FALSE;FALSE;acs;3;3.57;5.21;0.61;11;0.3;NA;NA;16;1
266;FALSE;FALSE;eas;3;1.35;9.03;0.43;32;NA;NA;349;28;1
267;FALSE;FALSE;acs;2;2.08;4.83;0.41;30;0.73;NA;NA;25;1
268;FALSE;FALSE;acs;3;2.18;6.54;0.53;29;0.51;NA;NA;17;0
269;FALSE;FALSE;acs;3;3.86;6.73;0.48;33;0.2;NA;NA;12;0
270;TRUE;FALSE;acs;3;1.86;5.89;0.48;44;0.83;NA;NA;24;0
271;FALSE;FALSE;acs;3;2.99;5.54;0.56;39;0.61;NA;NA;18;1
272;FALSE;FALSE;acs;3;1.4;8.33;0.57;41;0.48;NA;NA;15;0
273;FALSE;FALSE;acs;3;0.54;7.49;0.51;75;0.99;NA;NA;38;0
274;FALSE;FALSE;acs;2;2.56;9.03;0.63;91;0.93;NA;NA;46;0
275;TRUE;FALSE;acs;3;2.41;7.77;0.49;50;0.63;NA;NA;15;0
276;FALSE;FALSE;mmas;3;0.52;9.49;0.52;46;NA;NA;NA;22;1
277;FALSE;FALSE;acs;3;2.3;4.39;0.72;35;0.69;NA;NA;43;1
278;FALSE;FALSE;acs;3;1.64;6.77;0.24;59;0.77;NA;NA;37;0
279;FALSE;FALSE;ras;3;2.36;8.33;0.55;56;NA;24;NA;18;1
280;FALSE;FALSE;acs;1;2.18;5.28;0.42;64;0.89;NA;NA;37;0
281;FALSE;FALSE;acs;3;3.64;5.86;0.12;32;0.39;NA;NA;23;0
282;FALSE;FALSE;acs;1;2.83;7.08;0.14;43;0.36;NA;NA;15;0
283;FALSE;FALSE;as;0;2.36;7.44;0.38;56;NA;NA;NA;NA;NA
284;FALSE;FALSE;as;3;3.85;8.04;0.6;13;NA;NA;NA;14;0
285;FALSE;FALSE;as;3;1.63;6.76;0.78;25;NA;NA;NA;22;0
286;FALSE;FALSE;acs;3;1.78;6.31;0.48;19;0.42;NA;NA;22;0
287;FALSE;FALSE;acs;3;1.64;6.33;0.39;59;0.85;NA;NA;38;0
288;FALSE;FALSE;acs;3;2.78;8.92;0.51;13;0.34;NA;NA;19;0
289;FALSE;FALSE;acs;3;2.13;5.15;0.58;10;0.5;NA;NA;14;0
290;FALSE;FALSE;acs;3;2.36;5.97;0.56;60;0.71;NA;NA;48;0
291;FALSE;FALSE;acs;3;2.63;4.12;0.1;67;0.69;NA;NA;33;0
292;FALSE;FALSE;acs;3;1.64;9.24;0.47;71;0.62;NA;NA;37;0
293;FALSE;FALSE;acs;3;2.08;7.74;0.4;80;0.94;NA;NA;35;0
294;FALSE;FALSE;acs;3;2.14;8.86;0.21;71;0.99;NA;NA;26;0
295;FALSE;FALSE;acs;3;3.85;4;0.36;42;0.25;NA;NA;23;0
296;FALSE;FALSE;acs;2;2.8;6.6;0.3;45;0.18;NA;NA;8;0
297;FALSE;FALSE;acs;2;0.97;5.22;0.41;57;0.16;NA;NA;11;0
298;FALSE;FALSE;acs;3;2.69;6.72;0.49;43;0.88;NA;NA;36;1
299;FALSE;FALSE;acs;3;2.88;6.36;0.48;27;0.47;NA;NA;18;0
300;FALSE;FALSE;acs;3;2.12;6.33;0.47;40;0.12;NA;NA;24;1
301;FALSE;FALSE;acs;3;0.59;3.69;0.72;38;0.89;NA;NA;15;0
302;FALSE;FALSE;acs;3;0.37;6.89;0.44;38;0.52;NA;NA;30;1
303;FALSE;FALSE;acs;3;2.83;6.96;0.84;47;0.81;NA;NA;33;0
304;FALSE;FALSE;eas;3;1.88;5.73;0.42;24;NA;NA;681;15;1
305;FALSE;FALSE;acs;3;2.98;8.45;0.53;36;0.31;NA;NA;14;0
306;FALSE;FALSE;acs;3;1.94;7.32;0.7;38;0.36;NA;NA;27;0
307;FALSE;FALSE;acs;3;2.75;6.09;0.3;13;0.31;NA;NA;10;0
308;FALSE;FALSE;acs;1;1.15;4.55;0.62;36;0.4;NA;NA;31;0
309;FALSE;FALSE;mmas;3;1.29;7.7;0.77;69;NA;NA;NA;42;0
310;FALSE;FALSE;eas;3;3.77;9.11;0.75;50;NA;NA;252;45;1
311;FALSE;FALSE;acs;3;3.1;4.8;0.59;93;0.83;NA;NA;31;1
312;FALSE;FALSE;acs;3;1.45;7.38;0.36;62;0.96;NA;NA;41;0
