CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
7;TRUE;FALSE;5;1;2;NA;NA;1.28;2.3;0.28;7;7
45;TRUE;FALSE;14;3;1;NA;NA;1.47;1.64;0.21;45;45
67;TRUE;FALSE;50;1;0;NA;NA;0.75;2.44;0.13;67;67
127;TRUE;FALSE;154;4;2;NA;NA;1.99;2.24;0.53;127;127
132;TRUE;FALSE;116;4;2;NA;NA;1.83;2.39;0.47;132;132
164;TRUE;FALSE;25;4;0;NA;NA;1.27;2.5;0.23;164;164
178;TRUE;FALSE;21;5;1;NA;5;1.95;2.22;0.44;178;178
196;TRUE;FALSE;14;0;1;NA;NA;0.33;1.81;0.29;196;196
227;TRUE;FALSE;55;1;0;NA;NA;1.5;2.45;0.27;227;227
242;TRUE;FALSE;22;0;1;NA;NA;2.39;2.13;0.36;242;242
246;TRUE;FALSE;23;1;2;NA;NA;1.42;1.78;0.03;246;246
267;TRUE;FALSE;31;1;0;NA;NA;1.6;2.25;0.22;267;267
272;TRUE;FALSE;28;4;2;NA;NA;1.33;1.99;0.26;272;272
309;TRUE;FALSE;28;0;1;NA;NA;2.06;2.26;0.29;309;309
316;TRUE;FALSE;23;0;1;NA;NA;2.3;2.18;0.37;316;316
335;TRUE;FALSE;31;0;1;NA;NA;2.39;1.78;0.3;335;335
346;TRUE;FALSE;40;0;1;NA;NA;2.1;1.77;0.42;346;346
387;TRUE;TRUE;20;0;1;NA;NA;2.46;2.08;0.31;387;387
392;TRUE;FALSE;24;0;1;NA;NA;1.88;2.21;0.23;392;392
413;TRUE;FALSE;31;0;1;NA;NA;2.19;2.3;0.24;413;413
437;TRUE;FALSE;24;0;1;NA;NA;2.36;2.11;0.32;437;437
439;TRUE;FALSE;29;0;1;NA;NA;2.46;2.33;0.27;439;439
