CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
28;FALSE;FALSE;ras;0;3.78;3.74;0.88;70;NA;49;NA;NA;NA
29;FALSE;FALSE;mmas;0;0.66;9.99;0.26;34;NA;NA;NA;NA;NA
30;FALSE;FALSE;acs;2;3.16;4.99;0.76;82;0.27;NA;NA;28;1
31;FALSE;FALSE;ras;1;1.91;7.49;0.51;58;NA;61;NA;40;1
32;FALSE;FALSE;as;3;4.41;2.49;0.02;10;NA;NA;NA;17;0
33;FALSE;FALSE;acs;0;2.61;6.4;0.34;11;0.35;NA;NA;NA;NA
34;FALSE;FALSE;eas;2;0.11;1.4;0.84;59;NA;NA;398;38;0
35;FALSE;FALSE;mmas;1;3.86;8.9;0.59;83;NA;NA;NA;49;0
36;FALSE;FALSE;ras;3;1.36;3.9;0.09;35;NA;41;NA;26;1
37;FALSE;FALSE;ras;1;0.74;2.65;0.22;23;NA;78;NA;32;0
38;FALSE;FALSE;as;3;3.24;7.65;0.71;71;NA;NA;NA;9;1
39;FALSE;FALSE;acs;2;4.49;5.15;0.47;47;0.97;NA;NA;44;0
40;FALSE;FALSE;mmas;0;1.99;0.15;0.96;95;NA;NA;NA;NA;NA
41;FALSE;FALSE;as;2;1.67;7.03;0.16;89;NA;NA;NA;18;0
42;FALSE;FALSE;ras;0;4.17;2.03;0.65;41;NA;22;NA;NA;NA
43;FALSE;FALSE;eas;1;2.92;4.53;0.4;65;NA;NA;632;6;0
44;FALSE;FALSE;acs;3;0.42;9.53;0.9;17;0.54;NA;NA;29;1
45;TRUE;FALSE;mmas;3;4.8;3.28;0.28;77;NA;NA;NA;46;1
46;FALSE;FALSE;acs;1;2.3;8.28;0.77;29;0.16;NA;NA;23;0
47;FALSE;FALSE;eas;2;3.55;0.78;0.53;5;NA;NA;538;12;0
48;FALSE;FALSE;as;0;1.05;5.78;0.03;53;NA;NA;NA;NA;NA
49;FALSE;FALSE;ras;2;1.2;7.96;0.37;68;NA;75;NA;19;1
50;FALSE;FALSE;as;0;3.7;2.96;0.87;20;NA;NA;NA;NA;NA
51;FALSE;FALSE;eas;3;2.45;5.46;0.62;44;NA;NA;749;31;0
52;FALSE;FALSE;acs;1;4.95;0.46;0.12;92;0.82;NA;NA;8;1
53;TRUE;FALSE;ras;3;3.08;1.71;0.25;56;NA;38;NA;48;0
54;FALSE;FALSE;mmas;1;0.58;6.71;0.74;8;NA;NA;NA;25;1
55;FALSE;FALSE;eas;0;1.83;9.21;0.5;80;NA;NA;468;NA;NA
56;FALSE;FALSE;as;2;4.33;4.21;0.99;32;NA;NA;NA;13;1
57;FALSE;FALSE;acs;0;0.27;4.84;0.56;74;0.63;NA;NA;NA;NA
58;FALSE;FALSE;mmas;2;2.77;9.84;0.06;26;NA;NA;NA;39;1
59;FALSE;FALSE;eas;3;4.02;7.34;0.81;98;NA;NA;609;5;0
60;FALSE;FALSE;as;1;1.52;2.34;0.31;50;NA;NA;NA;28;1
61;FALSE;FALSE;eas;0;4.64;8.59;0.19;38;NA;NA;515;NA;NA
62;FALSE;FALSE;acs;2;2.14;3.59;0.68;86;0.01;NA;NA;33;1
63;FALSE;FALSE;mmas;3;0.89;1.09;0.43;14;NA;NA;NA;22;0
64;FALSE;FALSE;ras;1;3.39;6.09;0.93;62;NA;94;NA;45;1
65;FALSE;FALSE;ras;3;0.7;2.26;0.6;81;NA;99;NA;24;0
66;FALSE;FALSE;mmas;1;3.2;7.26;0.1;33;NA;NA;NA;47;1
67;FALSE;FALSE;eas;2;1.95;4.76;0.35;9;NA;NA;579;35;1
68;FALSE;FALSE;acs;0;4.45;9.76;0.84;57;0.25;NA;NA;NA;NA
69;FALSE;FALSE;eas;1;1.32;1.01;0.72;69;NA;NA;486;30;1
70;FALSE;FALSE;as;3;3.82;6.01;0.23;21;NA;NA;NA;7;0
71;FALSE;FALSE;mmas;0;0.07;3.51;0.47;45;NA;NA;NA;NA;NA
72;FALSE;FALSE;acs;2;2.57;8.51;0.97;93;0.62;NA;NA;41;1
73;FALSE;FALSE;acs;3;2.26;6.63;0.41;75;0.94;NA;NA;32;0
74;FALSE;FALSE;mmas;1;4.76;1.63;0.91;27;NA;NA;NA;9;1
75;FALSE;FALSE;as;2;1.01;9.13;0.66;51;NA;NA;NA;21;1
76;FALSE;FALSE;ras;0;3.51;4.13;0.16;99;NA;68;NA;NA;NA
77;FALSE;FALSE;mmas;3;2.88;0.38;0.78;39;NA;NA;NA;50;0
78;FALSE;FALSE;ras;1;0.38;5.38;0.29;87;NA;31;NA;27;1
79;FALSE;FALSE;eas;2;4.13;2.88;0.04;63;NA;NA;720;15;1
80;FALSE;FALSE;as;0;1.63;7.88;0.53;15;NA;NA;NA;NA;NA
81;FALSE;FALSE;eas;0;2.73;5.07;0.69;78;NA;NA;697;NA;NA
82;FALSE;FALSE;acs;2;0.23;0.07;0.19;30;0.4;NA;NA;37;0
83;FALSE;FALSE;ras;1;3.98;7.57;0.44;6;NA;46;NA;48;0
84;FALSE;FALSE;mmas;3;1.48;2.57;0.94;54;NA;NA;NA;25;1
85;FALSE;FALSE;mmas;2;4.6;6.32;0.57;66;NA;NA;NA;42;0
86;FALSE;FALSE;acs;0;2.1;1.32;0.07;18;0.78;NA;NA;NA;NA
87;FALSE;FALSE;ras;3;3.35;8.82;0.32;42;NA;84;NA;8;1
88;FALSE;FALSE;as;1;0.85;3.82;0.81;90;NA;NA;NA;31;0
89;FALSE;FALSE;ras;2;1.79;5.7;0.88;24;NA;15;NA;17;0
90;FALSE;FALSE;as;0;4.29;0.7;0.38;72;NA;NA;NA;NA;NA
91;FALSE;FALSE;eas;3;0.54;8.2;0.13;96;NA;NA;556;28;1
92;FALSE;FALSE;acs;3;3.97;3.64;0.47;38;0.09;NA;NA;31;0
93;FALSE;FALSE;mmas;3;4.1;5.01;0.37;84;NA;NA;NA;48;1
94;FALSE;FALSE;ras;2;0.95;5.7;0.54;50;NA;18;NA;37;1
95;FALSE;FALSE;ras;0;3.93;2.58;0.36;42;NA;68;NA;NA;NA
96;FALSE;FALSE;ras;0;2.75;0.91;0.3;52;NA;30;NA;NA;NA
97;FALSE;FALSE;acs;0;1.67;9.57;0.48;50;0.11;NA;NA;NA;NA
98;FALSE;FALSE;eas;1;3.5;7.83;0.47;30;NA;NA;381;21;0
99;FALSE;FALSE;ras;1;3.96;7.19;0.36;80;NA;21;NA;27;1
100;FALSE;FALSE;acs;3;2.45;3.05;0.57;5;0.43;NA;NA;46;1
101;FALSE;FALSE;ras;0;4.89;8.52;0.62;34;NA;22;NA;NA;NA
102;FALSE;FALSE;ras;3;3.25;8.64;0.49;28;NA;92;NA;34;0
103;FALSE;FALSE;as;1;4.35;8.08;0.29;68;NA;NA;NA;48;0
104;FALSE;FALSE;mmas;0;0.91;1.85;0.64;69;NA;NA;NA;NA;NA
105;FALSE;FALSE;acs;3;0.08;1.5;0.58;12;0.79;NA;NA;26;1
106;FALSE;FALSE;eas;3;3.92;5.32;0.16;94;NA;NA;730;21;1
107;FALSE;FALSE;mmas;3;4.08;8.13;0.14;93;NA;NA;NA;41;0
108;FALSE;FALSE;eas;3;4.27;2.36;0.4;21;NA;NA;719;34;1
109;FALSE;FALSE;as;0;3.38;8.47;0.04;23;NA;NA;NA;NA;NA
110;FALSE;FALSE;ras;3;2.49;6.98;0.53;14;NA;99;NA;28;0
111;FALSE;FALSE;acs;2;4.67;3.36;0.55;39;0.07;NA;NA;18;1
112;FALSE;FALSE;eas;3;3.74;2.16;0.62;47;NA;NA;341;47;1
113;TRUE;FALSE;acs;3;2.17;0.77;0.42;39;0.13;NA;NA;13;1
114;FALSE;FALSE;as;3;1.23;3.69;0.43;50;NA;NA;NA;44;1
115;FALSE;FALSE;acs;3;2.14;1.81;0.33;74;0.29;NA;NA;50;1
116;FALSE;FALSE;mmas;0;3.57;1.75;0.78;95;NA;NA;NA;NA;NA
117;FALSE;FALSE;mmas;0;4.19;4.87;0.09;46;NA;NA;NA;NA;NA
118;FALSE;FALSE;mmas;3;0.72;5.01;0.34;5;NA;NA;NA;44;1
119;FALSE;FALSE;ras;2;3.75;6.67;0.02;28;NA;92;NA;24;0
120;FALSE;FALSE;as;3;4.81;0.52;0.14;48;NA;NA;NA;50;0
121;FALSE;FALSE;as;3;0.68;3.25;0.57;84;NA;NA;NA;44;0
122;FALSE;FALSE;eas;3;0.87;4.73;0.77;22;NA;NA;192;15;0
123;FALSE;FALSE;mmas;3;0.95;6.03;0.74;34;NA;NA;NA;45;1
124;FALSE;FALSE;eas;3;4;9.98;0.39;5;NA;NA;173;27;0
125;FALSE;FALSE;ras;3;1.42;2.58;0.26;30;NA;32;NA;33;0
126;FALSE;FALSE;acs;3;4.16;3.14;0.74;76;0.56;NA;NA;22;0
127;FALSE;FALSE;acs;1;4.33;1.08;0.24;56;0.66;NA;NA;40;1
128;FALSE;FALSE;acs;3;4.62;5.13;0.28;19;0.89;NA;NA;7;0
129;FALSE;FALSE;ras;3;0.1;6.59;0.75;47;NA;14;NA;43;1
130;FALSE;FALSE;mmas;1;1.38;1.55;0.45;36;NA;NA;NA;12;0
131;FALSE;FALSE;acs;2;1.97;5.58;0.5;9;0.32;NA;NA;33;1
132;FALSE;FALSE;mmas;3;3.3;5.34;0.67;55;NA;NA;NA;49;0
133;FALSE;FALSE;mmas;0;4.29;3.25;0.32;45;NA;NA;NA;NA;NA
134;FALSE;FALSE;eas;2;3.35;6.88;0.33;54;NA;NA;236;44;0
135;FALSE;FALSE;eas;0;3.74;6.57;0.46;88;NA;NA;634;NA;NA
136;FALSE;FALSE;mmas;3;2.24;3.14;0.59;18;NA;NA;NA;7;0
137;FALSE;FALSE;as;3;2.65;1.06;0.74;64;NA;NA;NA;21;1
138;FALSE;FALSE;ras;0;1.31;5.37;0.24;71;NA;12;NA;NA;NA
139;FALSE;FALSE;ras;0;2.48;2.19;0.37;54;NA;76;NA;NA;NA
140;FALSE;FALSE;mmas;1;1.04;1.04;0.46;95;NA;NA;NA;36;1
141;FALSE;FALSE;mmas;0;3.37;4.22;0.44;73;NA;NA;NA;NA;NA
142;FALSE;FALSE;ras;2;0.93;3.27;0.39;26;NA;85;NA;15;0
143;FALSE;FALSE;eas;2;3.9;5.15;0.72;53;NA;NA;667;45;1
144;FALSE;FALSE;ras;1;3.46;5.91;0.34;44;NA;8;NA;32;1
145;FALSE;FALSE;as;0;3.69;3.69;0.36;54;NA;NA;NA;NA;NA
146;FALSE;FALSE;acs;3;4.42;3.54;0.15;57;0.67;NA;NA;46;0
147;FALSE;FALSE;ras;2;2.44;8.1;0.62;59;NA;4;NA;23;0
148;FALSE;FALSE;mmas;3;4.28;4.27;0.41;67;NA;NA;NA;23;1
149;FALSE;FALSE;as;3;0.78;4.27;0.79;34;NA;NA;NA;36;1
150;FALSE;FALSE;acs;1;2.49;5.9;0.3;76;0.78;NA;NA;37;1
151;FALSE;FALSE;acs;1;2.88;4.88;0.36;15;0.84;NA;NA;21;1
152;FALSE;FALSE;mmas;3;4.11;2.54;0.89;66;NA;NA;NA;36;0
153;FALSE;FALSE;mmas;3;2.33;7.26;0.34;43;NA;NA;NA;25;0
154;FALSE;FALSE;mmas;0;3.14;7.13;0.87;96;NA;NA;NA;NA;NA
155;FALSE;FALSE;as;1;4.58;3.5;0.63;97;NA;NA;NA;34;1
156;FALSE;FALSE;ras;3;3.7;7.47;0.59;34;NA;80;NA;15;1
157;FALSE;FALSE;mmas;3;4.11;2.59;0.49;43;NA;NA;NA;43;0
158;FALSE;FALSE;ras;3;3.73;2.87;0.63;9;NA;32;NA;28;1
159;FALSE;FALSE;eas;3;2.4;8.27;0.68;25;NA;NA;206;27;1
160;FALSE;FALSE;eas;1;3.99;3.91;0.03;51;NA;NA;677;21;0
161;FALSE;FALSE;ras;2;1.92;8.31;0.07;53;NA;69;NA;33;1
162;FALSE;FALSE;eas;1;3.52;6.12;0.49;77;NA;NA;130;31;0
163;FALSE;FALSE;mmas;3;2.84;3.16;0.22;8;NA;NA;NA;21;1
164;FALSE;FALSE;ras;3;0.4;1.56;0.79;61;NA;9;NA;34;1
165;FALSE;FALSE;mmas;0;4.35;3.07;0.57;94;NA;NA;NA;NA;NA
166;FALSE;FALSE;as;3;4.04;1.64;0.28;84;NA;NA;NA;39;0
167;FALSE;FALSE;mmas;3;4.11;0.42;0.05;73;NA;NA;NA;35;1
168;FALSE;FALSE;ras;1;2.3;5.58;0.36;20;NA;19;NA;22;0
169;FALSE;FALSE;acs;1;1.38;9.22;0.13;34;0.73;NA;NA;13;0
170;FALSE;FALSE;mmas;1;4.64;2.4;0.58;40;NA;NA;NA;38;0
171;FALSE;FALSE;mmas;3;4.36;7.71;0.82;31;NA;NA;NA;49;1
172;FALSE;FALSE;acs;1;1.66;1.43;0.43;68;0.49;NA;NA;8;0
173;FALSE;FALSE;acs;3;2.21;4.3;0.91;50;0.13;NA;NA;30;1
174;FALSE;FALSE;acs;3;2.67;1.57;0.27;33;0.76;NA;NA;7;1
175;FALSE;FALSE;acs;3;1.34;0.16;0.45;63;0.31;NA;NA;16;1
176;FALSE;FALSE;acs;3;2.5;1.64;0.15;49;0.26;NA;NA;12;1
177;FALSE;FALSE;acs;2;3.06;2.11;0.62;40;0.17;NA;NA;18;1
178;FALSE;FALSE;acs;2;2.91;0.42;0.63;24;0.13;NA;NA;19;1
179;FALSE;FALSE;mmas;0;4.59;0.13;0.35;49;NA;NA;NA;NA;NA
180;FALSE;FALSE;eas;1;4.55;0.79;0.35;48;NA;NA;537;15;0
181;FALSE;FALSE;eas;3;3.24;5.82;0.52;7;NA;NA;486;15;0
182;TRUE;FALSE;mmas;3;0.98;0.32;0.86;35;NA;NA;NA;12;1
183;FALSE;FALSE;ras;0;2.68;1.27;0.46;47;NA;99;NA;NA;NA
184;FALSE;FALSE;as;1;2.87;5.05;0.53;38;NA;NA;NA;10;1
185;TRUE;FALSE;acs;3;2.33;3.78;0.72;23;0.63;NA;NA;15;1
186;FALSE;FALSE;as;0;0.96;0.06;0.17;41;NA;NA;NA;NA;NA
187;FALSE;FALSE;acs;3;2.12;1.66;0.66;61;0.33;NA;NA;13;0
188;FALSE;FALSE;acs;3;4.32;5.03;0.37;21;0.62;NA;NA;19;1
189;FALSE;FALSE;as;3;2.6;0.75;0.43;30;NA;NA;NA;16;1
190;FALSE;FALSE;acs;2;3.77;2.86;0.33;24;0.07;NA;NA;11;1
191;FALSE;FALSE;eas;1;1.63;3;0.36;55;NA;NA;334;11;0
192;FALSE;FALSE;ras;0;3.37;5.03;0.6;36;NA;2;NA;NA;NA
193;FALSE;FALSE;mmas;3;0.34;1.77;0.34;25;NA;NA;NA;32;1
194;FALSE;FALSE;mmas;1;2.56;2.42;0.3;81;NA;NA;NA;6;0
195;FALSE;FALSE;acs;1;2.02;1.49;0.53;28;0.08;NA;NA;16;1
196;FALSE;FALSE;ras;0;2.75;5.42;0.44;37;NA;96;NA;NA;NA
197;FALSE;FALSE;ras;2;4.05;1.2;0.53;45;NA;34;NA;5;0
198;FALSE;FALSE;mmas;2;4.24;1.55;0.67;45;NA;NA;NA;15;1
199;FALSE;FALSE;acs;3;2.61;0.88;0.31;23;0.48;NA;NA;18;1
200;FALSE;FALSE;acs;3;2.11;0.86;0.24;31;0.4;NA;NA;5;1
201;FALSE;FALSE;acs;3;1.15;1.85;0.34;20;0.86;NA;NA;20;1
202;FALSE;FALSE;acs;3;1.73;2.57;0.62;54;0.43;NA;NA;8;1
203;FALSE;FALSE;acs;3;1.17;2.6;0.82;45;0.11;NA;NA;14;0
204;FALSE;FALSE;eas;3;1.14;2.54;0.11;16;NA;NA;287;11;1
205;FALSE;FALSE;acs;1;4.27;6.22;0.17;45;0.66;NA;NA;15;1
206;FALSE;FALSE;acs;3;2.2;2.66;0.38;61;0.24;NA;NA;20;0
207;FALSE;FALSE;acs;3;3.37;1.87;0.32;36;0.16;NA;NA;19;1
208;FALSE;FALSE;ras;0;2.05;3.22;0.37;76;NA;22;NA;NA;NA
209;FALSE;FALSE;ras;3;2.98;3.53;0.56;59;NA;16;NA;20;1
210;FALSE;FALSE;acs;1;0.42;1.41;0.64;10;0.81;NA;NA;12;0
211;FALSE;FALSE;acs;3;2.35;0.94;0.76;71;0.33;NA;NA;25;0
212;FALSE;FALSE;acs;3;2.79;2.45;0.55;56;0.09;NA;NA;11;0
213;FALSE;FALSE;mmas;3;2.69;2.04;0.1;45;NA;NA;NA;12;1
214;FALSE;FALSE;mmas;3;2.35;1.99;0.34;65;NA;NA;NA;18;0
215;FALSE;FALSE;acs;3;3.41;1.22;0.32;58;0.15;NA;NA;19;1
216;FALSE;FALSE;acs;1;2.7;4;0.28;50;0.1;NA;NA;14;1
217;FALSE;FALSE;mmas;3;2.84;0.25;0.39;68;NA;NA;NA;17;1
218;FALSE;FALSE;eas;0;1.73;2.4;0.55;19;NA;NA;324;NA;NA
219;FALSE;FALSE;acs;2;3.54;2.03;0.2;42;0.83;NA;NA;6;0
220;FALSE;FALSE;acs;2;1.65;2.15;0.78;49;0.6;NA;NA;31;0
221;FALSE;FALSE;as;3;2.82;1.94;0.67;16;NA;NA;NA;15;0
222;FALSE;FALSE;eas;1;1.79;0.76;0.21;34;NA;NA;633;19;1
223;FALSE;FALSE;acs;1;1.72;1.52;0.39;69;0.26;NA;NA;8;1
224;FALSE;FALSE;mmas;3;3.59;2.12;0.48;55;NA;NA;NA;9;1
225;FALSE;FALSE;mmas;3;3.4;0.28;0.24;72;NA;NA;NA;22;1
226;FALSE;FALSE;acs;3;0.11;0.95;0.47;43;0.06;NA;NA;13;1
227;TRUE;FALSE;acs;3;2.2;1.03;0.35;27;0.23;NA;NA;14;1
228;FALSE;FALSE;mmas;3;2.79;2.34;0.43;25;NA;NA;NA;6;1
229;TRUE;FALSE;acs;3;3.28;2.09;0.47;33;0.14;NA;NA;10;1
230;FALSE;FALSE;as;3;2.97;1.23;0.07;7;NA;NA;NA;15;1
231;FALSE;FALSE;mmas;2;2.72;1.73;0.65;70;NA;NA;NA;20;0
232;FALSE;FALSE;mmas;3;0.36;2.06;0.62;32;NA;NA;NA;7;1
233;FALSE;FALSE;acs;3;1.75;1.62;0.25;15;0.1;NA;NA;7;1
234;FALSE;FALSE;acs;1;1.87;2.58;0.23;60;0.32;NA;NA;24;0
235;FALSE;FALSE;acs;3;1.66;1.57;0.37;40;0.8;NA;NA;17;0
236;FALSE;FALSE;acs;3;0.85;2.2;0.53;27;0.06;NA;NA;13;0
237;FALSE;FALSE;as;3;0.1;4.67;0.14;30;NA;NA;NA;15;1
238;FALSE;FALSE;acs;3;0.31;0.72;0.26;57;0.57;NA;NA;20;1
239;FALSE;FALSE;acs;3;3.27;2.01;0.45;31;0.4;NA;NA;14;1
240;FALSE;FALSE;acs;3;2.48;0.37;0.47;31;0.44;NA;NA;22;1
241;FALSE;FALSE;ras;3;3.23;3.06;0.56;39;NA;46;NA;27;1
242;FALSE;FALSE;acs;1;2.78;0.14;0.08;13;0.1;NA;NA;11;1
243;FALSE;FALSE;mmas;3;2.63;1.36;0.1;48;NA;NA;NA;11;1
244;FALSE;FALSE;mmas;3;0.67;3.94;0.35;49;NA;NA;NA;10;1
245;FALSE;FALSE;acs;3;2.91;3.52;0.04;86;0.13;NA;NA;21;1
246;FALSE;FALSE;as;3;2.41;1.02;0.58;47;NA;NA;NA;12;1
247;FALSE;FALSE;acs;1;1.5;3.12;0.29;68;0.22;NA;NA;19;1
248;FALSE;FALSE;as;3;2.47;0.24;0.33;16;NA;NA;NA;7;1
249;FALSE;FALSE;mmas;2;4.19;0.29;0.03;53;NA;NA;NA;29;1
250;FALSE;FALSE;ras;0;1.71;1.62;0.27;51;NA;61;NA;NA;NA
251;FALSE;FALSE;mmas;3;1.34;0.82;0.83;40;NA;NA;NA;7;1
252;FALSE;FALSE;acs;3;4.88;2.32;0.56;22;0.12;NA;NA;5;1
253;FALSE;FALSE;acs;3;4.06;3.55;0.43;38;0.17;NA;NA;6;1
254;FALSE;FALSE;mmas;3;1.07;1.01;0.72;37;NA;NA;NA;13;1
255;FALSE;FALSE;acs;3;3.11;3.01;0.84;33;0.55;NA;NA;6;1
256;FALSE;FALSE;mmas;3;1.14;2.87;0.88;61;NA;NA;NA;16;1
257;FALSE;FALSE;acs;3;1.94;4.55;0.71;34;0.45;NA;NA;14;1
258;FALSE;FALSE;acs;0;3.43;2.93;0.46;28;0.34;NA;NA;NA;NA
259;FALSE;FALSE;as;3;0.21;0.95;0.71;36;NA;NA;NA;12;1
260;FALSE;FALSE;acs;3;2.62;3.82;0.62;12;0.67;NA;NA;12;1
261;FALSE;FALSE;mmas;1;1.07;1.45;0.51;26;NA;NA;NA;29;1
262;FALSE;FALSE;eas;3;1.79;2.37;0.42;68;NA;NA;574;10;1
263;FALSE;FALSE;acs;3;2.03;1.35;0.37;21;0.1;NA;NA;7;1
264;FALSE;FALSE;acs;3;1.02;1.2;0.58;24;0.55;NA;NA;25;1
265;FALSE;FALSE;acs;3;1.94;0.7;0.25;37;0.3;NA;NA;27;1
266;FALSE;FALSE;mmas;3;0.34;0.77;0.79;51;NA;NA;NA;21;1
267;FALSE;FALSE;mmas;3;0.55;1.32;0.79;29;NA;NA;NA;15;1
268;FALSE;FALSE;acs;1;4.15;4.15;0.45;33;0.33;NA;NA;8;0
269;FALSE;FALSE;as;3;0.42;0.39;0.74;51;NA;NA;NA;9;1
270;FALSE;FALSE;acs;3;2.91;0.75;0.24;34;0.31;NA;NA;8;0
271;FALSE;FALSE;acs;3;3.7;1.65;0.6;46;0.14;NA;NA;17;1
272;FALSE;FALSE;acs;3;3.96;3.76;0.79;50;0.87;NA;NA;11;1
273;FALSE;FALSE;acs;3;1.44;3.54;0.64;26;0.58;NA;NA;29;0
274;FALSE;FALSE;acs;3;4.19;1.59;0.26;36;0.13;NA;NA;6;1
275;FALSE;FALSE;mmas;3;1.15;1.46;0.54;34;NA;NA;NA;10;1
276;FALSE;FALSE;acs;3;3.33;3.29;0.49;45;0.12;NA;NA;10;1
277;FALSE;FALSE;mmas;3;4.08;0.87;0.35;39;NA;NA;NA;5;1
278;FALSE;FALSE;acs;3;3.07;4.91;0.58;22;0.89;NA;NA;10;1
279;FALSE;FALSE;mmas;3;0.05;2.55;0.97;14;NA;NA;NA;11;1
280;FALSE;FALSE;acs;3;1.96;3.55;0.25;37;0.02;NA;NA;31;1
281;FALSE;FALSE;mmas;3;2.31;1.85;0.59;17;NA;NA;NA;15;1
282;FALSE;FALSE;acs;3;1.34;0.93;0.63;38;0.39;NA;NA;15;1
283;FALSE;FALSE;acs;0;1.87;1.31;0.36;21;0.38;NA;NA;NA;NA
284;FALSE;FALSE;as;3;3.7;5.01;0.59;23;NA;NA;NA;16;1
285;FALSE;FALSE;acs;0;3;2.89;0.28;31;0.17;NA;NA;NA;NA
286;FALSE;FALSE;acs;3;2.97;7.7;0.79;54;0.57;NA;NA;10;1
287;FALSE;FALSE;acs;2;1.47;1.24;0.8;27;0.1;NA;NA;14;1
288;FALSE;FALSE;acs;3;2.04;4.64;0.37;16;0.9;NA;NA;17;1
289;TRUE;FALSE;acs;3;4.23;2.52;0.45;65;0.4;NA;NA;9;1
290;FALSE;FALSE;acs;3;2.25;1.93;0.8;43;0.1;NA;NA;14;1
291;FALSE;FALSE;ras;3;1.28;2.37;0.64;39;NA;11;NA;13;1
292;FALSE;FALSE;acs;3;2.47;3.58;0.7;29;0.78;NA;NA;28;1
293;FALSE;FALSE;acs;3;3.47;1.15;0.65;19;0.03;NA;NA;21;1
294;FALSE;FALSE;acs;0;0.49;2.38;0.37;8;0.13;NA;NA;NA;NA
295;FALSE;FALSE;mmas;3;2.01;0.69;0.69;36;NA;NA;NA;6;1
296;FALSE;FALSE;acs;3;1.35;1.97;0.06;48;0.27;NA;NA;14;1
297;TRUE;FALSE;acs;3;2.3;2.36;0.39;37;0.33;NA;NA;10;1
298;FALSE;FALSE;mmas;3;3.38;4.93;0.66;16;NA;NA;NA;18;1
299;FALSE;FALSE;acs;3;1.25;4.09;0.84;34;0.53;NA;NA;19;1
300;FALSE;FALSE;acs;1;4.11;3.45;0.59;35;0.08;NA;NA;24;1
301;FALSE;FALSE;acs;3;2.56;4.17;0.68;29;0.96;NA;NA;13;1
302;FALSE;FALSE;acs;3;2.69;4.15;0.76;45;0.94;NA;NA;9;0
303;FALSE;FALSE;acs;3;0.46;1.35;0.31;58;0.12;NA;NA;23;1
304;FALSE;FALSE;acs;2;0.93;4.5;0.26;19;0.5;NA;NA;12;1
305;FALSE;FALSE;acs;0;2.89;2.35;0.33;24;0.4;NA;NA;NA;NA
306;FALSE;FALSE;acs;3;1.39;0.39;0.03;36;0.07;NA;NA;21;1
307;TRUE;FALSE;acs;3;1.91;3.08;0.38;33;0.21;NA;NA;16;1
308;FALSE;FALSE;ras;3;1.96;2.17;0.51;19;NA;56;NA;20;0
309;FALSE;FALSE;acs;3;1.22;2.36;0.46;49;0.33;NA;NA;24;1
310;FALSE;FALSE;mmas;3;0.97;0.38;0.47;31;NA;NA;NA;17;1
311;FALSE;FALSE;acs;3;2.84;2.38;0.54;11;0.03;NA;NA;10;1
