CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG;QUALITY
1;33408728;33603643.8;5;387;489.6;0.705192629815745;0.78004803301245;3.12324385170998;3.38288360158298;387;489.6;0.705192629815745;0.78004803301245;1.37437034387908
2;32888492;33024815.6;5;313;384.4;0.522613065326633;0.612160799973963;1.48966355557365;1.60228765078945;313;384.4;0.522613065326633;0.612160799973963;1.07856902852555
3;78611217;79311621.6;5;473;628;1;1;142.790624541648;144.006305436965;473;628;1;1;1.76190476190476
4;33358750;33545796.2;5;390;483;0.730318257956449;0.769976873931189;2.62464678001721;3.20482737948674;390;483;0.730318257956449;0.769976873931189;1.3566259207359
5;33738312;33849617.4;5;402;510.2;0.76214405360134;0.812689661390109;4.02005894800935;4.13987379619217;402;510.2;0.76214405360134;0.812689661390109;1.431881784354
6;38583217;39317483.4;5;443;578.4;0.91304347826087;0.922188693487005;19.1642072181113;20.9613858295659;443;578.4;0.91304347826087;0.922188693487005;1.62480865042949
7;33630182;33764397.2;5;394;502.4;0.738693467336683;0.80026627798092;3.50515678947928;3.87775057306839;394;502.4;0.738693467336683;0.80026627798092;1.40999296596638
8;33194132;33379843.2;5;376;462;0.666666666666667;0.737600485526057;2.52002636465846;2.6943441749892;376;462;0.666666666666667;0.737600485526057;1.29958180783162
9;33428228;33649866.2;5;377;494;0.728643216080402;0.785796879599718;2.6981475749819;3.52614348296535;377;494;0.728643216080402;0.785796879599718;1.38449926405665
10;38419390;38849720.4;5;440;568;0.885714285714286;0.90557508152256;18.3514203232656;19.5226819093207;440;568;0.885714285714286;0.90557508152256;1.59553704839689
11;32524192;32705376.5;6;118;259.833333333333;0.195979899497487;0.426106289219987;0.423052901305909;0.73830710325737;118;259.833333333333;0.195979899497487;0.426106289219987;0.730467924377121
12;34027933;34236830;5;418;529.8;0.795644891122278;0.844880881666116;5.0952194892408;5.33068242561064;418;529.8;0.795644891122278;0.844880881666116;1.48859964864982
13;33039006;33207089.6;5;349;427;0.582914572864322;0.680904937284718;1.98201716497884;2.16273985898824;349;427;0.582914572864322;0.680904937284718;1.19968965140641
