CONFIG_ID;B;M;INSTANCES;BR;MR;BNR;MNR;BG;MG;BRG;MRG;BNRG;MNRG
1;33349743;33668142;5;157;187.4;0.806122448979592;0.843460003617955;3.54260961800586;3.85433890697072;157;187.4;0.806122448979592;0.843460003617955
2;37595200;38040383.4;5;172;202.4;0.897959183673469;0.911607029138492;14.0890814462128;17.3547341454527;172;202.4;0.897959183673469;0.911607029138492
3;32807066;33191956.4;5;125;168.8;0.652631578947368;0.75927763536778;1.59434341820721;2.38746106086651;125;168.8;0.652631578947368;0.75927763536778
4;32401397;32773056.6666667;6;94;116.833333333333;0.452107279693487;0.537884028542262;0.598232515585689;0.980945000328885;94;116.833333333333;0.452107279693487;0.537884028542262
5;32609524;32864867.4;5;118;141.4;0.564;0.638466844343671;1.23550997508172;1.37682186113979;118;141.4;0.564;0.638466844343671
6;40226735;41736210.2;5;185;216.4;0.938775510204082;0.974294442896704;24.7658086271502;28.7376072566593;185;216.4;0.938775510204082;0.974294442896704
7;32495296;32732532.6666667;6;86;113.5;0.438775510204082;0.519884666406297;0.740134903800736;0.856656768407305;86;113.5;0.438775510204082;0.519884666406297
8;34414839;34688691.8;5;167;197.8;0.86734693877551;0.890590104589667;6.75312609140189;7.00289540023898;167;197.8;0.86734693877551;0.890590104589667
9;32543812;32829463.4;5;102;135.2;0.508;0.603841458933977;0.873375418966745;1.26992915955427;102;135.2;0.508;0.603841458933977
10;33689852;33965254.2;5;163;193.2;0.831632653061224;0.869506652831837;4.53139797369836;4.77141572034128;163;193.2;0.831632653061224;0.869506652831837
11;39142027;39488771.6;5;178;208.2;0.923469387755102;0.938019761977228;20.9363169333212;21.8132645640744;178;208.2;0.923469387755102;0.938019761977228
12;32400487;32784360.5;6;97;118.833333333333;0.444444444444444;0.553709473052842;0.595407193221064;1.0153095359359;97;118.833333333333;0.444444444444444;0.553709473052842
13;39507320;40196767.4;5;181;211.4;0.946360153256705;0.953198756368325;22.6603458927295;23.9997654096684;181;211.4;0.946360153256705;0.953198756368325
14;32476723;32751970.1666667;6;81;117.833333333333;0.408163265306122;0.543148310234865;0.728647419557361;0.915906415437717;81;117.833333333333;0.408163265306122;0.543148310234865
15;32878309;33167758.4;5;133;168.6;0.673469387755102;0.758931520133238;2.04909503484825;2.31041021736406;133;168.6;0.673469387755102;0.758931520133238
16;32912940;33140829;5;138;167.6;0.698979591836735;0.754204419379998;2.18644556873646;2.22856016719064;138;167.6;0.698979591836735;0.754204419379998
17;32958459;33295856.8;5;147;175.6;0.744897959183674;0.792260393541146;2.32777067721487;2.70508774521621;147;175.6;0.744897959183674;0.792260393541146
18;32738017;33057185.2;5;112;159.2;0.58421052631579;0.710753472028755;1.28854984207563;1.96887693242287;112;159.2;0.58421052631579;0.710753472028755
19;32715548;32986607.8;5;119;155.8;0.602040816326531;0.697048965671121;1.44430478762796;1.75202991197346;119;155.8;0.602040816326531;0.697048965671121
20;40986652;41442113.8;5;185;216;0.964285714285714;0.973278917934516;27.1227401304034;27.8338529061782;185;216;0.964285714285714;0.973278917934516
21;32528874;32795670.6666667;6;100;125.5;0.521052631578947;0.57888928977718;0.838057912213994;1.05186295703472;100;125.5;0.521052631578947;0.57888928977718
22;39559603;39881615.2;5;177;209.2;0.926315789473684;0.942086289186234;22.1504040240229;23.0266305448411;177;209.2;0.926315789473684;0.942086289186234
23;33012877;33235669.6;5;142;174.4;0.719387755102041;0.784261878155086;2.41914268170065;2.52050176479719;142;174.4;0.719387755102041;0.784261878155086
24;32818527;33200009;5;128;169.6;0.647959183673469;0.762914943602313;1.78877453283152;2.40881737934953;128;169.6;0.647959183673469;0.762914943602313
25;32987216;33250611.4;5;142;174;0.724489795918367;0.781583013147919;2.32471025223479;2.5670450925685;142;174;0.724489795918367;0.781583013147919
26;32929709;33153238.2;5;139;169;0.704081632653061;0.760527691900559;2.14632638642219;2.26654855777871;139;169;0.704081632653061;0.760527691900559
27;33591911;33786174.6;5;158;189;0.816326530612245;0.850052501998195;3.79838601603957;4.22104136000596;158;189;0.816326530612245;0.850052501998195
28;52217069;52910542.8;5;190;221.2;0.994736842105263;0.997181184846173;62.1209372097253;63.2122852228592;190;221.2;0.994736842105263;0.997181184846173
29;32496191;32820023.2;5;83;133.6;0.418367346938776;0.596042555020377;0.789028675017277;1.23772799258761;83;133.6;0.418367346938776;0.596042555020377
30;33669629;33870374.4;5;160;191.2;0.826530612244898;0.860229699257067;4.35255648009183;4.47962115331757;160;191.2;0.826530612244898;0.860229699257067
31;37152227;38191011.8;5;169;201.6;0.872448979591837;0.906710878359603;15.2300241109412;17.8007434556011;169;201.6;0.872448979591837;0.906710878359603
32;32929243;33096486.4;5;136;166.8;0.688775510204082;0.748252527012541;1.87162756957773;2.09312639019764;136;166.8;0.688775510204082;0.748252527012541
33;32702452;32997344;5;126;154.4;0.628;0.696045568479634;1.44138642793063;1.7845781618431;126;154.4;0.628;0.696045568479634
34;32644601;32952324.8;5;108;152.6;0.545918367346939;0.683650426058006;1.24933184549222;1.64662153424179;108;152.6;0.545918367346939;0.683650426058006
