CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;TRUE;FALSE;33;1;0;NA;NA;1.59;1.12;0.79
2;FALSE;FALSE;133;5;2;NA;9;0.34;2.37;0.34
3;FALSE;FALSE;182;0;0;NA;NA;0.96;0.49;0.12
4;FALSE;FALSE;83;3;1;NA;NA;2.21;1.74;0.57
5;FALSE;FALSE;58;1;2;NA;NA;1.28;0.18;0.01
6;FALSE;FALSE;157;4;1;NA;NA;0.03;1.43;0.46
7;FALSE;FALSE;108;2;1;NA;NA;0.65;0.8;0.68
8;FALSE;FALSE;195;6;1;19;NA;0.81;2.21;0.4
9;FALSE;FALSE;95;3;0;NA;NA;2.06;0.96;0.85
10;FALSE;FALSE;46;5;2;NA;10;1.43;1.59;0.62
11;FALSE;FALSE;145;1;0;NA;NA;0.18;0.34;0.17
12;TRUE;FALSE;120;4;0;NA;NA;1.12;1.27;0.51
13;FALSE;FALSE;21;0;2;NA;NA;2.37;0.02;0.06
14;FALSE;FALSE;170;2;2;NA;NA;0.5;0.65;0.74
15;FALSE;FALSE;70;5;1;NA;7;1.75;1.9;0.29
16;TRUE;FALSE;39;1;0;NA;NA;0.89;2.45;0.2
17;TRUE;FALSE;139;4;2;NA;NA;2.14;1.2;0.65
18;FALSE;FALSE;189;3;1;NA;NA;1.51;1.82;0.88
19;FALSE;FALSE;164;5;0;NA;10;2.45;0.26;0.31
20;FALSE;FALSE;64;2;1;NA;NA;1.2;1.51;0.76
21;FALSE;FALSE;114;0;2;NA;NA;1.82;2.13;0.09
22;FALSE;FALSE;14;3;1;NA;NA;0.57;0.88;0.54
23;FALSE;FALSE;2;2;2;NA;NA;0.11;1.35;0.71
24;FALSE;FALSE;102;6;0;16;NA;1.36;0.1;0.26
25;FALSE;FALSE;52;4;0;NA;NA;0.73;0.73;0.48
26;FALSE;FALSE;151;0;1;NA;NA;1.98;1.98;0.03
27;FALSE;FALSE;27;5;2;NA;8;1.04;0.41;0.37
28;FALSE;FALSE;126;1;0;NA;NA;2.29;1.66;0.82
29;FALSE;FALSE;77;0;1;NA;NA;0.42;2.29;0.15
30;FALSE;FALSE;176;3;2;NA;NA;1.67;1.04;0.6
31;TRUE;FALSE;98;4;0;NA;NA;2.41;2.41;0.75
32;FALSE;FALSE;198;1;2;NA;NA;1.16;1.16;0.3
33;FALSE;FALSE;172;4;0;NA;NA;1.42;2.36;0.81
34;FALSE;FALSE;54;4;2;NA;NA;0.6;2.03;0.08
35;FALSE;FALSE;183;2;0;NA;NA;1.12;0.18;0.82
36;FALSE;FALSE;120;1;1;NA;NA;2.22;0.71;0.3
37;FALSE;FALSE;152;5;0;NA;3;1.76;1.79;0.49
38;TRUE;FALSE;162;4;0;NA;NA;1.92;1.97;0.47
39;FALSE;FALSE;119;1;0;NA;NA;1.26;0.89;0.7
40;FALSE;FALSE;43;3;2;NA;NA;1.16;1.32;0.79
41;TRUE;FALSE;114;4;2;NA;NA;2.13;2.47;0.83
42;FALSE;FALSE;181;6;1;12;NA;1.78;1.99;0.11
43;FALSE;FALSE;129;1;0;NA;NA;0.87;1.94;0.44
44;FALSE;FALSE;61;5;0;NA;2;0.91;1.43;0.66
45;FALSE;FALSE;45;6;0;20;NA;1.59;0.99;0.44
46;FALSE;FALSE;82;4;0;NA;NA;0.77;0.33;0.57
47;FALSE;FALSE;110;1;1;NA;NA;1.2;1.89;0.27
48;FALSE;FALSE;136;2;0;NA;NA;1.32;1.79;0.54
49;FALSE;FALSE;92;2;0;NA;NA;1.84;1.42;0.11
50;FALSE;FALSE;54;1;2;NA;NA;0.92;0.42;0.81
51;FALSE;FALSE;88;4;2;NA;NA;2.03;2.06;0.75
52;FALSE;FALSE;61;5;0;NA;5;1.77;1.37;0.48
53;FALSE;FALSE;38;4;1;NA;NA;2.5;1.48;0.55
54;FALSE;FALSE;92;1;2;NA;NA;1.93;2.06;0.79
55;FALSE;FALSE;172;4;0;NA;NA;1.68;1.05;0.74
56;FALSE;FALSE;39;3;0;NA;NA;2.46;1.41;0.31
57;FALSE;FALSE;51;1;2;NA;NA;1.04;1.99;0.25
58;FALSE;FALSE;148;4;0;NA;NA;1.45;1.55;0.51
59;FALSE;FALSE;99;0;2;NA;NA;0.34;1.17;0.68
60;FALSE;FALSE;27;3;0;NA;NA;0.18;2.1;0.02
61;FALSE;FALSE;137;6;0;19;NA;0.75;1.6;0.71
62;FALSE;FALSE;172;2;2;NA;NA;2.39;1.81;0.65
63;FALSE;FALSE;106;4;0;NA;NA;1.83;1.08;0.44
64;FALSE;FALSE;109;0;0;NA;NA;0.28;1.35;0.66
65;FALSE;FALSE;149;4;0;NA;NA;1.22;0.79;0.73
66;FALSE;FALSE;106;6;0;7;NA;2.13;2.35;0.52
67;FALSE;FALSE;59;6;0;11;NA;0.69;2.4;0.28
68;FALSE;FALSE;200;2;1;NA;NA;2.39;1.08;0.42
69;FALSE;FALSE;199;4;2;NA;NA;2.48;1.9;0.69
70;FALSE;FALSE;20;1;0;NA;NA;0.17;1.38;0.4
71;FALSE;FALSE;92;1;0;NA;NA;0.59;2.33;0.17
72;FALSE;FALSE;112;3;0;NA;NA;0.54;1.19;0.37
73;FALSE;FALSE;97;4;2;NA;NA;0.22;1.86;0.41
74;FALSE;FALSE;163;4;0;NA;NA;1.92;0.23;0.54
75;FALSE;FALSE;90;4;2;NA;NA;1;1.88;0.12
76;TRUE;FALSE;107;4;0;NA;NA;2.35;2.15;0.4
77;FALSE;FALSE;95;4;0;NA;NA;1.6;1.01;0.54
78;FALSE;FALSE;66;4;0;NA;NA;1.19;1.89;0.7
79;FALSE;FALSE;79;4;0;NA;NA;1.62;1.92;0.66
80;FALSE;FALSE;77;2;0;NA;NA;1.99;2.26;0.71
81;FALSE;FALSE;122;4;2;NA;NA;2.14;1.58;0.39
82;FALSE;FALSE;161;4;0;NA;NA;0.73;1.17;0.2
83;FALSE;FALSE;115;3;0;NA;NA;1.33;1.02;0.54
