RUN_ID;PATH;ITERATION_1;SOLUTION_1;QUALITY_1;CONFIG_COUNT_1;ELITE_COUNT_1;REGULAR_COUNT_1;START_COUNT_1;STANDARD_COUNT_1;END_COUNT_1;ELITE_START_COUNT_1;ELITE_STANDARD_COUNT_1;ELITE_END_COUNT_1;REGULAR_START_COUNT_1;REGULAR_STANDARD_COUNT_1;REGULAR_END_COUNT_1;ITERATION_2;SOLUTION_2;QUALITY_2;CONFIG_COUNT_2;ELITE_COUNT_2;REGULAR_COUNT_2;START_COUNT_2;STANDARD_COUNT_2;END_COUNT_2;ELITE_START_COUNT_2;ELITE_STANDARD_COUNT_2;ELITE_END_COUNT_2;REGULAR_START_COUNT_2;REGULAR_STANDARD_COUNT_2;REGULAR_END_COUNT_2
1;FALSE;1;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;1;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0
1;FALSE;1;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;1;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0
1;FALSE;1;17742XXXX02520055;0.55;1;1;0;1;1;0;1;1;0;0;0;0;1;17742XXXX02520055;0.55;1;1;0;1;1;0;1;1;0;0;0;0
1;FALSE;1;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0;1;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0
1;FALSE;1;03240XXXX05009070;0.59;1;1;0;1;1;0;1;1;0;0;0;0;1;03240XXXX05009070;0.59;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;1;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;2;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0
1;TRUE;1;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0;2;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;1;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;2;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;1;17742XXXX02520055;0.55;1;1;0;1;1;0;1;1;0;0;0;0;2;17742XXXX02520055;0.55;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;1;03240XXXX05009070;0.59;1;1;0;1;1;0;1;1;0;0;0;0;2;03240XXXX05009070;0.59;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;1;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;2;10740XXXX21017055;0.45;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;1;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0;2;16200XXXX16015015;0.55;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;2;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;3;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0
1;TRUE;2;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;3;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;2;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0;3;16200XXXX16015015;0.55;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;2;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0;3;16750XX0707015525;0.51;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;2;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;3;10740XXXX21017055;0.45;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;2;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;3;00751XX0721510525;0.43;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;2;10740XXXX21017055;0.45;1;1;0;0;1;0;0;1;0;0;0;0;3;11240XXXX18519055;0.36;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;2;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;3;02750XX0721014555;0.45;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;3;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;4;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0
1;TRUE;3;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;4;02750XX0721014555;0.45;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;3;10740XXXX21017055;0.45;1;1;0;0;1;0;0;1;0;0;0;0;4;11240XXXX18519055;0.36;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;3;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0;4;05250XX0724023045;0.41;1;1;0;1;1;0;1;1;0;0;0;0
1;TRUE;3;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;4;00751XX0721510525;0.43;1;1;0;0;1;0;0;1;0;0;0;0
1;TRUE;3;11240XXXX18519055;0.36;1;1;0;0;1;0;0;1;0;0;0;0;4;08740XXXX18521045;0.29;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;3;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;4;00751XX0718516040;0.38;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;3;02750XX0721014555;0.45;1;1;0;0;1;0;0;1;0;0;0;0;4;03740XXXX22016050;0.28;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;3;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;4;01251XX0722012030;0.38;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;4;02750XX0721014555;0.45;1;1;0;0;1;0;0;1;0;0;0;0;5;03740XXXX22016050;0.28;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;4;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;5;01251XX0722012030;0.38;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;4;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;5;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0
1;TRUE;4;11240XXXX18519055;0.36;1;1;0;0;1;0;0;1;0;0;0;0;5;08740XXXX18521045;0.29;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;4;02751XX0721014030;0.32;1;1;0;1;1;1;1;1;1;0;0;0;5;00751XX0718516040;0.38;1;1;0;0;1;1;0;1;1;0;0;0
1;TRUE;4;03740XXXX22016050;0.28;1;1;0;0;1;1;0;1;1;0;0;0;5;03740XXXX23015550;0.28;1;1;0;0;0;1;0;0;1;0;0;0
1;TRUE;4;08740XXXX18521045;0.29;1;1;0;0;1;1;0;1;1;0;0;0;5;08240XXXX21020035;0.3;1;1;0;0;0;1;0;0;1;0;0;0
2;FALSE;1;16712XXXX13523075;0.59;1;1;0;1;1;0;1;1;0;0;0;0;1;16712XXXX13523075;0.59;1;1;0;1;1;0;1;1;0;0;0;0
2;FALSE;1;09200XXXX10020065;0.6;1;1;0;1;1;0;1;1;0;0;0;0;1;09200XXXX10020065;0.6;1;1;0;1;1;0;1;1;0;0;0;0
2;FALSE;1;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;1;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0
2;FALSE;1;00252XX0214517075;0.66;1;1;0;1;1;0;1;1;0;0;0;0;1;00252XX0214517075;0.66;1;1;0;1;1;0;1;1;0;0;0;0
2;FALSE;1;01710XXXX16009550;0.56;1;1;0;1;1;0;1;1;0;0;0;0;1;01710XXXX16009550;0.56;1;1;0;1;1;0;1;1;0;0;0;0
2;TRUE;1;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;2;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0
2;TRUE;1;16712XXXX13523075;0.59;1;1;0;1;1;0;1;1;0;0;0;0;2;16712XXXX13523075;0.59;1;1;0;1;1;0;1;1;0;0;0;0
2;TRUE;1;00252XX0214517075;0.66;1;1;0;1;1;0;1;1;0;0;0;0;2;00252XX0214517075;0.66;1;1;0;1;1;0;1;1;0;0;0;0
2;TRUE;1;01710XXXX16009550;0.56;1;1;0;1;1;0;1;1;0;0;0;0;2;01710XXXX16009550;0.56;1;1;0;1;1;0;1;1;0;0;0;0
2;TRUE;1;09200XXXX10020065;0.6;1;1;0;1;1;0;1;1;0;0;0;0;2;09200XXXX10020065;0.6;1;1;0;1;1;0;1;1;0;0;0;0
2;TRUE;1;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;2;18250XX0224024080;0.51;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;1;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;2;16241XXXX23509555;0.55;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;1;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;2;17700XXXX23020565;0.42;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;1;16712XXXX13523075;0.59;1;1;0;1;1;0;1;1;0;0;0;0;2;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;3;17700XXXX23020565;0.42;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;16712XXXX13523075;0.59;1;1;0;1;1;0;1;1;0;0;0;0;3;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;3;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0
2;TRUE;2;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;3;16241XXXX23509555;0.55;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;3;18250XX0224024080;0.51;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;3;15242XXXX18020565;0.43;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;3;07210XXXX23520570;0.4;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;3;13740XXXX19023555;0.35;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;2;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;3;14240XXXX19023555;0.27;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;3;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;4;14240XXXX19023555;0.27;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;3;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;4;13740XXXX19023555;0.35;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;3;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;4;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;3;12210XXXX23018045;0.52;1;1;0;1;1;0;1;1;0;0;0;0;4;07210XXXX23520570;0.4;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;3;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;4;15242XXXX18020565;0.43;1;1;0;0;1;0;0;1;0;0;0;0
2;TRUE;3;13740XXXX19023555;0.35;1;1;0;0;1;0;0;1;0;0;0;0;4;17240XXXX21523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;3;14240XXXX19023555;0.27;1;1;0;0;1;1;0;1;1;0;0;0;4;16740XXXX14021050;0.3;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;3;13740XXXX19023555;0.35;1;1;0;0;1;0;0;1;0;0;0;0;4;15240XXXX20023555;0.28;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;3;07210XXXX23520570;0.4;1;1;0;0;1;0;0;1;0;0;0;0;4;07210XXXX22524065;0.34;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;4;13740XXXX19023555;0.35;1;1;0;0;1;0;0;1;0;0;0;0;5;17240XXXX21523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;4;07210XXXX23520570;0.4;1;1;0;0;1;0;0;1;0;0;0;0;5;07210XXXX22524065;0.34;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;4;13740XXXX19023555;0.35;1;1;0;0;1;0;0;1;0;0;0;0;5;15240XXXX20023555;0.28;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;4;14240XXXX19023555;0.27;1;1;0;0;1;1;0;1;1;0;0;0;5;16740XXXX14021050;0.3;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;4;18240XXXX19024530;0.43;1;1;0;0;1;0;0;1;0;0;0;0;5;14240XXXX19023555;0.27;1;1;0;0;1;1;0;1;1;0;0;0
2;TRUE;4;16740XXXX14021050;0.3;1;1;0;0;1;1;0;1;1;0;0;0;5;16740XXXX11023050;0.29;1;1;0;0;0;1;0;0;1;0;0;0
2;TRUE;4;14240XXXX19023555;0.27;1;1;0;0;1;1;0;1;1;0;0;0;5;14740XXXX19523055;0.27;1;1;0;0;0;1;0;0;1;0;0;0
3;FALSE;1;03210XXXX15511075;0.54;1;1;0;1;1;0;1;1;0;0;0;0;1;03210XXXX15511075;0.54;1;1;0;1;1;0;1;1;0;0;0;0
3;FALSE;1;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0;1;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0
3;FALSE;1;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;1;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0
3;FALSE;1;17242XXXX02020585;0.55;1;1;0;1;1;0;1;1;0;0;0;0;1;17242XXXX02020585;0.55;1;1;0;1;1;0;1;1;0;0;0;0
3;FALSE;1;10742XXXX10019080;0.44;1;1;0;1;1;0;1;1;0;0;0;0;1;10742XXXX10019080;0.44;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;1;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;2;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;1;17242XXXX02020585;0.55;1;1;0;1;1;0;1;1;0;0;0;0;2;17242XXXX02020585;0.55;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;1;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0;2;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;1;03210XXXX15511075;0.54;1;1;0;1;1;0;1;1;0;0;0;0;2;03210XXXX15511075;0.54;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;1;10742XXXX10019080;0.44;1;1;0;1;1;0;1;1;0;0;0;0;2;10742XXXX10019080;0.44;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;1;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;2;02240XXXX15024555;0.42;1;1;0;0;1;0;0;1;0;0;0;0
3;TRUE;1;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;2;04240XXXX20512080;0.57;1;1;0;0;1;0;0;1;0;0;0;0
3;TRUE;2;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0;3;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;2;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;3;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;2;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;3;02240XXXX15024555;0.42;1;1;0;0;1;0;0;1;0;0;0;0
3;TRUE;2;10742XXXX10019080;0.44;1;1;0;1;1;0;1;1;0;0;0;0;3;10742XXXX10019080;0.44;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;2;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;3;04240XXXX20512080;0.57;1;1;0;0;1;0;0;1;0;0;0;0
3;TRUE;2;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;3;06240XXXX17021050;0.38;1;1;0;0;1;0;0;1;0;0;0;0
3;TRUE;2;02240XXXX15024555;0.42;1;1;0;0;1;0;0;1;0;0;0;0;3;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;2;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;3;14242XXXX20525065;0.28;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;3;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;4;14242XXXX20525065;0.28;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;3;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;4;06240XXXX17021050;0.38;1;1;0;0;1;0;0;1;0;0;0;0
3;TRUE;3;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;4;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;3;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0;4;11740XXXX11012550;0.41;1;1;0;1;1;0;1;1;0;0;0;0
3;TRUE;3;02240XXXX15024555;0.42;1;1;0;0;1;0;0;1;0;0;0;0;4;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;3;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0;4;02242XXXX19023030;0.35;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;3;06240XXXX17021050;0.38;1;1;0;0;1;0;0;1;0;0;0;0;4;02740XXXX17522545;0.34;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;3;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0;4;01240XXXX19523025;0.37;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;4;09740XXXX24024075;0.43;1;1;0;1;1;0;1;1;0;0;0;0;5;14242XXXX20525065;0.28;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;4;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0;5;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;4;06240XXXX17021050;0.38;1;1;0;0;1;0;0;1;0;0;0;0;5;02740XXXX17522545;0.34;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;4;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0;5;01240XXXX19523025;0.37;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;4;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0;5;02242XXXX19023030;0.35;1;1;0;0;1;1;0;1;1;0;0;0
3;TRUE;4;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0;5;00242XXXX17524540;0.26;1;1;0;0;0;1;0;0;1;0;0;0
3;TRUE;4;02242XXXX19023030;0.35;1;1;0;0;1;1;0;1;1;0;0;0;5;02742XXXX18021520;0.33;1;1;0;0;0;1;0;0;1;0;0;0
3;TRUE;4;00742XXXX20523545;0.27;1;1;0;0;1;1;0;1;1;0;0;0;5;00742XXXX17022040;0.31;1;1;0;0;0;1;0;0;1;0;0;0
3;TRUE;4;01240XXXX19523025;0.37;1;1;0;0;1;1;0;1;1;0;0;0;5;01740XXXX18021025;0.3;1;1;0;0;0;1;0;0;1;0;0;0
4;FALSE;1;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0;1;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0
4;FALSE;1;06710XXXX06013080;0.64;1;1;0;1;1;0;1;1;0;0;0;0;1;06710XXXX06013080;0.64;1;1;0;1;1;0;1;1;0;0;0;0
4;FALSE;1;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0;1;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0
4;FALSE;1;08710XXXX00017540;0.66;1;1;0;1;1;0;1;1;0;0;0;0;1;08710XXXX00017540;0.66;1;1;0;1;1;0;1;1;0;0;0;0
4;FALSE;1;00231XXXX06506075;0.68;1;1;0;1;1;0;1;1;0;0;0;0;1;00231XXXX06506075;0.68;1;1;0;1;1;0;1;1;0;0;0;0
4;TRUE;1;06710XXXX06013080;0.64;1;1;0;1;1;0;1;1;0;0;0;0;2;06710XXXX06013080;0.64;1;1;0;1;1;0;1;1;0;0;0;0
4;TRUE;1;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0;2;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0
4;TRUE;1;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0;2;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0
4;TRUE;1;08710XXXX00017540;0.66;1;1;0;1;1;0;1;1;0;0;0;0;2;08710XXXX00017540;0.66;1;1;0;1;1;0;1;1;0;0;0;0
4;TRUE;1;00231XXXX06506075;0.68;1;1;0;1;1;0;1;1;0;0;0;0;2;00231XXXX06506075;0.68;1;1;0;1;1;0;1;1;0;0;0;0
4;TRUE;1;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0;2;08242XXXX08022080;0.41;1;1;0;0;1;0;0;1;0;0;0;0
4;TRUE;1;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0;2;10210XXXX03521020;0.48;1;1;0;0;1;0;0;1;0;0;0;0
4;TRUE;1;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0;2;18250XX0214520520;0.76;1;1;0;0;1;0;0;1;0;0;0;0
4;TRUE;1;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0;2;00701XXXX03517060;0.59;1;1;0;0;1;0;0;1;0;0;0;0
4;TRUE;2;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0;3;08242XXXX08022080;0.41;1;1;0;0;1;0;0;1;0;0;0;0
4;TRUE;2;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0;3;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0
4;TRUE;2;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0;3;10210XXXX03521020;0.48;1;1;0;0;1;0;0;1;0;0;0;0
4;TRUE;2;00201XXXX04514575;0.61;1;1;0;1;1;0;1;1;0;0;0;0;3;00701XXXX03517060;0.59;1;1;0;0;1;0;0;1;0;0;0;0
4;TRUE;2;13240XXXX02023025;0.49;1;1;0;1;1;0;1;1;0;0;0;0;3;18250XX0214520520;0.76;1;1;0;0;1;0;0;1;0;0;0;0
