CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
64;FALSE;FALSE;mmas;1;1.54;5.07;0.57;36;NA;NA;NA;20;1
65;FALSE;FALSE;acs;1;0.1;3.74;0.87;28;0.75;NA;NA;5;0
66;FALSE;FALSE;eas;3;2.6;8.74;0.38;76;NA;NA;243;28;1
67;FALSE;FALSE;as;0;1.35;1.24;0.13;100;NA;NA;NA;NA;NA
68;FALSE;FALSE;ras;2;3.85;6.24;0.62;52;NA;4;NA;16;0
69;TRUE;FALSE;acs;3;1.97;4.99;0.99;40;0.38;NA;NA;45;1
70;FALSE;FALSE;mmas;1;4.47;9.99;0.5;88;NA;NA;NA;22;0
71;FALSE;FALSE;as;2;0.72;2.49;0.25;64;NA;NA;NA;11;0
72;FALSE;FALSE;eas;0;3.22;7.49;0.75;16;NA;NA;149;NA;NA
73;FALSE;FALSE;ras;3;1.03;9.36;0.07;22;NA;98;NA;8;1
74;FALSE;FALSE;as;1;3.53;4.36;0.56;70;NA;NA;NA;31;0
75;FALSE;FALSE;acs;0;4.78;1.86;0.31;46;0.69;NA;NA;NA;NA
76;FALSE;FALSE;mmas;2;2.28;6.86;0.81;94;NA;NA;NA;42;0
77;FALSE;FALSE;acs;2;2.91;0.61;0.44;10;0.06;NA;NA;36;0
78;FALSE;FALSE;eas;0;0.41;5.61;0.93;58;NA;NA;9;NA;NA
79;FALSE;FALSE;mmas;3;4.16;3.11;0.68;82;NA;NA;NA;25;1
80;FALSE;FALSE;ras;1;1.66;8.11;0.19;34;NA;35;NA;48;0
81;FALSE;FALSE;mmas;1;1.19;7.18;0.34;7;NA;NA;NA;47;1
82;TRUE;FALSE;ras;3;3.69;2.18;0.84;55;NA;82;NA;24;0
83;FALSE;FALSE;eas;2;4.94;4.68;0.1;31;NA;NA;126;35;1
84;FALSE;FALSE;acs;0;2.44;9.68;0.59;79;0.28;NA;NA;NA;NA
85;FALSE;FALSE;mmas;0;3.07;3.43;0.22;19;NA;NA;NA;NA;NA
86;FALSE;FALSE;acs;2;0.57;8.43;0.72;67;0.91;NA;NA;41;1
87;FALSE;FALSE;eas;1;4.32;0.93;0.96;91;NA;NA;220;29;1
88;FALSE;FALSE;as;3;1.82;5.93;0.47;43;NA;NA;NA;6;0
89;FALSE;FALSE;eas;1;2.13;1.55;0.65;49;NA;NA;360;9;1
90;FALSE;FALSE;acs;3;4.63;6.55;0.16;97;0.6;NA;NA;32;0
91;FALSE;FALSE;as;2;3.38;9.05;0.9;25;NA;NA;NA;21;1
92;FALSE;FALSE;mmas;2;2.14;4.28;0.19;22;NA;NA;NA;21;0
93;FALSE;FALSE;ras;3;4.51;5.06;0.19;25;NA;63;NA;34;1
94;FALSE;FALSE;acs;3;4.29;6.13;0.7;38;0.15;NA;NA;27;0
95;FALSE;FALSE;mmas;0;1.17;6.29;0.32;25;NA;NA;NA;NA;NA
96;FALSE;FALSE;as;0;4.83;7.45;0.39;89;NA;NA;NA;NA;NA
97;FALSE;FALSE;ras;3;4.52;3.76;0.31;38;NA;45;NA;19;1
98;FALSE;FALSE;as;3;1.93;4.14;0.63;19;NA;NA;NA;43;0
99;FALSE;FALSE;acs;2;3.33;6.11;0.53;77;0.82;NA;NA;17;1
100;FALSE;FALSE;acs;1;2.29;7.07;0.16;79;0.71;NA;NA;19;1
101;FALSE;FALSE;acs;3;3.51;6.95;0.07;6;0.14;NA;NA;18;1
102;FALSE;FALSE;acs;1;1.39;6.67;0.61;99;0.34;NA;NA;46;1
103;FALSE;FALSE;mmas;2;3.87;7.43;0.53;63;NA;NA;NA;31;0
104;FALSE;FALSE;acs;2;4.01;1.38;0.19;14;0.08;NA;NA;24;1
105;FALSE;FALSE;ras;3;3.11;7.4;0.42;31;NA;39;NA;21;1
106;FALSE;FALSE;acs;0;3.09;3.37;0.61;73;0.39;NA;NA;NA;NA
107;FALSE;FALSE;as;1;2.99;9.9;0.55;63;NA;NA;NA;41;1
108;FALSE;FALSE;as;2;0.86;5.63;0.87;45;NA;NA;NA;31;1
109;FALSE;FALSE;mmas;1;1.55;1.76;0.01;96;NA;NA;NA;28;0
110;FALSE;FALSE;acs;0;2.95;4.19;0.61;32;0.46;NA;NA;NA;NA
111;FALSE;FALSE;acs;0;0.93;8.26;0.64;20;0.88;NA;NA;NA;NA
112;FALSE;FALSE;mmas;2;1.61;9.22;0.37;12;NA;NA;NA;31;1
113;TRUE;FALSE;acs;3;1.82;5.81;0.78;34;0.54;NA;NA;26;0
114;FALSE;FALSE;mmas;2;2.43;2.24;0.47;15;NA;NA;NA;12;1
115;FALSE;FALSE;mmas;2;4.69;1.11;0.06;18;NA;NA;NA;17;0
116;FALSE;FALSE;acs;0;3.68;9.54;0.52;50;0.82;NA;NA;NA;NA
117;FALSE;FALSE;mmas;2;2.4;4.33;0.2;5;NA;NA;NA;13;1
118;FALSE;FALSE;ras;2;1.38;2.76;0.55;56;NA;87;NA;40;1
119;FALSE;FALSE;acs;0;3.9;5.65;0.63;75;0.64;NA;NA;NA;NA
120;FALSE;FALSE;acs;3;3.33;7.61;0.95;72;0.53;NA;NA;10;1
121;FALSE;FALSE;mmas;2;1.68;8.01;0.96;12;NA;NA;NA;45;0
122;FALSE;FALSE;mmas;0;1;0.53;0.05;40;NA;NA;NA;NA;NA
123;FALSE;FALSE;mmas;2;2.81;0.52;1;34;NA;NA;NA;21;0
124;FALSE;FALSE;eas;3;0.26;3.66;0.7;36;NA;NA;94;26;1
125;FALSE;FALSE;mmas;2;2.79;2.25;0.23;23;NA;NA;NA;45;0
126;FALSE;FALSE;mmas;3;4.24;3.46;0.27;20;NA;NA;NA;17;0
127;FALSE;FALSE;acs;0;4.28;9.07;0.77;43;0.06;NA;NA;NA;NA
128;FALSE;FALSE;mmas;3;3.93;6.58;0.62;68;NA;NA;NA;29;1
129;FALSE;FALSE;ras;1;2.37;6.37;0.39;25;NA;48;NA;15;1
130;FALSE;FALSE;ras;3;3.09;8.09;0.18;24;NA;22;NA;35;0
131;FALSE;FALSE;acs;0;1.86;4.69;0.99;55;0.4;NA;NA;NA;NA
132;TRUE;FALSE;acs;3;2.61;0.49;0.54;44;0.46;NA;NA;11;0
133;FALSE;FALSE;ras;2;4.78;1.7;0.99;23;NA;72;NA;8;0
134;FALSE;FALSE;as;0;2.33;0.44;0.54;62;NA;NA;NA;NA;NA
135;FALSE;FALSE;acs;2;1.42;1.15;0.83;39;0.06;NA;NA;35;0
136;FALSE;FALSE;acs;1;2.94;0.75;0.19;15;0.45;NA;NA;10;1
137;FALSE;FALSE;mmas;0;4.14;2.76;0.25;14;NA;NA;NA;NA;NA
138;FALSE;FALSE;mmas;3;1.23;3.99;0.83;31;NA;NA;NA;48;1
139;FALSE;FALSE;ras;3;1.41;1.91;0.48;75;NA;15;NA;14;1
140;FALSE;FALSE;ras;1;4.48;3.28;0.19;75;NA;23;NA;12;0
141;TRUE;FALSE;acs;3;4.93;9.27;0.79;65;0.43;NA;NA;43;0
142;FALSE;FALSE;ras;3;1.53;9.66;0.73;33;NA;22;NA;11;0
143;FALSE;FALSE;acs;1;1.88;4.38;0.91;36;0.31;NA;NA;28;1
144;FALSE;FALSE;eas;0;1.16;1.2;0.37;48;NA;NA;243;NA;NA
145;FALSE;FALSE;mmas;3;3.81;6.27;0.79;44;NA;NA;NA;41;1
146;FALSE;FALSE;mmas;0;2.31;0.53;0.33;57;NA;NA;NA;NA;NA
147;FALSE;FALSE;mmas;0;4.76;7.38;0.26;50;NA;NA;NA;NA;NA
148;FALSE;FALSE;acs;3;2;9.91;0.83;49;0.9;NA;NA;25;1
149;FALSE;FALSE;as;3;4.68;0.63;0.3;34;NA;NA;NA;28;1
150;FALSE;FALSE;mmas;0;3.75;8.01;0.08;54;NA;NA;NA;NA;NA
151;FALSE;FALSE;as;2;0.87;4.43;0.61;54;NA;NA;NA;24;1
152;FALSE;FALSE;mmas;0;3.55;0.29;0.54;76;NA;NA;NA;NA;NA
153;FALSE;FALSE;as;1;3.46;5.02;0.05;22;NA;NA;NA;30;1
154;FALSE;FALSE;ras;0;4.16;9.02;0.94;37;NA;23;NA;NA;NA
155;FALSE;FALSE;acs;1;2.36;7.99;0.35;50;0.51;NA;NA;23;0
156;FALSE;FALSE;as;3;4.4;2.83;0.63;38;NA;NA;NA;20;1
157;FALSE;FALSE;acs;0;1.52;8.58;0.69;60;0.35;NA;NA;NA;NA
158;FALSE;FALSE;acs;2;3.16;3.14;0.83;36;0.45;NA;NA;34;1
159;FALSE;FALSE;mmas;1;3.52;4.63;0.5;24;NA;NA;NA;21;1
160;FALSE;FALSE;mmas;1;3.48;8.09;0.19;70;NA;NA;NA;30;0
161;FALSE;FALSE;acs;3;1.67;3.03;0.73;26;0.92;NA;NA;35;0
162;FALSE;FALSE;mmas;3;4.01;3.28;0.1;64;NA;NA;NA;37;0
163;FALSE;FALSE;ras;3;4.75;3.41;0.35;24;NA;99;NA;26;1
164;FALSE;FALSE;mmas;2;2.91;1.08;0.47;20;NA;NA;NA;16;1
165;FALSE;FALSE;mmas;2;4.84;4.11;0.13;99;NA;NA;NA;22;0
166;FALSE;FALSE;ras;0;4.25;1.18;0.43;13;NA;16;NA;NA;NA
167;FALSE;FALSE;acs;0;3.32;6.97;0.13;66;0.58;NA;NA;NA;NA
168;FALSE;FALSE;ras;2;3.46;4.61;0.18;40;NA;23;NA;25;0
169;FALSE;FALSE;as;0;3.49;5.92;0.13;60;NA;NA;NA;NA;NA
170;FALSE;FALSE;acs;1;2.83;7.92;0.77;84;0.72;NA;NA;42;1
171;FALSE;FALSE;mmas;2;3.31;6.39;0.06;56;NA;NA;NA;26;0
172;FALSE;FALSE;mmas;3;3.18;2.3;0.35;54;NA;NA;NA;16;0
173;FALSE;FALSE;as;3;4.86;1.47;0.12;18;NA;NA;NA;29;0
174;FALSE;FALSE;acs;3;2.75;8.42;0.37;39;0.35;NA;NA;12;1
175;FALSE;FALSE;acs;2;3.5;5.94;0.64;7;0.36;NA;NA;14;0
176;FALSE;FALSE;as;0;2.9;3.38;0.21;22;NA;NA;NA;NA;NA
177;FALSE;FALSE;acs;2;1.92;1.21;0.9;47;0.86;NA;NA;36;0
178;FALSE;FALSE;acs;3;1.71;1.99;0.94;31;0.18;NA;NA;10;0
179;FALSE;FALSE;acs;3;3.59;0.45;0.48;40;0.71;NA;NA;5;0
180;FALSE;FALSE;acs;3;0.84;7.46;0.75;67;0.7;NA;NA;32;0
181;FALSE;FALSE;ras;3;3.29;4.02;0.42;64;NA;91;NA;19;0
182;FALSE;FALSE;ras;3;3.27;3.8;0.68;18;NA;26;NA;28;0
183;FALSE;FALSE;ras;3;4.78;1.1;0.43;24;NA;99;NA;12;0
184;FALSE;FALSE;ras;3;1.68;3.11;0.04;8;NA;16;NA;16;0
185;FALSE;FALSE;mmas;0;4.61;2.13;0.26;12;NA;NA;NA;NA;NA
186;FALSE;FALSE;acs;3;1.59;0.28;0.36;31;0.13;NA;NA;19;0
187;FALSE;FALSE;mmas;3;2.03;4.25;0.2;11;NA;NA;NA;7;0
188;FALSE;FALSE;acs;3;2.26;1.36;0.34;14;0.14;NA;NA;10;1
189;FALSE;FALSE;acs;3;3.93;0.36;0.46;49;0.36;NA;NA;33;1
190;FALSE;FALSE;acs;0;3.8;8.15;0.71;64;0.58;NA;NA;NA;NA
191;FALSE;FALSE;mmas;1;4.65;2.54;0.21;53;NA;NA;NA;25;0
192;FALSE;FALSE;eas;3;2.72;1.85;0.79;16;NA;NA;746;7;0
193;TRUE;FALSE;acs;3;3.44;0.88;0.74;62;0.51;NA;NA;23;0
194;FALSE;FALSE;ras;2;2.62;2.17;0.57;18;NA;56;NA;13;0
195;FALSE;FALSE;mmas;3;2.91;4.98;0.04;43;NA;NA;NA;11;0
196;FALSE;FALSE;eas;1;1.99;1.24;0.89;45;NA;NA;130;30;0
197;FALSE;FALSE;acs;2;3.5;7.22;0.78;49;0.3;NA;NA;34;0
198;FALSE;FALSE;acs;0;2.24;6.04;0.35;74;0.11;NA;NA;NA;NA
199;FALSE;FALSE;acs;1;3.96;7.27;0.41;64;0.14;NA;NA;40;0
200;FALSE;FALSE;ras;3;1.94;9.59;0.81;61;NA;20;NA;15;0
201;FALSE;FALSE;mmas;3;2.05;7.94;0.69;16;NA;NA;NA;23;0
202;FALSE;FALSE;mmas;3;3.58;0.7;0.82;51;NA;NA;NA;7;0
203;FALSE;FALSE;acs;3;1.7;1.37;0.11;56;0.52;NA;NA;29;0
204;FALSE;FALSE;acs;3;0.64;5.98;0.81;35;0.68;NA;NA;37;0
205;FALSE;FALSE;acs;2;2.1;3.07;0.84;30;0.39;NA;NA;30;1
206;FALSE;FALSE;acs;3;0.96;5.1;0.79;5;0.32;NA;NA;47;1
207;FALSE;FALSE;as;3;2.07;2.44;0.94;58;NA;NA;NA;42;1
208;FALSE;FALSE;acs;1;3.7;2.76;0.75;22;0.27;NA;NA;7;0
209;FALSE;FALSE;acs;3;3.61;2.84;0.56;46;0.6;NA;NA;15;0
210;FALSE;FALSE;acs;3;3.37;6.72;0.53;14;0.38;NA;NA;40;0
211;FALSE;FALSE;acs;3;1.16;2.43;0.75;47;0.43;NA;NA;36;1
212;FALSE;FALSE;mmas;3;0.53;3.7;0.91;48;NA;NA;NA;39;1
213;FALSE;FALSE;mmas;3;4.16;3.51;0.49;22;NA;NA;NA;14;0
214;FALSE;FALSE;acs;1;3.13;5.99;0.72;73;0.28;NA;NA;45;0
215;FALSE;FALSE;mmas;3;4.11;1.46;0.49;17;NA;NA;NA;39;0
216;FALSE;FALSE;acs;3;1.82;6.53;0.9;43;0.28;NA;NA;41;1
217;FALSE;FALSE;acs;3;1.95;1.51;0.46;36;0.54;NA;NA;17;0
218;FALSE;FALSE;acs;3;1.82;2.43;0.66;77;0.19;NA;NA;23;0
219;FALSE;FALSE;mmas;3;3.01;3.18;0.49;26;NA;NA;NA;16;0
220;FALSE;FALSE;acs;0;1.65;8.24;0.5;42;0.34;NA;NA;NA;NA
221;FALSE;FALSE;acs;3;1.52;1.03;0.33;45;0.45;NA;NA;13;0
222;FALSE;FALSE;mmas;3;3.36;2.61;0.51;42;NA;NA;NA;28;0
223;FALSE;FALSE;acs;3;3.16;5.13;0.63;56;0.47;NA;NA;34;1
224;FALSE;FALSE;mmas;3;3.15;0.58;0.14;34;NA;NA;NA;28;0
225;FALSE;FALSE;eas;3;3.92;0.14;0.67;70;NA;NA;367;6;0
226;FALSE;FALSE;mmas;3;4.9;0.72;0.34;50;NA;NA;NA;15;1
227;FALSE;FALSE;acs;1;3.66;5.5;0.73;57;0.71;NA;NA;36;1
228;FALSE;FALSE;mmas;3;0.18;2.76;0.59;84;NA;NA;NA;14;1
229;FALSE;FALSE;acs;1;4.77;7.54;0.94;71;0.63;NA;NA;33;1
230;FALSE;FALSE;acs;3;3.14;0.89;0.41;17;0.48;NA;NA;38;1
231;FALSE;FALSE;acs;3;4.1;0.55;0.42;56;0.45;NA;NA;5;0
232;FALSE;FALSE;as;2;3.47;1.51;0.2;13;NA;NA;NA;47;0
233;FALSE;FALSE;mmas;2;3.71;1.33;0.46;27;NA;NA;NA;21;0
234;FALSE;FALSE;acs;0;3.88;0.31;0.64;26;0.34;NA;NA;NA;NA
235;FALSE;FALSE;acs;3;1.69;1.26;0.35;68;0.32;NA;NA;18;0
236;TRUE;FALSE;acs;3;3.21;0.43;0.73;54;0.18;NA;NA;12;0
237;FALSE;FALSE;acs;2;0.89;0.62;0.8;37;0.68;NA;NA;43;1
238;FALSE;FALSE;as;3;2.27;0.88;0.34;75;NA;NA;NA;44;0
239;FALSE;FALSE;mmas;1;2.22;2.09;0.43;41;NA;NA;NA;36;1
240;FALSE;FALSE;mmas;3;3.75;0.72;0.12;33;NA;NA;NA;23;0
241;FALSE;FALSE;acs;3;1.63;5.84;0.87;37;0.22;NA;NA;37;0
242;TRUE;FALSE;mmas;3;3.58;3.74;0.21;32;NA;NA;NA;14;0
243;FALSE;FALSE;acs;3;4.25;0.59;0.85;58;0.39;NA;NA;11;0
244;FALSE;FALSE;as;3;3.1;4.87;0.97;74;NA;NA;NA;10;0
245;FALSE;FALSE;acs;0;3.79;4.67;0.79;39;0.07;NA;NA;NA;NA
246;FALSE;FALSE;acs;3;1.56;5.28;0.89;44;0.36;NA;NA;44;1
247;FALSE;FALSE;acs;3;1.94;1.09;0.54;10;0.24;NA;NA;15;0
248;FALSE;FALSE;acs;3;3.14;0.76;0.6;47;0.46;NA;NA;10;0
249;FALSE;FALSE;acs;3;3.27;0.17;0.59;52;0.74;NA;NA;6;0
250;FALSE;FALSE;acs;2;4.38;0.96;0.74;64;0.26;NA;NA;5;1
251;FALSE;FALSE;acs;3;2.65;1.31;0.71;39;0.94;NA;NA;12;0
252;FALSE;FALSE;mmas;3;1.85;0.4;0.47;60;NA;NA;NA;8;0
253;FALSE;FALSE;acs;3;3.23;0.78;0.7;55;0.31;NA;NA;26;0
254;FALSE;FALSE;acs;3;3.39;1.83;0.73;47;0.32;NA;NA;7;0
255;FALSE;FALSE;acs;3;2.41;6.1;0.98;64;0.59;NA;NA;49;1
256;FALSE;FALSE;mmas;3;2.63;2.31;0.05;21;NA;NA;NA;9;0
257;FALSE;FALSE;acs;3;2.85;0.25;0.7;71;0.29;NA;NA;17;0
258;FALSE;FALSE;acs;3;3.13;5.36;0.95;28;0.51;NA;NA;18;0
259;FALSE;FALSE;mmas;3;3.73;1.87;0.13;50;NA;NA;NA;22;0
260;FALSE;FALSE;acs;3;3.15;3.29;0.44;61;0.79;NA;NA;16;0
261;FALSE;FALSE;acs;2;1.8;4.19;0.8;56;0.58;NA;NA;43;1
262;FALSE;FALSE;acs;3;1.99;0.26;0.81;39;0.3;NA;NA;10;0
263;FALSE;FALSE;acs;3;3.32;0.92;0.8;71;0.53;NA;NA;32;0
264;FALSE;FALSE;acs;3;3.62;1.59;0.56;48;0.27;NA;NA;12;0
265;FALSE;FALSE;acs;3;2.87;0.54;0.71;46;0.12;NA;NA;15;1
266;FALSE;FALSE;mmas;3;3.31;1;0.13;39;NA;NA;NA;13;0
267;FALSE;FALSE;mmas;3;3;1.91;0.74;47;NA;NA;NA;24;0
268;FALSE;FALSE;as;3;2.6;1.83;0.62;62;NA;NA;NA;14;0
269;FALSE;FALSE;mmas;3;4.04;1.99;0.27;51;NA;NA;NA;31;0
270;FALSE;FALSE;acs;3;1.21;0.63;0.78;41;0.39;NA;NA;15;0
271;FALSE;FALSE;acs;3;4.22;0.79;0.75;41;0.17;NA;NA;14;0
272;FALSE;FALSE;acs;3;2.4;2.94;0.33;56;0.39;NA;NA;15;0
273;FALSE;FALSE;mmas;3;2.95;3.18;0.07;45;NA;NA;NA;11;0
274;FALSE;FALSE;acs;2;2.57;1.44;0.57;22;0.37;NA;NA;27;0
275;FALSE;FALSE;acs;3;1.58;2.7;0.76;22;0.36;NA;NA;10;0
276;FALSE;FALSE;acs;3;1.57;0.11;0.53;61;0.14;NA;NA;7;0
277;FALSE;FALSE;acs;3;3.41;0.81;0.7;52;0.13;NA;NA;20;0
278;FALSE;FALSE;mmas;3;3.37;2.06;0.19;30;NA;NA;NA;36;1
279;FALSE;FALSE;acs;3;3.22;1.51;0.61;48;0.58;NA;NA;24;0
280;FALSE;FALSE;acs;3;1.67;5.23;0.7;44;0.26;NA;NA;33;1
281;FALSE;FALSE;as;3;3.87;2.29;0.86;49;NA;NA;NA;9;0
282;FALSE;FALSE;acs;3;1.95;6.29;0.74;54;0.25;NA;NA;46;1
283;FALSE;FALSE;mmas;3;2.95;0.07;0.06;59;NA;NA;NA;20;0
284;FALSE;FALSE;acs;2;2.34;1.24;0.61;65;0.43;NA;NA;15;0
285;FALSE;FALSE;acs;3;2.88;1.32;0.37;46;0.36;NA;NA;17;0
286;FALSE;FALSE;mmas;3;2.61;6.2;0.86;26;NA;NA;NA;47;1
287;FALSE;FALSE;mmas;2;3.59;2.66;0.33;19;NA;NA;NA;23;0
288;FALSE;FALSE;mmas;3;3.13;1.64;0.14;63;NA;NA;NA;30;0
289;FALSE;FALSE;acs;1;2.63;0.09;0.69;54;0.13;NA;NA;8;0
290;FALSE;FALSE;acs;3;1.12;4.25;0.46;26;0.31;NA;NA;12;0
291;FALSE;FALSE;acs;3;2.84;2.32;0.98;26;0.62;NA;NA;38;1
292;FALSE;FALSE;acs;3;2.97;4.13;0.5;66;0.59;NA;NA;8;0
293;FALSE;FALSE;mmas;3;3.85;0.99;0.28;32;NA;NA;NA;34;0
294;FALSE;FALSE;eas;3;3.3;2.12;0.19;8;NA;NA;238;30;0
295;FALSE;FALSE;acs;3;3.45;0.77;0.67;45;0.26;NA;NA;18;0
296;FALSE;FALSE;ras;3;1.89;2.21;0.78;58;NA;87;NA;11;0
297;FALSE;FALSE;ras;3;3.12;1.83;0.52;39;NA;71;NA;8;0
298;FALSE;FALSE;acs;3;1.41;5.02;0.96;37;0.41;NA;NA;40;1
299;FALSE;FALSE;acs;3;3.64;0.31;0.77;51;0.56;NA;NA;18;0
300;FALSE;FALSE;acs;3;3.35;2.65;0.62;39;0.66;NA;NA;8;0
301;FALSE;FALSE;as;3;3.38;1.57;0.24;34;NA;NA;NA;12;0
302;TRUE;FALSE;acs;3;2.71;1.19;0.61;52;0.01;NA;NA;9;0
303;FALSE;FALSE;acs;3;2.45;0.23;0.9;68;0.3;NA;NA;21;0
304;FALSE;FALSE;acs;3;3.44;0.97;0.79;34;0.47;NA;NA;31;0
305;FALSE;FALSE;acs;3;3.11;2.07;0.86;51;0.35;NA;NA;45;1
306;FALSE;FALSE;acs;3;2.98;1.4;0.52;49;0.05;NA;NA;13;0
307;FALSE;FALSE;acs;3;1.51;0.12;0.57;54;0.26;NA;NA;11;0
308;FALSE;FALSE;mmas;3;3.53;2.86;0.29;38;NA;NA;NA;13;0
309;FALSE;FALSE;ras;3;1.91;0.4;0.5;20;NA;6;NA;10;0
310;FALSE;FALSE;mmas;3;2.92;1.13;0.14;34;NA;NA;NA;16;0
