CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
34;FALSE;FALSE;mmas;2;4.87;3.03;0.92;57;NA;NA;NA;48;0
35;FALSE;FALSE;as;1;1.12;5.53;0.67;81;NA;NA;NA;37;0
36;FALSE;FALSE;ras;3;3.62;0.53;0.18;33;NA;87;NA;14;1
37;FALSE;FALSE;as;3;1.74;6.78;0.55;69;NA;NA;NA;19;1
38;FALSE;FALSE;eas;1;4.24;1.78;0.05;21;NA;NA;366;42;0
39;FALSE;FALSE;mmas;0;2.99;4.28;0.8;93;NA;NA;NA;NA;NA
40;FALSE;FALSE;ras;2;0.49;9.28;0.3;45;NA;25;NA;31;0
41;FALSE;FALSE;eas;2;1.43;4.9;0.73;15;NA;NA;132;22;0
42;FALSE;FALSE;as;0;3.93;9.9;0.24;63;NA;NA;NA;NA;NA
43;FALSE;FALSE;mmas;3;0.18;2.4;0.49;87;NA;NA;NA;34;1
44;FALSE;FALSE;acs;1;2.68;7.4;0.98;39;1;NA;NA;11;0
45;FALSE;FALSE;as;2;3.31;8.65;0.11;99;NA;NA;NA;5;0
46;FALSE;FALSE;ras;0;0.81;3.65;0.61;51;NA;56;NA;NA;NA
47;TRUE;FALSE;acs;3;4.56;6.15;0.86;27;0.37;NA;NA;39;1
48;FALSE;FALSE;eas;1;2.06;1.15;0.36;75;NA;NA;226;16;0
49;FALSE;FALSE;mmas;1;4.4;7.71;0.52;12;NA;NA;NA;15;1
50;FALSE;FALSE;acs;3;1.9;2.71;0.02;60;0.65;NA;NA;38;0
51;FALSE;FALSE;as;2;0.65;0.21;0.76;36;NA;NA;NA;26;1
52;FALSE;FALSE;ras;0;3.15;5.21;0.27;84;NA;65;NA;NA;NA
53;FALSE;FALSE;mmas;0;1.27;1.46;0.89;24;NA;NA;NA;NA;NA
54;FALSE;FALSE;ras;2;3.77;6.46;0.39;72;NA;3;NA;9;1
55;FALSE;FALSE;acs;1;0.02;3.96;0.15;96;0.03;NA;NA;21;1
56;FALSE;FALSE;eas;3;2.52;8.96;0.64;48;NA;NA;296;44;0
57;FALSE;FALSE;as;1;3.46;3.34;0.46;42;NA;NA;NA;41;1
58;FALSE;FALSE;eas;3;0.96;8.34;0.95;90;NA;NA;249;18;0
59;FALSE;FALSE;ras;0;4.71;0.84;0.7;66;NA;72;NA;NA;NA
60;FALSE;FALSE;mmas;2;2.21;5.84;0.21;18;NA;NA;NA;29;1
61;FALSE;FALSE;eas;0;0.34;7.09;0.08;30;NA;NA;155;NA;NA
62;FALSE;FALSE;acs;2;2.84;2.09;0.58;78;0.84;NA;NA;47;1
63;FALSE;FALSE;as;3;4.09;4.59;0.33;6;NA;NA;NA;12;0
64;FALSE;FALSE;ras;1;1.59;9.59;0.83;54;NA;34;NA;35;1
65;FALSE;FALSE;eas;0;3.66;7.95;0.99;80;NA;NA;712;NA;NA
66;TRUE;FALSE;acs;2;1.16;2.95;0.49;32;0.96;NA;NA;44;0
67;FALSE;FALSE;ras;1;4.91;5.45;0.25;8;NA;72;NA;33;0
68;FALSE;FALSE;mmas;3;2.41;0.45;0.74;56;NA;NA;NA;10;1
69;FALSE;FALSE;as;1;0.53;1.7;0.62;92;NA;NA;NA;50;0
70;FALSE;FALSE;eas;3;3.03;6.7;0.12;44;NA;NA;431;27;1
71;FALSE;FALSE;mmas;2;4.28;9.2;0.87;68;NA;NA;NA;38;0
72;FALSE;FALSE;acs;0;1.78;4.2;0.37;20;0.33;NA;NA;NA;NA
73;FALSE;FALSE;as;2;2.72;4.82;0.18;86;NA;NA;NA;18;0
74;FALSE;FALSE;eas;0;0.22;9.82;0.68;38;NA;NA;571;NA;NA
75;FALSE;FALSE;ras;3;3.97;2.32;0.93;14;NA;4;NA;30;1
76;FALSE;FALSE;mmas;1;1.47;7.32;0.43;62;NA;NA;NA;7;0
77;FALSE;FALSE;as;0;4.59;3.57;0.06;74;NA;NA;NA;NA;NA
78;FALSE;FALSE;ras;2;2.09;8.57;0.56;26;NA;91;NA;12;0
79;FALSE;FALSE;acs;1;3.34;1.07;0.8;50;0.14;NA;NA;24;0
80;FALSE;FALSE;mmas;3;0.84;6.07;0.31;98;NA;NA;NA;47;1
81;FALSE;FALSE;eas;2;4.44;0.14;0.34;59;NA;NA;689;20;1
82;FALSE;FALSE;as;0;1.94;5.14;0.83;11;NA;NA;NA;NA;NA
83;FALSE;FALSE;mmas;3;3.19;2.64;0.59;35;NA;NA;NA;31;0
84;FALSE;FALSE;acs;1;0.69;7.64;0.09;83;0.86;NA;NA;8;1
85;FALSE;FALSE;eas;1;3.81;3.89;0.71;23;NA;NA;407;25;1
86;FALSE;FALSE;acs;3;1.31;8.89;0.22;71;0.49;NA;NA;48;0
87;FALSE;FALSE;as;2;0.06;6.39;0.96;47;NA;NA;NA;14;1
88;FALSE;FALSE;ras;0;2.56;1.39;0.46;95;NA;38;NA;NA;NA
89;FALSE;FALSE;acs;2;3.5;5.76;0.65;89;0.05;NA;NA;34;1
90;FALSE;FALSE;mmas;0;1;0.76;0.15;41;NA;NA;NA;NA;NA
91;FALSE;FALSE;ras;1;2.25;3.26;0.9;65;NA;57;NA;46;1
92;FALSE;FALSE;acs;3;1.73;5.91;0.33;47;0.04;NA;NA;42;0
93;FALSE;FALSE;mmas;0;4.21;6.98;0.19;26;NA;NA;NA;NA;NA
94;FALSE;FALSE;as;1;1.85;8.06;0.31;19;NA;NA;NA;29;1
95;FALSE;FALSE;acs;2;0.32;1.67;0.63;68;0.75;NA;NA;34;0
96;FALSE;FALSE;as;3;3.12;1.9;0.24;37;NA;NA;NA;50;0
97;FALSE;FALSE;as;2;0.94;3.15;0.26;88;NA;NA;NA;48;1
98;FALSE;FALSE;as;3;3.73;8.2;0.67;37;NA;NA;NA;24;1
99;FALSE;FALSE;mmas;1;3.32;6.36;0.81;21;NA;NA;NA;25;0
100;FALSE;FALSE;acs;2;1.64;9.61;0.37;67;0.28;NA;NA;34;0
101;FALSE;FALSE;eas;0;3.5;7.63;0.38;70;NA;NA;682;NA;NA
102;FALSE;FALSE;acs;2;4.35;4.33;0.07;100;0.54;NA;NA;23;1
103;FALSE;FALSE;eas;2;3.23;4.95;0.14;32;NA;NA;104;27;0
104;FALSE;FALSE;as;2;1.93;3.25;0.51;55;NA;NA;NA;32;1
105;FALSE;FALSE;acs;1;3.49;3.39;0.29;53;0.27;NA;NA;38;0
106;FALSE;FALSE;eas;3;0.34;4.63;0.12;39;NA;NA;480;45;0
107;TRUE;FALSE;acs;3;1.75;6.38;0.65;19;0.11;NA;NA;20;1
108;FALSE;FALSE;mmas;2;4.54;2.26;0.84;59;NA;NA;NA;35;1
109;FALSE;FALSE;acs;0;1.55;4.16;0.38;70;0.48;NA;NA;NA;NA
110;FALSE;FALSE;as;0;4.82;9.32;0.41;43;NA;NA;NA;NA;NA
111;FALSE;FALSE;acs;0;3.21;2.16;0.6;52;0.75;NA;NA;NA;NA
112;FALSE;FALSE;acs;3;4.94;4.34;0.73;33;0.13;NA;NA;13;0
113;FALSE;FALSE;mmas;3;4.18;6.09;0.92;76;NA;NA;NA;44;1
114;FALSE;FALSE;acs;0;4.24;8.62;0.39;10;0.07;NA;NA;NA;NA
115;FALSE;FALSE;ras;2;2.51;3.86;0.1;66;NA;16;NA;31;0
116;FALSE;FALSE;mmas;2;3.92;3.74;0.23;7;NA;NA;NA;36;0
117;FALSE;FALSE;eas;3;4.91;8.11;0.39;32;NA;NA;747;12;0
118;FALSE;FALSE;acs;0;2.98;1.34;0.99;66;0.51;NA;NA;NA;NA
119;FALSE;FALSE;as;2;4.59;4.57;0.18;42;NA;NA;NA;28;0
120;FALSE;FALSE;acs;2;2.46;4.87;0.3;30;0.72;NA;NA;42;0
121;TRUE;FALSE;acs;3;2.03;8.08;0.4;36;0.47;NA;NA;40;1
122;FALSE;FALSE;as;0;3.53;9.34;0.7;48;NA;NA;NA;NA;NA
123;FALSE;FALSE;acs;0;3.96;8.99;0.2;32;0.14;NA;NA;NA;NA
124;FALSE;FALSE;eas;2;3.78;7.77;0.71;42;NA;NA;181;36;1
125;FALSE;FALSE;acs;2;0.56;6.04;0.43;67;0.87;NA;NA;30;0
126;TRUE;FALSE;acs;3;1.34;4.49;0.69;39;0.94;NA;NA;46;1
127;FALSE;FALSE;as;0;3.7;0.33;0.71;31;NA;NA;NA;NA;NA
128;FALSE;FALSE;acs;1;4.8;4.97;0.74;81;0.59;NA;NA;43;0
129;FALSE;FALSE;acs;2;0.7;2.57;0.69;45;0.87;NA;NA;32;0
130;FALSE;FALSE;ras;2;2.12;6.77;0.12;6;NA;69;NA;34;1
131;FALSE;FALSE;ras;2;3.47;2.41;0.82;26;NA;89;NA;50;1
132;FALSE;FALSE;mmas;1;4.46;5.98;0.84;50;NA;NA;NA;43;1
133;FALSE;FALSE;eas;2;3.42;8.71;0.67;78;NA;NA;205;5;0
134;FALSE;FALSE;mmas;0;4.87;1.62;0.17;86;NA;NA;NA;NA;NA
135;FALSE;FALSE;eas;3;2.32;5.08;0.2;38;NA;NA;371;45;1
136;FALSE;FALSE;ras;0;3.83;2.71;0.56;62;NA;58;NA;NA;NA
137;FALSE;FALSE;acs;0;2.02;9.79;0.08;60;0.26;NA;NA;NA;NA
138;FALSE;FALSE;acs;2;2.77;6.57;0.35;12;0.52;NA;NA;46;1
139;FALSE;FALSE;ras;0;0.51;3.41;0.18;81;NA;60;NA;NA;NA
140;FALSE;FALSE;mmas;0;2.93;4.49;0.1;74;NA;NA;NA;NA;NA
141;FALSE;FALSE;ras;0;3.82;9.22;0.59;60;NA;94;NA;NA;NA
142;FALSE;FALSE;as;2;4.05;4.22;0.33;71;NA;NA;NA;49;0
143;FALSE;FALSE;acs;1;3.48;7.83;0.78;69;0.55;NA;NA;42;0
144;FALSE;FALSE;acs;3;4.81;0.21;0.38;30;0.87;NA;NA;30;1
145;FALSE;FALSE;as;1;4.48;6.69;0.5;14;NA;NA;NA;39;0
146;FALSE;FALSE;ras;1;2.38;7.03;0.07;44;NA;22;NA;23;0
147;TRUE;FALSE;acs;3;3.97;2.15;0.86;50;0.34;NA;NA;17;0
148;FALSE;FALSE;mmas;0;4.34;9.02;0.75;32;NA;NA;NA;NA;NA
149;FALSE;FALSE;as;1;3.65;7.47;0.31;85;NA;NA;NA;36;1
150;FALSE;FALSE;acs;2;2.06;5.3;0.74;29;0.82;NA;NA;49;1
151;FALSE;FALSE;acs;2;3.19;6.83;0.67;70;0.97;NA;NA;28;0
152;FALSE;FALSE;as;2;2.15;5.63;0.12;48;NA;NA;NA;43;1
153;TRUE;FALSE;acs;3;4.57;6.56;0.93;12;0.27;NA;NA;49;1
154;FALSE;FALSE;mmas;2;1.1;6.69;0.6;21;NA;NA;NA;33;0
155;FALSE;FALSE;acs;1;3.35;9.32;0.89;59;0.03;NA;NA;47;0
156;FALSE;FALSE;acs;3;0.33;0.04;0.76;71;0.84;NA;NA;35;1
157;FALSE;FALSE;mmas;2;2.63;8.68;0.48;78;NA;NA;NA;19;1
158;FALSE;FALSE;eas;1;2.56;5.31;0.68;13;NA;NA;507;37;1
159;FALSE;FALSE;acs;2;4.73;7.69;0.6;89;0.9;NA;NA;12;0
160;FALSE;FALSE;mmas;1;4.09;7.09;0.48;68;NA;NA;NA;50;1
161;FALSE;FALSE;eas;2;1.55;5.78;0.72;45;NA;NA;116;38;0
162;FALSE;FALSE;as;3;1.52;6.14;0.03;28;NA;NA;NA;41;0
163;FALSE;FALSE;acs;2;2.86;6.5;0.64;16;0.23;NA;NA;42;0
164;FALSE;FALSE;eas;3;4.24;9.32;0.3;45;NA;NA;259;33;1
165;FALSE;FALSE;acs;2;4.53;5.27;0.38;40;0.69;NA;NA;31;0
166;FALSE;FALSE;mmas;3;4.69;1.28;0.73;42;NA;NA;NA;26;0
167;FALSE;FALSE;ras;2;3.74;6.59;0.27;63;NA;86;NA;48;1
168;FALSE;FALSE;as;3;4.31;5.86;0.74;55;NA;NA;NA;48;1
169;FALSE;FALSE;eas;1;1.35;7.25;0.81;54;NA;NA;272;43;0
170;FALSE;FALSE;acs;0;3.68;9.18;0.3;27;0.92;NA;NA;NA;NA
171;FALSE;FALSE;acs;1;2.37;0.59;0.88;55;0.59;NA;NA;40;0
172;FALSE;FALSE;ras;3;3;1.98;0.95;10;NA;100;NA;41;1
173;FALSE;FALSE;as;0;4.66;8.08;0.91;14;NA;NA;NA;NA;NA
174;FALSE;FALSE;acs;3;1.02;4.05;0.22;10;0.29;NA;NA;31;0
175;FALSE;FALSE;acs;3;2.42;4.73;0.92;41;0.24;NA;NA;36;1
176;FALSE;FALSE;ras;3;1.8;7.87;0.07;41;NA;44;NA;43;1
177;FALSE;FALSE;acs;0;2.65;4.84;0.4;38;0.67;NA;NA;NA;NA
178;FALSE;FALSE;eas;1;2.5;6.13;0.64;7;NA;NA;681;33;1
179;FALSE;FALSE;mmas;2;0.37;4.3;0.53;11;NA;NA;NA;50;1
180;FALSE;FALSE;acs;0;1.08;5.39;0.05;29;0.78;NA;NA;NA;NA
181;FALSE;FALSE;ras;3;4.5;6.15;0.94;6;NA;55;NA;37;1
182;FALSE;FALSE;ras;3;2.94;7.89;0.4;66;NA;93;NA;30;1
183;FALSE;FALSE;acs;3;3.3;0.09;0.97;44;0.5;NA;NA;6;0
184;FALSE;FALSE;as;2;4.16;5.16;0.33;45;NA;NA;NA;45;0
185;FALSE;FALSE;eas;2;2.65;6.05;0.37;31;NA;NA;302;36;0
186;FALSE;FALSE;as;3;2.82;6.36;0.24;25;NA;NA;NA;11;1
187;FALSE;FALSE;ras;0;4.68;8.82;0.9;52;NA;75;NA;NA;NA
188;FALSE;FALSE;acs;2;0.61;1.41;0.47;40;0.44;NA;NA;30;1
189;FALSE;FALSE;acs;2;1.13;3.62;0.38;24;0.57;NA;NA;21;1
190;FALSE;FALSE;eas;3;1.19;2.62;0.54;20;NA;NA;341;38;0
191;FALSE;FALSE;acs;2;2.91;4.23;0.54;54;0.42;NA;NA;21;1
192;FALSE;FALSE;acs;3;0.3;7.62;0.53;72;0.66;NA;NA;19;0
193;FALSE;FALSE;acs;3;0.67;8.11;0.85;11;0.1;NA;NA;16;1
194;FALSE;FALSE;acs;1;2.74;6.33;0.63;38;0.94;NA;NA;40;1
195;FALSE;FALSE;acs;3;3.56;1.02;0.94;33;0.11;NA;NA;15;0
196;FALSE;FALSE;acs;3;2.59;4.57;0.31;34;0.32;NA;NA;37;1
197;FALSE;FALSE;mmas;2;4.39;0.91;0.7;45;NA;NA;NA;18;1
198;FALSE;FALSE;acs;3;3.8;9.65;0.49;17;0.62;NA;NA;47;1
199;TRUE;TRUE;acs;3;1.81;4.08;0.77;46;0.66;NA;NA;47;0
200;FALSE;FALSE;ras;3;2.25;8.23;0.27;12;NA;80;NA;29;1
201;FALSE;FALSE;ras;3;2.03;4.33;0.6;37;NA;51;NA;41;1
202;FALSE;FALSE;acs;2;1.89;4.56;0.39;73;0.64;NA;NA;7;0
203;FALSE;FALSE;eas;3;2.58;6.38;0.63;38;NA;NA;290;42;1
204;FALSE;FALSE;mmas;3;2.43;4.14;0.68;48;NA;NA;NA;41;0
205;FALSE;FALSE;acs;3;3.18;6.52;0.51;32;0.25;NA;NA;46;1
206;FALSE;FALSE;acs;2;1.06;7.99;0.63;86;0.58;NA;NA;38;0
207;FALSE;FALSE;eas;2;0.91;5.27;0.63;55;NA;NA;496;45;1
208;FALSE;FALSE;acs;3;2.29;8.49;0.51;16;0.42;NA;NA;35;1
209;FALSE;FALSE;acs;1;0.04;5.12;0.35;30;0.89;NA;NA;50;0
210;FALSE;FALSE;acs;2;1.84;1.52;0.13;27;0.55;NA;NA;38;1
211;FALSE;FALSE;eas;0;0.32;9.82;0.89;47;NA;NA;601;NA;NA
212;FALSE;FALSE;eas;3;0.89;6.01;0.4;49;NA;NA;182;32;1
213;FALSE;FALSE;mmas;3;1.93;8;0.72;12;NA;NA;NA;6;1
214;FALSE;FALSE;as;2;3.14;6.51;0.3;17;NA;NA;NA;33;0
215;FALSE;FALSE;ras;1;1.54;4.59;0.6;37;NA;96;NA;26;1
216;FALSE;FALSE;acs;3;3.95;2.46;0.74;52;0.3;NA;NA;36;0
217;FALSE;FALSE;acs;0;1.56;4.66;0.25;7;0.45;NA;NA;NA;NA
218;FALSE;FALSE;acs;3;1.88;6.11;0.12;8;0.52;NA;NA;44;1
219;FALSE;FALSE;acs;3;2.82;1.14;0.51;70;0.03;NA;NA;24;1
220;FALSE;FALSE;mmas;3;3.68;7.57;0.9;12;NA;NA;NA;33;1
221;FALSE;FALSE;acs;2;1.87;5.04;0.81;60;0.94;NA;NA;40;0
222;FALSE;FALSE;acs;3;2.05;9.21;0.8;21;0.13;NA;NA;24;0
223;FALSE;FALSE;acs;3;2.53;0.84;0.76;27;0.77;NA;NA;22;1
224;TRUE;FALSE;acs;3;2.92;4.78;0.35;26;0.23;NA;NA;19;1
225;FALSE;FALSE;acs;3;0.71;8.29;0.78;60;0.29;NA;NA;8;1
226;FALSE;FALSE;acs;3;4.39;2.95;0.57;43;0.88;NA;NA;47;0
227;FALSE;FALSE;mmas;3;4.15;4.98;0.69;35;NA;NA;NA;45;0
228;FALSE;FALSE;as;3;0.22;3.7;0.29;5;NA;NA;NA;44;0
229;FALSE;FALSE;eas;0;3.33;5.74;0.5;42;NA;NA;490;NA;NA
230;FALSE;FALSE;acs;3;0.94;5.24;0.84;11;0.01;NA;NA;29;1
231;FALSE;FALSE;acs;2;2.62;4.35;0.6;17;0.34;NA;NA;21;1
232;FALSE;FALSE;ras;3;1.36;6.9;0.41;34;NA;44;NA;37;0
233;FALSE;FALSE;acs;3;0.07;4.84;0.6;52;0.83;NA;NA;44;0
234;FALSE;FALSE;acs;3;1.61;2.24;0.8;53;0.6;NA;NA;35;1
235;FALSE;FALSE;acs;3;3.25;5.68;0.45;57;0.71;NA;NA;44;1
236;FALSE;FALSE;eas;3;2.25;4.09;0.63;67;NA;NA;557;46;0
237;FALSE;FALSE;acs;3;4.01;1.95;0.34;33;0.82;NA;NA;29;1
238;FALSE;FALSE;acs;3;3.98;3.12;0.82;27;0.67;NA;NA;31;0
239;FALSE;FALSE;acs;3;4.59;2.72;0.3;14;0.16;NA;NA;18;1
240;FALSE;FALSE;mmas;0;4.44;1.33;0.9;35;NA;NA;NA;NA;NA
241;FALSE;FALSE;acs;3;1.51;5.25;0.55;24;0.68;NA;NA;36;1
242;FALSE;FALSE;acs;3;0.61;5.63;0.88;55;0.57;NA;NA;47;1
243;FALSE;FALSE;acs;3;0.54;6.68;0.82;17;0.81;NA;NA;48;1
244;FALSE;FALSE;acs;2;2.72;1.8;0.56;54;0.4;NA;NA;49;0
245;FALSE;FALSE;acs;3;1.85;2.12;0.59;43;0.32;NA;NA;48;1
246;FALSE;FALSE;acs;3;1.16;2.77;0.49;49;0.95;NA;NA;38;1
247;FALSE;FALSE;acs;3;0.88;4.33;0.52;30;0.93;NA;NA;44;1
248;FALSE;FALSE;eas;3;2.15;5.97;0.38;37;NA;NA;177;27;1
249;FALSE;FALSE;eas;3;0.69;3.92;0.51;56;NA;NA;65;43;0
250;FALSE;FALSE;acs;3;2.19;1.7;0.56;34;0.91;NA;NA;35;1
251;FALSE;FALSE;mmas;1;1.24;4.7;0.58;30;NA;NA;NA;48;1
252;FALSE;FALSE;acs;3;2.18;4.24;0.42;47;0.6;NA;NA;44;1
253;FALSE;FALSE;acs;3;1.82;3.67;0.67;42;0.83;NA;NA;49;0
254;FALSE;FALSE;acs;2;0.43;3.85;0.46;30;0.89;NA;NA;34;1
255;FALSE;FALSE;as;3;1.6;3.75;0.57;75;NA;NA;NA;49;0
256;FALSE;FALSE;acs;3;1.07;7.09;0.74;44;0.57;NA;NA;37;1
257;FALSE;FALSE;mmas;2;3.07;5.4;0.78;31;NA;NA;NA;31;1
258;FALSE;FALSE;acs;3;4.68;4.89;0.58;26;0.31;NA;NA;16;0
259;FALSE;FALSE;eas;3;1.75;1.68;0.59;51;NA;NA;6;42;0
260;FALSE;FALSE;acs;3;1.7;1.53;0.79;39;0.81;NA;NA;46;1
261;FALSE;FALSE;acs;3;1.74;5.39;0.42;26;0.74;NA;NA;26;0
262;FALSE;FALSE;acs;3;3.39;1.92;0.41;20;0.2;NA;NA;23;1
263;FALSE;FALSE;acs;3;2.63;5.43;0.69;49;0.98;NA;NA;40;1
264;FALSE;FALSE;acs;3;2.03;6.86;0.46;13;0.25;NA;NA;21;1
265;FALSE;FALSE;acs;3;1.28;5.21;0.86;44;0.8;NA;NA;46;1
266;FALSE;FALSE;acs;3;2.76;4.73;0.93;27;0.54;NA;NA;46;0
267;FALSE;FALSE;acs;3;1.56;2.24;0.71;46;0.91;NA;NA;49;1
268;FALSE;FALSE;as;3;1.91;5.88;0.54;38;NA;NA;NA;45;1
269;FALSE;FALSE;acs;3;3.05;1.88;0.88;39;0.55;NA;NA;50;0
270;FALSE;FALSE;acs;3;2.67;5.79;0.36;29;0.25;NA;NA;16;1
271;FALSE;FALSE;acs;2;0.77;3.4;0.44;43;0.54;NA;NA;39;0
272;FALSE;FALSE;acs;3;0.56;5.28;0.77;60;0.97;NA;NA;40;1
273;FALSE;FALSE;as;2;3.58;6.04;0.77;41;NA;NA;NA;43;1
274;FALSE;FALSE;ras;3;1.6;4.32;0.83;61;NA;3;NA;39;1
275;FALSE;FALSE;acs;1;0.88;6.21;0.7;48;0.84;NA;NA;47;0
276;FALSE;FALSE;acs;2;2;6.26;0.83;44;0.37;NA;NA;40;0
277;FALSE;FALSE;acs;3;1.92;4.5;0.56;52;0.59;NA;NA;49;1
278;FALSE;FALSE;ras;3;3.03;3.01;0.16;40;NA;6;NA;20;0
279;FALSE;FALSE;acs;3;4.3;5.34;0.62;23;0.3;NA;NA;13;1
280;FALSE;FALSE;acs;2;0.72;5.03;0.47;50;0.49;NA;NA;45;0
281;FALSE;FALSE;acs;3;0.76;2.67;0.69;39;0.62;NA;NA;47;0
282;FALSE;FALSE;acs;3;1.16;5.2;0.62;57;0.61;NA;NA;42;0
283;FALSE;FALSE;ras;3;1.7;4.79;0.9;41;NA;54;NA;45;1
284;FALSE;FALSE;acs;1;2.19;5.77;0.73;75;0.55;NA;NA;47;0
285;FALSE;FALSE;acs;3;1.53;0.83;0.89;52;0.33;NA;NA;37;0
286;FALSE;FALSE;acs;3;3.45;5.73;0.35;33;0.23;NA;NA;10;1
287;FALSE;FALSE;acs;3;1.71;4.14;0.81;33;0.82;NA;NA;40;1
288;FALSE;FALSE;acs;3;1.16;6.64;0.73;44;0.9;NA;NA;49;1
289;FALSE;FALSE;acs;3;0.37;6.95;0.75;21;0.9;NA;NA;42;1
290;FALSE;FALSE;acs;3;1.61;1.34;0.77;51;0.68;NA;NA;50;1
291;FALSE;FALSE;acs;3;3.67;4.12;0.13;11;0.18;NA;NA;25;0
292;FALSE;FALSE;acs;3;2.03;3.26;0.85;46;0.66;NA;NA;46;0
293;FALSE;FALSE;acs;3;2.8;7.44;0.58;28;0.62;NA;NA;50;1
294;FALSE;FALSE;acs;3;3.32;3.49;0.92;42;0.75;NA;NA;49;0
295;FALSE;FALSE;as;3;2.19;1.49;0.72;69;NA;NA;NA;49;0
296;FALSE;FALSE;mmas;3;1.07;8.06;0.74;8;NA;NA;NA;48;1
297;FALSE;FALSE;acs;3;2.48;6.91;0.59;47;0.49;NA;NA;48;1
298;FALSE;FALSE;acs;3;0.99;2.86;0.9;58;0.6;NA;NA;36;0
299;FALSE;FALSE;acs;3;1.18;1.52;0.95;47;0.5;NA;NA;47;0
300;TRUE;FALSE;acs;3;2.26;4.2;0.85;54;0.44;NA;NA;48;0
301;TRUE;FALSE;acs;3;1.85;1.23;0.95;40;0.62;NA;NA;50;0
302;FALSE;FALSE;acs;2;3.62;5.13;0.42;27;0.29;NA;NA;17;1
303;FALSE;FALSE;acs;3;1.94;4.02;0.2;10;0.04;NA;NA;17;1
304;FALSE;FALSE;acs;3;1.42;4.46;0.75;35;0.79;NA;NA;50;0
305;FALSE;FALSE;mmas;3;0.95;7.53;0.49;55;NA;NA;NA;50;1
306;FALSE;FALSE;acs;2;1.38;3.53;0.74;49;0.86;NA;NA;50;1
307;FALSE;FALSE;mmas;3;1.7;1.99;0.89;35;NA;NA;NA;41;0
308;FALSE;FALSE;mmas;2;2.48;4.56;0.57;44;NA;NA;NA;48;1
309;FALSE;FALSE;acs;3;4.42;4.29;0.55;30;0.56;NA;NA;16;1
310;FALSE;FALSE;acs;3;2.21;7.57;0.68;33;0.79;NA;NA;46;0
311;FALSE;FALSE;acs;3;2.9;2.51;0.72;47;0.56;NA;NA;45;1
