CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
30;FALSE;as;3;0.17;4.17;0.69;92;NA;NA;NA;23;1
31;FALSE;mmas;0;3.92;6.67;0.94;68;NA;NA;NA;NA;NA
32;TRUE;acs;2;1.42;1.67;0.44;20;0.61;NA;NA;35;0
33;FALSE;mmas;2;4.62;4.64;0.49;49;NA;NA;NA;31;1
34;FALSE;acs;0;2.12;9.64;0.98;97;0.5;NA;NA;NA;NA
35;FALSE;eas;3;3.37;2.14;0.73;73;NA;NA;128;20;0
36;FALSE;as;1;0.87;7.14;0.24;25;NA;NA;NA;43;1
37;FALSE;ras;1;4;0.89;0.61;85;NA;21;NA;37;1
38;FALSE;as;3;1.5;5.89;0.12;37;NA;NA;NA;14;0
39;FALSE;acs;2;0.25;8.39;0.86;61;0.13;NA;NA;49;1
40;FALSE;eas;0;2.75;3.39;0.36;13;NA;NA;222;NA;NA
41;FALSE;acs;1;3.06;5.26;0.42;67;0.94;NA;NA;17;1
42;FALSE;eas;3;0.56;0.26;0.92;19;NA;NA;81;40;0
43;FALSE;mmas;0;4.31;7.76;0.67;43;NA;NA;NA;NA;NA
44;FALSE;ras;2;1.81;2.76;0.18;91;NA;39;NA;5;1
45;FALSE;acs;3;4.94;6.51;0.3;79;0.31;NA;NA;34;0
46;FALSE;mmas;1;2.44;1.51;0.8;31;NA;NA;NA;11;1
47;FALSE;as;2;3.69;9.01;0.55;7;NA;NA;NA;23;1
48;FALSE;ras;0;1.19;4.01;0.05;55;NA;77;NA;NA;NA
49;FALSE;ras;2;2.59;0.57;0.02;28;NA;36;NA;30;0
50;FALSE;mmas;0;0.09;5.57;0.52;76;NA;NA;NA;NA;NA
51;FALSE;eas;1;1.34;8.07;0.27;52;NA;NA;11;41;0
52;FALSE;as;3;3.84;3.07;0.77;100;NA;NA;NA;18;1
53;FALSE;eas;2;1.97;6.82;0.64;88;NA;NA;292;47;0
54;FALSE;acs;0;4.47;1.82;0.15;40;0.47;NA;NA;NA;NA
55;FALSE;as;1;3.22;4.32;0.89;64;NA;NA;NA;36;0
56;FALSE;ras;3;0.72;9.32;0.39;16;NA;74;NA;13;1
57;FALSE;eas;1;4.78;9.95;0.08;94;NA;NA;151;21;0
58;TRUE;acs;3;2.28;4.95;0.58;46;0.66;NA;NA;44;1
59;FALSE;ras;0;3.53;7.45;0.83;22;NA;92;NA;NA;NA
60;FALSE;mmas;2;1.03;2.45;0.33;70;NA;NA;NA;10;0
61;FALSE;eas;2;4.15;6.2;0.95;34;NA;NA;245;27;0
62;FALSE;as;0;1.65;1.2;0.46;82;NA;NA;NA;NA;NA
63;FALSE;acs;1;0.4;3.7;0.7;10;0.03;NA;NA;16;0
64;FALSE;mmas;3;2.9;8.7;0.21;58;NA;NA;NA;39;1
65;FALSE;mmas;0;4.58;0.5;0.85;56;NA;NA;NA;NA;NA
66;FALSE;acs;2;2.08;5.5;0.36;8;0.28;NA;NA;46;0
67;FALSE;as;3;0.83;8;0.6;80;NA;NA;NA;12;1
68;FALSE;ras;1;3.33;3;0.11;32;NA;67;NA;35;0
69;FALSE;as;1;1.46;9.25;0.73;68;NA;NA;NA;40;0
70;FALSE;eas;3;3.96;4.25;0.23;20;NA;NA;310;17;1
71;FALSE;ras;0;0.21;6.75;0.48;44;NA;29;NA;NA;NA
72;FALSE;mmas;2;2.71;1.75;0.97;92;NA;NA;NA;29;0
73;FALSE;ras;2;1.15;1.12;0.66;50;NA;98;NA;9;0
74;FALSE;mmas;0;3.65;6.12;0.17;98;NA;NA;NA;NA;NA
75;FALSE;eas;3;2.4;3.62;0.42;74;NA;NA;263;43;1
76;FALSE;acs;1;4.9;8.62;0.91;26;0.59;NA;NA;20;0
77;FALSE;mmas;1;0.52;4.87;0.29;86;NA;NA;NA;14;0
78;TRUE;acs;3;3.02;9.87;0.79;38;0.21;NA;NA;37;1
79;FALSE;as;2;4.27;7.37;0.05;62;NA;NA;NA;26;0
80;FALSE;eas;0;1.77;2.37;0.54;14;NA;NA;169;NA;NA
81;FALSE;as;0;0.99;2.68;0.94;35;NA;NA;NA;NA;NA
82;FALSE;ras;2;3.49;7.68;0.45;83;NA;82;NA;24;1
83;FALSE;mmas;3;4.74;5.18;0.7;11;NA;NA;NA;36;0
84;FALSE;acs;1;2.24;0.18;0.2;59;0.43;NA;NA;13;1
85;FALSE;eas;1;2.87;6.43;0.57;47;NA;NA;333;19;1
86;FALSE;acs;3;0.37;1.43;0.08;95;0.81;NA;NA;42;0
87;FALSE;ras;0;4.12;8.93;0.32;71;NA;45;NA;NA;NA
88;FALSE;mmas;2;1.62;3.93;0.82;23;NA;NA;NA;7;1
89;FALSE;eas;2;0.05;9.56;0.14;29;NA;NA;99;50;1
90;FALSE;acs;0;2.55;4.56;0.63;77;0.12;NA;NA;NA;NA
91;FALSE;as;1;3.8;2.06;0.39;5;NA;NA;NA;39;1
92;FALSE;ras;3;1.3;7.06;0.88;53;NA;14;NA;16;0
93;FALSE;ras;2;4.43;3.31;0.51;65;NA;76;NA;33;1
94;FALSE;mmas;0;1.93;8.31;0.01;17;NA;NA;NA;NA;NA
95;FALSE;eas;1;0.68;5.81;0.76;89;NA;NA;192;45;1
96;FALSE;as;3;3.18;0.81;0.26;41;NA;NA;NA;22;0
97;FALSE;as;2;3.1;2.53;0.74;18;NA;NA;NA;12;1
98;FALSE;ras;0;0.6;7.53;0.25;66;NA;3;NA;NA;NA
99;FALSE;eas;1;1.85;5.03;0.99;42;NA;NA;720;24;1
100;FALSE;acs;3;4.35;0.03;0.49;90;0.54;NA;NA;47;0
101;FALSE;as;0;4.97;3.78;0.62;30;NA;NA;NA;NA;NA
102;FALSE;eas;2;2.47;8.78;0.12;78;NA;NA;438;18;1
103;FALSE;mmas;3;1.22;6.28;0.87;6;NA;NA;NA;30;0
104;FALSE;ras;1;3.72;1.28;0.37;54;NA;90;NA;7;1
105;FALSE;ras;3;2.79;5.65;0.56;60;NA;34;NA;9;0
106;FALSE;mmas;1;0.29;0.65;0.06;12;NA;NA;NA;32;1
107;FALSE;acs;0;1.54;3.15;0.8;84;0.35;NA;NA;NA;NA
108;FALSE;eas;2;4.04;8.15;0.31;36;NA;NA;485;44;1
109;FALSE;eas;1;4.66;6.9;0.68;96;NA;NA;579;50;1
110;FALSE;as;3;2.16;1.9;0.19;48;NA;NA;NA;27;0
111;FALSE;acs;2;0.91;4.4;0.93;72;0.98;NA;NA;38;1
112;FALSE;mmas;0;3.41;9.4;0.43;24;NA;NA;NA;NA;NA
113;FALSE;ras;3;1.69;8.46;0.65;33;NA;43;NA;31;1
114;FALSE;mmas;1;4.19;3.46;0.15;81;NA;NA;NA;8;0
115;FALSE;as;2;0.44;5.96;0.4;57;NA;NA;NA;19;0
116;FALSE;eas;0;2.94;0.96;0.9;9;NA;NA;556;NA;NA
117;FALSE;mmas;3;3.57;4.71;0.03;69;NA;NA;NA;48;1
118;FALSE;acs;1;1.07;9.71;0.53;21;0.82;NA;NA;25;0
119;FALSE;ras;2;4.82;2.21;0.77;45;NA;56;NA;14;0
120;FALSE;as;0;2.32;7.21;0.28;93;NA;NA;NA;NA;NA
121;FALSE;eas;3;0.13;2.84;0.34;27;NA;NA;696;22;1
122;FALSE;as;1;2.63;7.84;0.83;75;NA;NA;NA;45;0
123;FALSE;mmas;2;1.38;0.34;0.59;99;NA;NA;NA;34;0
124;FALSE;acs;0;3.88;5.34;0.09;51;0.64;NA;NA;NA;NA
125;FALSE;ras;1;2.01;4.09;0.46;39;NA;87;NA;28;0
126;FALSE;as;3;4.51;9.09;0.96;87;NA;NA;NA;5;1
127;FALSE;eas;0;0.76;1.59;0.71;63;NA;NA;415;NA;NA
128;FALSE;acs;2;3.26;6.59;0.22;15;0.01;NA;NA;40;0
129;FALSE;ras;0;4.41;4.91;0.99;91;NA;59;NA;NA;NA
130;FALSE;as;2;1.91;9.91;0.5;43;NA;NA;NA;49;0
131;FALSE;acs;3;0.66;7.41;0.75;67;0.61;NA;NA;14;1
132;FALSE;eas;1;3.16;2.41;0.25;19;NA;NA;55;37;0
133;TRUE;mmas;3;3.78;1.16;0.13;31;NA;NA;NA;20;1
134;FALSE;ras;1;1.28;6.16;0.62;79;NA;47;NA;43;0
135;FALSE;eas;2;2.53;3.66;0.87;55;NA;NA;336;32;0
136;FALSE;as;0;0.03;8.66;0.37;7;NA;NA;NA;NA;NA
137;FALSE;ras;3;2.22;1.78;0.31;85;NA;78;NA;40;1
138;FALSE;mmas;1;4.72;6.78;0.81;37;NA;NA;NA;17;0
139;FALSE;eas;2;0.97;4.28;0.56;13;NA;NA;195;6;0
140;FALSE;acs;0;3.47;9.28;0.07;61;0.3;NA;NA;NA;NA
141;FALSE;acs;2;4.1;8.03;0.19;97;0.92;NA;NA;23;0
142;FALSE;mmas;0;1.6;3.03;0.68;49;NA;NA;NA;NA;NA
143;FALSE;eas;1;0.35;0.53;0.44;73;NA;NA;102;11;0
144;FALSE;as;3;2.85;5.53;0.93;25;NA;NA;NA;34;1
145;FALSE;as;1;2.38;4.6;0.1;100;NA;NA;NA;16;1
146;FALSE;ras;3;4.88;9.6;0.59;52;NA;94;NA;39;0
147;FALSE;acs;0;1.13;2.1;0.84;28;0.7;NA;NA;NA;NA
148;FALSE;mmas;2;3.63;7.1;0.34;76;NA;NA;NA;27;1
149;FALSE;eas;0;4.25;5.85;0.47;88;NA;NA;312;NA;NA
150;FALSE;acs;2;1.75;0.85;0.96;40;0.08;NA;NA;10;1
151;FALSE;mmas;3;0.5;3.35;0.22;64;NA;NA;NA;44;0
152;FALSE;ras;1;3;8.35;0.71;16;NA;31;NA;21;1
153;FALSE;acs;1;3.94;2.72;0.28;46;0.76;NA;NA;36;1
154;FALSE;eas;3;1.44;7.72;0.78;94;NA;NA;172;13;0
155;FALSE;ras;2;0.19;5.22;0.03;22;NA;12;NA;47;1
156;FALSE;as;0;2.69;0.22;0.53;70;NA;NA;NA;NA;NA
157;FALSE;acs;3;3.31;3.97;0.41;10;0.39;NA;NA;19;0
158;FALSE;mmas;1;0.81;8.97;0.9;58;NA;NA;NA;42;1
159;FALSE;eas;0;2.06;6.47;0.16;34;NA;NA;266;NA;NA
160;FALSE;as;2;4.56;1.47;0.65;82;NA;NA;NA;30;1
161;FALSE;as;1;3.55;3.19;0.48;92;NA;NA;NA;9;1
162;FALSE;eas;3;1.05;8.19;0.98;44;NA;NA;418;32;0
163;FALSE;mmas;2;2.3;5.69;0.24;68;NA;NA;NA;21;1
164;FALSE;ras;0;4.8;0.69;0.73;20;NA;86;NA;NA;NA
165;FALSE;as;3;4.17;4.44;0.36;56;NA;NA;NA;49;0
166;FALSE;ras;1;1.67;9.44;0.85;8;NA;23;NA;26;1
167;FALSE;eas;0;0.42;6.94;0.11;80;NA;NA;699;NA;NA
168;FALSE;acs;2;2.92;1.94;0.61;32;0.34;NA;NA;15;1
169;FALSE;mmas;1;4.49;7.57;0.54;62;NA;NA;NA;47;1
170;FALSE;acs;3;1.99;2.57;0.05;14;0.15;NA;NA;24;0
171;FALSE;as;2;0.74;0.07;0.79;86;NA;NA;NA;35;1
172;FALSE;ras;0;3.24;5.07;0.3;38;NA;80;NA;NA;NA
173;FALSE;acs;1;0.11;3.82;0.17;50;0.53;NA;NA;29;1
174;FALSE;eas;3;2.61;8.82;0.67;98;NA;NA;559;6;0
175;FALSE;ras;2;3.86;6.32;0.42;26;NA;42;NA;41;1
176;FALSE;mmas;0;1.36;1.32;0.92;74;NA;NA;NA;NA;NA
177;FALSE;mmas;2;4.96;2.88;0.89;5;NA;NA;NA;11;0
178;FALSE;acs;0;2.46;7.88;0.39;53;0.06;NA;NA;NA;NA
179;FALSE;ras;3;3.71;0.38;0.14;77;NA;70;NA;45;1
180;FALSE;as;1;1.21;5.38;0.64;29;NA;NA;NA;22;0
181;FALSE;mmas;0;3.08;4.13;0.76;41;NA;NA;NA;NA;NA
182;FALSE;ras;2;0.58;9.13;0.27;89;NA;33;NA;16;0
183;FALSE;eas;1;4.33;1.63;0.02;65;NA;NA;488;5;0
184;FALSE;acs;3;4.42;8.84;0.28;95;0.77;NA;NA;36;0
185;FALSE;eas;3;2.01;2.43;0.17;59;NA;NA;364;17;0
186;FALSE;ras;2;4.28;7.51;0.34;38;NA;89;NA;7;0
187;FALSE;eas;3;3.05;1.37;0.79;66;NA;NA;198;43;0
188;FALSE;as;3;3.38;2.79;0.63;39;NA;NA;NA;41;1
189;FALSE;acs;0;4.64;6.64;0.49;17;0.65;NA;NA;NA;NA
190;FALSE;acs;3;2.93;8.59;0.38;47;0.6;NA;NA;48;0
191;FALSE;acs;3;0.57;7.46;0.1;52;0.55;NA;NA;41;1
192;FALSE;as;1;4.87;2.59;0.05;97;NA;NA;NA;30;1
193;FALSE;acs;3;3.32;8.84;0.94;51;0.26;NA;NA;30;1
194;FALSE;eas;3;2.6;6.7;0.57;49;NA;NA;323;49;0
195;TRUE;acs;3;1.57;1.62;0.4;32;0.3;NA;NA;16;1
196;FALSE;eas;3;3.83;3.47;0.48;7;NA;NA;442;24;1
197;FALSE;ras;1;2.76;9.24;0.53;34;NA;80;NA;26;1
198;FALSE;ras;0;3.79;6.28;0.22;56;NA;63;NA;NA;NA
199;FALSE;eas;1;4.1;4.7;0.28;20;NA;NA;82;8;0
200;FALSE;mmas;0;2.77;5.24;0.34;59;NA;NA;NA;NA;NA
201;FALSE;ras;1;3.29;9.48;0.41;37;NA;11;NA;48;0
202;FALSE;as;3;3.11;6.02;0.3;41;NA;NA;NA;23;0
203;FALSE;as;3;4;4.6;0.65;65;NA;NA;NA;50;1
204;FALSE;ras;1;3.12;9.85;0.47;44;NA;48;NA;49;0
205;FALSE;acs;0;2.02;2.98;0.72;28;0.21;NA;NA;NA;NA
206;FALSE;eas;3;3.04;2.6;0.59;16;NA;NA;445;43;1
207;FALSE;acs;3;4.22;8.25;0.85;8;0.13;NA;NA;17;0
208;FALSE;ras;1;1.75;3.88;0.43;67;NA;22;NA;41;1
209;FALSE;mmas;3;3.44;3.51;0.36;35;NA;NA;NA;13;0
210;FALSE;eas;3;1.04;7.74;0.85;63;NA;NA;161;26;0
211;FALSE;mmas;2;0.78;1.7;0.39;43;NA;NA;NA;30;0
212;FALSE;mmas;1;0.86;1.6;0.31;61;NA;NA;NA;21;1
213;FALSE;mmas;0;1.65;2.38;0.56;64;NA;NA;NA;NA;NA
214;FALSE;mmas;3;2.23;8.23;0.77;64;NA;NA;NA;34;1
215;FALSE;mmas;0;0.82;3.4;0.93;73;NA;NA;NA;NA;NA
216;FALSE;ras;0;4.69;7.67;0.89;38;NA;56;NA;NA;NA
217;FALSE;acs;0;3.86;7.02;0.63;23;0.08;NA;NA;NA;NA
218;TRUE;acs;3;2.67;6.26;0.36;27;0.5;NA;NA;13;1
219;FALSE;eas;1;0.91;8.41;0.56;58;NA;NA;692;29;0
220;FALSE;acs;2;0.92;9.88;0.38;37;0.29;NA;NA;31;1
221;FALSE;acs;3;1.12;1.72;0.53;35;0.38;NA;NA;37;1
222;FALSE;eas;3;1.3;7.08;0.35;67;NA;NA;647;46;0
223;FALSE;acs;3;1.61;1.5;0.48;11;0.51;NA;NA;33;0
224;FALSE;ras;0;3.17;6.01;0.85;22;NA;57;NA;NA;NA
225;FALSE;as;3;1.2;4.55;0.61;17;NA;NA;NA;19;0
226;FALSE;mmas;3;3.86;5.88;0.4;28;NA;NA;NA;26;0
227;FALSE;eas;3;0.29;3.89;0.63;57;NA;NA;434;19;1
228;FALSE;mmas;3;3.92;0.65;0.29;44;NA;NA;NA;30;0
229;FALSE;acs;1;0.93;4.9;0.77;23;0.54;NA;NA;29;0
230;FALSE;as;0;3.02;1.44;0.64;67;NA;NA;NA;NA;NA
231;FALSE;acs;3;3.01;4.3;0.39;63;0.18;NA;NA;33;1
232;FALSE;acs;0;4.75;3.41;0.64;5;0.46;NA;NA;NA;NA
233;FALSE;mmas;3;0.12;2.79;0.92;21;NA;NA;NA;21;0
234;FALSE;as;1;2.15;2.45;0.21;43;NA;NA;NA;49;1
235;FALSE;acs;0;2.3;9.5;0.61;76;0.54;NA;NA;NA;NA
236;FALSE;as;2;2.33;3.88;0.23;5;NA;NA;NA;34;1
237;FALSE;as;3;1.23;3.82;0.79;55;NA;NA;NA;5;1
238;FALSE;mmas;2;3.05;1.85;0.25;29;NA;NA;NA;31;1
239;FALSE;acs;1;4.23;9.31;0.57;10;0.44;NA;NA;18;1
240;FALSE;eas;3;3.03;6.92;0.35;46;NA;NA;745;44;1
241;FALSE;mmas;1;2.63;1.16;0.52;7;NA;NA;NA;17;1
242;FALSE;eas;1;4.52;8.63;0.3;16;NA;NA;180;7;0
243;FALSE;mmas;3;1.77;1.95;0.62;46;NA;NA;NA;38;0
244;FALSE;ras;0;0.85;4.04;0.45;7;NA;82;NA;NA;NA
245;FALSE;acs;3;1.29;2.35;0.79;39;0.4;NA;NA;50;1
246;FALSE;ras;3;1.86;3.16;0.83;19;NA;93;NA;36;0
247;FALSE;mmas;3;2.12;8.33;0.66;28;NA;NA;NA;29;0
248;FALSE;mmas;2;2.44;0.2;0.18;7;NA;NA;NA;38;1
249;FALSE;ras;1;3.06;6.99;0.34;42;NA;20;NA;24;1
250;FALSE;as;3;2.06;1.88;0.41;32;NA;NA;NA;29;0
251;FALSE;acs;3;3.37;3.38;0.14;77;0.18;NA;NA;19;0
252;FALSE;acs;3;3.33;5.31;0.5;52;0.51;NA;NA;41;1
253;FALSE;acs;1;2.21;3.76;0.38;17;0.82;NA;NA;13;1
254;FALSE;as;1;4.05;1.1;0.21;7;NA;NA;NA;7;1
255;FALSE;eas;3;3.26;1.62;0.3;53;NA;NA;180;42;1
256;FALSE;mmas;2;0.32;2.77;0.5;22;NA;NA;NA;16;1
257;FALSE;ras;1;2.1;6.68;0.4;42;NA;31;NA;37;1
258;FALSE;mmas;1;1.4;0.74;0.18;52;NA;NA;NA;15;0
259;FALSE;as;3;4.7;7.17;0.64;32;NA;NA;NA;27;0
260;FALSE;acs;0;2.8;9.48;0.41;66;0.31;NA;NA;NA;NA
261;FALSE;as;2;3.56;3.87;0.14;18;NA;NA;NA;22;1
262;FALSE;as;3;3.27;4.83;0.33;67;NA;NA;NA;18;1
263;FALSE;acs;3;4.51;3.54;0.22;91;0.79;NA;NA;10;1
264;FALSE;eas;3;4.05;6.7;0.43;49;NA;NA;729;39;1
265;FALSE;eas;1;2.35;4.89;0.93;50;NA;NA;82;5;1
266;FALSE;eas;0;2.93;6.29;0.62;46;NA;NA;429;NA;NA
267;FALSE;mmas;3;3.55;0.9;0.47;52;NA;NA;NA;7;1
268;FALSE;acs;2;2.46;6.35;0.7;68;0.4;NA;NA;9;1
269;FALSE;acs;2;3.7;3.53;0.52;50;0.14;NA;NA;32;1
270;FALSE;acs;0;1.69;8.8;0.66;33;0.12;NA;NA;NA;NA
271;FALSE;eas;3;3.44;5.83;0.49;47;NA;NA;424;34;1
272;FALSE;as;3;3.87;7.04;0.82;85;NA;NA;NA;30;0
273;FALSE;acs;3;3.93;8.4;0.92;16;0.3;NA;NA;14;1
274;FALSE;mmas;3;2.44;1.56;0.2;39;NA;NA;NA;17;1
275;FALSE;ras;2;0.62;2.25;0.23;59;NA;43;NA;30;1
276;FALSE;ras;2;3.26;3.93;0.27;42;NA;50;NA;28;1
277;FALSE;as;2;0.93;8.18;0.92;41;NA;NA;NA;18;0
278;FALSE;acs;3;2.78;7.72;0.69;42;0.68;NA;NA;23;0
279;FALSE;acs;1;2.36;8.72;0.53;37;0.43;NA;NA;47;0
280;FALSE;acs;3;0.39;1.87;0.76;27;0.7;NA;NA;40;1
281;FALSE;mmas;3;3.01;2.88;0.79;47;NA;NA;NA;39;0
282;FALSE;as;0;1.76;9.22;0.53;43;NA;NA;NA;NA;NA
283;TRUE;acs;3;1.52;6.37;0.52;43;0.47;NA;NA;20;1
284;FALSE;ras;2;1.83;1.98;0.14;37;NA;93;NA;25;0
285;FALSE;as;0;4.36;9;0.49;60;NA;NA;NA;NA;NA
286;TRUE;acs;3;3.6;6.81;0.79;31;0.16;NA;NA;29;1
287;FALSE;eas;3;1.63;8.33;0.71;17;NA;NA;449;21;1
288;FALSE;acs;3;4.33;4.98;0.66;23;0.77;NA;NA;43;1
289;FALSE;ras;3;2.48;3.22;0.81;30;NA;3;NA;25;0
290;FALSE;as;2;4.56;1.31;0.42;63;NA;NA;NA;34;1
291;FALSE;eas;2;1.89;8.75;0.22;72;NA;NA;373;48;0
292;FALSE;acs;0;0.97;4.9;0.54;37;0.4;NA;NA;NA;NA
293;FALSE;acs;2;2.54;6.54;0.11;53;0.5;NA;NA;48;1
294;FALSE;ras;1;1.45;4.57;0.68;52;NA;72;NA;23;1
295;FALSE;ras;3;1.73;8.34;0.65;64;NA;48;NA;31;0
296;FALSE;eas;2;1.31;1.57;0.68;40;NA;NA;157;36;0
297;FALSE;mmas;2;4.14;1.08;0.47;8;NA;NA;NA;8;1
298;FALSE;acs;1;4.06;8;0.66;43;0.01;NA;NA;5;1
299;FALSE;eas;0;3.89;7.9;0.94;72;NA;NA;615;NA;NA
300;FALSE;mmas;2;3.68;2.25;0.2;41;NA;NA;NA;16;1
301;FALSE;mmas;1;4.89;6.31;0.68;31;NA;NA;NA;39;1
302;FALSE;as;2;3.22;6.75;0.34;41;NA;NA;NA;32;1
303;FALSE;acs;0;0.36;7.08;0.75;46;0.07;NA;NA;NA;NA
304;FALSE;acs;2;1.13;7.15;0.66;80;0.73;NA;NA;32;1
305;FALSE;ras;0;3.67;5.01;0.43;36;NA;75;NA;NA;NA
306;FALSE;mmas;2;3.19;2.44;0.51;35;NA;NA;NA;44;0
307;FALSE;ras;3;2.53;8.28;0.73;74;NA;40;NA;33;0
308;FALSE;ras;3;2.74;8.62;0.21;73;NA;15;NA;33;1
309;FALSE;as;0;0.73;5.43;0.73;32;NA;NA;NA;NA;NA
310;FALSE;acs;2;1.94;6.42;0.48;33;0.67;NA;NA;33;1
311;FALSE;mmas;3;3.17;2;0.37;83;NA;NA;NA;23;1
312;FALSE;acs;3;1.58;5;0.6;20;0.52;NA;NA;29;0
313;FALSE;ras;3;1.49;0.8;0.25;27;NA;60;NA;32;0
314;FALSE;eas;2;0.38;0.9;0.34;72;NA;NA;474;41;1
315;FALSE;as;0;4.15;0.7;0.67;17;NA;NA;NA;NA;NA
316;FALSE;ras;3;3.5;5.67;0.79;73;NA;40;NA;18;0
317;FALSE;acs;1;1.89;9.18;0.39;13;0.78;NA;NA;26;0
318;FALSE;mmas;3;1.58;6.01;0.8;48;NA;NA;NA;17;1
319;FALSE;acs;0;3.76;6.32;0.02;11;0.05;NA;NA;NA;NA
320;FALSE;mmas;1;3.51;0.77;0.58;54;NA;NA;NA;39;1
321;FALSE;as;3;4.22;7.23;0.56;51;NA;NA;NA;22;1
322;FALSE;eas;1;4.29;3.28;0.02;31;NA;NA;743;36;0
323;FALSE;acs;3;1.51;7.81;0.84;15;0.53;NA;NA;37;1
324;FALSE;acs;1;2.51;4.65;0.28;24;0.24;NA;NA;50;1
325;FALSE;eas;1;3.41;8.21;0.57;80;NA;NA;698;28;1
326;FALSE;mmas;3;4.07;1.27;0.23;27;NA;NA;NA;18;1
327;FALSE;mmas;3;0.38;2.84;0.57;23;NA;NA;NA;20;1
328;FALSE;mmas;0;4.78;9.72;0.39;30;NA;NA;NA;NA;NA
329;FALSE;acs;3;1.22;1.92;0.17;68;0.03;NA;NA;20;0
330;FALSE;acs;3;2.69;8.27;0.86;54;0.48;NA;NA;26;0
331;FALSE;as;1;2.82;4.25;0.74;68;NA;NA;NA;46;0
332;FALSE;eas;1;3.62;1.19;0.18;42;NA;NA;19;25;1
333;FALSE;eas;0;3.18;9.61;0.71;90;NA;NA;147;NA;NA
334;FALSE;acs;3;2.7;5.88;0.82;35;0.05;NA;NA;6;0
335;FALSE;mmas;3;3.03;3.76;0.88;34;NA;NA;NA;12;1
336;FALSE;acs;1;1.47;7.66;0.04;12;0.78;NA;NA;31;0
337;FALSE;acs;3;2.74;2.51;0.82;70;0.88;NA;NA;28;0
338;FALSE;eas;0;3.18;7.76;0.42;50;NA;NA;548;NA;NA
339;FALSE;as;1;2.13;7.9;0.72;59;NA;NA;NA;33;1
340;FALSE;as;2;1.97;8.88;0.27;54;NA;NA;NA;27;1
341;FALSE;eas;3;2.88;5.59;0.52;26;NA;NA;119;50;0
342;FALSE;ras;1;4.98;4.77;0.78;29;NA;72;NA;24;1
343;FALSE;eas;3;2.31;9.78;0.48;16;NA;NA;204;43;1
344;FALSE;ras;3;0.76;4.41;0.24;29;NA;30;NA;30;0
345;FALSE;ras;3;1.11;4.31;0.65;56;NA;21;NA;32;0
346;FALSE;acs;3;3.43;0.9;0.35;30;0.51;NA;NA;23;1
347;FALSE;as;3;2.11;9.83;0.46;10;NA;NA;NA;20;1
348;FALSE;acs;1;0.33;9.59;0.58;58;0.13;NA;NA;10;1
349;FALSE;eas;3;3.53;7.5;0.63;50;NA;NA;744;14;1
350;FALSE;acs;3;3.55;8.46;0.84;17;0.18;NA;NA;39;1
351;FALSE;as;0;1.97;8.05;0.7;14;NA;NA;NA;NA;NA
352;FALSE;acs;1;1.7;5.9;0.38;36;0.44;NA;NA;38;0
353;FALSE;as;3;4.06;5.97;0.89;25;NA;NA;NA;26;1
