CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
45;FALSE;10;4;2;NA;NA;1.01;0.88;0.7
46;FALSE;41;1;2;NA;NA;2.5;1.12;0.67
47;FALSE;140;5;1;NA;9;1.25;2.37;0.22
48;FALSE;190;0;1;NA;NA;0.62;0.49;0.45
49;FALSE;91;3;0;NA;NA;1.87;1.74;0.9
50;FALSE;116;2;0;NA;NA;0.31;0.8;0.56
51;FALSE;16;6;1;6;NA;1.56;2.05;0.11
52;FALSE;66;1;0;NA;NA;2.18;0.18;0.33
53;FALSE;165;4;2;NA;NA;0.93;1.43;0.78
54;FALSE;128;1;2;NA;NA;0.78;0.34;0.39
55;TRUE;29;4;1;NA;NA;2.03;1.59;0.84
56;FALSE;178;6;0;5;NA;0.15;2.21;0.17
57;FALSE;78;3;2;NA;NA;1.4;0.96;0.62
58;FALSE;4;0;0;NA;NA;1.71;0.02;0.28
59;FALSE;103;4;1;NA;NA;0.46;1.27;0.73
60;FALSE;53;5;2;NA;6;2.34;1.9;0.05
61;FALSE;153;2;1;NA;NA;1.09;0.65;0.5
62;FALSE;186;0;0;NA;NA;1.77;0.16;0.51
63;FALSE;86;4;1;NA;NA;0.52;1.41;0.06
64;FALSE;36;2;0;NA;NA;1.15;0.79;0.28
65;FALSE;161;5;1;NA;4;2.09;1.72;0.17
66;FALSE;61;1;2;NA;NA;0.84;0.47;0.62
67;FALSE;11;6;0;9;NA;0.21;2.35;0.85
68;FALSE;111;3;1;NA;NA;1.46;1.1;0.4
69;FALSE;74;5;1;NA;5;0.99;2.19;0.79
70;FALSE;173;2;2;NA;NA;2.24;0.94;0.34
71;FALSE;24;0;2;NA;NA;0.37;0.32;0.57
72;FALSE;123;3;0;NA;NA;1.62;1.57;0.12
73;FALSE;148;1;0;NA;NA;1.93;0;0.45
74;FALSE;49;4;2;NA;NA;0.68;1.25;0
75;FALSE;99;2;0;NA;NA;0.05;0.63;0.23
76;FALSE;198;6;1;10;NA;1.3;1.88;0.68
77;FALSE;142;4;2;NA;NA;0.13;0.86;0.03
78;FALSE;43;0;0;NA;NA;1.38;2.11;0.48
79;FALSE;192;2;1;NA;NA;0.76;1.49;0.26
80;FALSE;67;1;1;NA;NA;1.7;1.8;0.37
81;FALSE;167;5;0;NA;2;0.45;0.55;0.82
82;FALSE;117;0;2;NA;NA;1.07;2.43;0.59
83;FALSE;18;3;1;NA;NA;2.32;1.18;0.14
84;FALSE;130;2;0;NA;NA;0.6;1.33;0.31
85;FALSE;30;5;1;NA;4;1.85;0.08;0.76
86;FALSE;179;4;2;NA;NA;1.23;0.71;0.09
87;FALSE;80;0;1;NA;NA;2.48;1.96;0.54
88;FALSE;55;4;0;NA;NA;1.54;1.02;0.2
89;FALSE;154;1;1;NA;NA;0.29;2.27;0.65
90;FALSE;105;6;0;6;NA;0.91;0.39;0.88
91;FALSE;5;3;2;NA;NA;2.16;1.64;0.43
92;FALSE;52;3;1;NA;NA;1.81;2.46;0.1
93;FALSE;2;5;1;NA;8;2.44;0.59;0.33
94;FALSE;102;1;0;NA;NA;1.19;1.84;0.78
95;FALSE;126;4;1;NA;NA;0.25;0.28;0.44
96;FALSE;27;0;2;NA;NA;1.5;1.53;0.89
97;FALSE;176;2;2;NA;NA;0.87;2.15;0.21
98;FALSE;77;6;0;7;NA;2.12;0.9;0.66
99;FALSE;164;0;0;NA;NA;0.09;1.68;0.72
100;FALSE;64;3;2;NA;NA;1.34;0.43;0.27
101;FALSE;15;2;0;NA;NA;1.97;2.31;0.05
102;FALSE;114;5;1;NA;6;0.72;1.06;0.5
103;FALSE;139;3;2;NA;NA;0.41;2;0.16
104;FALSE;39;6;1;15;NA;1.66;0.75;0.61
105;FALSE;189;4;0;NA;NA;1.03;0.12;0.38
106;FALSE;89;1;1;NA;NA;2.28;1.37;0.83
107;TRUE;33;4;0;NA;NA;0.8;1.92;0.41
108;FALSE;133;0;1;NA;NA;2.05;0.67;0.86
109;FALSE;83;2;2;NA;NA;0.17;0.04;0.19
110;FALSE;182;5;1;NA;8;1.42;1.29;0.64
111;FALSE;8;1;1;NA;NA;0.48;0.98;0.75
112;FALSE;108;5;2;NA;9;1.73;2.23;0.3
113;FALSE;158;3;0;NA;NA;2.36;0.36;0.07
114;TRUE;95;4;0;NA;NA;0.33;2.07;0.36
115;FALSE;195;1;2;NA;NA;1.58;0.82;0.81
116;FALSE;145;6;0;17;NA;2.2;1.45;0.58
117;FALSE;46;2;1;NA;NA;0.95;0.2;0.13
118;FALSE;170;3;2;NA;NA;1.89;2.39;0.24
119;FALSE;71;0;0;NA;NA;0.64;1.14;0.69
120;FALSE;21;5;2;NA;10;0.02;1.76;0.47
121;FALSE;120;1;1;NA;NA;1.27;0.51;0.02
122;FALSE;59;0;1;NA;NA;1.35;0.7;0.65
123;FALSE;158;3;2;NA;NA;0.1;1.95;0.2
124;FALSE;9;5;2;NA;9;1.98;1.32;0.87
125;FALSE;109;1;0;NA;NA;0.73;0.07;0.42
126;FALSE;133;6;1;5;NA;0.42;1.63;0.76
127;FALSE;34;2;2;NA;NA;1.67;0.38;0.31
128;FALSE;84;4;0;NA;NA;2.29;2.26;0.08
129;FALSE;183;1;1;NA;NA;1.04;1.01;0.53
130;FALSE;171;3;1;NA;NA;0.57;0.23;0.37
131;FALSE;22;1;0;NA;NA;2.45;0.85;0.59
132;FALSE;43;5;2;NA;6;0.17;1.42;0.5
133;FALSE;77;0;0;NA;NA;0.51;1.38;0.23
134;FALSE;108;5;1;NA;9;0.94;0.7;0.78
135;FALSE;130;4;2;NA;NA;1.02;2.39;0.85
136;FALSE;177;1;0;NA;NA;0.45;1.23;0.33
137;FALSE;68;6;0;18;NA;0.22;1.92;0.25
138;FALSE;127;0;0;NA;NA;0.18;2.22;0.9
139;FALSE;82;3;1;NA;NA;1.22;2.2;0.61
140;FALSE;130;0;1;NA;NA;0.26;1.48;0.85
141;FALSE;116;1;0;NA;NA;1.63;1.65;0.87
142;FALSE;105;3;2;NA;NA;2.36;0.87;0.6
143;FALSE;95;3;0;NA;NA;0.15;1.87;0.17
144;FALSE;59;5;0;NA;8;0.57;1.88;0.3
145;FALSE;89;1;0;NA;NA;0.81;1.7;0.64
146;FALSE;83;6;1;9;NA;1.73;2.32;0.56
147;FALSE;111;3;0;NA;NA;1.45;2.03;0.23
148;FALSE;117;3;2;NA;NA;1.39;1.88;0.64
149;FALSE;64;4;1;NA;NA;0.01;0.78;0.54
150;FALSE;127;2;2;NA;NA;0.91;1.83;0.5
151;FALSE;71;4;1;NA;NA;0.41;2.22;0.74
152;FALSE;135;0;0;NA;NA;1.21;1.77;0.47
153;FALSE;21;3;1;NA;NA;0.06;1.91;0.45
154;FALSE;93;4;1;NA;NA;2.38;1.77;0.46
155;FALSE;160;2;0;NA;NA;0.47;2.2;0.28
156;FALSE;21;5;2;NA;6;1.9;0.9;0.61
157;FALSE;33;5;1;NA;3;2.3;1.76;0.79
158;FALSE;198;4;0;NA;NA;1.34;2.46;0.14
159;FALSE;53;4;1;NA;NA;1.51;1.89;0.77
160;FALSE;121;5;0;NA;7;1.22;0.97;0.8
161;FALSE;143;5;0;NA;4;0.07;1.7;0.67
162;FALSE;26;3;0;NA;NA;1.02;2.24;0.58
163;FALSE;107;4;0;NA;NA;0.32;1.29;0.3
164;FALSE;28;2;0;NA;NA;0.39;1.86;0.74
165;FALSE;182;2;0;NA;NA;1.2;2.04;0.3
166;FALSE;158;5;0;NA;9;1.29;1.17;0.56
167;TRUE;106;4;0;NA;NA;0.98;2.31;0.65
168;FALSE;151;0;0;NA;NA;1.1;2;0.51
169;FALSE;119;0;1;NA;NA;0.94;1.9;0.03
170;FALSE;146;4;1;NA;NA;0.54;1.51;0.62
171;FALSE;17;2;1;NA;NA;0.67;1.79;0.48
172;FALSE;74;0;0;NA;NA;0.82;1.33;0.72
173;FALSE;97;5;2;NA;5;0.79;1.95;0.2
174;FALSE;87;5;1;NA;8;1.34;2.1;0.81
175;FALSE;118;4;1;NA;NA;1.87;1.7;0.66
176;FALSE;38;5;1;NA;8;0.07;1.21;0.64
177;TRUE;86;4;0;NA;NA;1.75;2.24;0.5
178;FALSE;179;4;2;NA;NA;0.72;1.25;0.69
179;FALSE;119;1;2;NA;NA;1.09;1.34;0.67
180;FALSE;105;4;0;NA;NA;0.3;1.7;0.48
181;FALSE;88;4;0;NA;NA;0.33;1.12;0.17
182;FALSE;166;4;1;NA;NA;2.29;1.57;0.84
183;FALSE;35;3;2;NA;NA;0.77;1.14;0.52
184;FALSE;104;4;2;NA;NA;1.27;2.12;0.21
185;FALSE;171;4;1;NA;NA;0.37;1.74;0.6
186;FALSE;35;3;1;NA;NA;0.55;2.09;0.51
187;FALSE;143;3;0;NA;NA;1.13;1.91;0.36
188;FALSE;138;4;0;NA;NA;0.65;1.02;0.34
189;FALSE;117;4;2;NA;NA;0.2;2.26;0.82
190;TRUE;189;4;0;NA;NA;1.71;2.2;0.45
191;TRUE;58;4;0;NA;NA;1.23;2.28;0.55
192;FALSE;87;4;1;NA;NA;1.14;1.77;0.42
193;FALSE;86;3;0;NA;NA;0.54;1.5;0.52
194;FALSE;154;4;2;NA;NA;1.36;1.35;0.81
195;FALSE;72;4;0;NA;NA;0.82;2.15;0.49
196;FALSE;51;2;2;NA;NA;0.31;1.12;0.74
197;FALSE;52;3;1;NA;NA;0.48;1.71;0.55
198;FALSE;36;4;2;NA;NA;1.43;2.23;0.11
199;FALSE;16;6;1;10;NA;1.49;0.98;0.46
200;FALSE;75;1;1;NA;NA;1.83;0.8;0.44
201;FALSE;134;3;2;NA;NA;0.21;1.92;0.66
202;FALSE;134;4;0;NA;NA;0.33;2.11;0.66
203;FALSE;88;5;2;NA;10;0.01;1.97;0.33
204;FALSE;127;4;0;NA;NA;1.44;2.36;0.81
205;FALSE;152;5;2;NA;3;0.4;2.16;0.6
206;FALSE;100;4;2;NA;NA;0.46;1.76;0.08
207;FALSE;153;5;0;NA;9;0.34;2.11;0.62
208;FALSE;132;4;1;NA;NA;1.33;2.26;0.23
209;FALSE;62;0;0;NA;NA;0.91;2.38;0.72
210;FALSE;57;1;0;NA;NA;0.62;1.99;0.43
211;FALSE;34;5;1;NA;7;1.1;2.31;0.6
212;FALSE;145;3;2;NA;NA;1;0.95;0.46
213;FALSE;95;4;2;NA;NA;1.07;1.73;0.36
214;FALSE;98;5;0;NA;7;0.2;2.04;0.7
215;FALSE;70;4;0;NA;NA;0.12;1.77;0.61
216;FALSE;128;4;1;NA;NA;0.38;2.4;0.45
217;FALSE;127;1;1;NA;NA;0.99;0.7;0.82
218;FALSE;73;3;2;NA;NA;0.22;1.71;0.58
219;FALSE;175;1;1;NA;NA;1.96;2.01;0.77
220;FALSE;126;3;2;NA;NA;0.72;1.98;0.27
221;FALSE;57;1;2;NA;NA;0.27;2.35;0.43
222;FALSE;125;4;2;NA;NA;1.14;2.06;0.71
223;FALSE;58;4;1;NA;NA;1.25;1.21;0.57
224;FALSE;111;0;0;NA;NA;0.58;0.98;0.32
225;FALSE;84;5;0;NA;8;2.37;1.46;0.67
226;FALSE;59;6;0;9;NA;0.13;1.2;0.5
227;FALSE;29;2;0;NA;NA;1.08;1.31;0.02
228;FALSE;126;4;0;NA;NA;0.45;1.88;0.32
229;FALSE;60;6;0;6;NA;0.64;0.95;0.56
230;FALSE;139;5;0;NA;8;0.15;2.35;0.35
231;FALSE;49;1;1;NA;NA;1.06;0.32;0.82
232;FALSE;168;2;0;NA;NA;1.19;1;0.17
233;FALSE;105;4;0;NA;NA;0.92;2.13;0.53
234;FALSE;96;0;1;NA;NA;1.54;1.77;0.59
235;FALSE;87;4;2;NA;NA;1.7;2.18;0.26
236;FALSE;52;1;0;NA;NA;1.3;2.34;0.62
237;FALSE;154;4;1;NA;NA;1.28;1.77;0.49
238;TRUE;62;4;0;NA;NA;2.44;2.13;0.37
239;FALSE;115;4;1;NA;NA;1.23;2.23;0.62
240;FALSE;116;2;0;NA;NA;1.61;2.11;0.49
241;FALSE;140;1;1;NA;NA;0.26;2.48;0.2
242;FALSE;161;4;1;NA;NA;1.9;1.79;0.34
243;FALSE;85;6;0;13;NA;1.11;2.47;0.66
244;FALSE;71;0;0;NA;NA;0.31;2.12;0.55
245;FALSE;111;4;0;NA;NA;2.12;2.22;0.46
246;FALSE;165;2;1;NA;NA;1.84;2.05;0.43
247;FALSE;70;4;0;NA;NA;0.86;2.16;0.54
248;TRUE;148;4;0;NA;NA;1.32;2.25;0.28
249;FALSE;194;4;0;NA;NA;1.15;1.67;0.34
250;FALSE;173;4;0;NA;NA;1.08;2.32;0.41
251;FALSE;105;6;0;5;NA;1.07;2.05;0.29
252;FALSE;166;4;2;NA;NA;1.36;2.41;0.43
253;FALSE;74;4;0;NA;NA;0.91;1.28;0.23
254;FALSE;189;4;0;NA;NA;1.9;2.36;0.48
255;FALSE;100;4;0;NA;NA;1.57;2.12;0.75
256;FALSE;63;4;0;NA;NA;1.45;2.15;0.23
257;FALSE;90;4;1;NA;NA;1.97;2.03;0.69
258;FALSE;145;4;1;NA;NA;1.56;2.28;0.7
259;FALSE;116;4;0;NA;NA;0.25;2.3;0.58
260;FALSE;90;4;0;NA;NA;0.01;2;0.19
261;FALSE;115;4;1;NA;NA;0.67;2.05;0.2
262;FALSE;73;4;0;NA;NA;2.33;1.97;0.33
263;FALSE;47;4;0;NA;NA;0.54;1.52;0.31
264;FALSE;117;4;2;NA;NA;0.88;1.03;0.5
265;FALSE;76;1;2;NA;NA;1.84;1.95;0.52
266;FALSE;46;3;0;NA;NA;0.49;2.3;0.33
267;TRUE;108;4;0;NA;NA;1.73;2.45;0.46
268;FALSE;117;4;2;NA;NA;1.36;1.33;0.55
269;FALSE;51;1;0;NA;NA;1.4;1.68;0.55
270;FALSE;156;1;0;NA;NA;1.55;2.18;0.53
271;FALSE;102;4;0;NA;NA;0.5;1.98;0.31
272;FALSE;99;4;2;NA;NA;0.96;2.49;0.86
273;FALSE;165;4;2;NA;NA;1.51;2.04;0.44
274;FALSE;49;4;1;NA;NA;1.28;2.48;0.48
275;FALSE;112;4;2;NA;NA;1.02;2.08;0.72
276;FALSE;33;3;1;NA;NA;1.54;2.23;0.66
277;FALSE;35;4;0;NA;NA;1.68;2.02;0.35
278;FALSE;85;2;2;NA;NA;1.73;2.26;0.43
279;FALSE;105;4;0;NA;NA;1.59;2.06;0.66
280;FALSE;99;0;2;NA;NA;2.06;2.19;0.08
281;FALSE;77;1;0;NA;NA;0.26;2.17;0.62
282;FALSE;97;0;0;NA;NA;1.95;2.17;0.48
283;FALSE;183;2;1;NA;NA;1.79;2.46;0.41
284;FALSE;113;2;1;NA;NA;1.56;2.34;0.62
285;TRUE;87;4;0;NA;NA;1.67;2.36;0.48
286;FALSE;146;4;0;NA;NA;1.66;2.02;0.34
287;FALSE;177;4;0;NA;NA;1.67;2.13;0.64
288;FALSE;61;1;0;NA;NA;2.23;2.22;0.42
289;FALSE;185;4;0;NA;NA;1.53;2.26;0.62
290;FALSE;172;3;0;NA;NA;1.99;1.6;0.47
291;FALSE;105;4;0;NA;NA;0.93;2.48;0.65
292;FALSE;78;2;2;NA;NA;0.97;2.28;0.56
293;FALSE;115;4;0;NA;NA;0.54;2.07;0.73
294;FALSE;105;2;0;NA;NA;1.48;2.33;0.47
295;FALSE;87;4;0;NA;NA;2.25;2.06;0.34
296;FALSE;104;1;2;NA;NA;1.79;2.09;0.37
297;FALSE;30;5;0;NA;3;2.17;2.19;0.37
298;FALSE;162;4;0;NA;NA;1.04;2.37;0.71
299;FALSE;83;4;0;NA;NA;1.95;1.7;0.52
300;FALSE;48;0;0;NA;NA;1.74;2.45;0.55
301;FALSE;96;4;0;NA;NA;1.31;2.23;0.74
302;TRUE;73;4;0;NA;NA;1.88;2.22;0.55
303;FALSE;149;4;2;NA;NA;1.65;1.91;0.69
304;FALSE;163;4;0;NA;NA;2.07;1.57;0.57
305;FALSE;88;4;0;NA;NA;0.92;1.86;0.31
306;FALSE;148;2;2;NA;NA;1.13;2.48;0.73
307;FALSE;86;0;2;NA;NA;2.39;1.95;0.71
308;FALSE;25;0;1;NA;NA;0.14;1.58;0.29
309;FALSE;115;3;0;NA;NA;0.63;1.74;0.78
310;FALSE;61;4;2;NA;NA;1.18;2.18;0.16
311;FALSE;186;2;0;NA;NA;0.86;1.51;0.28
312;FALSE;119;5;0;NA;2;0.54;2.05;0.48
313;FALSE;165;1;0;NA;NA;1.93;2.31;0.24
314;FALSE;151;1;0;NA;NA;0.81;1.66;0.59
315;FALSE;187;4;0;NA;NA;0.7;2.21;0.43
316;FALSE;191;2;0;NA;NA;1.4;1.8;0.37
317;FALSE;58;4;0;NA;NA;1.74;2.24;0.73
318;FALSE;78;5;0;NA;10;1.89;1.54;0.29
319;FALSE;176;4;0;NA;NA;0.28;2.44;0.65
320;FALSE;119;4;0;NA;NA;0.35;1.44;0.54
321;FALSE;74;4;0;NA;NA;1.54;2.14;0.22
322;FALSE;74;4;0;NA;NA;1.45;2.22;0.57
323;FALSE;112;4;0;NA;NA;1.93;2.27;0.49
324;FALSE;74;4;0;NA;NA;1.81;2.35;0.56
325;TRUE;119;4;0;NA;NA;1.69;2.43;0.39
326;FALSE;141;4;1;NA;NA;1.73;2.35;0.35
327;FALSE;107;4;0;NA;NA;1.39;2.44;0.6
328;FALSE;103;4;0;NA;NA;2.22;2.24;0.57
329;FALSE;77;4;0;NA;NA;1.75;2.01;0.43
330;FALSE;169;4;1;NA;NA;1.58;1.97;0.35
331;FALSE;179;4;0;NA;NA;1.54;2.31;0.33
332;FALSE;122;4;0;NA;NA;1.47;2.27;0.5
333;FALSE;146;2;0;NA;NA;1.56;2.33;0.28
334;FALSE;72;3;0;NA;NA;2.03;2.19;0.34
335;FALSE;81;0;0;NA;NA;1.57;1.95;0.62
336;FALSE;82;4;0;NA;NA;2.23;2.42;0.42
337;FALSE;85;4;0;NA;NA;2.32;2.09;0.31
338;FALSE;50;4;0;NA;NA;2.36;1.79;0.6
339;FALSE;110;4;0;NA;NA;1.97;2.26;0.58
340;FALSE;116;4;0;NA;NA;1.57;2.4;0.48
341;FALSE;112;4;0;NA;NA;2.08;2.1;0.47
342;FALSE;78;4;0;NA;NA;1.72;2.15;0.63
343;FALSE;116;4;0;NA;NA;1.38;2.34;0.55
344;FALSE;52;4;0;NA;NA;1.49;2.39;0.5
345;FALSE;102;4;0;NA;NA;1.99;2.24;0.4
346;FALSE;139;4;0;NA;NA;0.89;1.75;0.28
347;FALSE;73;5;0;NA;5;2.12;2.27;0.44
348;FALSE;47;4;0;NA;NA;2.01;2.44;0.46
349;FALSE;71;4;0;NA;NA;1.72;2.45;0.52
350;FALSE;46;4;0;NA;NA;1.39;2.11;0.54
351;TRUE;67;4;0;NA;NA;1.58;2.49;0.41
352;TRUE;67;4;0;NA;NA;1.81;2.47;0.45
353;FALSE;100;4;0;NA;NA;2.02;2.1;0.49
354;FALSE;86;4;0;NA;NA;2.11;2.07;0.47
355;FALSE;111;0;0;NA;NA;2.03;2.16;0.56
356;FALSE;23;4;0;NA;NA;1.89;2.19;0.48
357;FALSE;60;4;0;NA;NA;1.94;2.22;0.58
358;FALSE;117;0;0;NA;NA;1.47;2.31;0.48
359;FALSE;96;4;0;NA;NA;1.89;2.41;0.57
360;FALSE;96;4;0;NA;NA;1.81;2.17;0.49
361;FALSE;91;4;0;NA;NA;1.91;2.13;0.43
362;FALSE;76;0;0;NA;NA;2.03;2.15;0.34
363;FALSE;82;6;0;15;NA;2.13;1.71;0.51
364;FALSE;111;4;0;NA;NA;1.99;1.73;0.36
365;FALSE;90;4;0;NA;NA;1.81;2.37;0.6
366;FALSE;78;0;0;NA;NA;2.3;1.76;0.41
367;FALSE;166;4;0;NA;NA;1.7;2.38;0.07
368;FALSE;134;4;0;NA;NA;2.34;2.2;0.34
369;FALSE;95;4;1;NA;NA;1.79;2.24;0.38
370;FALSE;83;4;0;NA;NA;2.27;2.16;0.42
371;FALSE;71;4;0;NA;NA;1.76;2.03;0.55
372;FALSE;92;4;0;NA;NA;2.06;2.05;0.47
373;FALSE;88;4;0;NA;NA;1.55;2.41;0.55
374;FALSE;98;4;0;NA;NA;2.02;2.25;0.61
375;FALSE;96;4;0;NA;NA;1.81;2.25;0.52
376;TRUE;81;4;0;NA;NA;1.81;2.27;0.42
377;FALSE;84;4;1;NA;NA;1.82;2.29;0.56
378;FALSE;96;4;0;NA;NA;1.7;2.14;0.44
379;FALSE;104;4;0;NA;NA;2.07;2.19;0.55
380;FALSE;97;4;0;NA;NA;1.74;2.28;0.43
381;FALSE;46;4;0;NA;NA;1.79;2.18;0.42
382;FALSE;71;4;0;NA;NA;1.85;2.42;0.66
383;FALSE;66;4;0;NA;NA;1.77;2.32;0.58
384;FALSE;63;2;0;NA;NA;1.81;2.11;0.6
385;FALSE;63;4;0;NA;NA;2.25;2.04;0.28
386;FALSE;109;0;0;NA;NA;1.77;2.05;0.48
387;FALSE;119;4;0;NA;NA;1.46;1.88;0.4
388;FALSE;103;4;0;NA;NA;1.92;2.2;0.44
389;FALSE;174;4;1;NA;NA;1.76;2.29;0.25
390;FALSE;79;4;0;NA;NA;2.4;1.85;0.44
391;FALSE;104;4;0;NA;NA;1.41;2.46;0.42
392;FALSE;92;4;0;NA;NA;1.89;2.19;0.53
393;FALSE;152;4;0;NA;NA;1.39;2.11;0.45
394;FALSE;162;4;0;NA;NA;1.54;2.39;0.2
395;FALSE;117;4;0;NA;NA;1.58;2.28;0.55
396;FALSE;34;4;0;NA;NA;1.94;2.12;0.53
397;FALSE;98;3;0;NA;NA;1.33;2.32;0.37
398;FALSE;110;4;0;NA;NA;1.75;2.38;0.61
399;FALSE;65;4;0;NA;NA;1.27;1.91;0.45
400;FALSE;68;4;0;NA;NA;1.6;2.32;0.4
401;FALSE;78;4;0;NA;NA;1.88;2.24;0.44
402;FALSE;78;4;0;NA;NA;2.06;2.25;0.54
403;FALSE;87;4;0;NA;NA;1.87;2.49;0.42
404;FALSE;78;4;0;NA;NA;1.88;2.49;0.44
405;FALSE;59;4;0;NA;NA;1.63;2.47;0.43
406;FALSE;68;4;0;NA;NA;1.9;1.94;0.6
407;FALSE;68;4;0;NA;NA;1.72;2.1;0.59
408;FALSE;60;4;0;NA;NA;1.7;2.49;0.41
409;FALSE;65;4;0;NA;NA;1.58;2.19;0.41
410;FALSE;57;4;0;NA;NA;1.95;2.11;0.55
411;FALSE;74;4;0;NA;NA;1.79;2.29;0.64
412;FALSE;68;4;0;NA;NA;2.05;2.34;0.51
413;FALSE;104;4;0;NA;NA;1.64;2.09;0.43
414;FALSE;62;4;0;NA;NA;1.58;2.38;0.41
415;FALSE;71;4;0;NA;NA;1.63;2.14;0.54
416;FALSE;55;4;0;NA;NA;1.48;2.35;0.47
417;FALSE;64;4;0;NA;NA;2.02;2.41;0.45
418;FALSE;92;4;0;NA;NA;1.64;2.28;0.51
419;FALSE;65;4;0;NA;NA;1.63;2.24;0.37
420;FALSE;76;0;0;NA;NA;1.68;2.28;0.38
421;FALSE;78;4;0;NA;NA;1.91;2.32;0.36
422;FALSE;72;4;0;NA;NA;1.81;2.16;0.6
423;FALSE;62;4;0;NA;NA;1.84;2.39;0.51
424;FALSE;137;4;0;NA;NA;1.86;2.13;0.42
425;FALSE;78;4;0;NA;NA;1.36;2.27;0.37
426;FALSE;67;4;0;NA;NA;1.91;2.33;0.44
427;FALSE;41;4;0;NA;NA;1.92;2.13;0.61
428;FALSE;66;4;2;NA;NA;2.05;2.46;0.5
429;FALSE;72;4;0;NA;NA;1.93;2.38;0.4
430;FALSE;79;2;0;NA;NA;1.68;2.47;0.46
431;FALSE;90;4;0;NA;NA;1.83;2.25;0.4
432;FALSE;67;4;0;NA;NA;1.77;2.17;0.35
433;FALSE;58;4;0;NA;NA;1.81;2.38;0.46
434;FALSE;83;4;0;NA;NA;2.02;2.43;0.38
435;FALSE;75;4;0;NA;NA;1.68;2.35;0.41
436;FALSE;69;4;0;NA;NA;1.67;2.29;0.4
437;FALSE;72;4;0;NA;NA;1.7;2.33;0.43
438;FALSE;85;4;0;NA;NA;1.71;2.3;0.42
439;FALSE;95;4;0;NA;NA;1.85;2.21;0.46
440;FALSE;68;4;0;NA;NA;1.37;2.32;0.38
441;FALSE;80;4;0;NA;NA;2.22;1.95;0.51
442;FALSE;86;4;0;NA;NA;1.83;2.2;0.42
443;FALSE;63;4;0;NA;NA;1.6;2.31;0.68
444;FALSE;86;4;0;NA;NA;1.98;2.09;0.52
445;FALSE;81;4;0;NA;NA;2;2.01;0.59
446;FALSE;76;4;0;NA;NA;1.44;2.47;0.48
447;FALSE;86;4;0;NA;NA;1.88;2.34;0.48
448;FALSE;70;4;0;NA;NA;1.38;2.33;0.39
449;FALSE;76;4;0;NA;NA;1.88;2.18;0.44
450;FALSE;91;4;0;NA;NA;2.17;2.25;0.44
