CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;33408728;747;0.816192560175055;33603643.8;744;0.812910284463895;3.07558591260678;748;0.817286652078775;3.33677309972128;743;0.811816192560175
2;5;32888492;640;0.699124726477024;33024815.6;619;0.676148796498906;1.43772217743434;630;0.688183807439825;1.55697921438562;604;0.659737417943107
3;5;78611217;915;1;79311621.6;915;1;142.706834288323;915;1;143.897531135375;915;1
4;5;33358750;743;0.811816192560175;33545796.2;738;0.806345733041576;2.56745238759442;729;0.796498905908096;3.15880791803539;735;0.803063457330416
5;5;33738312;772;0.843544857768053;33849617.4;765;0.835886214442013;3.96208686958586;770;0.841356673960613;4.09343827302556;765;0.835886214442013
6;5;38583217;849;0.927789934354486;39317483.4;851;0.929978118161926;19.1230820752895;850;0.928884026258206;20.9074108619267;850;0.928884026258206
7;5;33630182;765;0.835886214442013;33764397.2;759;0.829321663019694;3.44747167444166;758;0.828227571115974;3.83144689193556;754;0.823851203501094
8;5;33194132;719;0.785557986870897;33379843.2;713;0.778993435448578;2.48464534862378;722;0.788840262582057;2.64854844827266;708;0.773522975929978
9;5;33428228;751;0.820568927789934;33649866.2;750;0.819474835886214;2.645587707006;732;0.799781181619256;3.47994903002898;747;0.816192560175055
10;5;38419390;843;0.921225382932166;38849720.4;844;0.922319474835886;18.2854611429892;840;0.917943107221007;19.469378839316;838;0.915754923413567
11;6;32524192;393;0.428884026258206;32705376.5;385;0.420131291028446;0.376642843195146;348;0.37964989059081;0.699971994313219;383;0.417943107221007
12;5;34027933;788;0.861050328227571;34236830;789;0.862144420131291;5.05894974002428;787;0.859956236323851;5.28371219796268;786;0.858862144420131
13;5;33039006;680;0.742888402625821;33207089.6;673;0.735229759299781;1.93180552322445;683;0.74617067833698;2.11718734773979;667;0.728665207877462
14;5;33288748;733;0.800875273522976;33608345.4;745;0.814004376367615;2.70541292075284;734;0.801969365426696;3.35052139081453;745;0.814004376367615
15;5;38889149;855;0.934354485776805;39566795.8;854;0.933260393873085;19.5716547667873;853;0.932166301969365;21.673673745105;853;0.932166301969365
