CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
102;FALSE;acs;1;1.49;6.18;0.07;49;0.85;NA;NA;48;1
103;FALSE;mmas;0;0.24;8.68;0.82;73;NA;NA;NA;NA;NA
104;FALSE;ras;2;2.74;3.68;0.32;25;NA;63;NA;37;1
105;FALSE;ras;0;3.68;9.31;0.51;19;NA;7;NA;NA;NA
106;FALSE;mmas;2;1.18;4.31;0.01;67;NA;NA;NA;11;1
107;FALSE;eas;3;2.43;1.81;0.75;43;NA;NA;56;45;0
108;FALSE;as;1;4.93;6.81;0.26;91;NA;NA;NA;22;1
109;FALSE;as;3;3.06;5.56;0.38;55;NA;NA;NA;28;0
110;FALSE;ras;1;0.56;0.56;0.88;7;NA;94;NA;5;1
111;FALSE;acs;2;4.31;8.06;0.63;31;0.04;NA;NA;16;1
112;FALSE;mmas;0;1.81;3.06;0.14;79;NA;NA;NA;NA;NA
113;FALSE;as;0;2.59;0.25;0.04;16;NA;NA;NA;NA;NA
114;FALSE;ras;2;0.09;5.25;0.54;64;NA;54;NA;41;0
115;FALSE;acs;1;3.84;2.75;0.79;88;0.13;NA;NA;29;0
116;FALSE;mmas;3;1.34;7.75;0.29;40;NA;NA;NA;6;1
117;FALSE;eas;1;0.71;9;0.41;28;NA;NA;32;47;0
118;TRUE;acs;3;3.21;4;0.91;76;0.51;NA;NA;24;1
119;FALSE;mmas;2;4.46;1.5;0.17;52;NA;NA;NA;35;0
120;FALSE;ras;0;1.96;6.5;0.66;100;NA;16;NA;NA;NA
121;FALSE;mmas;0;4.15;5.87;0.97;46;NA;NA;NA;NA;NA
122;FALSE;acs;2;1.65;0.87;0.48;94;0.95;NA;NA;15;0
123;FALSE;as;3;0.4;3.37;0.72;22;NA;NA;NA;49;1
124;FALSE;eas;1;2.9;8.37;0.23;70;NA;NA;173;26;0
125;FALSE;ras;3;4.78;9.62;0.11;82;NA;48;NA;32;1
126;FALSE;as;1;2.28;4.62;0.6;34;NA;NA;NA;9;0
127;FALSE;eas;2;3.53;7.12;0.85;10;NA;NA;266;21;0
128;FALSE;acs;0;1.03;2.12;0.35;58;0.32;NA;NA;NA;NA
129;FALSE;ras;2;3.35;6.69;0.74;70;NA;5;NA;46;1
130;FALSE;mmas;0;0.85;1.69;0.24;22;NA;NA;NA;NA;NA
131;FALSE;eas;1;2.1;4.19;0.98;94;NA;NA;650;35;1
132;FALSE;as;3;4.6;9.19;0.49;46;NA;NA;NA;12;0
133;FALSE;acs;0;3.97;5.44;0.61;82;0.26;NA;NA;NA;NA
134;FALSE;mmas;2;1.47;0.44;0.12;34;NA;NA;NA;29;1
135;FALSE;ras;3;0.22;2.94;0.86;58;NA;92;NA;17;0
136;FALSE;as;1;2.72;7.94;0.36;10;NA;NA;NA;40;1
137;FALSE;mmas;2;0.54;6.07;0.92;28;NA;NA;NA;26;1
138;FALSE;ras;0;3.04;1.07;0.43;76;NA;74;NA;NA;NA
139;FALSE;eas;1;4.29;3.57;0.67;52;NA;NA;697;14;1
140;FALSE;acs;3;1.79;8.57;0.18;100;0.57;NA;NA;37;0
141;FALSE;mmas;3;3.66;4.82;0.55;16;NA;NA;NA;43;0
142;FALSE;acs;1;1.16;9.82;0.05;64;0.2;NA;NA;20;1
143;FALSE;eas;2;4.91;2.32;0.3;88;NA;NA;416;9;1
144;FALSE;as;0;2.41;7.32;0.8;40;NA;NA;NA;NA;NA
145;TRUE;acs;3;4.13;0.13;0.95;37;0.42;NA;NA;42;1
146;FALSE;mmas;1;1.63;5.13;0.46;85;NA;NA;NA;19;0
147;FALSE;as;2;2.88;2.63;0.21;61;NA;NA;NA;7;0
148;FALSE;ras;0;0.38;7.63;0.7;13;NA;58;NA;NA;NA
149;FALSE;eas;3;1.01;6.38;0.33;73;NA;NA;580;36;1
150;FALSE;acs;1;3.51;1.38;0.83;25;0.79;NA;NA;13;0
151;FALSE;ras;2;2.26;8.88;0.58;49;NA;21;NA;25;0
152;FALSE;mmas;0;4.76;3.88;0.09;97;NA;NA;NA;NA;NA
153;FALSE;as;1;0.07;0.75;0.52;67;NA;NA;NA;39;0
154;FALSE;eas;3;2.57;5.75;0.02;19;NA;NA;721;16;1
155;FALSE;ras;0;1.32;3.25;0.27;43;NA;52;NA;NA;NA
156;FALSE;mmas;2;3.82;8.25;0.77;91;NA;NA;NA;50;0
157;FALSE;as;3;1.94;2;0.64;79;NA;NA;NA;22;1
158;FALSE;ras;1;4.44;7;0.15;31;NA;39;NA;45;0
159;FALSE;acs;2;0.69;4.5;0.4;7;0.11;NA;NA;33;0
160;FALSE;eas;0;3.19;9.5;0.89;55;NA;NA;439;NA;NA
161;FALSE;ras;2;3.74;7.79;1;41;NA;28;NA;18;0
162;FALSE;as;0;1.24;2.79;0.5;89;NA;NA;NA;NA;NA
163;FALSE;acs;1;2.49;0.29;0.75;17;0.56;NA;NA;7;0
164;FALSE;eas;3;4.99;5.29;0.26;65;NA;NA;193;30;1
165;FALSE;eas;0;4.37;9.04;0.87;5;NA;NA;99;NA;NA
166;FALSE;as;2;1.87;4.04;0.38;53;NA;NA;NA;12;0
167;FALSE;acs;3;0.62;1.54;0.63;29;0.18;NA;NA;47;1
168;FALSE;mmas;1;3.12;6.54;0.13;77;NA;NA;NA;24;0
169;FALSE;mmas;2;0.3;9.66;0.69;95;NA;NA;NA;44;0
170;FALSE;acs;0;2.8;4.66;0.19;47;1;NA;NA;NA;NA
171;FALSE;as;1;4.05;2.16;0.94;71;NA;NA;NA;32;0
172;FALSE;ras;3;1.55;7.16;0.44;23;NA;72;NA;9;1
173;FALSE;ras;1;0.93;5.91;0.32;35;NA;10;NA;50;0
174;FALSE;mmas;3;3.43;0.91;0.81;83;NA;NA;NA;27;1
175;FALSE;eas;0;2.18;8.41;0.57;59;NA;NA;53;NA;NA
176;FALSE;acs;2;4.68;3.41;0.07;11;0.37;NA;NA;38;0
177;FALSE;ras;1;4.83;8.72;0.41;56;NA;19;NA;25;1
178;FALSE;mmas;3;2.33;3.72;0.91;8;NA;NA;NA;48;0
179;FALSE;as;0;3.58;6.22;0.66;32;NA;NA;NA;NA;NA
180;FALSE;eas;2;1.08;1.22;0.16;80;NA;NA;29;14;1
181;FALSE;as;2;4.21;7.47;0.53;20;NA;NA;NA;19;1
182;FALSE;ras;0;1.71;2.47;0.04;68;NA;82;NA;NA;NA
183;FALSE;eas;1;0.46;4.97;0.78;44;NA;NA;310;8;1
184;FALSE;acs;3;0.88;8.46;0.76;61;0.58;NA;NA;10;0
185;FALSE;acs;2;1.85;3.96;0.5;80;0.71;NA;NA;27;1
186;FALSE;as;0;2.47;1.39;0.47;75;NA;NA;NA;NA;NA
187;FALSE;acs;3;2.96;2.87;0.57;38;0.51;NA;NA;29;1
188;FALSE;mmas;0;4.2;1.91;0.32;49;NA;NA;NA;NA;NA
189;FALSE;acs;1;3.28;1.05;0.68;40;0.57;NA;NA;30;1
190;FALSE;acs;3;3.58;2;0.43;69;0.36;NA;NA;44;0
191;FALSE;ras;2;2.65;8.91;0.64;58;NA;91;NA;30;0
192;FALSE;as;2;4.84;2.05;0.49;38;NA;NA;NA;42;0
193;FALSE;acs;1;3.56;3.02;0.64;60;0.39;NA;NA;15;1
194;FALSE;acs;3;4.12;2.07;0.7;77;0.34;NA;NA;17;1
195;FALSE;acs;2;4.73;4.19;0.33;45;0.42;NA;NA;30;1
196;FALSE;ras;3;3.46;2.42;0.68;8;NA;82;NA;16;1
197;FALSE;ras;3;3.13;0.44;0.54;27;NA;18;NA;45;1
198;FALSE;as;1;3.63;3.53;0.97;65;NA;NA;NA;18;0
199;FALSE;acs;0;2.45;0.17;0.19;44;0.6;NA;NA;NA;NA
200;FALSE;ras;2;3.15;4.29;0.79;67;NA;21;NA;18;1
201;FALSE;mmas;2;2.93;6.4;0.84;7;NA;NA;NA;29;0
202;FALSE;acs;0;4.57;1.9;0.35;16;0.4;NA;NA;NA;NA
203;FALSE;as;0;1.2;5.48;0.81;69;NA;NA;NA;NA;NA
204;FALSE;mmas;3;3.27;2.71;0.52;37;NA;NA;NA;47;0
205;FALSE;as;0;4.37;1.03;0.76;93;NA;NA;NA;NA;NA
206;FALSE;acs;1;1.7;5.13;0.94;66;0.4;NA;NA;31;1
207;FALSE;eas;1;1.63;2.2;0.65;27;NA;NA;126;18;1
208;FALSE;acs;2;1.13;5.58;0.5;55;0.95;NA;NA;23;0
209;TRUE;acs;3;3.87;2.09;0.56;63;0.53;NA;NA;9;0
210;FALSE;eas;3;4.45;0.72;0.84;46;NA;NA;393;28;1
211;FALSE;eas;3;3.49;3.76;0.97;37;NA;NA;517;25;0
212;FALSE;eas;3;2.35;4.94;0.78;43;NA;NA;28;26;1
213;FALSE;acs;2;2.57;7.15;0.36;83;0.82;NA;NA;46;0
214;FALSE;acs;3;3.41;4.33;0.79;34;0.53;NA;NA;27;1
215;FALSE;eas;0;3.56;6.4;0.56;75;NA;NA;200;NA;NA
216;FALSE;acs;1;4.43;2.55;0.5;53;0.53;NA;NA;19;0
217;FALSE;mmas;0;1.14;3.82;0.43;57;NA;NA;NA;NA;NA
218;FALSE;as;3;3.42;7.18;0.33;72;NA;NA;NA;37;1
219;FALSE;as;3;3.28;7.02;0.61;58;NA;NA;NA;20;0
220;FALSE;acs;3;4.55;5.48;0.48;56;0.9;NA;NA;23;1
221;FALSE;mmas;2;3.14;2.88;0.71;100;NA;NA;NA;33;1
222;FALSE;ras;3;1.88;6.37;0.76;59;NA;68;NA;32;1
223;FALSE;acs;3;3.88;4.83;0.76;89;0.72;NA;NA;35;1
224;FALSE;acs;0;3.88;1.55;0.37;69;0.34;NA;NA;NA;NA
225;FALSE;as;0;2.86;8.75;0.8;95;NA;NA;NA;NA;NA
226;FALSE;eas;1;2.39;5.33;0.7;67;NA;NA;339;48;0
227;FALSE;as;1;2.05;4.22;0.14;76;NA;NA;NA;32;0
228;FALSE;acs;3;3.97;7.21;0.47;83;0.26;NA;NA;13;0
229;FALSE;ras;1;4.4;0.88;0.72;64;NA;86;NA;34;1
230;FALSE;acs;0;2.45;0.62;0.79;54;0.86;NA;NA;NA;NA
231;FALSE;mmas;0;0.92;1.86;0.75;44;NA;NA;NA;NA;NA
232;FALSE;eas;3;4.91;5.33;0.6;13;NA;NA;25;18;0
233;FALSE;mmas;1;2.58;2.11;0.89;8;NA;NA;NA;24;0
234;FALSE;mmas;0;4.46;0.53;0.96;96;NA;NA;NA;NA;NA
235;FALSE;mmas;2;2.35;6.76;0.66;55;NA;NA;NA;32;1
236;FALSE;eas;0;1.43;1.64;0.74;56;NA;NA;460;NA;NA
237;FALSE;eas;1;1.96;7.98;0.7;44;NA;NA;24;43;0
238;FALSE;mmas;0;0.77;0.67;0.79;26;NA;NA;NA;NA;NA
239;FALSE;ras;3;0.95;2.5;0.78;58;NA;82;NA;6;0
240;FALSE;eas;3;1.2;3.6;0.42;26;NA;NA;602;25;1
241;FALSE;ras;0;3.74;5.2;0.64;46;NA;56;NA;NA;NA
242;FALSE;ras;2;1.46;2.04;0.65;90;NA;66;NA;14;0
243;FALSE;acs;3;2.41;3.63;0.75;84;0.67;NA;NA;42;1
244;FALSE;eas;1;2.48;1.52;0.98;92;NA;NA;383;14;1
245;FALSE;acs;3;0.6;3.65;0.3;88;0.68;NA;NA;34;0
246;FALSE;acs;0;2.25;8.19;0.74;56;0.44;NA;NA;NA;NA
247;TRUE;acs;3;3.95;0.54;0.79;47;0.78;NA;NA;19;1
248;FALSE;acs;3;0.77;1.82;0.76;77;0.9;NA;NA;32;1
249;FALSE;acs;3;2.5;5.2;0.45;82;0.58;NA;NA;18;1
250;FALSE;acs;0;1.51;4.82;0.43;58;0.82;NA;NA;NA;NA
251;FALSE;as;1;3.59;0.23;0.05;78;NA;NA;NA;14;1
252;FALSE;mmas;3;2.22;5.6;0.94;63;NA;NA;NA;24;0
253;FALSE;mmas;0;2.7;1.63;0.79;92;NA;NA;NA;NA;NA
254;FALSE;ras;3;2.95;9.36;0.92;29;NA;10;NA;42;1
255;FALSE;as;1;4.09;2.83;0.91;70;NA;NA;NA;15;0
256;FALSE;as;3;4.93;0.99;0.94;47;NA;NA;NA;27;1
257;FALSE;acs;1;4.78;4.13;0.99;27;0.46;NA;NA;38;1
258;FALSE;mmas;0;1.47;1.44;0.68;27;NA;NA;NA;NA;NA
259;FALSE;eas;3;3.71;8.84;0.26;95;NA;NA;237;25;1
260;FALSE;as;1;1.19;2.75;0.38;65;NA;NA;NA;28;1
261;FALSE;as;0;3.4;6.48;0.63;80;NA;NA;NA;NA;NA
262;FALSE;ras;1;4.42;2.6;0.68;20;NA;83;NA;11;1
263;FALSE;mmas;2;3.28;2.93;0.9;74;NA;NA;NA;9;1
264;FALSE;acs;3;1.26;9.34;0.57;86;0.81;NA;NA;19;0
265;FALSE;acs;3;3.64;4.8;0.76;58;0.76;NA;NA;26;1
266;FALSE;ras;0;4.55;1.16;0.27;62;NA;61;NA;NA;NA
267;FALSE;ras;3;2.77;1.99;0.31;89;NA;63;NA;7;0
268;FALSE;as;0;4.41;0.67;0.6;42;NA;NA;NA;NA;NA
269;FALSE;acs;3;2.46;3.31;0.58;88;0.59;NA;NA;16;1
270;FALSE;eas;3;1.54;2.33;0.18;51;NA;NA;575;12;0
271;FALSE;acs;3;4.26;6.35;0.78;91;0.4;NA;NA;16;1
272;FALSE;ras;3;4.02;1.74;0.88;62;NA;28;NA;44;1
273;FALSE;as;1;2.77;0.83;0.9;71;NA;NA;NA;27;1
274;TRUE;acs;3;3.83;3.38;0.39;57;0.59;NA;NA;18;1
275;FALSE;acs;2;2.73;4.41;0.86;54;0.59;NA;NA;29;1
276;FALSE;acs;3;0.54;3.25;0.77;50;0.15;NA;NA;34;1
277;FALSE;eas;3;3.53;4.5;0.92;7;NA;NA;480;30;1
278;FALSE;acs;2;4.13;4.28;0.43;87;0.82;NA;NA;41;0
279;FALSE;as;3;1.95;5.74;0.18;49;NA;NA;NA;18;0
280;FALSE;eas;3;3.71;5.57;0.87;51;NA;NA;424;20;1
281;FALSE;mmas;0;0.87;8.22;0.83;57;NA;NA;NA;NA;NA
282;FALSE;mmas;0;1.63;2.55;0.66;53;NA;NA;NA;NA;NA
283;FALSE;as;0;0.13;1.19;0.62;87;NA;NA;NA;NA;NA
284;FALSE;ras;1;4.49;6.99;0.9;86;NA;57;NA;28;1
285;FALSE;ras;2;2.69;0.27;0.19;45;NA;48;NA;33;0
286;FALSE;as;2;3.51;3.77;0.65;15;NA;NA;NA;38;0
287;FALSE;eas;3;0.75;5.96;0.55;80;NA;NA;526;38;1
288;FALSE;acs;0;4.15;3.97;0.88;51;0.38;NA;NA;NA;NA
289;FALSE;mmas;3;4.85;7.5;0.34;82;NA;NA;NA;36;1
290;FALSE;as;3;2.96;1.73;0.59;32;NA;NA;NA;25;0
291;FALSE;as;2;1.8;5.4;0.14;69;NA;NA;NA;17;0
292;FALSE;as;3;3.43;7.86;0.5;38;NA;NA;NA;16;0
293;FALSE;acs;0;1.24;0.91;0.59;48;0.22;NA;NA;NA;NA
294;FALSE;ras;3;3.35;0.88;0.69;99;NA;71;NA;44;1
295;FALSE;acs;3;1.18;8.02;0.83;97;0.58;NA;NA;11;0
296;FALSE;mmas;3;4.64;3.26;0.83;69;NA;NA;NA;9;1
297;FALSE;mmas;3;2.94;3.82;0.91;45;NA;NA;NA;27;0
298;FALSE;ras;2;3.24;4.05;0.61;75;NA;43;NA;33;1
299;FALSE;acs;3;3.27;3.15;0.86;29;0.93;NA;NA;43;0
300;FALSE;eas;3;1.19;1.85;0.67;86;NA;NA;535;12;1
301;FALSE;mmas;1;4.31;0.28;0.3;77;NA;NA;NA;29;1
302;FALSE;acs;1;4.63;6.83;0.83;43;0.17;NA;NA;23;1
303;FALSE;ras;3;0.81;5.22;0.75;74;NA;34;NA;43;1
304;FALSE;ras;0;1.34;5.15;0.54;67;NA;11;NA;NA;NA
305;FALSE;acs;2;4.07;0.24;0.55;57;0.52;NA;NA;34;0
306;FALSE;mmas;0;3.83;1.76;0.9;91;NA;NA;NA;NA;NA
307;TRUE;acs;3;3.58;0.92;0.92;66;0.79;NA;NA;17;1
308;FALSE;acs;3;2.24;4.59;0.48;96;0.31;NA;NA;39;1
309;FALSE;as;0;2.92;9.84;0.44;39;NA;NA;NA;NA;NA
310;FALSE;as;1;2;1.62;0.56;58;NA;NA;NA;35;0
311;FALSE;eas;2;0.36;6.68;0.18;85;NA;NA;344;20;0
312;FALSE;acs;2;2.59;1.96;0.71;29;0.77;NA;NA;38;1
313;FALSE;acs;1;1.73;3.45;0.57;56;0.99;NA;NA;26;1
314;FALSE;eas;3;3.08;5.76;1;72;NA;NA;66;24;1
315;FALSE;ras;1;3.65;2.88;0.3;67;NA;22;NA;33;1
316;FALSE;mmas;2;4.35;1.71;0.46;59;NA;NA;NA;11;0
317;FALSE;acs;0;3.04;5.31;0.5;78;0.39;NA;NA;NA;NA
318;FALSE;acs;1;3.41;4.29;0.68;94;0.53;NA;NA;14;0
319;FALSE;acs;3;2.09;5.97;0.27;16;0.24;NA;NA;6;1
320;FALSE;ras;1;4.27;4.59;0.45;36;NA;26;NA;21;1
321;FALSE;as;3;1.85;1.62;0.48;53;NA;NA;NA;15;1
322;FALSE;as;3;2.79;3.53;0.55;58;NA;NA;NA;38;1
323;FALSE;acs;2;2.48;5.12;0.71;66;0.48;NA;NA;24;1
324;FALSE;acs;1;2.72;4.4;0.83;45;0.07;NA;NA;26;1
325;FALSE;mmas;1;1.87;2.65;0.94;83;NA;NA;NA;40;1
326;FALSE;mmas;3;3.06;1.52;0.47;16;NA;NA;NA;28;1
327;FALSE;eas;3;1.75;0.12;0.81;46;NA;NA;234;22;1
328;FALSE;ras;1;3.61;0.56;0.61;78;NA;66;NA;14;1
329;FALSE;ras;1;2.08;4.07;0.96;6;NA;21;NA;28;0
330;FALSE;ras;2;2.43;0.11;0.81;95;NA;95;NA;27;0
331;FALSE;as;3;3.14;5.45;0.92;31;NA;NA;NA;14;0
332;FALSE;mmas;3;3.93;2.28;0.68;98;NA;NA;NA;13;1
333;FALSE;ras;0;2.23;0.37;0.77;82;NA;52;NA;NA;NA
334;FALSE;eas;2;4.76;1.3;0.83;66;NA;NA;577;18;0
335;FALSE;mmas;3;2.64;9.99;0.61;96;NA;NA;NA;38;1
336;FALSE;acs;3;2.87;8.77;0.74;88;0.36;NA;NA;13;1
337;FALSE;mmas;3;2.07;1.92;0.39;63;NA;NA;NA;25;1
338;FALSE;acs;3;3.8;4.86;0.51;88;0.24;NA;NA;29;1
339;FALSE;eas;3;1.88;4.62;0.92;83;NA;NA;87;21;1
340;FALSE;acs;2;1.36;1.56;0.16;80;0.73;NA;NA;45;0
341;FALSE;as;1;0.11;3.23;0.84;68;NA;NA;NA;33;1
342;FALSE;ras;1;2.73;1.7;0.84;88;NA;41;NA;31;1
343;FALSE;eas;0;2.78;6.88;0.75;50;NA;NA;579;NA;NA
344;FALSE;ras;0;4.69;2.25;0.61;95;NA;21;NA;NA;NA
345;FALSE;mmas;2;4.79;8.65;0.86;75;NA;NA;NA;16;1
346;FALSE;as;3;3.66;3.88;0.63;13;NA;NA;NA;41;1
347;FALSE;acs;3;1.46;2.54;0.81;89;0.74;NA;NA;33;1
348;FALSE;acs;0;4;0;0.75;54;0.42;NA;NA;NA;NA
349;FALSE;acs;0;4.58;2.03;0.84;54;0.5;NA;NA;NA;NA
350;FALSE;acs;1;3.51;1.04;0.65;36;0.61;NA;NA;11;1
351;FALSE;acs;3;3.45;5.9;0.88;27;0.85;NA;NA;19;1
