CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
7;TRUE;FALSE;acs;3;3.07;5.19;0.46;78;0.65;NA;NA;10;0;7;7
9;TRUE;FALSE;eas;3;4;0.81;0.52;72;NA;NA;233;47;0;9;9
12;TRUE;FALSE;mmas;2;2.75;3.31;0.27;48;NA;NA;NA;13;1;12;12
14;TRUE;FALSE;acs;2;2.13;9.56;0.89;60;0.84;NA;NA;19;1;14;14
29;TRUE;FALSE;as;3;3.22;4.25;0.98;99;NA;NA;NA;49;1;29;29
74;TRUE;FALSE;ras;3;2.56;4.72;0.45;97;NA;3;NA;28;0;74;74
79;TRUE;FALSE;as;3;3.87;0.83;0.82;96;NA;NA;NA;26;1;79;79
86;TRUE;FALSE;ras;3;3.14;4.89;0.55;95;NA;13;NA;32;1;86;86
87;TRUE;FALSE;eas;3;2.16;2.52;0.54;85;NA;NA;194;34;0;87;87
100;TRUE;FALSE;as;3;2.74;0.3;0.99;71;NA;NA;NA;28;0;100;100
110;TRUE;FALSE;ras;3;3.55;4.84;0.56;69;NA;36;NA;16;0;110;110
141;TRUE;FALSE;ras;3;3.01;5.03;0.51;76;NA;9;NA;16;0;141;141
144;TRUE;FALSE;ras;3;3.98;5.02;0.65;86;NA;10;NA;27;0;144;144
147;TRUE;FALSE;ras;3;2.87;2.8;0.93;85;NA;22;NA;24;0;147;147
176;TRUE;FALSE;ras;3;3.09;4.35;0.64;60;NA;10;NA;17;0;176;176
197;TRUE;FALSE;ras;3;4.09;4.79;0.64;59;NA;16;NA;22;0;197;197
201;TRUE;FALSE;ras;3;3.76;3.86;0.63;75;NA;18;NA;20;0;201;201
206;TRUE;FALSE;ras;3;2.49;2.31;0.93;85;NA;9;NA;25;0;206;206
212;TRUE;FALSE;ras;3;2.21;1.69;0.97;77;NA;17;NA;18;0;212;212
219;TRUE;FALSE;ras;3;2.87;3.26;0.67;56;NA;12;NA;23;0;219;219
220;TRUE;FALSE;ras;3;3.26;1.33;0.87;76;NA;15;NA;23;0;220;220
229;TRUE;FALSE;ras;3;2.73;1.98;0.73;89;NA;23;NA;28;0;229;229
232;TRUE;FALSE;ras;3;2.59;2.09;0.89;88;NA;18;NA;22;0;232;232
273;TRUE;FALSE;ras;3;2.33;1.88;0.95;82;NA;21;NA;16;0;273;273
309;TRUE;FALSE;ras;3;2.72;3.64;0.63;53;NA;11;NA;19;0;309;309
310;TRUE;TRUE;ras;3;2.51;2.39;0.95;71;NA;19;NA;16;0;310;310
331;TRUE;FALSE;ras;3;2.65;2.55;0.97;75;NA;16;NA;13;0;331;331
340;TRUE;FALSE;ras;3;2.32;2.2;0.92;67;NA;15;NA;16;0;340;340
346;TRUE;FALSE;ras;3;2.45;2.28;0.94;75;NA;19;NA;11;0;346;346
