CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;33326151;342;0.796728971962617;33690675;357;0.831775700934579;3.01077818717245;356;0.829439252336449;3.50737309420423;357;0.831775700934579
2;5;32793568;244;0.567757009345794;33027915.4;270;0.628504672897196;1.36456980027356;279;0.649532710280374;1.47178159789593;272;0.633177570093458
3;5;37564180;386;0.899532710280374;38040202.2;386;0.899532710280374;15.6505859223949;387;0.901869158878505;16.8714659745959;386;0.899532710280374
4;5;32809495;250;0.581775700934579;32938380.6;242;0.563084112149533;1.01211634508955;257;0.598130841121495;1.19735943906641;244;0.567757009345794
5;5;34126451;377;0.878504672897196;34316739.4;378;0.880841121495327;5.27621096949972;380;0.885514018691589;5.43155691257661;378;0.880841121495327
6;5;32827485;256;0.595794392523365;32976162.8;254;0.591121495327103;1.0962450923381;262;0.60981308411215;1.31315982709083;254;0.591121495327103
7;5;40468529;407;0.948598130841122;40934312.2;409;0.953271028037383;24.3355632515113;407;0.948598130841122;25.7623407710894;409;0.953271028037383
8;5;33095505;314;0.731308411214953;33304806;322;0.75;1.76430189772093;308;0.717289719626168;2.32199694501288;322;0.75
9;9;32499713;120;0.27803738317757;32679585.4444444;133;0.308411214953271;0.201758329900104;106;0.245327102803738;0.393663828130751;123;0.285046728971963
10;5;32954988;285;0.663551401869159;33181215.4;298;0.69392523364486;1.46005240272762;290;0.675233644859813;1.94300483486556;299;0.696261682242991
11;5;40233415;406;0.946261682242991;40511392;406;0.946261682242991;23.4403251969961;406;0.946261682242991;24.4662539894322;406;0.946261682242991
12;5;32629180;185;0.429906542056075;32878419.6;223;0.518691588785047;0.856448241182234;230;0.535046728971963;1.01263779631297;222;0.516355140186916
13;5;32912572;276;0.642523364485981;33084176.6;281;0.654205607476635;1.41163044382787;287;0.668224299065421;1.64526320564339;283;0.658878504672897
14;5;32833045;259;0.602803738317757;33040929;272;0.633177570093458;1.41069000880581;286;0.66588785046729;1.51191397054221;274;0.63785046728972
15;5;32771239;235;0.546728971962617;32981141;255;0.593457943925234;0.93475668297335;240;0.558411214953271;1.3279310371287;258;0.600467289719626
16;5;39097905;402;0.936915887850467;39435435.6;401;0.934579439252336;20.8160353296661;404;0.941588785046729;21.1575872771379;401;0.934579439252336
17;5;33062673;307;0.714953271028037;33244395.4;312;0.726635514018692;1.98444130830844;321;0.747663551401869;2.13734843758999;313;0.728971962616822
18;5;32784093;242;0.563084112149533;32951838.2;246;0.572429906542056;0.933910027698866;239;0.55607476635514;1.23826813437034;248;0.577102803738318
19;5;32708659;217;0.504672897196262;32923981.2;234;0.544392523364486;0.938862365459557;242;0.563084112149533;1.1527505409336;238;0.553738317757009
20;5;74730251;428;0.997663551401869;76921930.8;428;0.997663551401869;129.601324278721;428;0.997663551401869;136.322752132834;428;0.997663551401869
21;5;37841937;390;0.908878504672897;38496271.8;392;0.913551401869159;16.8837123758914;391;0.911214953271028;18.2727986216679;392;0.913551401869159
22;5;32888308;270;0.628504672897196;33025368.2;269;0.626168224299065;1.29713098239941;275;0.64018691588785;1.46448410347207;269;0.626168224299065
23;5;33316804;339;0.789719626168224;33453771;343;0.799065420560748;2.55298607301518;346;0.80607476635514;2.78080584117628;343;0.799065420560748
24;5;33478318;358;0.83411214953271;33657810;355;0.827102803738318;3.10563213970934;358;0.83411214953271;3.40756213616962;355;0.827102803738318
25;5;32809416;249;0.579439252336449;32964245.6;250;0.581775700934579;1.01187312411979;256;0.595794392523365;1.27622099163868;250;0.581775700934579
26;5;38087710;393;0.91588785046729;38462095.6;391;0.911214953271028;17.7287063983882;394;0.918224299065421;18.1670817882321;391;0.911214953271028
27;7;32472729;110;0.254672897196262;32753512.8571429;180;0.418224299065421;0.372859864649903;166;0.385514018691589;0.60911437904819;175;0.406542056074766
28;5;33468681;357;0.831775700934579;33611463.6;353;0.822429906542056;2.82922078586435;351;0.817757009345794;3.26504356589625;353;0.822429906542056
29;5;33091680;312;0.726635514018692;33248588.2;313;0.728971962616822;2.01185359319272;324;0.754672897196262;2.15033201166249;314;0.731308411214953
30;5;33373365;347;0.808411214953271;33551131.4;348;0.810747663551402;2.912900538756;352;0.820093457943925;3.07958226129703;352;0.820093457943925
31;5;53957623;424;0.988317757009346;55373688;424;0.988317757009346;65.547630743672;424;0.988317757009346;70.1171581356;424;0.988317757009346
