CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
5;TRUE;FALSE;ras;3;4.87;8.68;0.66;21;NA;10;NA;33;1;5;5
15;TRUE;FALSE;acs;3;3.31;3.06;0.35;39;0.54;NA;NA;24;1;15;15
40;TRUE;FALSE;ras;3;4.64;6.96;0.89;91;NA;33;NA;13;0;40;40
61;TRUE;FALSE;acs;3;1.98;4.15;0.24;34;0.81;NA;NA;17;1;61;61
76;TRUE;FALSE;acs;3;4.05;0.79;0.84;78;0.92;NA;NA;27;0;76;76
127;TRUE;FALSE;acs;3;2.79;4.45;0.38;23;0.91;NA;NA;8;0;127;127
128;TRUE;FALSE;acs;3;1.89;6.2;0.14;37;0.96;NA;NA;28;0;128;128
188;TRUE;FALSE;ras;3;3.06;0.83;0.79;84;NA;25;NA;47;0;188;188
199;TRUE;FALSE;acs;3;2.62;4.38;0.03;24;0.71;NA;NA;26;0;199;199
232;TRUE;FALSE;acs;3;1.79;6.72;0.49;53;0.96;NA;NA;11;1;232;232
238;TRUE;FALSE;acs;3;2.37;4.85;0.08;25;0.83;NA;NA;16;1;238;238
249;TRUE;FALSE;acs;3;1.39;6.38;0.76;44;0.95;NA;NA;8;1;249;249
286;TRUE;FALSE;acs;3;1.93;5.07;0.39;36;0.75;NA;NA;9;1;286;286
297;TRUE;FALSE;acs;3;2;6.45;0.34;39;0.96;NA;NA;8;1;297;297
368;TRUE;FALSE;acs;3;1.59;5.11;0.46;40;0.76;NA;NA;13;1;368;368
412;TRUE;FALSE;acs;3;2.33;6.37;0.37;54;0.9;NA;NA;8;1;412;412
415;TRUE;FALSE;acs;3;2.26;6.44;0.58;52;0.81;NA;NA;9;1;415;415
417;TRUE;TRUE;acs;3;1.93;6.17;0.57;51;0.91;NA;NA;11;1;417;417
459;TRUE;FALSE;acs;3;1.67;4.81;0.49;42;0.74;NA;NA;10;1;459;459
461;TRUE;FALSE;acs;3;1.54;4.57;0.49;43;0.7;NA;NA;12;1;461;461
