CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
23;TRUE;FALSE;ras;3;4.73;2.83;0.33;47;NA;57;NA;50;1;23;23
31;TRUE;FALSE;acs;3;3.17;8.45;0.64;5;0.87;NA;NA;6;1;31;31
59;TRUE;FALSE;mmas;3;2.78;3.61;0.44;96;NA;NA;NA;19;1;59;59
64;TRUE;FALSE;acs;3;2.15;9.86;0.81;12;0.6;NA;NA;13;1;64;64
85;TRUE;FALSE;eas;3;4.07;9.31;0.4;36;NA;NA;361;37;1;85;85
97;TRUE;FALSE;acs;3;4.21;7.89;0.81;11;0.55;NA;NA;29;0;97;97
113;TRUE;FALSE;acs;3;3.41;9.83;0.58;12;0.93;NA;NA;27;1;113;113
133;TRUE;FALSE;acs;3;3.29;7.73;0.02;6;0.62;NA;NA;11;1;133;133
151;TRUE;FALSE;mmas;3;2.65;7.31;0.16;9;NA;NA;NA;13;1;151;151
206;TRUE;FALSE;acs;3;3.17;6.17;0.12;17;0.24;NA;NA;16;1;206;206
222;TRUE;FALSE;acs;3;4.04;8.52;0.14;10;0.68;NA;NA;15;1;222;222
228;TRUE;FALSE;acs;3;2.75;6.29;0.12;33;0.74;NA;NA;10;0;228;228
234;TRUE;FALSE;acs;3;2.71;7.06;0.1;9;0.69;NA;NA;10;1;234;234
256;TRUE;FALSE;acs;3;2.43;6.5;0.1;34;0.92;NA;NA;9;0;256;256
261;TRUE;FALSE;acs;3;2.9;7.85;0.06;33;0.62;NA;NA;8;0;261;261
280;TRUE;FALSE;acs;3;3.45;8.93;0.12;25;0.68;NA;NA;20;1;280;280
310;TRUE;FALSE;acs;3;2.49;6.24;0.21;41;0.43;NA;NA;18;1;310;310
376;TRUE;FALSE;acs;3;2.47;9.01;0.15;34;0.52;NA;NA;10;0;376;376
380;TRUE;FALSE;acs;3;2.75;6.25;0.09;32;0.49;NA;NA;10;0;380;380
402;TRUE;FALSE;acs;3;3.39;7.74;0.11;42;0.59;NA;NA;10;0;402;402
457;TRUE;FALSE;acs;3;3.74;8.04;0.11;43;0.6;NA;NA;10;0;457;457
468;TRUE;FALSE;acs;3;3.71;7.33;0.23;52;0.57;NA;NA;11;0;468;468
488;TRUE;FALSE;acs;3;3.25;7.84;0.06;36;0.61;NA;NA;11;0;488;488
555;TRUE;FALSE;acs;3;3.68;7.87;0.14;42;0.53;NA;NA;9;0;555;555
565;TRUE;FALSE;acs;3;3.26;7.06;0.05;31;0.55;NA;NA;11;0;565;565
596;TRUE;FALSE;acs;3;3.65;6.83;0.07;41;0.61;NA;NA;14;0;596;596
599;TRUE;FALSE;acs;3;3.39;8.32;0.16;45;0.6;NA;NA;8;0;599;599
636;TRUE;FALSE;acs;3;3.67;7.49;0.11;46;0.5;NA;NA;8;0;636;636
653;TRUE;TRUE;acs;3;2.85;7.46;0.05;30;0.62;NA;NA;8;0;653;653
668;TRUE;FALSE;acs;3;3.85;7.62;0.1;40;0.47;NA;NA;9;0;668;668
697;TRUE;FALSE;acs;3;3.82;7.64;0.12;46;0.52;NA;NA;8;0;697;697
